TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
1,A,2006,2006,53,Real estate and rental and leasing,1696.9,1
1,A,2006,2006,531,Real estate,1528.9,1
1,A,2006,2006,532RL,Rental and leasing services and lessors of intangible assets,168.0,1
1,A,2006,2006,54,"Professional, scientific, and technical services",917.0,1
1,A,2006,2006,5411,Legal services,204.6,1
1,A,2006,2006,5412OP,"Miscellaneous professional, scientific, and technical services",563.5,1
1,A,2006,2006,5415,Computer systems design and related services,149.0,1
1,A,2006,2006,55,Management of companies and enterprises,230.4,1
1,A,2006,2006,56,Administrative and waste management services,399.1,1
1,A,2006,2006,561,Administrative and support services,367.4,1
1,A,2006,2006,562,Waste management and remediation services,31.7,1
1,A,2006,2006,6,"Educational services, health care, and social assistance",1035.3,1
1,A,2006,2006,61,Educational services,142.9,1
1,A,2006,2006,62,Health care and social assistance,892.4,1
1,A,2006,2006,621,Ambulatory health care services,423.1,1
1,A,2006,2006,622,Hospitals,294.7,1
1,A,2006,2006,623,Nursing and residential care facilities,97.7,1
1,A,2006,2006,624,Social assistance,76.9,1
1,A,2006,2006,7,"Arts, entertainment, recreation, accommodation, and food services",511.4,1
1,A,2006,2006,71,"Arts, entertainment, and recreation",130.4,1
1,A,2006,2006,711AS,"Performing arts, spectator sports, museums, and related activities",73.5,1
1,A,2006,2006,713,"Amusements, gambling, and recreation industries",57.0,1
1,A,2006,2006,72,Accommodation and food services,381.0,1
1,A,2006,2006,721,Accommodation,115.9,1
1,A,2006,2006,722,Food services and drinking places,265.1,1
1,A,2006,2006,81,"Other services, except government",325.0,1
1,A,2006,2006,FIRE,"Finance, insurance, real estate, rental, and leasing",2745.2,1
1,A,2006,2006,G,Government,1793.1,1
1,A,2006,2006,GDP,Gross domestic product,13815.6,1
1,A,2006,2006,GF,Federal,576.6,1
1,A,2006,2006,GFE,Government enterprises,66.8,1
1,A,2006,2006,GFG,General government,509.9,1
1,A,2006,2006,GFGD,National defense,315.1,1
1,A,2006,2006,GFGN,Nondefense,194.8,1
1,A,2006,2006,GSL,State and local,1216.4,1
1,A,2006,2006,GSLE,Government enterprises,94.4,1
1,A,2006,2006,GSLG,General government,1122.1,1
1,A,2006,2006,HS,Housing,1277.5,1
1,A,2006,2006,ICT,Information-communications-technology-producing industries<sup>3</sup>,797.8,1;1.3.A
1,A,2006,2006,ORE,Other real estate,251.4,1
1,A,2006,2006,PGOOD,Private goods-producing industries<sup>1</sup>,2890.8,1;1.1.A
1,A,2006,2006,PROF,Professional and business services,1546.5,1
1,A,2006,2006,PSERV,Private services-producing industries<sup>2</sup>,9131.6,1;1.2.A
1,A,2006,2006,PVT,Private industries,12022.5,1
1,A,2007,2007,11,"Agriculture, forestry, fishing, and hunting",146.3,1
1,A,2007,2007,111CA,Farms,117.9,1
1,A,2007,2007,113FF,"Forestry, fishing, and related activities",28.4,1
1,A,2007,2007,21,Mining,314.1,1
1,A,2007,2007,211,Oil and gas extraction,206.0,1
1,A,2007,2007,212,"Mining, except oil and gas",58.0,1
1,A,2007,2007,213,Support activities for mining,50.1,1
1,A,2007,2007,22,Utilities,231.9,1
1,A,2007,2007,23,Construction,715.7,1
1,A,2007,2007,311FT,Food and beverage and tobacco products,194.2,1
1,A,2007,2007,313TT,Textile mills and textile product mills,19.3,1
1,A,2007,2007,315AL,Apparel and leather and allied products,11.8,1
1,A,2007,2007,31G,Manufacturing,1845.8,1
1,A,2007,2007,31ND,Nondurable goods,814.7,1
1,A,2007,2007,321,Wood products,29.1,1
1,A,2007,2007,322,Paper products,55.7,1
1,A,2007,2007,323,Printing and related support activities,47.7,1
1,A,2007,2007,324,Petroleum and coal products,154.7,1
1,A,2007,2007,325,Chemical products,267.9,1
1,A,2007,2007,326,Plastics and rubber products,63.3,1
1,A,2007,2007,327,Nonmetallic mineral products,50.3,1
1,A,2007,2007,331,Primary metals,64.6,1
1,A,2007,2007,332,Fabricated metal products,134.8,1
1,A,2007,2007,333,Machinery,129.6,1
1,A,2007,2007,334,Computer and electronic products,228.4,1
1,A,2007,2007,335,"Electrical equipment, appliances, and components",50.3,1
1,A,2007,2007,3361MV,"Motor vehicles, bodies and trailers, and parts",125.0,1
1,A,2007,2007,3364OT,Other transportation equipment,114.3,1
1,A,2007,2007,337,Furniture and related products,32.5,1
1,A,2007,2007,339,Miscellaneous manufacturing,72.2,1
1,A,2007,2007,33DG,Durable goods,1031.0,1
1,A,2007,2007,42,Wholesale trade,856.2,1
1,A,2007,2007,441,Motor vehicle and parts dealers,162.8,1
1,A,2007,2007,445,Food and beverage stores,124.1,1
1,A,2007,2007,44RT,Retail trade,869.4,1
1,A,2007,2007,452,General merchandise stores,124.6,1
1,A,2007,2007,481,Air transportation,73.2,1
1,A,2007,2007,482,Rail transportation,32.4,1
1,A,2007,2007,483,Water transportation,14.2,1
1,A,2007,2007,484,Truck transportation,123.7,1
1,A,2007,2007,485,Transit and ground passenger transportation,26.3,1
1,A,2007,2007,486,Pipeline transportation,13.0,1
1,A,2007,2007,487OS,Other transportation and support activities,89.9,1
1,A,2007,2007,48TW,Transportation and warehousing,414.0,1
1,A,2007,2007,493,Warehousing and storage,41.3,1
1,A,2007,2007,4A0,Other retail,457.9,1
1,A,2007,2007,51,Information,707.5,1
1,A,2007,2007,511,"Publishing industries, except internet (includes software)",184.6,1
1,A,2007,2007,512,Motion picture and sound recording industries,76.5,1
1,A,2007,2007,513,Broadcasting and telecommunications,374.0,1
1,A,2007,2007,514,"Data processing, internet publishing, and other information services",72.4,1
1,A,2007,2007,52,Finance and insurance,1029.6,1
1,A,2007,2007,521CI,"Federal Reserve banks, credit intermediation, and related activities",406.8,1
1,A,2007,2007,523,"Securities, commodity contracts, and investments",206.3,1
1,A,2007,2007,524,Insurance carriers and related activities,406.0,1
1,A,2007,2007,525,"Funds, trusts, and other financial vehicles",10.5,1
1,A,2007,2007,53,Real estate and rental and leasing,1836.0,1
1,A,2007,2007,531,Real estate,1671.7,1
1,A,2007,2007,532RL,Rental and leasing services and lessors of intangible assets,164.3,1
1,A,2007,2007,54,"Professional, scientific, and technical services",985.4,1
1,A,2007,2007,5411,Legal services,217.6,1
1,A,2007,2007,5412OP,"Miscellaneous professional, scientific, and technical services",600.7,1
1,A,2007,2007,5415,Computer systems design and related services,167.1,1
1,A,2007,2007,55,Management of companies and enterprises,251.1,1
1,A,2007,2007,56,Administrative and waste management services,430.8,1
1,A,2007,2007,561,Administrative and support services,395.3,1
1,A,2007,2007,562,Waste management and remediation services,35.5,1
1,A,2007,2007,6,"Educational services, health care, and social assistance",1088.0,1
1,A,2007,2007,61,Educational services,151.5,1
1,A,2007,2007,62,Health care and social assistance,936.5,1
1,A,2007,2007,621,Ambulatory health care services,442.5,1
1,A,2007,2007,622,Hospitals,310.7,1
1,A,2007,2007,623,Nursing and residential care facilities,102.5,1
1,A,2007,2007,624,Social assistance,80.8,1
1,A,2007,2007,7,"Arts, entertainment, recreation, accommodation, and food services",533.6,1
1,A,2007,2007,71,"Arts, entertainment, and recreation",137.4,1
1,A,2007,2007,711AS,"Performing arts, spectator sports, museums, and related activities",75.6,1
1,A,2007,2007,713,"Amusements, gambling, and recreation industries",61.8,1
1,A,2007,2007,72,Accommodation and food services,396.2,1
1,A,2007,2007,721,Accommodation,124.5,1
1,A,2007,2007,722,Food services and drinking places,271.7,1
1,A,2007,2007,81,"Other services, except government",330.6,1
1,A,2007,2007,FIRE,"Finance, insurance, real estate, rental, and leasing",2865.6,1
1,A,2007,2007,G,Government,1888.4,1
1,A,2007,2007,GDP,Gross domestic product,14474.2,1
1,A,2007,2007,GF,Federal,603.2,1
1,A,2007,2007,GFE,Government enterprises,67.4,1
1,A,2007,2007,GFG,General government,535.7,1
1,A,2007,2007,GFGD,National defense,331.1,1
1,A,2007,2007,GFGN,Nondefense,204.6,1
1,A,2007,2007,GSL,State and local,1285.2,1
1,A,2007,2007,GSLE,Government enterprises,94.0,1
1,A,2007,2007,GSLG,General government,1191.2,1
1,A,2007,2007,HS,Housing,1346.9,1
1,A,2007,2007,ICT,Information-communications-technology-producing industries<sup>3</sup>,855.6,1;1.3.A
1,A,2007,2007,ORE,Other real estate,324.9,1
1,A,2007,2007,PGOOD,Private goods-producing industries<sup>1</sup>,3021.9,1;1.1.A
1,A,2007,2007,PROF,Professional and business services,1667.3,1
1,A,2007,2007,PSERV,Private services-producing industries<sup>2</sup>,9564.0,1;1.2.A
1,A,2007,2007,PVT,Private industries,12585.9,1
1,A,2008,2008,11,"Agriculture, forestry, fishing, and hunting",146.5,1
1,A,2008,2008,111CA,Farms,118.8,1
1,A,2008,2008,113FF,"Forestry, fishing, and related activities",27.8,1
1,A,2008,2008,21,Mining,392.5,1
1,A,2008,2008,211,Oil and gas extraction,271.8,1
1,A,2008,2008,212,"Mining, except oil and gas",61.3,1
1,A,2008,2008,213,Support activities for mining,59.4,1
1,A,2008,2008,22,Utilities,241.7,1
1,A,2008,2008,23,Construction,649.3,1
1,A,2008,2008,311FT,Food and beverage and tobacco products,199.3,1
1,A,2008,2008,313TT,Textile mills and textile product mills,17.8,1
1,A,2008,2008,315AL,Apparel and leather and allied products,11.6,1
1,A,2008,2008,31G,Manufacturing,1799.6,1
1,A,2008,2008,31ND,Nondurable goods,801.8,1
1,A,2008,2008,321,Wood products,25.6,1
1,A,2008,2008,322,Paper products,51.4,1
1,A,2008,2008,323,Printing and related support activities,45.2,1
1,A,2008,2008,324,Petroleum and coal products,154.8,1
1,A,2008,2008,325,Chemical products,265.7,1
1,A,2008,2008,326,Plastics and rubber products,56.1,1
1,A,2008,2008,327,Nonmetallic mineral products,44.8,1
1,A,2008,2008,331,Primary metals,68.9,1
1,A,2008,2008,332,Fabricated metal products,133.2,1
1,A,2008,2008,333,Machinery,131.7,1
1,A,2008,2008,334,Computer and electronic products,229.7,1
1,A,2008,2008,335,"Electrical equipment, appliances, and components",55.5,1
1,A,2008,2008,3361MV,"Motor vehicles, bodies and trailers, and parts",90.3,1
1,A,2008,2008,3364OT,Other transportation equipment,114.6,1
1,A,2008,2008,337,Furniture and related products,27.9,1
1,A,2008,2008,339,Miscellaneous manufacturing,75.6,1
1,A,2008,2008,33DG,Durable goods,997.7,1
1,A,2008,2008,42,Wholesale trade,882.8,1
1,A,2008,2008,441,Motor vehicle and parts dealers,144.8,1
1,A,2008,2008,445,Food and beverage stores,128.5,1
1,A,2008,2008,44RT,Retail trade,851.4,1
1,A,2008,2008,452,General merchandise stores,128.5,1
1,A,2008,2008,481,Air transportation,68.7,1
1,A,2008,2008,482,Rail transportation,37.3,1
1,A,2008,2008,483,Water transportation,16.4,1
1,A,2008,2008,484,Truck transportation,120.5,1
1,A,2008,2008,485,Transit and ground passenger transportation,28.1,1
1,A,2008,2008,486,Pipeline transportation,16.3,1
1,A,2008,2008,487OS,Other transportation and support activities,94.4,1
1,A,2008,2008,48TW,Transportation and warehousing,427.0,1
1,A,2008,2008,493,Warehousing and storage,45.3,1
1,A,2008,2008,4A0,Other retail,449.6,1
1,A,2008,2008,51,Information,743.8,1
1,A,2008,2008,511,"Publishing industries, except internet (includes software)",181.6,1
1,A,2008,2008,512,Motion picture and sound recording industries,79.8,1
1,A,2008,2008,513,Broadcasting and telecommunications,391.9,1
1,A,2008,2008,514,"Data processing, internet publishing, and other information services",90.5,1
1,A,2008,2008,52,Finance and insurance,871.3,1
1,A,2008,2008,521CI,"Federal Reserve banks, credit intermediation, and related activities",415.4,1
1,A,2008,2008,523,"Securities, commodity contracts, and investments",99.9,1
1,A,2008,2008,524,Insurance carriers and related activities,349.4,1
1,A,2008,2008,525,"Funds, trusts, and other financial vehicles",6.5,1
1,A,2008,2008,53,Real estate and rental and leasing,1944.9,1
1,A,2008,2008,531,Real estate,1766.2,1
1,A,2008,2008,532RL,Rental and leasing services and lessors of intangible assets,178.6,1
1,A,2008,2008,54,"Professional, scientific, and technical services",1082.8,1
1,A,2008,2008,5411,Legal services,240.8,1
1,A,2008,2008,5412OP,"Miscellaneous professional, scientific, and technical services",660.6,1
1,A,2008,2008,5415,Computer systems design and related services,181.4,1
1,A,2008,2008,55,Management of companies and enterprises,256.4,1
1,A,2008,2008,56,Administrative and waste management services,438.8,1
1,A,2008,2008,561,Administrative and support services,401.8,1
1,A,2008,2008,562,Waste management and remediation services,36.9,1
1,A,2008,2008,6,"Educational services, health care, and social assistance",1185.0,1
1,A,2008,2008,61,Educational services,167.8,1
1,A,2008,2008,62,Health care and social assistance,1017.2,1
1,A,2008,2008,621,Ambulatory health care services,481.1,1
1,A,2008,2008,622,Hospitals,339.9,1
1,A,2008,2008,623,Nursing and residential care facilities,110.5,1
1,A,2008,2008,624,Social assistance,85.7,1
1,A,2008,2008,7,"Arts, entertainment, recreation, accommodation, and food services",542.9,1
1,A,2008,2008,71,"Arts, entertainment, and recreation",143.2,1
1,A,2008,2008,711AS,"Performing arts, spectator sports, museums, and related activities",81.5,1
1,A,2008,2008,713,"Amusements, gambling, and recreation industries",61.7,1
1,A,2008,2008,72,Accommodation and food services,399.6,1
1,A,2008,2008,721,Accommodation,123.5,1
1,A,2008,2008,722,Food services and drinking places,276.2,1
1,A,2008,2008,81,"Other services, except government",330.3,1
1,A,2008,2008,FIRE,"Finance, insurance, real estate, rental, and leasing",2816.1,1
1,A,2008,2008,G,Government,1983.1,1
1,A,2008,2008,GDP,Gross domestic product,14769.9,1
1,A,2008,2008,GF,Federal,633.7,1
1,A,2008,2008,GFE,Government enterprises,64.6,1
1,A,2008,2008,GFG,General government,569.1,1
1,A,2008,2008,GFGD,National defense,352.6,1
1,A,2008,2008,GFGN,Nondefense,216.4,1
1,A,2008,2008,GSL,State and local,1349.4,1
1,A,2008,2008,GSLE,Government enterprises,97.3,1
1,A,2008,2008,GSLG,General government,1252.1,1
1,A,2008,2008,HS,Housing,1450.5,1
1,A,2008,2008,ICT,Information-communications-technology-producing industries<sup>3</sup>,906.3,1;1.3.A
1,A,2008,2008,ORE,Other real estate,315.7,1
1,A,2008,2008,PGOOD,Private goods-producing industries<sup>1</sup>,2987.9,1;1.1.A
1,A,2008,2008,PROF,Professional and business services,1777.9,1
1,A,2008,2008,PSERV,Private services-producing industries<sup>2</sup>,9798.9,1;1.2.A
1,A,2008,2008,PVT,Private industries,12786.8,1
1,A,2009,2009,11,"Agriculture, forestry, fishing, and hunting",129.3,1
1,A,2009,2009,111CA,Farms,102.5,1
1,A,2009,2009,113FF,"Forestry, fishing, and related activities",26.8,1
1,A,2009,2009,21,Mining,275.4,1
1,A,2009,2009,211,Oil and gas extraction,172.6,1
1,A,2009,2009,212,"Mining, except oil and gas",61.5,1
1,A,2009,2009,213,Support activities for mining,41.3,1
1,A,2009,2009,22,Utilities,257.8,1
1,A,2009,2009,23,Construction,565.4,1
1,A,2009,2009,311FT,Food and beverage and tobacco products,237.7,1
1,A,2009,2009,313TT,Textile mills and textile product mills,15.1,1
1,A,2009,2009,315AL,Apparel and leather and allied products,9.9,1
1,A,2009,2009,31G,Manufacturing,1695.8,1
1,A,2009,2009,31ND,Nondurable goods,820.5,1
1,A,2009,2009,321,Wood products,21.2,1
1,A,2009,2009,322,Paper products,59.2,1
1,A,2009,2009,323,Printing and related support activities,39.6,1
1,A,2009,2009,324,Petroleum and coal products,110.6,1
1,A,2009,2009,325,Chemical products,288.0,1
1,A,2009,2009,326,Plastics and rubber products,60.4,1
1,A,2009,2009,327,Nonmetallic mineral products,38.8,1
1,A,2009,2009,331,Primary metals,41.1,1
1,A,2009,2009,332,Fabricated metal products,117.3,1
1,A,2009,2009,333,Machinery,118.5,1
1,A,2009,2009,334,Computer and electronic products,218.5,1
1,A,2009,2009,335,"Electrical equipment, appliances, and components",50.6,1
1,A,2009,2009,3361MV,"Motor vehicles, bodies and trailers, and parts",47.8,1
1,A,2009,2009,3364OT,Other transportation equipment,117.4,1
1,A,2009,2009,337,Furniture and related products,22.8,1
1,A,2009,2009,339,Miscellaneous manufacturing,81.3,1
1,A,2009,2009,33DG,Durable goods,875.3,1
1,A,2009,2009,42,Wholesale trade,832.1,1
1,A,2009,2009,441,Motor vehicle and parts dealers,125.8,1
1,A,2009,2009,445,Food and beverage stores,131.4,1
1,A,2009,2009,44RT,Retail trade,832.3,1
1,A,2009,2009,452,General merchandise stores,133.4,1
1,A,2009,2009,481,Air transportation,71.6,1
1,A,2009,2009,482,Rail transportation,32.9,1
1,A,2009,2009,483,Water transportation,15.6,1
1,A,2009,2009,484,Truck transportation,109.5,1
1,A,2009,2009,485,Transit and ground passenger transportation,29.4,1
1,A,2009,2009,486,Pipeline transportation,14.6,1
1,A,2009,2009,487OS,Other transportation and support activities,85.6,1
1,A,2009,2009,48TW,Transportation and warehousing,404.4,1
1,A,2009,2009,493,Warehousing and storage,45.1,1
1,A,2009,2009,4A0,Other retail,441.6,1
1,A,2009,2009,51,Information,721.4,1
1,A,2009,2009,511,"Publishing industries, except internet (includes software)",170.6,1
1,A,2009,2009,512,Motion picture and sound recording industries,82.2,1
1,A,2009,2009,513,Broadcasting and telecommunications,374.6,1
1,A,2009,2009,514,"Data processing, internet publishing, and other information services",94.0,1
1,A,2009,2009,52,Finance and insurance,967.0,1
1,A,2009,2009,521CI,"Federal Reserve banks, credit intermediation, and related activities",409.0,1
1,A,2009,2009,523,"Securities, commodity contracts, and investments",190.4,1
1,A,2009,2009,524,Insurance carriers and related activities,365.7,1
1,A,2009,2009,525,"Funds, trusts, and other financial vehicles",1.9,1
1,A,2009,2009,53,Real estate and rental and leasing,1936.2,1
1,A,2009,2009,531,Real estate,1773.3,1
1,A,2009,2009,532RL,Rental and leasing services and lessors of intangible assets,162.9,1
1,A,2009,2009,54,"Professional, scientific, and technical services",1030.9,1
1,A,2009,2009,5411,Legal services,212.1,1
1,A,2009,2009,5412OP,"Miscellaneous professional, scientific, and technical services",629.9,1
1,A,2009,2009,5415,Computer systems design and related services,188.9,1
1,A,2009,2009,55,Management of companies and enterprises,245.0,1
1,A,2009,2009,56,Administrative and waste management services,412.3,1
1,A,2009,2009,561,Administrative and support services,373.8,1
1,A,2009,2009,562,Waste management and remediation services,38.4,1
1,A,2009,2009,6,"Educational services, health care, and social assistance",1267.0,1
1,A,2009,2009,61,Educational services,188.2,1
1,A,2009,2009,62,Health care and social assistance,1078.8,1
1,A,2009,2009,621,Ambulatory health care services,507.2,1
1,A,2009,2009,622,Hospitals,367.4,1
1,A,2009,2009,623,Nursing and residential care facilities,116.4,1
1,A,2009,2009,624,Social assistance,87.7,1
1,A,2009,2009,7,"Arts, entertainment, recreation, accommodation, and food services",533.0,1
1,A,2009,2009,71,"Arts, entertainment, and recreation",144.5,1
1,A,2009,2009,711AS,"Performing arts, spectator sports, museums, and related activities",84.8,1
1,A,2009,2009,713,"Amusements, gambling, and recreation industries",59.7,1
1,A,2009,2009,72,Accommodation and food services,388.5,1
1,A,2009,2009,721,Accommodation,107.3,1
1,A,2009,2009,722,Food services and drinking places,281.1,1
1,A,2009,2009,81,"Other services, except government",326.4,1
1,A,2009,2009,FIRE,"Finance, insurance, real estate, rental, and leasing",2903.1,1
1,A,2009,2009,G,Government,2046.6,1
1,A,2009,2009,GDP,Gross domestic product,14478.1,1
1,A,2009,2009,GF,Federal,664.8,1
1,A,2009,2009,GFE,Government enterprises,61.8,1
1,A,2009,2009,GFG,General government,603.0,1
1,A,2009,2009,GFGD,National defense,372.7,1
1,A,2009,2009,GFGN,Nondefense,230.3,1
1,A,2009,2009,GSL,State and local,1381.7,1
1,A,2009,2009,GSLE,Government enterprises,101.2,1
1,A,2009,2009,GSLG,General government,1280.5,1
1,A,2009,2009,HS,Housing,1468.7,1
1,A,2009,2009,ICT,Information-communications-technology-producing industries<sup>3</sup>,887.7,1;1.3.A
1,A,2009,2009,ORE,Other real estate,304.5,1
1,A,2009,2009,PGOOD,Private goods-producing industries<sup>1</sup>,2666.0,1;1.1.A
1,A,2009,2009,PROF,Professional and business services,1688.1,1
1,A,2009,2009,PSERV,Private services-producing industries<sup>2</sup>,9765.5,1;1.2.A
1,A,2009,2009,PVT,Private industries,12431.5,1
1,A,2010,2010,11,"Agriculture, forestry, fishing, and hunting",145.7,1
1,A,2010,2010,111CA,Farms,117.0,1
1,A,2010,2010,113FF,"Forestry, fishing, and related activities",28.7,1
1,A,2010,2010,21,Mining,306.4,1
1,A,2010,2010,211,Oil and gas extraction,189.1,1
1,A,2010,2010,212,"Mining, except oil and gas",69.7,1
1,A,2010,2010,213,Support activities for mining,47.6,1
1,A,2010,2010,22,Utilities,279.1,1
1,A,2010,2010,23,Construction,525.7,1
1,A,2010,2010,311FT,Food and beverage and tobacco products,223.5,1
1,A,2010,2010,313TT,Textile mills and textile product mills,15.6,1
1,A,2010,2010,315AL,Apparel and leather and allied products,10.4,1
1,A,2010,2010,31G,Manufacturing,1788.3,1
1,A,2010,2010,31ND,Nondurable goods,834.3,1
1,A,2010,2010,321,Wood products,23.3,1
1,A,2010,2010,322,Paper products,56.4,1
1,A,2010,2010,323,Printing and related support activities,39.5,1
1,A,2010,2010,324,Petroleum and coal products,123.8,1
1,A,2010,2010,325,Chemical products,303.3,1
1,A,2010,2010,326,Plastics and rubber products,61.8,1
1,A,2010,2010,327,Nonmetallic mineral products,38.4,1
1,A,2010,2010,331,Primary metals,50.9,1
1,A,2010,2010,332,Fabricated metal products,120.0,1
1,A,2010,2010,333,Machinery,127.3,1
1,A,2010,2010,334,Computer and electronic products,228.7,1
1,A,2010,2010,335,"Electrical equipment, appliances, and components",50.8,1
1,A,2010,2010,3361MV,"Motor vehicles, bodies and trailers, and parts",88.8,1
1,A,2010,2010,3364OT,Other transportation equipment,120.8,1
1,A,2010,2010,337,Furniture and related products,21.8,1
1,A,2010,2010,339,Miscellaneous manufacturing,83.2,1
1,A,2010,2010,33DG,Durable goods,954.1,1
1,A,2010,2010,42,Wholesale trade,887.6,1
1,A,2010,2010,441,Motor vehicle and parts dealers,143.0,1
1,A,2010,2010,445,Food and beverage stores,133.0,1
1,A,2010,2010,44RT,Retail trade,863.5,1
1,A,2010,2010,452,General merchandise stores,133.0,1
1,A,2010,2010,481,Air transportation,84.3,1
1,A,2010,2010,482,Rail transportation,33.8,1
1,A,2010,2010,483,Water transportation,14.7,1
1,A,2010,2010,484,Truck transportation,113.5,1
1,A,2010,2010,485,Transit and ground passenger transportation,31.4,1
1,A,2010,2010,486,Pipeline transportation,20.2,1
1,A,2010,2010,487OS,Other transportation and support activities,90.5,1
1,A,2010,2010,48TW,Transportation and warehousing,433.5,1
1,A,2010,2010,493,Warehousing and storage,45.2,1
1,A,2010,2010,4A0,Other retail,454.6,1
1,A,2010,2010,51,Information,754.9,1
1,A,2010,2010,511,"Publishing industries, except internet (includes software)",178.7,1
1,A,2010,2010,512,Motion picture and sound recording industries,91.3,1
1,A,2010,2010,513,Broadcasting and telecommunications,375.5,1
1,A,2010,2010,514,"Data processing, internet publishing, and other information services",109.5,1
1,A,2010,2010,52,Finance and insurance,993.2,1
1,A,2010,2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",419.5,1
1,A,2010,2010,523,"Securities, commodity contracts, and investments",196.7,1
1,A,2010,2010,524,Insurance carriers and related activities,373.4,1
1,A,2010,2010,525,"Funds, trusts, and other financial vehicles",3.6,1
1,A,2010,2010,53,Real estate and rental and leasing,1997.2,1
1,A,2010,2010,531,Real estate,1836.9,1
1,A,2010,2010,532RL,Rental and leasing services and lessors of intangible assets,160.3,1
1,A,2010,2010,54,"Professional, scientific, and technical services",1065.1,1
1,A,2010,2010,5411,Legal services,204.7,1
1,A,2010,2010,5412OP,"Miscellaneous professional, scientific, and technical services",657.5,1
1,A,2010,2010,5415,Computer systems design and related services,202.9,1
1,A,2010,2010,55,Management of companies and enterprises,265.3,1
1,A,2010,2010,56,Administrative and waste management services,438.0,1
1,A,2010,2010,561,Administrative and support services,390.2,1
1,A,2010,2010,562,Waste management and remediation services,47.8,1
1,A,2010,2010,6,"Educational services, health care, and social assistance",1311.3,1
1,A,2010,2010,61,Educational services,199.0,1
1,A,2010,2010,62,Health care and social assistance,1112.3,1
1,A,2010,2010,621,Ambulatory health care services,532.0,1
1,A,2010,2010,622,Hospitals,369.9,1
1,A,2010,2010,623,Nursing and residential care facilities,120.7,1
1,A,2010,2010,624,Social assistance,89.7,1
1,A,2010,2010,7,"Arts, entertainment, recreation, accommodation, and food services",556.2,1
1,A,2010,2010,71,"Arts, entertainment, and recreation",152.4,1
1,A,2010,2010,711AS,"Performing arts, spectator sports, museums, and related activities",87.9,1
1,A,2010,2010,713,"Amusements, gambling, and recreation industries",64.6,1
1,A,2010,2010,72,Accommodation and food services,403.8,1
1,A,2010,2010,721,Accommodation,112.1,1
1,A,2010,2010,722,Food services and drinking places,291.7,1
1,A,2010,2010,81,"Other services, except government",328.2,1
1,A,2010,2010,FIRE,"Finance, insurance, real estate, rental, and leasing",2990.4,1
1,A,2010,2010,G,Government,2109.5,1
1,A,2010,2010,GDP,Gross domestic product,15049.0,1
1,A,2010,2010,GF,Federal,699.0,1
1,A,2010,2010,GFE,Government enterprises,59.0,1
1,A,2010,2010,GFG,General government,640.0,1
1,A,2010,2010,GFGD,National defense,393.5,1
1,A,2010,2010,GFGN,Nondefense,246.5,1
1,A,2010,2010,GSL,State and local,1410.5,1
1,A,2010,2010,GSLE,Government enterprises,104.4,1
1,A,2010,2010,GSLG,General government,1306.1,1
1,A,2010,2010,HS,Housing,1495.9,1
1,A,2010,2010,ICT,Information-communications-technology-producing industries<sup>3</sup>,934.3,1;1.3.A
1,A,2010,2010,ORE,Other real estate,341.0,1
1,A,2010,2010,PGOOD,Private goods-producing industries<sup>1</sup>,2766.2,1;1.1.A
1,A,2010,2010,PROF,Professional and business services,1768.5,1
1,A,2010,2010,PSERV,Private services-producing industries<sup>2</sup>,10173.3,1;1.2.A
1,A,2010,2010,PVT,Private industries,12939.5,1
1,A,2011,2011,11,"Agriculture, forestry, fishing, and hunting",179.9,1
1,A,2011,2011,111CA,Farms,151.1,1
1,A,2011,2011,113FF,"Forestry, fishing, and related activities",28.8,1
1,A,2011,2011,21,Mining,357.8,1
1,A,2011,2011,211,Oil and gas extraction,219.0,1
1,A,2011,2011,212,"Mining, except oil and gas",76.7,1
1,A,2011,2011,213,Support activities for mining,62.0,1
1,A,2011,2011,22,Utilities,288.3,1
1,A,2011,2011,23,Construction,525.6,1
1,A,2011,2011,311FT,Food and beverage and tobacco products,209.8,1
1,A,2011,2011,313TT,Textile mills and textile product mills,15.1,1
1,A,2011,2011,315AL,Apparel and leather and allied products,10.1,1
1,A,2011,2011,31G,Manufacturing,1863.1,1
1,A,2011,2011,31ND,Nondurable goods,855.7,1
1,A,2011,2011,321,Wood products,23.7,1
1,A,2011,2011,322,Paper products,53.8,1
1,A,2011,2011,323,Printing and related support activities,38.8,1
1,A,2011,2011,324,Petroleum and coal products,159.1,1
1,A,2011,2011,325,Chemical products,306.0,1
1,A,2011,2011,326,Plastics and rubber products,63.1,1
1,A,2011,2011,327,Nonmetallic mineral products,38.9,1
1,A,2011,2011,331,Primary metals,62.6,1
1,A,2011,2011,332,Fabricated metal products,127.4,1
1,A,2011,2011,333,Machinery,144.9,1
1,A,2011,2011,334,Computer and electronic products,227.3,1
1,A,2011,2011,335,"Electrical equipment, appliances, and components",48.3,1
1,A,2011,2011,3361MV,"Motor vehicles, bodies and trailers, and parts",104.5,1
1,A,2011,2011,3364OT,Other transportation equipment,127.2,1
1,A,2011,2011,337,Furniture and related products,22.0,1
1,A,2011,2011,339,Miscellaneous manufacturing,80.5,1
1,A,2011,2011,33DG,Durable goods,1007.4,1
1,A,2011,2011,42,Wholesale trade,934.8,1
1,A,2011,2011,441,Motor vehicle and parts dealers,150.5,1
