TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T20100,A132RC,4,Private industries,1946,Current Dollars,Level,6,"91,305",T20100
T20100,A132RC,4,Private industries,1947,Current Dollars,Level,6,"105,584",T20100
T20100,A132RC,4,Private industries,1948,Current Dollars,Level,6,"116,530",T20100
T20100,A132RC,4,Private industries,1949,Current Dollars,Level,6,"113,906",T20100
T20100,A132RC,4,Private industries,1950,Current Dollars,Level,6,"124,620",T20100
T20100,A132RC,4,Private industries,1951,Current Dollars,Level,6,"142,378",T20100
T20100,A132RC,4,Private industries,1952,Current Dollars,Level,6,"152,258",T20100
T20100,A132RC,4,Private industries,1953,Current Dollars,Level,6,"164,651",T20100
T20100,A132RC,4,Private industries,1954,Current Dollars,Level,6,"162,358",T20100
T20100,A132RC,4,Private industries,1955,Current Dollars,Level,6,"175,555",T20100
T20100,A132RC,4,Private industries,1956,Current Dollars,Level,6,"190,224",T20100
T20100,A132RC,4,Private industries,1957,Current Dollars,Level,6,"198,938",T20100
T20100,A132RC,4,Private industries,1958,Current Dollars,Level,6,"197,195",T20100
