,Dairy farm products,Poultry & eggs,Meat animals & misc livestock,"Cotton, food grains, tobacco, fruits, vegetables",Coal mining,Crude petroleum & natural gas,Stone & clay mining,Chemical & fertilizer mineral mining,New construction,Maintenance & repair construction,Ordnance & accessories,Meat products,Dairy products,Canned & frozen foods,Grain mill products,Bakery products,Sugar,Confectionery products,Alcoholic beverages,Soft drinks & flavorings,Tobacco manufactures,Fabrics & yarn,"Floor covering, misc textiles",Lumber & wood products,Wooden containers,Household furniture,Other furniture & fixtures,Paper & paperboard,Paper containers & products,Printing & publishing,Basic chemicals,Synthetic materials,"Drugs, cleaning & toilet items",Paints & allied products,Petroleum refining,Rubber & plastic products,Leather tanning & finishing,Footwear & leather products,Glass & glass products,Stone & clay products,Primary iron & steel,Primary nonferrous metals,Metal containers,"Heating, plumbing, structural metal",Screw machine products,Other fabricated metal products,Engines & turbines,Farm machinery,Construction & mining machinery,Materials handling equipment,Metalworking machinery,Special industry machinery,General industrial machinery,Machine shop products,Office & computing machines,Service industry machines,Electric industrial equipment,Household appliances,Electric lighting & wiring,"Radio, TV, communication equipment",Electronic components,Misc electrical machinery,Motor vehicles & equipment,Aircraft & parts,Transportation & warehousing,Communications except radio & TV,Radio & TV broadcasting,"Electric, gas, water & sanitary services",Wholesale trade,Retail trade,Finance & insurance,Real estate & rental,Hotels & personal services,Business services,Eating & drinking places,Automobile repair & services,Amusements,"Medical, educational services & nonprofit orgs",Federal government enterprises,State & local government enterprises,Gross imports of goods & services,"Business travel, entertainment, gifts",Office supplies,"Scrap, used & secondhand goods",Government industry
Metalworking machinery,0.0005062,0.0004348,0.0003869,0.0005335,0.0006415,0.0006281,0.0005421,0.0003172,0.0006837,0.0006181,0.0010663,0.0007847,0.0030552,0.0005558,0.0005292,0.0006308,0.0006372,0.0005805,0.001713,0.0005219,0.000573,0.0009361,0.0044053,0.001522,0.000891,0.0023207,0.0013427,0.0008483,0.001092,0.0008197,0.0004385,0.0016362,0.0006097,0.00089,0.0005137,0.0005672,0.0009354,0.0007073,0.0006833,0.0020097,0.0023947,0.0040278,0.0010773,0.000971,0.0011272,0.0051637,0.0022766,0.0024418,0.0060886,0.0018138,1.0842271,0.001828,0.0082361,0.0030123,0.0032227,0.0115044,0.0420015,0.0062384,0.0013625,0.004655,0.0023484,0.0166527,0.0087343,0.0037747,0.0005447,0.0007251,0.0014881,0.0003908,0.000598,0.0013079,0.0002366,0.0151929,0.00392,0.00056,0.0007379,0.000772,0.0008465,0.0005978,0.0005301,0.0,0.0,0.0,0.0,0.0,0.0
Special industry machinery,0.0010497,0.0009298,0.0014765,0.0010823,0.0014394,0.0010077,0.0007358,0.0011909,0.0009879,0.0011816,0.0125207,0.0143459,0.0014592,0.0011233,0.0004686,0.0009854,0.001014,0.0007464,0.0009757,0.0017566,0.0011045,0.0010433,0.0021447,0.0010312,0.0010842,0.000697,0.0027906,0.0017378,0.0012818,0.0014673,0.001248,0.0012463,0.0009419,0.0007359,0.0008519,0.0012035,0.0015338,0.0028691,0.0020464,0.0065385,0.0020616,0.0031586,0.0016425,0.0032278,0.0018145,0.0041348,0.0020121,0.0031303,0.0078335,0.0022476,0.0017692,0.9891385,0.0017155,0.037469,0.0023531,0.0014937,0.001451,0.0051688,0.0208104,0.0009051,0.006815,0.0026241,0.000841,0.0028552,0.0014967,0.0007713,0.0006395,0.00137,0.0013137,0.0003463,0.0012059,0.0016576,0.0006557,0.0024392,0.0107529,0.0016552,0.0008804,0.0007169,0.0043988,0.0,0.0,0.0,0.0,0.0,0.0
General industrial machinery,0.0018764,0.0017135,0.0020083,0.001659,0.0064432,0.0079385,0.0084402,0.0066605,0.0075904,0.0067781,0.0112371,0.0105533,0.0104537,0.0017104,0.0009417,0.0020947,0.0025559,0.0014172,0.0016122,0.0028166,0.0020042,0.0025053,0.0067508,0.0024257,0.0022941,0.0015805,0.0048345,0.0031464,0.0020607,0.0028872,0.0052456,0.0031042,0.0015345,0.0014457,0.0042403,0.0040483,0.0124347,0.0109132,0.006331,0.0154362,0.0082092,0.0104063,0.0287968,0.0139181,0.0223741,0.0470622,0.0325798,0.0434802,0.0445872,0.0101932,0.0412239,0.0815592,0.9806125,0.0587151,0.0330708,0.0161569,0.0250244,0.0183084,0.0099079,0.0072534,0.0176148,0.0283552,0.0078942,0.0054699,0.0049223,0.0012719,0.0012656,0.004333,0.0008594,0.0005986,0.0009974,0.0025663,0.0019275,0.0013178,0.0056686,0.0013556,0.0013444,0.0008215,0.0041619,0.0,0.0,0.0,0.0,0.0,0.0
Machine shop products,0.0003765,0.0003025,0.000731,0.0003138,0.0004509,0.0004002,0.0003587,0.0004452,0.0003893,0.0004063,0.0037537,0.0046745,0.0015203,0.0003953,0.000195,0.0003264,0.0010797,0.0011542,0.0003898,0.0005702,0.0003943,0.0013057,0.0054497,0.0007267,0.0004737,0.0003487,0.0005335,0.0004237,0.0008937,0.0004794,0.0004473,0.0008903,0.0003613,0.0003739,0.0009828,0.0003814,0.0009162,0.0006018,0.0016467,0.0030442,0.0064056,0.0010934,0.0007953,0.0024683,0.0008258,0.000864,0.0005241,0.0007556,0.0046334,0.0007431,0.0006092,0.0255197,0.0030345,0.94933,0.0014913,0.0013219,0.000508,0.0028198,0.0017589,0.0009685,0.0101446,0.0014287,0.0003566,0.0011452,0.000663,0.0002951,0.0002639,0.0005783,0.0003174,0.000538,0.0005156,0.0066987,0.0004937,0.0004046,0.0008673,0.0004877,0.0004647,0.0002906,0.0028502,0.0,0.0,0.0,0.0,0.0,0.0
Office & computing machines,0.0009637,0.0007901,0.0014358,0.0010134,0.0012708,0.0013312,0.0014673,0.0014251,0.0011947,0.0012127,0.0147148,0.0133473,0.0042064,0.0008685,0.0004745,0.001169,0.0024303,0.0008018,0.0018478,0.0014518,0.0011316,0.0012481,0.0018404,0.0013172,0.0010556,0.0011422,0.0012857,0.0010739,0.0008688,0.0010206,0.0013867,0.0018785,0.000819,0.0010508,0.0026063,0.0021357,0.0022717,0.0038434,0.0016552,0.0027146,0.0042616,0.0030169,0.0016357,0.0024308,0.001418,0.0036607,0.0030341,0.001857,0.0018524,0.0018593,0.0065455,0.0071361,0.0117346,0.0112513,0.9329108,0.0111527,0.009799,0.0095875,0.0082376,0.0018077,0.0079888,0.0045975,0.0031118,0.0022971,0.0015208,0.0011296,0.0008547,0.0025382,0.0006031,0.0004919,0.0012488,0.0012574,0.000999,0.0010762,0.0039162,0.0016407,0.0014664,0.0008869,0.0042929,0.0,0.0,0.0,0.0,0.0,0.0
Service industry machines,0.0006987,0.000517,0.0009022,0.0006345,0.0009037,0.000846,0.000615,0.0006028,0.0007532,0.0006814,0.0043608,0.0036669,0.1132013,0.0006705,0.0004158,0.0008238,0.0008014,0.000849,0.0007163,0.0007245,0.0007032,0.002731,0.0014183,0.0007837,0.0007546,0.0012899,0.0009816,0.0010616,0.0008494,0.0008997,0.0007042,0.0015378,0.0005767,0.0007559,0.0007524,0.0013586,0.0012668,0.0045292,0.001362,0.0023644,0.0017496,0.0035799,0.0019959,0.0012969,0.0017413,0.0025186,0.0016539,0.0054652,0.0023578,0.0037821,0.0164088,0.0030623,0.0121928,0.0026816,0.0071271,1.0257916,0.0352799,0.0032105,0.0108226,0.0617143,0.0094671,0.0128553,0.0061547,0.0026806,0.0016937,0.0252099,0.0039405,0.0007409,0.0009356,0.0011069,0.0004331,0.0021478,0.0014598,0.0006761,0.0033387,0.0011024,0.0012368,0.0007139,0.0015305,0.0,0.0,0.0,0.0,0.0,0.0
Electric industrial equipment,0.0010198,0.0008902,0.00078,0.0009673,0.0012677,0.0012671,0.0010853,0.0007018,0.0012887,0.0011722,0.0028612,0.002255,0.0438136,0.0009909,0.0008409,0.0014816,0.0019257,0.0012323,0.0012196,0.0010486,0.0044028,0.0021541,0.0018409,0.0013234,0.0010836,0.0018606,0.0017519,0.0014382,0.0017777,0.0013209,0.0008785,0.0026249,0.0009611,0.0012788,0.0011054,0.0017986,0.001982,0.0033909,0.0015646,0.0034108,0.0039464,0.003611,0.0046556,0.0023845,0.0029605,0.0034955,0.0049528,0.0129132,0.0089387,0.0042365,0.1616409,0.0047618,0.0291212,0.0053673,0.0296633,0.1840244,1.0346211,0.0431363,0.0073727,0.0370593,0.004538,0.0413285,0.0525926,0.0111315,0.0015697,0.010174,0.0233708,0.0009482,0.0010473,0.0017069,0.0004345,0.0154803,0.0060327,0.0009952,0.0023421,0.0015595,0.002299,0.0006834,0.0012436,0.0,0.0,0.0,0.0,0.0,0.0
Household appliances,0.00421,0.0052308,0.0013437,0.0036031,0.0014835,0.0025575,0.0011229,0.0005932,0.0017977,0.0012589,0.0020514,0.0017097,0.0017213,0.0018841,0.0014691,0.0010234,0.0007252,0.0006067,0.0006585,0.0011036,0.0007137,0.0007851,0.0012005,0.0006764,0.0006793,0.0005991,0.0013957,0.0008475,0.0008586,0.0009359,0.0006353,0.0010736,0.0009478,0.0014313,0.0006883,0.0010149,0.0017573,0.0079634,0.0019319,0.0017918,0.0023231,0.0017775,0.0150531,0.0093949,0.0025526,0.0031404,0.0024543,0.0017659,0.0026853,0.0147536,0.0043732,0.0031957,0.0088909,0.0021295,0.024076,0.0031817,0.0038721,0.9642034,0.0248671,0.0051338,0.0046445,0.00427,0.0022293,0.0016707,0.0012586,0.000523,0.0003884,0.0006972,0.0006163,0.0003408,0.0003474,0.000634,0.000749,0.0009415,0.0087266,0.0007451,0.0023616,0.0006673,0.0012784,0.0,0.0,0.0,0.0,0.0,0.0
Electric lighting & wiring,0.0057113,0.0036848,0.0050693,0.0091872,0.0315359,0.0092761,0.0053443,0.0020486,0.0164867,0.0069069,0.0067422,0.0056047,0.0082799,0.0038602,0.0021179,0.0027516,0.0027087,0.0028949,0.0053037,0.006483,0.0045067,0.0049253,0.0220199,0.0046455,0.0039741,0.0030564,0.0035807,0.0032549,0.0034174,0.0074578,0.0040381,0.0041167,0.0027948,0.0026421,0.0033769,0.0106049,0.0176163,0.0099288,0.0087678,0.0139192,0.0501754,0.0125015,0.0382984,0.0464793,0.0334083,0.0214363,0.0188024,0.0095027,0.0119283,0.0134655,0.0068134,0.0237098,0.0172648,0.015719,0.0163511,0.0048845,0.0046281,0.0350172,1.3482963,0.0070662,0.0482213,0.0095674,0.0033789,0.0055912,0.009829,0.0049291,0.0018378,0.0029693,0.0045096,0.0017583,0.000901,0.0029359,0.0032961,0.0028097,0.1612946,0.0052432,0.0027733,0.0048811,0.0038242,0.0,0.0,0.0,0.0,0.0,0.0
"Radio, TV, communication equipment",0.0006941,0.0004717,0.0009533,0.0012951,0.0016441,0.0014493,0.0012542,0.0004852,0.0013292,0.0012363,0.0012409,0.0010913,0.0773942,0.0006745,0.0004045,0.0006092,0.0007694,0.000473,0.0005477,0.0007938,0.00072,0.0009146,0.0026145,0.0008189,0.0008872,0.0009633,0.0009897,0.000846,0.0006894,0.0008722,0.0007802,0.002571,0.0005791,0.0006394,0.0007173,0.0016816,0.0024921,0.0013578,0.0013238,0.0038424,0.0038492,0.0039109,0.047717,0.0070172,0.0069747,0.0074941,0.0036666,0.0089283,0.0115092,0.0053438,0.0058615,0.0044534,0.0057707,0.0016856,0.0046941,0.0082756,0.0040202,0.0011243,0.003091,1.1713998,0.0117635,0.0100593,0.0009452,0.0029464,0.0074012,0.000463,0.0003312,0.0008661,0.0002967,0.0002092,0.0001394,0.0004306,0.0004424,0.0004878,0.0010489,0.0004124,0.0004208,0.0006585,0.000657,0.0,0.0,0.0,0.0,0.0,0.0
Electronic components,0.0009402,0.0005736,0.0316097,0.0013748,0.0013366,0.0017547,0.0007178,0.000329,0.0008143,0.0007854,0.0015629,0.0010843,0.0033037,0.0011393,0.0004402,0.000658,0.0007961,0.000905,0.0018344,0.0055976,0.0024969,0.0014082,0.0041802,0.0013359,0.0019416,0.0007793,0.0010527,0.0009356,0.0008763,0.0011121,0.0007346,0.0009525,0.0008431,0.0006885,0.0008779,0.0013149,0.0014737,0.0011577,0.0010646,0.0043028,0.0013159,0.0019956,0.0085311,0.0109674,0.0044432,0.0023075,0.003665,0.0020135,0.003974,0.0017938,0.0009221,0.0020434,0.0061645,0.0011895,0.0011216,0.0010256,0.0014938,0.000891,0.0029253,0.0020078,1.0134264,0.0014716,0.0006763,0.0021088,0.0104871,0.0003099,0.0011666,0.0007658,0.0004573,0.000497,0.0001825,0.0004434,0.001481,0.0010539,0.0010071,0.0042428,0.0004749,0.0012083,0.0019268,0.0,0.0,0.0,0.0,0.0,0.0
Misc electrical machinery,0.0007657,0.000643,0.0008715,0.0006971,0.0010439,0.0013573,0.0010057,0.00094,0.0008762,0.0009914,0.0037608,0.0039771,0.0050437,0.0009131,0.0004957,0.0011903,0.0012239,0.0009617,0.0011721,0.0012237,0.0013146,0.001647,0.0027399,0.0017911,0.0012663,0.0009461,0.0028962,0.0019868,0.0056539,0.0014376,0.0011383,0.0022369,0.001052,0.0014493,0.0050359,0.0010131,0.0023409,0.0026123,0.0015089,0.0042211,0.0025161,0.0039732,0.0016578,0.0014769,0.0020126,0.0031207,0.0034755,0.0024002,0.0060944,0.0028177,0.0062579,0.0157185,0.0093418,0.029483,0.0096668,0.0061246,0.0058229,0.0056938,0.0043165,0.0113821,0.0042946,0.9229949,0.0117363,0.0031602,0.00101,0.0005581,0.0005435,0.001374,0.0004272,0.0003289,0.0003866,0.0013258,0.0005905,0.0005624,0.0013,0.0005781,0.0089896,0.0003274,0.0018235,0.0,0.0,0.0,0.0,0.0,0.0
Motor vehicles & equipment,0.0009167,0.0007877,0.0006467,0.0012907,0.0008951,0.0009674,0.0007218,0.0004595,0.0010546,0.001014,0.0015133,0.0009948,0.004548,0.0010746,0.0010522,0.0014307,0.0017307,0.0011456,0.0012561,0.000883,0.0011112,0.001292,0.0014755,0.0021725,0.0015871,0.0113959,0.0028886,0.0024404,0.002621,0.0021281,0.0007598,0.0030896,0.0012194,0.0012248,0.0013766,0.0016635,0.0010369,0.0010573,0.0015792,0.0013105,0.001559,0.0015429,0.0030456,0.0013156,0.0017029,0.0015918,0.0018607,0.0034894,0.0028173,0.0032783,0.0066548,0.0017798,0.0024322,0.002232,0.0093198,0.0063795,0.0059838,0.0031889,0.0015463,0.0081186,0.0016424,0.0110188,0.9861192,0.0028147,0.0009412,0.0007653,0.0146433,0.0009072,0.0013204,0.0019485,0.0004907,0.0066072,0.0075669,0.001041,0.000904,0.0057094,0.0047232,0.000832,0.0013649,0.0,0.0,0.0,0.0,0.0,0.0
Aircraft & parts,0.0016552,0.0013628,0.001105,0.0019268,0.0045328,0.0021969,0.0014739,0.0009308,0.0029488,0.0026237,0.0042643,0.0033412,0.0027843,0.0016512,0.0014064,0.0022209,0.0023297,0.0200789,0.0086089,0.0025026,0.001966,0.0070587,0.002599,0.0024022,0.00214,0.0071247,0.0043876,0.002562,0.0056079,0.0038505,0.0012715,0.0057921,0.0018094,0.0165895,0.0014973,0.0045248,0.0019442,0.0023871,0.0018418,0.0028118,0.0028338,0.004109,0.0016038,0.0021703,0.0020489,0.0023179,0.0026985,0.0024366,0.0024359,0.00269,0.0032288,0.0039049,0.0021684,0.0074969,0.0032078,0.0031497,0.002767,0.0022721,0.002455,0.0024205,0.0035841,0.0082532,0.0021473,1.0083601,0.002108,0.0015945,0.0021851,0.0013228,0.0026384,0.0034987,0.0008136,0.0166464,0.0079883,0.003433,0.0017857,0.0058999,0.0044435,0.0030986,0.0029492,0.0,0.0,0.0,0.0,0.0,0.0
Transportation & warehousing,0.0599255,0.0352369,0.0277175,0.0522941,0.0480598,0.0406872,0.024111,0.0140201,0.0358039,0.0412276,0.0580295,0.0491384,0.0354716,0.0640154,0.0265165,0.0477103,0.0626276,0.0362635,0.0438926,0.0549645,0.0631303,0.0546171,0.0537081,0.0756611,0.090093,0.0551022,0.0827437,0.0746419,0.0547942,0.0838458,0.0566607,0.0640953,0.0603584,0.0448017,0.0609049,0.1117199,0.080106,0.0808167,0.0730791,0.0563068,0.0556057,0.0507505,0.0460076,0.0451096,0.0448074,0.0407113,0.034624,0.0398566,0.041446,0.0394204,0.0398586,0.0486366,0.0429585,0.0482555,0.0486813,0.0353024,0.045119,0.0540125,0.048736,0.0422242,0.0473396,0.0382656,0.0432931,0.0559693,1.1319113,0.0118469,0.0230711,0.0569695,0.0291448,0.0188303,0.0076577,0.0197745,0.0282474,0.0446105,0.0454476,0.0333386,0.0283843,0.0890817,0.0373959,0.0,0.0,0.0,0.0,0.0,0.0
Communications except radio & TV,0.0112193,0.0074726,0.004684,0.0061207,0.0060348,0.0062066,0.0048307,0.0039708,0.0067037,0.0067446,0.0114043,0.0104113,0.0105086,0.0097874,0.0056221,0.0129053,0.009438,0.0176568,0.011519,0.0067362,0.0093467,0.0126398,0.010864,0.0088273,0.0088952,0.0160326,0.0092068,0.0086525,0.0119345,0.0097158,0.0067984,0.0087368,0.0083688,0.0117653,0.0080871,0.0095382,0.0067945,0.008572,0.0072277,0.0102251,0.0113134,0.0102967,0.0086163,0.0077802,0.0106636,0.0097139,0.0078507,0.0116186,0.0118617,0.0099373,0.0128726,0.0104542,0.0095824,0.0093304,0.009142,0.0116859,0.0115702,0.0083175,0.0074713,0.0121321,0.009723,0.0118732,0.0115912,0.0148168,0.0130924,1.0204301,0.0135048,0.0074046,0.0188208,0.0281342,0.0044453,0.0184885,0.0231749,0.0120772,0.0163884,0.0170263,0.0162687,0.0076429,0.0099196,0.0,0.0,0.0,0.0,0.0,0.0
Radio & TV broadcasting,0.0026239,0.0021646,0.0015402,0.0026029,0.0026034,0.0023947,0.0024816,0.0014199,0.0030836,0.0031731,0.0057323,0.0022925,0.00305,0.0034144,0.0043277,0.003952,0.0033519,0.0032407,0.0033644,0.0021391,0.0030513,0.0038222,0.0038332,0.0030044,0.0025853,0.0043111,0.0035588,0.0036683,0.0094518,0.0039249,0.0024323,0.003126,0.0029852,0.0037522,0.0025458,0.002962,0.0024359,0.0027497,0.0025142,0.0030272,0.0027904,0.0028783,0.0025587,0.0022751,0.0026263,0.0026443,0.002278,0.0026662,0.0027595,0.0041127,0.0036068,0.0029216,0.0025637,0.003881,0.0030006,0.0034742,0.0032733,0.0026946,0.0029121,0.003493,0.0026466,0.0032042,0.0036222,0.0041376,0.0027845,0.0018137,1.0104376,0.0016918,0.0047487,0.0049687,0.0015261,0.0035848,0.0545481,0.0038055,0.0029212,0.0057121,0.0036523,0.001775,0.0024165,0.0,0.0,0.0,0.0,0.0,0.0
"Electric, gas, water & sanitary services",0.0409768,0.0403476,0.0180596,0.0363616,0.1348246,0.0831501,0.0334026,0.0275153,0.0709616,0.1491986,0.0302584,0.0264039,0.0320702,0.0408252,0.0205929,0.0659418,0.0615696,0.038567,0.044866,0.0353128,0.0365405,0.0373009,0.0410014,0.0765466,0.0542166,0.033541,0.1049066,0.0876608,0.0400931,0.0556262,0.0536532,0.0575124,0.0462554,0.0332738,0.0919749,0.0780027,0.0878219,0.0915489,0.0614336,0.0484998,0.0511882,0.0505481,0.0403589,0.0383924,0.0397288,0.0363614,0.034063,0.0360199,0.0392394,0.0342936,0.0295014,0.041529,0.0385981,0.0450817,0.0426259,0.0287965,0.040634,0.0431761,0.0421775,0.0316841,0.0380194,0.033024,0.0331181,0.0374407,0.0247268,0.0137757,0.0214162,1.0728209,0.0281029,0.0185502,0.0138353,0.0503161,0.0166811,0.041458,0.0298502,0.0374352,0.0334966,0.0157314,0.2140985,0.0,0.0,0.0,0.0,0.0,0.0
Wholesale trade,0.1135905,0.0712082,0.0587344,0.0885254,0.0694948,0.0618813,0.0530104,0.0230619,0.0545362,0.0493407,0.1286939,0.1171055,0.050124,0.1157083,0.0400512,0.0988218,0.0905154,0.0892311,0.0991219,0.0911554,0.1061575,0.098438,0.0826072,0.1045714,0.0759319,0.0766357,0.0770413,0.0805457,0.0748105,0.0897899,0.0418261,0.0707113,0.1129734,0.0789823,0.0623351,0.0637228,0.0932865,0.1091335,0.0938554,0.0913711,0.0812163,0.0806503,0.0841499,0.1123528,0.1034001,0.0969286,0.0618668,0.0855127,0.0811579,0.0512696,0.0904826,0.1068763,0.0881729,0.096811,0.0963778,0.0818894,0.0885656,0.0841888,0.1017453,0.055563,0.0961173,0.0780481,0.0650508,0.0997963,0.043842,0.015363,0.0204575,0.0357372,1.0209489,0.0133413,0.0146264,0.0392188,0.0265424,0.1014279,0.1327023,0.0340215,0.0342682,0.0188681,0.0531483,0.0,0.0,0.0,0.0,0.0,0.0
Retail trade,0.0462948,0.0282589,0.0152995,0.0277462,0.017738,0.0260718,0.0176828,0.0154738,0.0275432,0.0388315,0.0252692,0.0185305,0.0141942,0.0271256,0.0215699,0.0186496,0.0181061,0.0195333,0.0197739,0.0201392,0.0335244,0.0300684,0.026442,0.0176656,0.0161495,0.0219627,0.0224432,0.0194382,0.0232422,0.0229505,0.021809,0.018945,0.0201134,0.0249713,0.0171639,0.0223172,0.0185782,0.0232291,0.0213807,0.0199695,0.0178726,0.0208962,0.0166076,0.0149592,0.0164459,0.0162942,0.0153342,0.0199333,0.0179266,0.0180269,0.0256993,0.017239,0.0226104,0.0197986,0.0247265,0.0174943,0.0234386,0.0249331,0.0177325,0.027502,0.0178658,0.01701,0.0176084,0.0230658,0.0265603,0.0144326,0.0218848,0.0193067,0.0246346,1.2487926,0.036054,0.0268192,0.0232393,0.0282493,0.0180647,0.0313349,0.0198607,0.006691,0.0171077,0.0,0.0,0.0,0.0,0.0,0.0
Finance & insurance,0.0862978,0.1146711,0.0200642,0.0667875,0.0294363,0.0348157,0.0345517,0.1073661,0.038692,0.0332036,0.0221129,0.0192127,0.0198626,0.046568,0.0371825,0.0330314,0.0272144,0.0278456,0.0310491,0.0185301,0.0231718,0.0264412,0.0253804,0.0246707,0.0230249,0.0354747,0.0399306,0.0350178,0.0388813,0.0317675,0.0802171,0.027795,0.0297832,0.0254357,0.0275083,0.0262692,0.0215551,0.024474,0.0236032,0.0224391,0.0200088,0.0212689,0.017739,0.0193374,0.0178577,0.0208487,0.0175629,0.0206274,0.0204003,0.0234732,0.0267233,0.0208318,0.0229046,0.0204077,0.021913,0.0482364,0.0245366,0.0239139,0.0187554,0.0214748,0.0288831,0.0234016,0.0218469,0.0326704,0.02708,0.0226162,0.0649405,0.0369395,0.0506738,0.0380975,1.0606085,0.0524533,0.0386204,0.0546012,0.0329059,0.0710992,0.0739238,0.030246,0.0257502,0.0,0.0,0.0,0.0,0.0,0.0
Real estate & rental,0.005344,0.0031713,0.0040071,0.0046257,0.0034933,0.0039821,0.0029153,0.0021117,0.0083768,0.0060346,0.005239,0.0038312,0.0063548,0.0058787,0.0029064,0.0051453,0.0052853,0.006802,0.0083646,0.0042801,0.0063686,0.0069326,0.0063364,0.0067261,0.0052459,0.0098051,0.0059152,0.0061223,0.0075458,0.0077183,0.0029432,0.0052485,0.0125105,0.0095407,0.0047702,0.0051827,0.0046563,0.0052696,0.0061563,0.0081324,0.0051701,0.0054902,0.0051142,0.0039542,0.0043782,0.0047173,0.0041933,0.0052523,0.0052015,0.0060245,0.0163213,0.0062998,0.0072797,0.0065021,0.0086295,0.0125116,0.0113499,0.0087714,0.0044978,0.017298,0.0049903,0.005575,0.0070133,0.0068385,0.0044305,0.0033412,0.0120196,0.0034249,0.0059648,0.0079848,0.0022289,1.016683,0.0111132,0.0088723,0.0047674,0.0138514,0.0088038,0.0028708,0.0047391,0.0,0.0,0.0,0.0,0.0,0.0
Hotels & personal services,0.043486,0.0359978,0.0254174,0.0430822,0.0429777,0.0395565,0.0409881,0.0236947,0.0509101,0.0523674,0.0942437,0.0375838,0.0503136,0.056399,0.071426,0.065216,0.0553084,0.0534838,0.0555308,0.0352808,0.05034,0.0630597,0.0632382,0.0495748,0.0426637,0.0711474,0.0587207,0.0605355,0.1558707,0.0647593,0.0403018,0.0515841,0.0492783,0.0619069,0.0420273,0.0488769,0.0401941,0.0453776,0.0414949,0.0458745,0.0460355,0.0474868,0.0421503,0.0375375,0.0432438,0.0435683,0.0375616,0.0439415,0.0454964,0.0678402,0.0594779,0.0481673,0.0422976,0.0640092,0.0495095,0.0573705,0.0540018,0.0444652,0.0480381,0.0576177,0.0435175,0.0528585,0.0597493,0.0682771,0.045952,0.0299463,0.0586335,0.0279685,0.0784047,0.0819969,0.0282581,0.0596006,0.8990673,0.0628714,0.0482329,0.0943361,0.0604011,0.0293389,0.0398287,0.0,0.0,0.0,0.0,0.0,0.0
Business services,0.0074762,0.0053964,0.008868,0.0138226,0.0071745,0.0078755,0.0052423,0.0081087,0.0088523,0.0115708,0.0089135,0.0070401,0.0154486,0.0092421,0.0058061,0.0125316,0.0114246,0.0121081,0.0122556,0.0091906,0.0153279,0.0130659,0.0115363,0.0097104,0.0105977,0.0253629,0.0137401,0.0134309,0.0203265,0.0164904,0.0101396,0.0123983,0.0097159,0.0136393,0.009845,0.0121033,0.0082097,0.0102306,0.0115592,0.01173,0.0093355,0.0107979,0.0102072,0.0094163,0.0103195,0.011427,0.0108888,0.0120817,0.0143234,0.0126856,0.0183198,0.0120149,0.0123925,0.01167,0.013223,0.0155629,0.0177457,0.0123004,0.0088138,0.0278396,0.0101411,0.0148059,0.0158574,0.0139685,0.0128785,0.005176,0.0211616,0.0061269,0.0200796,0.0145396,0.0045633,0.0111043,0.0186219,0.9876408,0.0081329,0.0172647,0.0152781,0.0044413,0.012198,0.0,0.0,0.0,0.0,0.0,0.0
Eating & drinking places,0.0108043,0.0063943,0.0078589,0.018546,0.0165298,0.0208965,0.0088818,0.0045037,0.0096112,0.0133491,0.0113999,0.0074722,0.004633,0.0087739,0.0055933,0.0075715,0.0072872,0.0069916,0.0071832,0.0097603,0.0098978,0.0110214,0.0103402,0.0087234,0.0091216,0.0085495,0.0072527,0.00845,0.007129,0.0086722,0.005859,0.0070067,0.0070306,0.0071005,0.0084413,0.0101751,0.0067616,0.0094962,0.007486,0.0076072,0.007931,0.007037,0.0077461,0.0059267,0.0057745,0.0071223,0.0062885,0.0058091,0.0067016,0.0085226,0.006505,0.006114,0.0060521,0.0067065,0.0065795,0.0056967,0.0080562,0.007509,0.0134079,0.0062501,0.0069945,0.0126849,0.0066598,0.0079062,0.0230381,0.0033239,0.0058672,0.0056842,0.0166591,0.0057456,0.0018988,0.0100095,0.0102691,0.0067277,1.0030062,0.0179812,0.0091156,0.0109569,0.0067101,0.0,0.0,0.0,0.0,0.0,0.0
Automobile repair & services,0.0028098,0.0019883,0.0030107,0.0248367,0.0011672,0.0010883,0.0011097,0.0007735,0.0016238,0.0017076,0.0023948,0.0013352,0.001385,0.0020599,0.0019338,0.0018495,0.0015667,0.0015728,0.00159,0.001444,0.0016011,0.0028563,0.0022007,0.0015364,0.0012887,0.0022491,0.0018163,0.0017553,0.0037338,0.0019261,0.0011652,0.0015123,0.0015962,0.001682,0.0012812,0.001368,0.0011984,0.0014477,0.0013525,0.0016976,0.0013196,0.0013593,0.0014053,0.0012294,0.0013547,0.0015106,0.001165,0.0012773,0.0016331,0.0017481,0.001738,0.0014563,0.0012958,0.0017639,0.0015582,0.0018796,0.002166,0.0029786,0.0016104,0.0022458,0.0023756,0.0029943,0.0025346,0.0024512,0.0015332,0.0007643,0.24746,0.0008628,0.0041815,0.0018621,0.0007361,0.0019005,0.0176317,0.0123552,0.0014351,1.1373063,0.0038728,0.001423,0.0011719,0.0,0.0,0.0,0.0,0.0,0.0
