,Dairy farm products,Poultry & eggs,Meat animals & misc livestock,"Cotton, food grains, tobacco, fruits, vegetables",Coal mining,Crude petroleum & natural gas,Stone & clay mining,Chemical & fertilizer mineral mining,New construction,Maintenance & repair construction,Ordnance & accessories,Meat products,Dairy products,Canned & frozen foods,Grain mill products,Bakery products,Sugar,Confectionery products,Alcoholic beverages,Soft drinks & flavorings,Tobacco manufactures,Fabrics & yarn,"Floor covering, misc textiles",Lumber & wood products,Wooden containers,Household furniture,Other furniture & fixtures,Paper & paperboard,Paper containers & products,Printing & publishing,Basic chemicals,Synthetic materials,"Drugs, cleaning & toilet items",Paints & allied products,Petroleum refining,Rubber & plastic products,Leather tanning & finishing,Footwear & leather products,Glass & glass products,Stone & clay products,Primary iron & steel,Primary nonferrous metals,Metal containers,"Heating, plumbing, structural metal",Screw machine products,Other fabricated metal products,Engines & turbines,Farm machinery,Construction & mining machinery,Materials handling equipment,Metalworking machinery,Special industry machinery,General industrial machinery,Machine shop products,Office & computing machines,Service industry machines,Electric industrial equipment,Household appliances,Electric lighting & wiring,"Radio, TV, communication equipment",Electronic components,Misc electrical machinery,Motor vehicles & equipment,Aircraft & parts,Transportation & warehousing,Communications except radio & TV,Radio & TV broadcasting,"Electric, gas, water & sanitary services",Wholesale trade,Retail trade,Finance & insurance,Real estate & rental,Hotels & personal services,Business services,Eating & drinking places,Automobile repair & services,Amusements,"Medical, educational services & nonprofit orgs",Federal government enterprises,State & local government enterprises,Gross imports of goods & services,"Business travel, entertainment, gifts",Office supplies,"Scrap, used & secondhand goods",Government industry
"Floor covering, misc textiles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046476316483679316,0.0004893338157025016,0.0005125959330172679,0.0,0.0,0.0,0.0,0.0,7.63587524053007e-05,5.263430274545228e-05,0.0,0.009676025741872114,0.03808020191346129,8.788549074355098e-06,7.971810559012726e-05,0.00216606162806223,5.996021040437565e-06,0.0,0.0,0.0,0.0,1.715992004937676e-05,0.0,0.00012277764656061315,0.0,0.0,0.0,0.0,0.0,0.0018962398058887616,0.0020271177586184694,0.0013337813755688495,0.0,0.0011766931535521666,0.0,0.002747051031906322,0.0,0.0,0.0,0.0,0.003972074223773654,0.0,4.2120669701456146e-05,0.0,0.0,0.0,0.0,0.0,5.1708709875507105e-05,0.005092985890043368,0.0018598543001530092,8.509376217284856e-05,0.0001394673614677038,2.33402404885019e-05,0.0,0.0,0.0,0.0,0.0006338168771316744,0.0,0.0001375039393353788,0.0,0.0,0.0,0.0,0.0,0.0,1.1002524108471943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lumber & wood products,0.0005917887571740819,8.6920072852047e-05,0.00034090258513456544,4.033288070878316e-05,0.0002253666400768972,0.0004488636808836682,0.0009046002387342162,0.00030946448033383197,0.00644390375417306,0.005979615757626241,0.005246842535120809,0.008189155513034011,0.0008395876568170228,0.01659779167815043,0.009059869165223796,0.005499536295334676,0.015590543547477817,0.000956687717941812,0.009484995298777351,0.0037895227744805375,0.0009072236778122119,0.0013694219490623942,0.0014437820609178816,0.2720537502845744,0.6607547066898175,0.31324459857289577,0.020113252845411784,0.05609752425785708,0.013884236232035928,0.0007612612239883851,0.0061051182362519075,0.009750668187205965,0.00041884875231937497,0.00797950653790968,0.0013746088174139248,0.029672291103521417,0.0005283906371861635,0.002034862283167366,0.00038934958127843277,0.0027245335669646795,0.006552630562387216,0.01172240948122763,0.0005923694094710939,0.000599958680265085,0.0006126657232266301,0.0006735463684788131,0.0009227229939227161,0.0009294551792993508,0.001884952346271419,0.0010571626112362558,0.006877509776646282,0.0015670987402436165,0.011488627562448192,0.0016358903899595287,0.0007330755822567962,0.0028463748578428432,0.025880136316023348,0.0008626598653157648,0.00035410693140862734,0.0010226165915165999,0.0037155262605893624,0.008123975828414625,0.04924103492027267,0.032858623962117854,0.0006652196000313382,0.004300783239166808,0.00028158705209752917,0.0013664751920647647,0.02432725780668582,0.012865716211268353,0.0012616636729885441,0.008747622957963233,0.004859343428037897,0.0,0.0006882044239717708,0.000313131364495346,0.0050651579578963315,0.004524949841434212,0.007500209334650746,0.0,0.0004827115609803792,0.20002117535568426,0.014936287081327104,0.0,0.0
Wooden containers,8.308352004616262e-05,0.00025038770292439813,0.0,0.07260758795929068,0.0,0.0,0.0,0.0,0.0,0.0,0.00011123227443808145,2.3087228860698356e-07,0.001925676766960015,0.0209326259243452,0.023955792473133782,0.007157628627698218,0.009757785145457068,0.011316007899380259,0.011677523367841986,0.0025915778058494057,0.008433551308942322,0.021407814671562893,0.029089868232384103,0.04722568981983836,0.04767037822045413,0.010869017588739625,0.009016416705873982,0.010806330931603658,0.04013653097863385,0.012012778495261531,0.00361576102553176,0.029455367869437105,0.003657945770255875,0.02862956215202162,0.10097112868813128,0.00823769327629554,0.0011546235486729311,0.0011699267894579697,0.02707438874599628,0.007406108928718735,0.020135055341050607,0.0168128870638533,0.0057580487937886424,0.004466789142102632,0.0024355906643430993,0.002021618097251089,0.004077987377422955,0.0020643833878503386,0.00472376055636157,0.008156656332939313,0.002138001627253878,0.008980213750531771,0.0059897311526478855,0.019902118961062323,0.03008884032548334,0.004559493635822218,0.010660924391983328,0.01418119136059807,0.0004733745811283537,0.0014506193008606214,0.0005330874546537859,0.009821307230202173,0.0136768577460082,0.02951840214580835,0.0006355630335004486,0.0,0.0,7.28465821840571e-05,0.01803634472052335,0.0,0.0002970730900709553,0.004392577006779227,0.0006835993228852418,0.0,0.0,0.0,0.00017375188231205839,0.00020322309235648177,0.0,0.0,0.0,0.0,0.023588569290392963,0.0,0.0
Household furniture,0.00024009686708102384,0.0006949585473267736,0.00030273537458514843,1.848590365819228e-05,3.668759257065768e-05,8.171333841523137e-05,4.285908389164129e-05,7.230828656710602e-05,9.097798000037723e-05,9.222292959523058e-05,5.44553648451406e-05,0.0001080482310680683,0.0003526744745759301,0.008271068118232684,0.015045343909865299,8.82162274992967e-05,0.0009395893828391802,0.0001427481116743261,0.00016303625513564203,0.00019745214689145923,0.0001596713672949493,0.000175253404195485,0.0003249409750569547,0.012496474046150476,0.014112202534336477,0.21531124242679417,0.0002264497279605254,0.00016216363261327223,0.00595354699916599,0.00021195651136131455,5.1384854696477134e-05,0.0003196491490048798,8.09774254484125e-05,0.0005894367523439605,0.0003047980034221875,0.00027053179889312116,0.00012777382141709499,9.065207994056022e-05,0.054953557487745115,0.00023662996265122273,0.0002906393882592724,0.0006758949573408361,0.00021881539751463883,0.00017273003939889946,0.00022038042304894074,0.00028390762624833695,0.00045319412587476344,0.000508396354255728,0.0003114978016815446,0.0003024287976448023,0.0011637489829663264,0.00025264583568470494,0.002885122606965727,0.0016286056892878794,0.0002297451105634471,0.004406679501207278,0.0005187031329669231,0.0002123470437700344,6.162398826400641e-05,0.0005371751665593094,0.0001692238993047021,0.0006225063087110814,0.001164643031477059,0.010168875976030507,0.003077178379098521,0.0005407502606755741,0.0009350259952924924,0.00012200218894477735,0.00733103558782124,0.019824127826017404,0.0037910454977034915,0.0013668160871817552,0.3838824187404353,0.0,3.9197240514267794e-05,0.012590021921871851,0.04568131379670108,0.005279269950165038,0.001343760990069164,0.0,0.001221021588062012,0.5736816916735273,0.051337269702321706,0.0,0.0
Other furniture & fixtures,0.002844097451116653,0.11452366875395452,0.0013861636922265536,0.0007587623183339832,0.022280899076625706,0.06236294826202445,0.0347076508936119,0.018877520627531025,0.0379100804711328,0.05948973945534923,0.0050759314201550354,0.006250059161023956,0.004126714985540876,0.004478626130891998,0.0005824782062187806,0.03570085877254989,0.004991444092439659,0.0012258394157471687,0.0003380422606483312,0.013814887215568932,0.0009435126249247004,0.002872117998524611,0.001060333708080589,0.055115278675861815,0.02845307016102358,0.04572062283383416,0.2981482488220817,0.613224946048899,0.18099371502345032,0.31737591473874294,0.03469021415474692,0.06997924927540412,0.044321178807928525,0.00017532231733443485,0.09835695769343357,0.03468823330016291,0.02906974445800463,0.0144189274547257,0.005178908306000206,0.006693196719679364,0.013220045288238854,0.023621839070330244,0.0030436471959590728,0.0037095832270906503,0.002640491501299878,0.002916416615840675,0.005435670366422456,0.005265533669077183,0.006701448889393143,0.004720208756161206,0.0037201123330096323,0.008018249537684166,0.012744511203954874,0.009936014990013625,0.009405121096206042,0.0023014455016781856,0.031132268038898955,0.03646670132919881,0.0014961764163291058,0.004585761837043122,0.0014644623377091332,0.006953316983764854,0.1397743707893762,0.013890243919517249,0.0025908106879919323,0.0007555954315090085,4.905697771733958e-06,0.003508798156816774,0.004709806257286935,7.074695319534686e-05,0.010633862215222547,0.010662428544388683,0.006130579221224459,0.0,0.001217817713908803,0.016450101981800375,0.00475412806014741,0.0010782473626302505,0.026599232997839665,0.0,0.00010303492383499322,0.004859411780904387,0.0,0.0,0.0
Paper & paperboard,0.0,0.0,0.0,0.0,0.0,0.00015782987282941948,0.0,0.0,0.00024741572609858687,0.0,2.5562226407844035e-05,2.655031318980311e-06,0.00024809007708532024,0.0018832359501046942,0.020323561138584988,0.11290434637832523,0.18498423282692897,0.030938499103538304,0.011749341870104268,0.0024000065866390027,0.0,0.002811390656140594,0.0,0.022062027171545134,0.01356711250532328,0.00406973274877699,0.03462112542117051,0.026415504956159037,0.004982315946466629,0.14495915858993544,2.0792941202760515e-05,0.3267986288858776,0.0005905767407703187,0.004368491093938426,0.0,0.014348683590247692,1.997789583482756e-05,0.012461308905269742,0.001571680686149463,0.0,0.008814835117331856,2.1265402569397055e-05,0.0,0.0,0.0,0.0,0.00012497977151114598,0.0021471242049986485,2.241968910685054e-05,0.0,0.0009779270885278601,0.0,0.005892595730683303,0.006364294578092308,0.016380160455317073,0.007035451955882421,0.009737758816063249,0.007564082746646556,0.0003943011244458772,0.00233890968611233,0.004246361686164949,0.0038899415455423054,0.01987953280245173,0.04347936699400576,0.0,0.0,0.0,0.00011389404762342143,0.0013548080576663614,0.0,0.0014881908737657777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005510970163743447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper containers & products,0.004135568495109352,0.0,8.674366033958408e-07,8.402683480996491e-07,3.1446507917706586e-06,8.954886401669191e-06,1.8237908038996295e-06,3.746543345445908e-07,3.1065651707445884e-05,0.0005265631786566391,5.528809285250373e-05,3.809392762015229e-06,0.00015753852280231114,0.0039752809647997725,0.0014609140608718562,0.0035832147712067616,0.0026105976386093547,0.0009143163120496816,0.0003970655125075636,0.0002287680867930831,0.00023224926151992626,0.00021315704742846196,0.00048696140583327557,0.0018628112305136499,0.00013566063582881306,0.00027692143875754344,0.02299554015955012,0.005722738748313327,0.09675699559112466,0.013462102748624033,0.0039719297683755974,0.0008527019845812642,0.054553653827090855,0.003563152971583218,0.0006458096310133477,0.004985255007513314,0.00012064390099547807,6.364106362386596e-05,0.0010873223553724653,0.0009916768832971604,0.001229147083764847,0.0009042585597076946,0.00028902719173273166,0.0002574016273395365,0.00025174695276200624,0.00019286138748593923,0.0005029581078442471,0.0009869140800967883,0.0002965513422769776,0.0008368088855186564,0.00017847300595784886,0.0015414868771759232,0.00022550317724521078,0.0024701469799214646,0.00017369618262405543,0.00020128991749883426,0.000281401699666266,0.00014442721727006016,7.48088208164553e-05,0.00026722616902697,0.00018144920001492775,0.009838656443849063,0.0003088205861070584,0.004541077189442929,0.0002512008954066997,4.849778122650889e-07,9.811395543467915e-07,8.678245008013757e-06,0.0066711348160550694,9.899293823975773e-07,0.002423540566779039,0.04526245304783748,0.006427607098269932,0.0,2.252714972084356e-07,2.943970093545988e-06,0.059999310603834885,0.0015626820270532651,0.0009485371694605865,0.0,0.006673147302473839,0.0,0.0,0.0,0.0
Printing & publishing,0.0,0.0,0.00382713029418245,8.402683480996491e-07,6.289301583541317e-06,1.9029133603547032e-05,4.559477009749074e-06,0.0008532752469253055,2.9956164146465672e-05,3.272426534024311e-05,0.007761454009719096,0.09911289631825652,1.8533943859095427e-06,8.73639616669007e-06,1.0485656277565808e-06,0.0007379308138350793,4.980155739430283e-06,3.819644556313641e-06,3.302000104013003e-06,0.007571400342975702,2.5402262978741934e-05,0.0370501999111506,0.03219255948175065,5.1647774697237494e-05,3.146767325926076e-06,0.0028305539750851697,0.006490293041537636,0.005829703359401885,0.002143044469110035,0.00032843711670401895,0.0011774301705218353,0.0019093149340045905,2.7923250154624996e-06,4.16195412069875e-06,0.0039910431636222075,0.00030848700649902173,9.177125295150468e-07,0.00012339565007986225,0.04828928363402878,0.015953055175493742,0.009872541751819714,0.012565362375870397,0.0005787360513704933,0.007539158190234318,0.004774230236845815,0.00492628681131597,0.00108948931517923,0.000756159134494279,0.000990882320070955,8.92120347034815e-07,0.0010451169260649327,0.009272796728627117,0.006245893592873068,0.013021877539747545,0.008925653039377979,0.0002950097644076952,0.0019143715628042394,0.00025918830342518904,0.006906435630492473,0.0020036128044511243,0.007394698337487791,0.0020310972262325066,0.00023455874428659275,0.012944964179732923,0.00030008534573234185,4.849778122650889e-07,9.811395543467915e-07,4.4341397851165184e-07,0.00100670154011874,1.0559246745574157e-06,0.00036268570039308816,0.0013512984391952693,0.0005650057749073788,0.0,0.016740600772050477,3.746871028149439e-06,1.903855688540432e-06,3.85088343796518e-05,1.0048063235811297e-06,0.0,0.0,0.0,0.0,0.0,0.0
Basic chemicals,0.008494727197687907,0.07670362739736777,0.029752208059873945,0.0028980855325956897,0.011044013580698554,0.007860151539065132,0.02086781437821956,0.012026591466048637,0.057259543534627665,0.01704636730905391,0.028248985472328122,0.062341982347966556,0.0034978847474644243,0.003868034804698783,0.0005253313795060469,0.0022781944291866496,0.002741077718982428,0.0014892172322464698,0.0008271510260552573,0.006952138658160493,0.00283416676948535,0.002452324960567984,0.0032242065724487857,0.012707399223935,0.012137780857724859,0.005141686705257803,0.10580988456060558,0.02927766666076821,0.010828448277962916,0.06678157722377706,0.09693746863507306,0.0038416314629689838,0.004883776452043912,0.0016439718776760065,0.006312487362954066,0.02261625649806277,0.011105309912933082,0.00800478269880278,0.0024031624873166423,0.0046042394986787125,0.006642765562543573,0.00618669950606792,0.007070941178876475,0.0033147717084645945,0.004060539846491389,0.0052248793147840495,0.0076788483322988,0.011107495030954258,0.010051154257312131,0.0047674911345540515,0.0038266712159785833,0.0033069690313506568,0.009224426664618895,0.0022132820997167835,0.017016121558470963,0.0038520549884658415,0.004743928653329066,0.002516937018803643,0.0024685844710463744,0.006307108086437617,0.004017619875507833,0.0036784463696563907,0.003065565055637515,0.005422871475098531,0.10061671318945488,0.04156890322267756,0.0013578971432159595,0.014146299501311303,0.04222823986065542,0.00552413593023928,0.02197798205838195,0.0262085856981056,0.006330284227933971,0.0,0.026932333848754517,0.004727748336589989,0.014629728125399559,0.00544333700084137,0.018582218277427027,0.0,0.0,0.0,0.006745143713920003,0.0,0.0
Synthetic materials,0.0014563375593883352,0.009185706866436494,0.0009021340675316744,5.8818784366975435e-05,0.007091187535442835,0.010896977390031197,0.029654838471407974,0.002937289982829592,0.07757980821398021,0.00517935872339666,0.0122807193740429,0.016058899214780258,0.02717023215618078,0.004677172229038144,2.3854868031462212e-05,0.0029924145433769646,0.024269626959774287,0.002521853696598704,0.04213517232725793,0.001988488672157101,0.000547963101398576,0.10321895671240916,0.08129645148253195,0.022174833616513227,0.004168068143596083,0.008536803097422867,0.0028063377142927954,0.02743919590079917,0.05419060610928889,0.006565559803879759,9.960296834770626e-05,0.08129220039646717,0.011343820375316406,0.16364907651440505,0.047073939167147,0.020195400676773653,0.001058616699431357,0.0015521618189179524,0.0044523708098347095,0.00226158509007228,0.024055376000912388,0.023670883602382186,0.003669418332776638,0.028008393615471968,0.032511204368828026,0.043728627384946435,0.01616797585193278,0.0229127709531926,0.009443784497871997,0.008400205187679819,0.024726910054854202,0.030008855627230185,0.025232000362180453,0.075719395863937,0.04397010649851248,0.015489166816710757,0.03451664848055682,0.07089736923872024,0.03173347532675373,0.012304332357264143,0.020631481822264718,0.04721175417486107,0.031041449880954645,0.0719649634981979,0.01285256932108363,0.00725817793835932,0.000625967035673253,0.0003592920123025842,0.010017956538573292,0.0004963505923341453,0.003011856508136345,0.010469901446695887,0.0009142583336311772,0.0,0.05273177733804781,0.00045256849347147867,0.004356823438828315,0.0029218173580997995,0.002213588330849229,0.0,0.0004037993839461067,0.004856563078345967,0.007829478761591877,0.0,0.0
"Drugs, cleaning & toilet items",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0371248818977195e-05,6.926168658209507e-07,6.486880350683399e-05,4.850079303486677e-05,1.6252767230227002e-05,8.500648213253826e-05,0.00010059914593649172,0.0035384121222371535,0.0,0.00022185799676784215,0.00026853820863241475,0.001771282080543204,0.001999152093078937,0.0002880958621223527,6.783031791440653e-05,4.263994626890346e-05,0.00036066066558231957,0.0001373372784346931,4.592773748530078e-05,5.410301341054576e-05,0.00012338340110258753,0.0009658844359707704,0.25052041957475685,0.31586110310512994,0.00017201471480262067,0.0006807710640803019,0.0003693439964940558,0.00016352352683811667,6.209722189448689e-05,9.298081928368857e-05,0.00015010236760732045,9.368271942734378e-05,0.00010088684994444407,0.006871462239616723,0.00012261461615107426,6.363446795221344e-05,0.00011776209473694607,0.0017095172165253636,0.0009416269424877227,0.00015968954211923188,3.464475998005302e-05,4.297583802884156e-05,8.567401524309787e-05,4.6558739075324436e-05,4.71698898499831e-05,4.8014108761189824e-05,4.032024353427095e-05,5.386744860342784e-05,4.460098343213843e-05,7.961031915699154e-05,0.00011260145390997288,0.0004019234494863187,6.882804851652914e-05,0.0038541739118663184,3.6500389576479463e-06,0.0,0.0,7.601382488771174e-06,6.230289016392189e-05,0.0,0.00010566186597330477,0.002096867293615733,0.0,0.0,0.0,0.0,0.0,1.067892045822277e-05,0.0,0.0,0.0,0.0,0.00539334813808605,0.0,0.0
Paints & allied products,0.00035519330273798964,0.0,8.674366033958408e-07,0.0023208211774512306,4.192867722360878e-06,1.3432329602503786e-05,2.735686205849444e-06,5.619815018168862e-07,2.329923878058441e-05,2.379946570199499e-05,1.4963869950495077e-05,5.540934926567606e-06,1.8533943859095427e-06,8.276585842127436e-07,1.0485656277565808e-06,1.8430150815580766e-05,5.5113723516361805e-05,0.0013969239602927518,0.001999773812992875,0.00021583004589475962,0.0011576174128883824,2.3231265207308474e-05,6.300794530190257e-06,6.0075150521961564e-05,4.929935477284186e-05,5.13346839159145e-05,1.698872628123977e-06,1.056440603343793e-06,1.4996812240098214e-06,6.365060401240677e-07,3.584989862544916e-07,0.0024144372614155,0.0031720812175654,0.052251253008312466,3.77225251760133e-06,1.938138260726838e-05,2.428408539639816e-05,1.360267008754387e-06,1.2419444378897377e-06,1.6000523394898607e-06,6.548583684829175e-05,0.0019272968454786881,1.3633358100600549e-06,4.838376453750685e-07,1.2220725862233312e-06,3.915967258597751e-06,0.00016410717718180873,7.308772181434064e-05,4.110276336255932e-05,8.92120347034815e-07,2.099682423033516e-06,2.1704968701435133e-06,2.292281344296933e-06,0.0010448794572074512,2.7746994029401825e-06,5.6785917092561044e-05,2.1000126840766117e-06,3.90343830459622e-06,1.0661589665053012e-07,5.186340010227462e-07,2.2520290781994576e-06,0.0011000227605159987,0.0036089443860311664,0.007208166470064041,1.1080475407145552e-06,4.849778122650889e-07,9.811395543467915e-07,1.1402073733156761e-06,0.0007053843687271575,9.899293823975773e-07,0.0003509355268425763,0.026998903118812676,3.8080497057111985e-07,0.0,2.252714972084356e-07,0.0013242512748059588,1.5030439646371832e-06,0.00014076758785839104,1.0048063235811297e-06,0.0,0.003835003491382662,0.0,0.0007977701960696478,0.0,0.0
Petroleum refining,0.0002646567757761869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020316544645097127,0.01077042313580439,0.0,0.01427391029781087,0.0,0.0043099632463447475,0.0,0.0,0.0006983730219987502,0.0020653818015869095,0.0,0.011004691085307652,0.03641319170347381,0.0,0.0025467836891161708,0.0,0.0009796499043234908,0.00016955871683667877,0.0305235743327309,0.00032207205630277826,0.0,0.004411924976099334,0.0,0.0004879891206519285,0.14302193640284036,0.0003262532738890178,0.0,9.162369923252763e-05,0.0,0.013077938905023737,0.0005496395519738645,0.001855454269230725,0.0,0.0,0.0,0.0,9.876820848905154e-05,0.0006035482939762847,0.0,0.0001668265048955104,0.000570588698459358,0.001771125446037107,0.0015965739563028138,0.004157347000698698,0.061158259419965735,0.00589065402295136,0.05667808233561731,0.0010437794026490295,0.01301428265644026,0.00014884795829352818,0.006331740612577646,0.006757931791979623,0.03583586683946129,0.00768477418083925,0.00022017556426669218,0.0,0.0,0.0,0.001187827607032417,0.0,0.0005176355080916314,6.820547603362422e-05,0.0,0.0,0.01648671979469657,0.0,0.00040241497079886184,0.00010096433887774254,3.516822132533954e-05,0.0,0.000388658510954165,0.00012819161512888955,0.0,0.0,0.0
Rubber & plastic products,6.457605320866703e-05,0.0031308111717300224,0.000425043935663962,2.5208050442989473e-06,0.0037610023469577076,0.0018961971955534511,0.00285605639890682,0.007655312017749624,0.1283410831039468,0.0013476447453754663,0.14667958791369487,0.04730723260544688,4.501100651494604e-06,2.37813899863795e-05,0.0,6.181348335338043e-05,0.0015358800300402993,1.9542367497418633e-06,0.0002827337589061134,0.007953072549476244,0.0,2.6084227601188462e-05,0.0136268183417929,0.005885318102737657,3.4964081399178624e-06,7.860995680859297e-06,0.0036290917347248366,0.00010564406033437929,0.0035731779763564005,0.006929641258830725,0.0032850457107119913,0.013519461266135574,0.001468762958133275,1.5607327952620313e-06,0.058617786321510594,0.21492338196243363,0.0032109349542301466,0.0034112581721684123,0.0030943045670022815,0.0037178105026013297,0.006921632216088546,0.01380929263607846,0.012250253921294623,0.004477917407946259,0.005531100525246797,0.0016212104450594688,0.03187250087941693,0.0043981341026390645,0.01554737501108246,0.02431830853982202,0.007608199259861946,0.009778956598744585,0.01678121865126177,0.017182391801607827,0.017860185116845367,9.849047951013298e-06,0.012093973047597208,0.0114441004214152,0.00282304678877717,0.004676522787222103,0.006315976409030251,0.004284842694266787,0.005067917888138119,0.005276994972045394,0.000530298517132566,4.704284778971362e-05,0.0,6.334485407309311e-05,0.004777332144231067,3.101778731512409e-06,0.0013476821190567948,0.011142212567598755,0.000584535629826669,0.0,0.024390145002757324,4.54977196275289e-06,0.00025451544467856304,0.00026729661510581837,0.0063932477015055346,0.0,0.0002625273401823115,0.0,0.0,0.0,0.0
Leather tanning & finishing,0.0,0.0,0.0,0.0,0.022363708214142332,0.030209309276031014,0.03573262132540349,0.005591715943078017,0.03058080564329753,0.040893431942452894,0.053627153756362865,0.03663573824531058,0.03920352759201176,3.408114125658253e-05,0.0,2.0708034624248053e-07,7.204625303042477e-05,2.9313551246127947e-06,0.0011412537859494943,0.0067954119354603475,0.12210504924410123,0.037555581820923625,0.16312577015961713,0.00018576344139356049,0.0,0.00019628668003115337,0.02267495290125473,3.01085571952981e-05,3.5992349376235716e-05,0.003806306119941925,6.106432732534841e-05,0.009155182451024401,0.0,0.0033571362426086295,0.0052449399004728895,0.022342494468735104,0.3456624952631915,0.013172145579273107,0.6165055657739984,0.3828784799360548,0.3852818742193665,0.2956197485471515,0.16038214302755982,0.2053445673983421,0.26011570583246363,0.16602134789551024,0.16819580113553048,0.15495010728725958,0.20166850043871254,0.17459419675714255,0.026617149156190126,0.09222571431051997,0.11069913721395552,0.10856706137075263,0.11140140632864538,0.011223451814302357,0.03205669362242948,0.04786005705265426,0.1227259495593796,0.0409093313666732,0.1979102457028068,0.048691807329547074,0.025107747593055976,0.04704598914305373,0.014684758519288696,0.0,0.0,0.0036598122889270283,0.0014349250975627817,0.0,0.0011626841576222098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003967310300939494,0.0,0.0,0.0019950413584133107,0.0886256152086225,0.0,0.0
Footwear & leather products,3.276321832043138e-05,5.523967627137492e-05,0.0,0.0,0.0015262038509393596,0.0004275958256797039,7.477542295988481e-05,0.0,0.0025950914051327116,0.005949866425498747,0.03138420642005031,0.024079748829419777,0.051154214592356494,1.5541588970217075e-05,0.0,1.8637231161823247e-06,7.735841915248373e-05,0.0,0.0011367135358064764,0.0010842960411947221,0.0,0.012957340060890369,0.01775113841855458,0.0016071005697748796,0.006337589394415117,0.0007590625071835803,0.021239105729437945,0.0006729526643299962,0.0,0.014884693748301325,0.0030044605041368096,0.004404257777779401,0.0,0.0007366658793636788,0.01170831736413101,0.004636592009984643,0.037277835915258704,0.4744700715510163,0.021824068634817416,0.11933368131508658,0.10540497287672292,0.14210480739867418,0.06259620038309736,0.010707810929795641,0.018628867146859723,0.0246402449829117,0.049721435664288376,0.043683474084656726,0.06423682529049633,0.08174944800053527,0.02464397259914438,0.06408392009098723,0.11959232922432352,0.06331133353730495,0.13388757029007262,0.034502599994767694,0.08014110405226847,0.197385945436178,0.01943717965699036,0.07510351934660414,0.04013212332883356,0.06673457644579879,0.06902728760434015,0.05643483428195851,0.0013356535414307449,0.0032614757874827225,0.0,0.0010717315860626624,0.001227870582347353,0.0,0.0006447347135960227,0.0009099476604168438,0.00011663512241492586,0.0,0.0,0.0,0.0,9.38450585722607e-05,0.0,0.0,0.0,0.0,0.08860716965495616,0.0,0.0
Glass & glass products,0.0003927084382193996,0.0010145767615607115,0.018473797342521223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02929593199368515,0.002397283166458483,0.0,0.0,0.0,0.0,0.0,0.0,3.9533907458051264e-05,0.0,2.877346888727217e-05,0.011626256346854876,0.00017568134286768884,0.015558075660991367,0.0037928858761550528,0.03379587876352033,0.09436456647255353,0.007987476913412159,0.00037094635681205926,0.0,0.0,0.0,0.0,4.532088030374308e-05,0.0,0.00044337416432663635,0.0018880617605980356,0.0067685866648026505,0.00014713359615582826,0.0,0.0,0.0,0.0,0.0003213765553143754,6.297495527399162e-05,4.212184014014344e-05,9.54568771327252e-05,0.0,5.513062050164524e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1123591883871976e-05,0.0,0.0,0.004692549214968736,0.0,0.0,0.0,0.0,0.0,0.0,0.0001593946695960217,0.0,0.0002564408105413229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813643253769316,0.0,0.0
Stone & clay products,0.0,0.0,0.0,0.0,0.0003354294177888702,0.0016868767259144337,0.0,0.0034490678038175027,0.0018783624407394956,0.0016510879330759024,0.15541099341271772,0.065636068161811,0.002738787361121187,0.0,0.0,0.0,3.120897596709644e-05,0.0,9.080500286035759e-05,0.000967118557149679,0.0001451557884499539,0.001858501216584678,0.008740102126878199,4.767486895129615e-05,0.00012691961547901841,0.0,6.685563460087885e-05,2.1921142519383704e-05,0.0,0.00012921072614518575,0.00024162831673552734,0.0002774795582452412,0.0,0.0,0.00799415753530074,0.0032970558266593743,0.0005432152242014066,0.00037747409492934237,0.0020156758226950442,0.03260960002958319,0.011153930345879267,0.012936453229716541,0.002878683562941806,0.0027220705928801357,0.016442986647634925,0.015424995031616541,0.008735288285406694,0.037773941055441865,0.029334125042758764,0.007341258335749492,0.000336474108291121,0.04563686719163751,0.0043602056520208035,0.010593855133275182,0.012320775228815587,0.00024145556617406036,0.001144086910284938,0.00026621449237346223,0.0008226482585554903,0.0006952288783709914,0.06073272018088297,0.0004477749426959604,0.00015033494807557683,0.0009655857490093235,0.0,0.0,0.0,9.438383256890876e-06,0.003703197984967842,0.0,0.002174948154601608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.317578109050233e-05,0.016902056086341002,0.0,0.0
