,Dairy farm products,Poultry & eggs,Meat animals & misc livestock,"Cotton, food grains, tobacco, fruits, vegetables",Coal mining,Crude petroleum & natural gas,Stone & clay mining,Chemical & fertilizer mineral mining,New construction,Maintenance & repair construction,Ordnance & accessories,Meat products,Dairy products,Canned & frozen foods,Grain mill products,Bakery products,Sugar,Confectionery products,Alcoholic beverages,Soft drinks & flavorings,Tobacco manufactures,Fabrics & yarn,"Floor covering, misc textiles",Lumber & wood products,Wooden containers,Household furniture,Other furniture & fixtures,Paper & paperboard,Paper containers & products,Printing & publishing,Basic chemicals,Synthetic materials,"Drugs, cleaning & toilet items",Paints & allied products,Petroleum refining,Rubber & plastic products,Leather tanning & finishing,Footwear & leather products,Glass & glass products,Stone & clay products,Primary iron & steel,Primary nonferrous metals,Metal containers,"Heating, plumbing, structural metal",Screw machine products,Other fabricated metal products,Engines & turbines,Farm machinery,Construction & mining machinery,Materials handling equipment,Metalworking machinery,Special industry machinery,General industrial machinery,Machine shop products,Office & computing machines,Service industry machines,Electric industrial equipment,Household appliances,Electric lighting & wiring,"Radio, TV, communication equipment",Electronic components,Misc electrical machinery,Motor vehicles & equipment,Aircraft & parts,Transportation & warehousing,Communications except radio & TV,Radio & TV broadcasting,"Electric, gas, water & sanitary services",Wholesale trade,Retail trade,Finance & insurance,Real estate & rental,Hotels & personal services,Business services,Eating & drinking places,Automobile repair & services,Amusements,"Medical, educational services & nonprofit orgs",Federal government enterprises,State & local government enterprises,Gross imports of goods & services,"Business travel, entertainment, gifts",Office supplies,"Scrap, used & secondhand goods",Government industry
Glass & glass products,0.00191498740236431,0.0,0.002321098000022714,0.0008044739310153183,0.0,0.0,0.004509137128732535,0.0020848335179491227,0.0015693906570471866,0.00117387028204613,5.251651015722382e-06,0.0,0.0008874967371443487,0.02246755862529498,0.00428900617206445,9.707010307041611e-05,0.0002578683330989076,0.0005879905973847795,0.0005863170355810681,0.0015546676111626511,0.0006778261810868286,0.0009886191434498805,0.00025318287037037036,0.0008573838282564448,0.0005058587226388899,0.0007187210888960956,0.015428285404364884,0.0008749428134991663,0.009831945997570323,0.08357500210471258,0.014776250960820978,0.0014733929546087558,0.0014206612973654844,0.001165086334325305,0.0017350891926971093,0.0016290222623908676,0.00016128718071616513,0.0009283108041744301,0.013978496483538532,0.003786275719699295,0.023436115309811843,0.003273199997936517,0.00046380445001566905,0.00040015031287393856,0.000689474103487314,0.0006022497262501244,0.0008534505605073988,0.0007598499359909021,0.0005682501749135944,0.0009920100405361291,0.0007330801039344681,0.0003008346163914932,0.0017743081932295878,0.0013791677204886754,0.0018327818989540244,0.0011106426036045518,0.0009012127188542843,0.0015246391899891808,0.0,0.0010912789422252358,0.0004739074024674469,0.0035654643963679514,0.004716874878924534,2.0281022866627938e-05,0.00040647194971518957,0.0016358836991066533,0.0,1.7666772863601325e-06,0.0034797836508025596,0.0008569531060864918,0.00019654611140152895,0.0,1.932537449993511e-05,0.0,0.0,0.0,6.925759066890756e-05,0.0012293375642800078,3.4026641069081245e-05,0.0,0.0,0.0,0.008976269988399243,0.0,0.0
Stone & clay products,0.0,0.0,0.0,0.002141095557330925,0.0,0.0,0.000880561946402437,0.01706511376645803,0.004170844063509538,0.0031197453441766517,0.12406405382875249,0.1475385741519334,0.002391020621247716,0.0001856928898140084,0.0012575577219322198,0.0002582431043948806,0.0006856953402857315,0.001561577402550082,0.001977842800026803,0.005456885689081671,0.0018007919437829176,0.005959329920572184,0.016214252989969136,0.001975371461274651,0.0013450802816528337,0.0019093538803775468,0.0025171233097044743,0.002325797352339556,0.0021353341387846457,0.0028615134943423535,0.0016321991865638629,0.007261216875199579,0.003775289893746058,0.003095438181936455,0.01135750718541195,0.005331885313544542,0.0039710601652116866,0.0030564990551972945,0.0022217878776347516,0.035595137715549036,0.06433301797540208,0.06339191905643798,0.017779813417544536,0.004667779050335575,0.033836965461218345,0.009292563957925474,0.005069047144908419,0.02062458902347212,0.06049791096518431,0.01806852792682579,0.003934196557781646,0.016388830960230374,0.00986665819896971,0.030721298662705693,0.029067540962625447,0.00422496195080499,0.0023945265476804658,0.004073784881703309,0.001974991951843922,0.005939014418762339,0.04128321103760356,0.006985052613868439,0.00241249904265911,0.0012966333952730794,0.0024702659749453767,0.004345773333047192,0.0,9.814873813111847e-06,0.00038977203149101323,0.0022768419345812647,0.000551927552467065,0.0,5.114560320241447e-05,0.0,0.0,0.0,0.00018978058653045844,0.0032857351832472517,0.0002596769976324621,0.0,0.0,0.0,0.04085462729499466,0.0,0.0
Primary iron & steel,0.0,0.00043203974380409167,0.0,0.00015700441140713468,0.0,0.0,0.0,0.0,0.0,0.0,0.0020995989023602428,0.0026384857486871647,0.0,0.004453339406249751,0.0,0.0,0.0,0.0,0.00046793683411136674,0.0018271914190134259,0.0,0.020833491544613857,0.025753821855709878,0.0001586751752419393,0.0,0.0,0.0007571185744965303,0.0,0.0030924667543170887,0.0,0.0,3.330642451785828e-06,0.0,0.003920994136490155,0.0,0.0008024087790918852,0.0009040124140196358,0.0013264986007537898,0.04772822405723201,0.07796190463883387,0.032947696992188594,0.07639616123368774,0.043930284694935276,0.0542299863923243,0.03396992344537334,0.032813485084779506,0.07334883518971308,0.035139882909412036,0.023926077251654815,0.02060084748717201,0.05718839344137667,0.11269495458639678,0.041953693096465794,0.10084273156253974,0.09766137829598277,0.044290102430951286,0.047420333013337514,0.023451374854553248,0.06477701071895157,0.047104481183814294,0.02128609422090849,0.07436105338710168,0.07251237785456528,0.025437810947515866,0.0027806794569059895,0.0,0.0,8.244494003013952e-06,0.0023788673783983073,0.0,0.0004322772943615941,0.0,0.0,0.0,0.0,0.0,0.0007529606387669487,0.0,0.0,0.0,0.0,0.0,0.09322820112996939,0.0,0.0
Primary nonferrous metals,0.0007045318922231329,0.007166793922242862,0.006675108743796209,0.01422904581611032,0.004782817324543102,0.003839170235731346,0.023038824776727744,0.026462821436011044,0.008833146579121534,0.0062923677280851105,0.02640904450511653,0.029217526287476352,0.0017123466457843906,0.0011741625201174576,0.005615080464352206,0.00018610973317274265,0.0011235691656452402,0.0016840027445377142,0.0017455495745013513,0.020761898702805665,0.009309487340837308,0.06059503550261135,0.04948218074845679,0.006121365531664035,0.007482574362201306,0.0018068965098070372,0.005960957695806639,0.011832600522580256,0.017750459415328945,0.019559497090122897,0.0034335694514903495,0.022532628846944073,0.0027230605016738633,0.013615062456137382,0.008403299255475567,0.007486560680508408,0.0037441858428635738,0.013012843159818984,0.006043539777700134,0.058312253598631084,0.07132094424912104,0.05203330461652747,0.019339006339946483,0.020903364981974,0.02040091600758029,0.050585658824700536,0.0316600212314543,0.0353355633277107,0.028726126776438817,0.15295653855052438,0.08687270742773053,0.048052783607619366,0.018716215721093603,0.041920457281898436,0.05062497562790028,0.020501041873163324,0.01994640614217828,0.01365285688039684,0.0401743511653219,0.032041162275890954,0.03304584641933576,0.032704007388673205,0.0272808365132068,0.024879406784588044,0.005521146448198444,0.006030431143635856,5.3457024664248766e-05,0.0009308426324355275,0.001589697428319482,0.002017485136783819,0.00039014364316102945,0.003602886710385419,0.0007423609376871625,0.0,0.024983245103103572,6.339226284039301e-05,0.0008941869713409132,0.0023756878101475207,0.015172300165118753,0.0,0.0016724291419230358,0.0,0.054233949149741396,0.0,0.0
Metal containers,0.0,0.0,0.0,0.0,0.0,0.0,0.014695179519143514,0.010038882464246527,0.014170385368954243,0.0,0.0,0.0,0.0,0.0007757292813114518,0.0,0.0,0.0,0.0,0.0,0.005380208694364075,0.0,0.0,0.0,0.0013180797184080416,0.0030739154563420665,0.0,0.0,0.0,0.0,0.0,0.001512031538649453,0.004249899768478717,0.0,0.0,0.0,0.004187870520360038,0.003343067751874729,0.0005425835553021097,3.4593816701202826e-06,0.0016026521159961534,0.0006144015144783503,0.004011325082840246,0.06423354145071475,0.09546214154804304,0.07033533462214688,0.0411620267445333,0.011837509002406132,0.021238313971772463,0.026925013169621217,0.0028429169532297374,0.025494896947943168,0.009044561682189083,0.01398342448320587,0.004998726098035955,0.00015198191415221587,0.0,0.0,0.0,0.010773922147116421,2.7920148375645653e-05,0.051035303776336,0.0030338665420901996,0.0011488090679329095,0.00031413050973421494,0.0019421534067942346,0.0,0.0,0.00016430098763149233,0.00016409845622161826,0.0,0.0014908949800509189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700766136686808e-05,0.0,0.0,0.0,0.005178617300999563,0.0,0.0
"Heating, plumbing, structural metal",0.0012797161323584252,0.007023872170168571,0.0,0.011151481468616485,0.004094341984478011,0.003622036837153098,0.002820120321059852,0.0,0.0021689699686121867,0.0016286128237396758,0.0,0.0006430775045233356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796986139857913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009328743305688442,3.848110321291558e-06,3.4593816701202826e-06,0.0011226372121122055,0.00044951572520999177,0.0009354456521552221,0.0727546223754309,0.07981652082128286,0.029379226465034294,0.03499518863855062,0.009796714065613879,0.017442876248018577,0.011221334903175543,0.0023801902250563355,0.012361902641531974,0.0055392615796923325,0.0,0.003974015194599587,0.00011098679257168397,0.0,0.0,0.0,6.008051098164896e-05,2.0740681650479627e-05,0.004435536544771144,0.0022069365465470303,0.0008379548495510634,0.00026320260786912703,0.0,0.0,0.0,2.5518671914090802e-06,2.9947204301151937e-05,0.0,0.00023712787857997335,0.0,0.0,0.0,0.0,0.0,4.682897589712611e-06,0.0,0.0,0.0,0.0,0.0,0.008091078215937707,0.0,0.0
Screw machine products,0.0001782734779366695,0.00031724006154495716,2.839263608590476e-06,0.0,0.03918572143870483,0.034716168885728045,0.06899059246969821,0.011122787004054198,0.020769034185849928,0.015736207024185957,0.008817075106375263,0.005033410055670152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065927114844251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000766225803125272,4.214597018557421e-06,3.4593816701202826e-06,0.008842989090227725,0.000491806316693807,0.002587091881741786,0.06227322035532628,0.04249032008177431,0.0463198688596693,0.06664233334439393,0.039260971705867995,0.017843131649084017,0.01443694175114497,0.0024372387257900426,0.012581826672712315,0.005670599406317527,0.0,0.004067170731275621,0.00012198548372743643,0.0,0.0,0.0,0.0003418240412164693,1.3561214925313603e-05,0.0044761209431983294,0.0024127740995502,0.0009212998211461961,0.0002690615700305973,0.0004493596729163192,0.0,0.0,0.0,5.3884595494249575e-05,0.0,0.0002710365444633007,0.017596336926406966,0.009121410165913339,0.0,0.0,0.0,0.000171048996171608,0.0,0.0,0.0,0.0,0.0,0.009964543242681624,0.0,0.0
Other fabricated metal products,0.0,0.0,0.0,0.0,0.002493115246599349,0.0022153900376679246,0.02351118729204286,0.0,0.007250650363351615,0.03055235355703846,0.006353771436862333,0.0011918871739994541,0.0,2.7513292705274056e-05,0.0,7.311956965681562e-05,3.683833329984394e-05,8.127763203216907e-05,1.3401532241852985e-05,0.0034381204783125174,0.0,0.0,0.0,0.0001110726226693575,0.0,7.944787633221716e-05,0.0010281062899774435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029542079299363843,0.001452738944958046,0.0013972563129410935,0.0015194538468642665,0.0004713407525538885,0.001692301562431013,0.000389168476688143,0.002261233515779627,0.00745461996480486,0.0039572557383735175,0.013989199548055055,0.049381159372200285,0.010394878098811608,0.009878049167881727,0.02463507592826849,0.001258236377293429,0.008270229616979222,0.005241976634290709,0.000356131793189529,0.003599995714845313,0.0003749553803097431,0.0002918665446681729,0.00022421475855553453,0.0,0.0004917156253150162,0.00040763416628442653,0.0027770720132102218,0.0005172787201557921,6.30718703963166e-05,0.00013881233428714233,0.0005719199111480074,0.0,0.0,0.0,0.0005810165079379954,0.0,0.00010164840344887602,0.0038253164940902965,0.0016433232247186202,0.0,0.0,0.0,1.1830478121379226e-05,0.0,0.0,0.0,0.0,0.0,0.0009326419783790682,0.0,0.0
Engines & turbines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019056788951733026,8.717240660280298e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010832905228831163,0.003821980232053548,0.0,0.0,0.0,1.586751752419393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032031366022894025,0.006510086446882151,0.006614337753269981,0.02009870592504768,0.032066722198806644,0.03314340691369998,0.032270568666682736,0.023955152384164822,0.07265059875973202,0.0417974582738826,0.11666744026220396,0.06352815606148686,0.04346909431551259,0.035576078929770126,0.047023016000152046,0.028259818168103544,0.01645924880129165,0.012232253520929954,0.009353886887460392,0.005868325570673353,0.0065283501059033786,0.00842570477881887,0.0386201550603662,0.02387332229822707,0.013623675247025818,0.016234318310771746,0.009600439701039335,0.0043752926664272,0.0012318725172878072,0.0,0.0,1.9629747626223693e-07,0.00010262519841296115,0.0,0.000304945210346628,0.0,0.0,0.0,0.0,0.0001098203990051879,0.0,0.0,0.00012536130920187826,0.0,0.0,0.0,0.009967815670675936,0.0,0.0
Farm machinery,0.0,0.0,0.0,0.005761922956684845,0.0,0.0,0.0,0.008121740815678784,0.0,0.0,0.0,0.0,0.0,0.0006749927810360568,0.0030117786213220287,0.007901985400600144,0.004787308859284265,0.0,0.0,0.011076383580583011,0.009687855985205178,0.009605898576788853,0.0012297453703703704,0.008361912794275214,0.0070762076488681495,0.01706761795730393,0.0022785614747084567,0.003003941928333068,0.0,0.0031302002074261423,0.0,0.0032636132724436382,0.0,0.0,0.004117912179119328,0.003265808297829295,0.0019565341323884494,0.00019625362638586944,1.7296908350601413e-06,0.003846849669993119,0.0028985686297895875,0.0057777525574293125,0.016567750644842467,0.00823578600679486,0.013290188373974344,0.021586422006171814,0.0345550153695965,0.036207865971619985,0.03794369359109582,0.05678544375810168,0.019168687162138313,0.008355925510154278,0.0007611156842102692,0.0071841549884557,0.0004199500259469123,0.0001407674927824374,3.482947705717041e-05,0.00040061649008920735,0.00018620313003977546,5.9828889376383544e-05,1.5219149410194547e-05,0.008077781536550485,0.0016849199663016006,0.003678977548006308,3.5948773833305537e-06,0.0,0.0,6.085221764129345e-06,0.00012615514464958054,0.0,0.000304945210346628,0.0,0.00010095842195655756,0.0,0.0,0.0,9.168620544068901e-05,0.0,0.0,0.0,0.0,0.0,0.003265883138323895,0.0,0.0
Construction & mining machinery,4.953739867193904e-05,0.00028449518573278793,0.0,0.0,0.004923641825920053,0.003310497613106046,0.028329529379054114,0.017717313286128168,0.0008846252137844267,0.00042301631785446125,0.0052790266433575305,0.005572807422107762,0.0,0.0001779192928274389,0.003619576331557257,0.00033220798699570565,0.00015991185591523164,0.0,0.002350852114091711,0.007512683751788735,0.00782231646591546,0.0,0.0,0.0034731037509735663,0.005889410109292619,5.643838209392475e-06,0.0033740930082338575,0.00361137544929208,0.0029779772070045955,0.005089821968183911,2.1848663257165426e-06,0.003796932395035844,0.0,0.0,0.006437932079077706,0.003850831431589514,0.0017608449768380886,0.0032159207685079445,0.002604049552183043,0.01916290569739731,0.0025355347882880723,0.01911817051592235,0.08558397415808885,0.05615635103955717,0.07463430944315849,0.06405581179281282,0.06361650423655853,0.09603334191023478,0.06327083165427963,0.021466083081633235,0.031036439511388535,0.024533551046487377,0.01828094352941751,0.02143788365525558,0.0016198072429380905,0.001106768268940815,0.0013039285473278172,0.020682783187376243,0.015472512314569168,0.027442314979159603,0.02678654847024297,0.011813285650616708,0.007911014601137996,0.003546474865277672,0.001986211555189937,0.00014827329890531384,0.0,0.000511158628186865,0.0006991246146971304,0.0,0.000304945210346628,0.03145061984460246,0.012179317484416,0.0,0.010798223570957258,0.0,6.654643943275815e-06,0.00010127265975762077,0.0015428395411059732,0.0,0.0,0.0,0.015064622271817686,0.0,0.0
Materials handling equipment,8.164497188523286e-05,0.000469407425613273,0.0,2.778839139949286e-06,0.0001043144454644079,9.44058254688036e-05,0.008107769538422994,0.004739471242585147,0.0014121239523743995,0.0006874015165134995,0.00016810870113094306,0.00014900399733269813,0.0,0.00034885108274560183,0.0,0.0,0.0,0.0,0.0,0.0027931316403939158,0.0,0.0,0.0,0.0,0.0,9.33404011553371e-06,0.0,0.0,0.0,0.0058824477717810885,3.6414438761942377e-06,0.0,0.0,0.0,0.0,4.20157129632632e-05,0.0,0.001504427892276366,0.0,0.002261158260079236,0.0,0.0008872977141766445,0.015042306486994672,0.007702252256296276,0.018775686977635007,0.016408401632544714,0.01752867668747389,0.027910507974930034,0.028922941071347227,0.01838229468086118,0.017327841567813983,0.014992035425716478,0.006682478462331369,0.010556851193811492,0.0,0.0,0.01072312524897634,0.00312710515034601,0.00674790852463479,0.0038218694533633806,0.032376626599437484,0.004706520396711611,0.0,6.48992731732094e-05,0.004088964019039474,0.0002448460396396959,0.0,4.0044685157496336e-05,0.0009645750038427153,0.0,6.797252016886671e-05,8.83177082357601e-05,2.4656512293020656e-05,0.0,0.01781780252568473,0.0,1.7252780593678039e-06,7.03282359427922e-06,0.0008202211373494321,0.0,0.0,0.0,0.002082900418379919,0.0,0.0
Metalworking machinery,0.0,0.0,0.0,0.0003028934662544722,0.0,0.0,0.00012527078349236612,0.000784496219389706,0.0005930265322036342,0.00043359172580082275,0.0,0.0,0.0003341164186896372,2.6290479696150766e-05,0.0001780119507323241,3.6489342083073696e-05,9.71192423359522e-05,0.00022129616449545854,0.00022112528199057425,0.0005851665386342854,0.000254943578558031,0.00037211293178735026,9.645061728395061e-05,0.00027512661741102356,0.00019058534250124203,0.00027047009265011634,0.0003564273370760348,0.000328849002931527,0.000302252404904982,0.00040571693675652145,0.0002313877480187424,0.0005441437105605097,0.000535211780117413,0.0004384278579916831,0.0006526595259967836,0.0005781727457770783,4.485660095263983e-05,0.0002809120534542837,0.0002274543448104086,0.00036209761397863706,0.0002494669722359891,0.00044837767242550397,0.00588192753658125,0.0020757797480335564,0.00392702906786916,0.007437701164681289,0.004722426434807607,0.008278933541720272,0.004727047189877321,0.0014452286852539133,0.0511554156971456,0.0030873263434395425,0.00022862781785006802,0.0021980048878710093,0.00016298060530796834,0.00035902167883961094,0.000289520028037729,0.00046823647090044296,1.8736448012318363e-05,0.00041640907005962945,0.00017840225141950276,0.0006318317931314694,0.00035815812117908355,0.0009468984231730066,0.00018693362393318877,0.0005316378151539213,0.0006085876654083705,5.888924287867108e-07,0.00034755054787595377,0.00307536340163505,0.00017544048870069364,5.64995439892068e-06,5.9642104060144564e-05,0.0,0.0,8.124923828839105e-05,2.8343853832471065e-05,0.0004979239104749688,7.790309928973864e-05,0.0,0.0,0.0,0.0,0.0,0.0
Special industry machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0039273918317338395,0.004915866842211235,0.0,0.0,0.0021396008398842556,0.001611675889516939,0.014492299660663012,0.0002556552626931339,0.0,0.0,0.0,1.7447792207263488e-06,0.0,0.002058171963472314,0.0,0.0020103763587472428,0.004507559317129629,0.0005064158558992741,0.0,0.0018010356008972834,3.08817909379958e-06,0.0,0.002724434900410747,0.0,0.0,0.004344406748048139,0.0,6.822339406625708e-05,0.006813519164792836,0.004095161936321533,0.0008001809990655172,0.0039646530910221025,6.053917922710495e-06,0.008992404834285825,0.009668864668681726,0.005303151454497619,0.008878817828990188,0.0029555974231345876,0.007966258966248868,0.010497063410425722,0.0070791478071561085,0.013372977677819815,0.03066565281023948,0.0016480677989737609,0.013094982745466442,0.06524827730029772,0.0005456779327746282,0.0547442484607212,0.00026296870672389987,0.01107607708117958,3.047579242502411e-05,0.00012503317206605835,9.430162677274284e-05,9.572622300221367e-06,0.004010245869586263,0.0017710979017098835,0.008724191215890508,0.011384414169133815,7.942170963172153e-06,9.754822296402227e-07,8.635365522686339e-05,0.0,0.00022939151049725906,9.946658553522119e-05,0.00017513011189626958,0.006297022860607596,0.00030737341338258863,0.0,0.0,1.160703404119872e-05,0.0004926901200966057,0.004886405833305202,6.268065460093914e-06,0.0,0.0,0.0,0.004404688080344652,0.0,0.0
General industrial machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.003347479765713081,0.013852276808794714,0.018252766911085336,0.0,0.00434875812141292,0.0014422544348237836,0.0,0.0003208428419175874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057071964301850745,0.0,0.0,0.003635044141659922,0.004792164874326009,0.00341803339431116,0.004991303506719854,0.0,0.0050400946901649046,0.0,0.0,0.008549839790557864,0.008219095502172258,0.0011736881544082154,0.005867635266575094,0.0036064053911003947,0.026689420934572595,0.0012706184452553045,0.0019972796415042102,0.029040329773642216,0.005480263740097241,0.028362686940608735,0.0798503500680227,0.053644608213787866,0.054678699741739965,0.0650409922710968,0.007682531432139224,0.041742124140327824,0.12639136010081065,0.10663240506205438,0.10929799384893991,0.08310211084880899,0.03882535338775052,0.05251849771758083,0.05650478698430196,0.00033470109403823257,0.004139361426320723,0.039540195675986003,0.05006864234919715,0.040161013474854595,0.014965141428586237,0.0021614409271773984,0.0,0.0,0.0002736386819095583,0.0001394480363546837,0.0,0.0008199379230872312,0.0024604064577194583,0.0006400697312823336,0.0,0.0010102566293506091,0.008408403314076074,0.0,0.0,0.0015410486652602323,0.0,0.0,0.0,0.04095280013482403,0.0,0.0
Machine shop products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012678267712743405,0.004500963313014826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001414581441989389,0.0031723210841049384,3.684491357312828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025350234442756813,0.0002510433876271159,3.718835295379304e-05,0.017122775051501317,0.013265940820732083,0.0031489611222596517,0.010156449629968903,0.0033922999280498957,0.005893909626719057,0.012054949065932243,0.00986558902312851,0.01395938360668236,0.01627893666551031,0.0018984473299716977,0.006885522753991893,0.01857986537872771,0.017737708201534443,0.0114162110196479,0.003668563440950527,0.002074060489987105,0.001242976962477769,0.00571707800028579,3.267264901321632e-05,1.0370340825239813e-05,0.0,0.002979274843250229,0.001106010298735409,0.0013403502667855885,0.0,0.0,0.0,0.0,0.0001030835739889992,0.0,0.0007287647367876668,0.0032936260485497606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004169989891538726,0.0,0.009737109497076903,0.0,0.0
Office & computing machines,0.00010541986538364804,0.0006050097348589621,0.0,0.0010059397686616417,0.00014082450137695068,0.0001227275731094447,0.0032649843717059133,0.0026842304074680325,0.003767848132785521,0.0023371651561458983,0.02021673340267375,0.029379852313725092,0.0011172017749934743,0.00013116125252620066,0.0005894392033457068,0.00012087975099334838,0.000320660946678187,0.0007323710778998849,0.0007292667128274999,0.0022611404789012446,0.0008437418433230074,0.0012323220468282378,0.00031647858796296296,0.0009165508427534392,0.0006305467602752957,0.0009062701740082148,0.0011801991103470727,0.0010896317998689716,0.0010012631319510767,0.0013416423206650534,0.0009581159044535067,0.001867657754838903,0.0017708990344961427,0.0014517303621075634,0.002159933601128978,0.00391294161596999,0.0006626624555075238,0.003514057696733724,0.0008224679920710972,0.0050370604888775455,0.009596638040529593,0.00511270916410021,0.0009700359183279898,0.0007041106466916418,0.0010401016988327747,0.007474201148090387,0.0012869136083440513,0.004597219177951645,0.005625267918569108,0.001232881488078448,0.0069126738689524285,0.00401911497828045,0.022699615778250557,0.010096197064948506,0.10393163213577584,0.023455867776706597,0.025588781425439886,0.048896901218690676,0.0017071846226099996,0.002413098538180803,0.005313596914909313,0.0049588951356111495,0.011262833999342251,0.002977254156820981,0.0030768806329325043,0.0023635934424182594,0.0,0.005399947274497876,0.001258801193039577,0.001317899058546776,0.0003949544836296022,0.0018522929447829957,7.396953687906197e-05,0.0,0.022974383672250482,0.0,0.0005274421495781572,0.002264569197357909,0.0018634063174936333,0.0,0.0,0.0,0.007312240353291326,0.0,0.0
Service industry machines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001127428909545507,0.006287708039048026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8189618448059965e-05,0.0,0.0,0.0,0.0,0.0,0.0005525990065756595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041339699451589304,0.0,0.00016233818678744843,0.006953713660383742,0.0,4.821252079164959e-06,0.0,0.0,8.627268805786907e-05,0.0,3.1766301671860458e-06,0.0007843370862373662,0.0,0.005044677159667562,0.0005289009774906489,0.050392404475829204,0.006944745259198294,0.0075621001100869,0.19345908993170194,0.1428552769923005,0.011111366280850021,0.0012983893932503262,0.006244540613844405,0.002252856866859076,0.004455935549577317,0.0015677864927084414,0.00029565224445573173,0.0,0.0635087705607267,0.0073112761425411,7.06670914544053e-06,0.0006722841781891251,0.0,0.0006376691446892084,0.005498000362191813,0.0012714763636509031,0.0,0.0,0.0,7.665163949476958e-05,0.0,0.0,0.0,0.003971894403922291,0.0,0.010799012381231316,0.0,0.0
Electric industrial equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.173503504838786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6806733637035755e-07,0.00018745794565148873,0.0,8.695727086624518e-05,0.0026899667234817795,3.0522353539991164e-05,1.9285008316659835e-06,0.0,1.6830124576582116e-05,4.6454524338852576e-05,8.609369689329023e-05,6.3532603343720915e-06,0.00028441709679642393,0.0,0.004528805975417381,0.00025113922253331144,0.015458757837708446,0.0026549327952669535,0.001443828184446051,0.1010762255973417,0.11066630966452683,0.004644089248167881,0.0004997676525599795,0.0030417007358953395,0.0009427417551314956,0.002878145958513889,0.0032008974226130677,0.00019379644072555584,0.0,0.014172781314442795,0.018557811716134975,0.0,0.0003367023259097202,0.0,0.0001822687783980227,0.01191188806905077,2.4489914236986733e-05,0.0,0.0,0.0,1.7252780593678039e-06,0.0,0.0,0.0,0.0,0.0,0.0008671934184928178,0.0,0.0
Household appliances,0.00033468322744714365,0.001781224935723735,0.00014764170764670475,0.000728055854666713,0.00037553200367186846,0.00033042038914081256,0.0005322480605943946,0.0022229327044984938,0.006454487670945632,0.003458158398460221,0.000493934538617038,0.0014557212684019574,0.0008144087705559906,0.0001833928367730384,0.00043404755574511444,8.918051559299478e-05,0.00023693746190581443,0.0005392821774728356,0.0005360612896741194,0.002203454690305654,0.0006211720525183771,0.0009064643403279978,0.00023208429783950617,0.0006702009096659538,0.00046386534208776875,0.0006787800800296259,0.0008693224149045817,0.0008033798180425647,0.0007373126846924561,0.0009869758593944518,0.0005709783997872564,0.0013493265232797336,0.0013039153849885984,0.0010688331737046942,0.0015910115237506497,0.0015335735231591066,0.00010928211746031575,0.002204234240705531,0.0005535010672192452,0.0011167144258612538,0.0006552665804065314,0.005424381084050823,0.026833160571800498,0.007144350377770111,0.005625188637646296,0.01417692537412483,0.0021605774716003095,0.0009396472034536324,0.0012241031517152045,0.0009064372894355685,0.000746655661414736,0.0004721062416527268,0.016649771982833374,0.00590373213684362,0.04184802008560981,0.004442570414418207,0.003306623478115116,0.032515003980647925,0.01924674523896791,0.005690923957481602,0.008915885029472305,0.00292557809029288,0.0017975483062950231,0.0,0.004160276354108799,0.004385768104462441,0.0010444680203630142,0.00014997127186434903,0.0034286493087645384,0.0007861711433491448,0.0002735971530997991,0.001455011940732573,0.0004419846426579987,0.0,0.0640608864106458,2.8124736330596902e-05,5.8905922312700733e-05,0.0011604158930560713,0.0038047157342770057,0.0,0.0,0.0,0.008239973689678926,0.0,0.0
