,Dairy farm products,Poultry & eggs,Meat animals & misc livestock,"Cotton, food grains, tobacco, fruits, vegetables",Coal mining,Crude petroleum & natural gas,Stone & clay mining,Chemical & fertilizer mineral mining,New construction,Maintenance & repair construction,Ordnance & accessories,Meat products,Dairy products,Canned & frozen foods,Grain mill products,Bakery products,Sugar,Confectionery products,Alcoholic beverages,Soft drinks & flavorings,Tobacco manufactures,Fabrics & yarn,"Floor covering, misc textiles",Lumber & wood products,Wooden containers,Household furniture,Other furniture & fixtures,Paper & paperboard,Paper containers & products,Printing & publishing,Basic chemicals,Synthetic materials,"Drugs, cleaning & toilet items",Paints & allied products,Petroleum refining,Rubber & plastic products,Leather tanning & finishing,Footwear & leather products,Glass & glass products,Stone & clay products,Primary iron & steel,Primary nonferrous metals,Metal containers,"Heating, plumbing, structural metal",Screw machine products,Other fabricated metal products,Engines & turbines,Farm machinery,Construction & mining machinery,Materials handling equipment,Metalworking machinery,Special industry machinery,General industrial machinery,Machine shop products,Office & computing machines,Service industry machines,Electric industrial equipment,Household appliances,Electric lighting & wiring,"Radio, TV, communication equipment",Electronic components,Misc electrical machinery,Motor vehicles & equipment,Aircraft & parts,Transportation & warehousing,Communications except radio & TV,Radio & TV broadcasting,"Electric, gas, water & sanitary services",Wholesale trade,Retail trade,Finance & insurance,Real estate & rental,Hotels & personal services,Business services,Eating & drinking places,Automobile repair & services,Amusements,"Medical, educational services & nonprofit orgs",Federal government enterprises,State & local government enterprises,Gross imports of goods & services,"Business travel, entertainment, gifts",Office supplies,"Scrap, used & secondhand goods",Government industry
Metalworking machinery,0.0002127,0.0001948,0.0002788,0.0003911,0.0003595,0.0003048,0.0002816,0.0001954,0.0003237,0.0003918,0.0005292,0.0003641,0.0024307,0.0002963,0.0002359,0.000405,0.0004286,0.00051,0.0004031,0.0003288,0.0003717,0.0004655,0.0005849,0.0007515,0.0005045,0.0004659,0.0007727,0.000479,0.0006463,0.0004869,0.000249,0.0004314,0.0002974,0.0004843,0.0003322,0.0003129,0.0021968,0.0003914,0.0009856,0.0013741,0.0039823,0.0011534,0.0008904,0.0007982,0.0007714,0.000837,0.0006326,0.0065502,0.0008685,0.0032131,1.0700989,0.0010998,0.0043942,0.0010141,0.0010857,0.0134081,0.0615815,0.0012861,0.001536,0.0073343,0.0008786,0.0045371,0.0054901,0.0105854,0.0003398,0.0005968,0.0002417,0.000354,0.0002758,0.0008499,9.67e-05,0.0048227,0.0020079,0.0002872,0.0006836,0.0003599,0.0004652,0.000389,0.000273,0.0,0.0,0.0,0.0,0.0,0.0
Special industry machinery,0.0011869,0.0010123,0.0017842,0.0017613,0.0018887,0.0009609,0.0009513,0.0014585,0.0013737,0.0013469,0.0119197,0.0208853,0.0024608,0.0013264,0.0005428,0.0011581,0.0010955,0.0008597,0.0010428,0.0020294,0.0014022,0.0012115,0.003718,0.0012311,0.0011107,0.0008997,0.0020196,0.0014736,0.0013202,0.0012267,0.0015694,0.0012174,0.0011232,0.0009163,0.001077,0.0012309,0.0017948,0.0011376,0.0012726,0.0105811,0.0021339,0.0037029,0.0018153,0.003283,0.002417,0.0070562,0.0020314,0.0036566,0.0130909,0.0030224,0.0015103,0.9684058,0.001119,0.0827203,0.0042125,0.0010743,0.0009467,0.0121066,0.0155918,0.0015863,0.0284435,0.0036013,0.002775,0.0013843,0.0025065,0.0009443,0.0006138,0.0019837,0.0013121,0.0006848,0.0015479,0.0044624,0.0013669,0.0009127,0.0379144,0.0017877,0.0011008,0.0008774,0.0064236,0.0,0.0,0.0,0.0,0.0,0.0
General industrial machinery,0.0011805,0.0012054,0.0023768,0.0016755,0.0050035,0.0035441,0.0030437,0.0083387,0.0046012,0.0053032,0.0118105,0.0092481,0.0061238,0.0014068,0.0008186,0.0018252,0.0018594,0.0012829,0.0014864,0.0028659,0.0023233,0.0026752,0.0055285,0.0018134,0.0017125,0.0012492,0.0041013,0.0025221,0.0020683,0.0023571,0.0052969,0.0026346,0.0013403,0.0016306,0.0030241,0.0030094,0.0139407,0.0109668,0.0068568,0.0160539,0.008092,0.0158392,0.0231354,0.0162805,0.020041,0.0444083,0.0328952,0.0350578,0.0467412,0.0127648,0.0364834,0.1069034,0.9829424,0.0587897,0.0424643,0.0197371,0.0327597,0.0196384,0.0088437,0.0083406,0.0204927,0.0368595,0.0074076,0.0066576,0.0030274,0.0009892,0.0005561,0.0026821,0.0006772,0.0007249,0.0007718,0.0039972,0.003672,0.0009323,0.0074162,0.0010039,0.0011297,0.00062,0.0032876,0.0,0.0,0.0,0.0,0.0,0.0
Machine shop products,0.0003028,0.0002601,0.0007639,0.0004081,0.00055,0.0003059,0.0003261,0.0004706,0.0003076,0.0003915,0.0027176,0.0071396,0.0036522,0.0003745,0.0001761,0.0003557,0.0003514,0.0010373,0.0010863,0.000514,0.0003679,0.000431,0.0030111,0.0006345,0.0004448,0.0003261,0.0004358,0.0003865,0.0010848,0.0004681,0.0005119,0.0008454,0.0003333,0.001133,0.0006939,0.0007906,0.0005107,0.0014191,0.0021095,0.0028996,0.0062069,0.0013926,0.0005789,0.0006394,0.0004763,0.0004763,0.0003457,0.0010255,0.0009385,0.0004135,0.0005117,0.0495296,0.0012193,0.910582,0.0007808,0.0017753,0.0005177,0.0018511,0.0015998,0.0005336,0.0184312,0.0013676,0.0003432,0.0018831,0.0006527,0.0003395,0.0001699,0.0006527,0.0002527,0.000226,0.0005128,0.0055324,0.0004691,0.000326,0.0023854,0.0004278,0.0003686,0.0003829,0.0021133,0.0,0.0,0.0,0.0,0.0,0.0
Office & computing machines,0.0009158,0.0007743,0.0018475,0.0010508,0.0022834,0.0015224,0.0031861,0.001723,0.0015488,0.0015371,0.0146504,0.0176315,0.0020459,0.0009561,0.0004172,0.0009026,0.000977,0.0006592,0.0008024,0.0018072,0.001405,0.0019092,0.0021282,0.0011762,0.0010143,0.0007192,0.0012972,0.0011616,0.0010653,0.0011558,0.0016732,0.002867,0.0008077,0.0008843,0.0059367,0.002868,0.007963,0.0060918,0.0037756,0.0047806,0.0051191,0.0052322,0.0028303,0.0040922,0.0026503,0.0030315,0.0045975,0.0075515,0.0028394,0.0038597,0.0073414,0.0090014,0.0233853,0.0163466,0.939672,0.0158282,0.0068317,0.0168695,0.0099258,0.0024805,0.0073053,0.0071932,0.0027402,0.0035674,0.0016784,0.0014537,0.0004028,0.0034625,0.000565,0.0005561,0.0013014,0.001433,0.0008137,0.0007729,0.0072671,0.0010134,0.0013294,0.0005028,0.006013,0.0,0.0,0.0,0.0,0.0,0.0
Service industry machines,0.0005783,0.0004372,0.0009572,0.0009793,0.0008167,0.0005232,0.0005049,0.000767,0.0007031,0.000612,0.0021661,0.0028,0.0366135,0.000609,0.0003742,0.0006851,0.0007381,0.000642,0.0006589,0.0010771,0.0008432,0.002698,0.0012268,0.0008128,0.0007457,0.0010086,0.0007939,0.0007469,0.0009492,0.0008424,0.0007822,0.0008128,0.0005602,0.0007268,0.0007228,0.0008556,0.0011693,0.0035477,0.0011726,0.0016571,0.0017792,0.0084895,0.0020931,0.0013586,0.0014249,0.0019459,0.0013506,0.0040024,0.0017966,0.0012244,0.0198549,0.0043783,0.0175011,0.0036475,0.0110192,1.0489919,0.0425533,0.0051515,0.0088482,0.0622646,0.0083488,0.0248716,0.0112178,0.0029715,0.0017074,0.0207668,0.0008169,0.0006498,0.0006581,0.0011266,0.0003288,0.0016766,0.0015397,0.0004868,0.0085769,0.0008817,0.0009152,0.000488,0.001264,0.0,0.0,0.0,0.0,0.0,0.0
Electric industrial equipment,0.0005196,0.0004323,0.0008523,0.0009995,0.0007905,0.0006095,0.0005764,0.000678,0.0007453,0.0007559,0.0017348,0.0016131,0.0289732,0.0006633,0.0005484,0.0015418,0.0029012,0.0010356,0.0012355,0.0008386,0.0007611,0.0027479,0.0011421,0.0009236,0.0008611,0.0011144,0.0009742,0.0009239,0.0014982,0.0009322,0.0007436,0.0016492,0.0006275,0.0009821,0.0008771,0.0008329,0.0015578,0.0016687,0.0011895,0.0016503,0.001714,0.0034373,0.0036173,0.0017993,0.0017623,0.0025787,0.0025612,0.0139932,0.0041475,0.0016111,0.1704466,0.0056184,0.0340232,0.0043371,0.020631,0.2010878,1.0355995,0.024236,0.0047059,0.0457353,0.0039092,0.0327211,0.0315568,0.0075145,0.0017767,0.0056858,0.0006866,0.0006695,0.0005924,0.0011521,0.0002601,0.013264,0.0042069,0.0006641,0.0029592,0.0010832,0.0013464,0.000475,0.0008832,0.0,0.0,0.0,0.0,0.0,0.0
Household appliances,0.001248,0.0013329,0.0008286,0.0029023,0.0012804,0.0015466,0.0006975,0.0005199,0.0011169,0.0009289,0.001805,0.0016716,0.0016551,0.0008068,0.0004481,0.0005221,0.0004854,0.000404,0.0004764,0.0010132,0.0007746,0.0007233,0.0008615,0.0005296,0.0005648,0.0004033,0.0006176,0.0005004,0.0009129,0.0006387,0.0005802,0.0005813,0.0006029,0.0004826,0.000617,0.0008668,0.0023456,0.0083513,0.0018604,0.0021886,0.0025782,0.0018931,0.0141162,0.0101613,0.0034818,0.0054691,0.0018752,0.0023738,0.0026909,0.0208981,0.0021281,0.0034452,0.0143651,0.0054009,0.0307719,0.0046942,0.007817,0.9597225,0.0269555,0.0057681,0.0038938,0.0066539,0.0010879,0.0018983,0.0022252,0.0003863,0.0001572,0.000527,0.0004522,0.0003146,0.0002334,0.000887,0.0006064,0.0004353,0.0094196,0.000411,0.0003472,0.000506,0.0010085,0.0,0.0,0.0,0.0,0.0,0.0
Electric lighting & wiring,0.0057176,0.0040267,0.0066749,0.013165,0.0277288,0.0052835,0.0051608,0.0021231,0.0142661,0.0081043,0.0065343,0.0054803,0.0105216,0.0050519,0.0022965,0.0031447,0.0034517,0.0028389,0.0083531,0.0100993,0.0073826,0.0057742,0.0079885,0.0041201,0.0041215,0.0035251,0.0038862,0.0034429,0.0038839,0.004093,0.003164,0.005399,0.0040323,0.0035112,0.0068381,0.0066046,0.0144367,0.0075609,0.008323,0.0117451,0.0408442,0.0129446,0.0321896,0.0474571,0.0292508,0.0153585,0.0164805,0.006358,0.0118295,0.0147089,0.0062767,0.0150098,0.0156064,0.0126241,0.0168132,0.0073513,0.0156909,0.05269,1.2676897,0.0061721,0.0467069,0.0178177,0.0036419,0.0053967,0.0154907,0.0018436,0.0012034,0.0030212,0.005341,0.0029067,0.0013362,0.0068922,0.0053721,0.0029986,0.2993241,0.0031748,0.0024996,0.0050256,0.0035694,0.0,0.0,0.0,0.0,0.0,0.0
"Radio, TV, communication equipment",0.0006319,0.0004733,0.001243,0.0024744,0.0008594,0.0007363,0.0007248,0.000662,0.0012771,0.0010445,0.0011734,0.0008469,0.1024494,0.0007171,0.000441,0.000763,0.0008624,0.0005371,0.0007144,0.0009003,0.000913,0.0008248,0.0012073,0.000976,0.0010035,0.0007444,0.0010195,0.0008992,0.0007219,0.0008506,0.001014,0.002397,0.0007381,0.0007051,0.0008465,0.0013319,0.0013965,0.0009336,0.0011639,0.0043425,0.0019831,0.0014527,0.0446416,0.0042784,0.0059189,0.0077014,0.0023028,0.0090884,0.0144311,0.0030036,0.0010601,0.0040735,0.0042807,0.0014839,0.0007694,0.0060399,0.0006656,0.0010866,0.0027212,1.1621804,0.0095894,0.0129412,0.001703,0.0008159,0.0085782,0.0002237,0.0001058,0.0004834,0.0002239,0.0001898,0.000111,0.0004761,0.0005012,0.0004634,0.0011841,0.000265,0.00035,0.0006697,0.0004738,0.0,0.0,0.0,0.0,0.0,0.0
Electronic components,0.000822,0.0005949,0.0297877,0.0018439,0.0026602,0.002295,0.0010932,0.0004259,0.0011654,0.0016549,0.0015887,0.0009856,0.0007463,0.0011318,0.00056,0.0007773,0.0009016,0.0009482,0.0020923,0.005341,0.0031396,0.001541,0.0046503,0.0014773,0.0013204,0.0008653,0.0010809,0.0009371,0.0009692,0.0011691,0.0010015,0.0009835,0.0010251,0.0008122,0.001221,0.0015202,0.0030668,0.0012054,0.0018863,0.0041307,0.0013319,0.0017341,0.0095044,0.0126114,0.0121649,0.0060734,0.0009064,0.0024927,0.0018392,0.0009058,0.0008669,0.0017239,0.0078898,0.0014138,0.0009945,0.0008379,0.0007202,0.0009085,0.0024961,0.0012001,1.0160034,0.0028189,0.0006149,0.0033333,0.0101919,0.000539,0.0004156,0.0005978,0.0004538,0.0005687,0.0001875,0.0017614,0.0017088,0.0008977,0.0014482,0.0012473,0.0006372,0.0011325,0.0009373,0.0,0.0,0.0,0.0,0.0,0.0
Misc electrical machinery,0.0005441,0.0004563,0.004013,0.0006755,0.0008176,0.0008346,0.0006792,0.0009849,0.0006565,0.0006429,0.0045078,0.00455,0.0107321,0.0007411,0.0003489,0.0016735,0.001873,0.000903,0.0011396,0.0016604,0.0015912,0.0019859,0.0083503,0.00329,0.0016409,0.0010303,0.0019542,0.0019718,0.0083989,0.0014214,0.0013009,0.0033862,0.0009283,0.0011851,0.003843,0.0010995,0.0027778,0.0012172,0.0017004,0.0051361,0.0020714,0.004603,0.0019497,0.0019301,0.0027282,0.0023398,0.0062069,0.0028618,0.0067132,0.0018778,0.0080454,0.0166166,0.0114017,0.0325395,0.0093479,0.0068658,0.0060684,0.0039944,0.0044398,0.0117962,0.006301,0.9283872,0.0135703,0.0042308,0.0011044,0.0003872,0.0001934,0.0008002,0.0002696,0.0003479,0.0003583,0.0033123,0.0006718,0.0005119,0.0020253,0.0005163,0.007718,0.0002871,0.0019068,0.0,0.0,0.0,0.0,0.0,0.0
Motor vehicles & equipment,0.0006617,0.0005521,0.000703,0.0014977,0.0006498,0.0006011,0.0005688,0.0004162,0.0007547,0.0006792,0.0013003,0.0008534,0.0014745,0.0009643,0.0008862,0.0020534,0.0026751,0.0012776,0.0016989,0.0007603,0.0006707,0.0015123,0.0011604,0.0039742,0.0021676,0.0098918,0.001901,0.001376,0.0022416,0.0014305,0.0008276,0.0022815,0.0009682,0.0020063,0.0014974,0.0012026,0.0009659,0.0009002,0.001426,0.0012816,0.00087,0.0009464,0.0008071,0.0009469,0.0008742,0.0009687,0.000904,0.0035548,0.0012374,0.0008105,0.0078326,0.0011821,0.0015007,0.0016937,0.0114675,0.0040898,0.001639,0.0018003,0.0011549,0.0066215,0.0012015,0.0120868,0.9971855,0.0016603,0.0008127,0.0007082,0.0026969,0.0007994,0.0008616,0.0017598,0.0003178,0.0088575,0.0075822,0.0009159,0.000836,0.0098734,0.0053257,0.0007872,0.0009754,0.0,0.0,0.0,0.0,0.0,0.0
Aircraft & parts,0.0014964,0.0013175,0.0046199,0.0033955,0.003716,0.0034892,0.0020331,0.0012431,0.0027465,0.0071139,0.0039677,0.0054584,0.0028275,0.0018995,0.0015611,0.0021081,0.0045632,0.022817,0.0092658,0.0039254,0.0034274,0.0097051,0.0068366,0.0029694,0.0032287,0.0088632,0.004167,0.0027355,0.0066313,0.0046647,0.0016514,0.010633,0.0078836,0.0193219,0.0045204,0.0061363,0.0026371,0.0026335,0.0025742,0.0032094,0.0031897,0.0053353,0.0018606,0.0033509,0.002649,0.0024029,0.0024906,0.0074273,0.0021921,0.002727,0.0071109,0.0060552,0.004107,0.0072676,0.0046846,0.0038406,0.0034249,0.0031134,0.0027896,0.0031139,0.0065231,0.008541,0.0117481,1.0122426,0.0019508,0.001352,0.0019886,0.0016738,0.0016011,0.0029899,0.0008484,0.0209982,0.0119316,0.0027966,0.0020661,0.0048699,0.004798,0.0011321,0.0030096,0.0,0.0,0.0,0.0,0.0,0.0
Transportation & warehousing,0.0514034,0.0345821,0.0375807,0.0610227,0.0424742,0.0326864,0.0262967,0.015594,0.0388008,0.0388339,0.0641435,0.0515898,0.0363837,0.0678163,0.0406381,0.0585967,0.0703603,0.04756,0.0618246,0.070723,0.0879133,0.0658049,0.0701536,0.0897819,0.1029083,0.0634979,0.0820974,0.0733303,0.0595172,0.0832931,0.0823903,0.0697978,0.0764857,0.0539827,0.0717261,0.1310226,0.0961368,0.0660989,0.1041519,0.0722251,0.0613113,0.0599337,0.0480338,0.0488553,0.0453715,0.0513397,0.0341436,0.0459361,0.0443238,0.046977,0.0431976,0.0491859,0.048212,0.0519083,0.0482904,0.0366801,0.0424747,0.0497663,0.0583501,0.041508,0.0589632,0.0463776,0.036342,0.0635954,1.111172,0.0090553,0.0082178,0.0288421,0.0227456,0.0169198,0.0076123,0.0253618,0.0385529,0.0458705,0.0385859,0.0219552,0.0223696,0.0816809,0.0357482,0.0,0.0,0.0,0.0,0.0,0.0
Communications except radio & TV,0.0112879,0.00778,0.0070891,0.0136462,0.0064318,0.0055531,0.005485,0.0058503,0.0066756,0.0071583,0.0108987,0.0097706,0.0121975,0.0103493,0.0062162,0.0111511,0.0133832,0.012497,0.01288,0.0086964,0.0111092,0.0111244,0.0100984,0.0096222,0.0117897,0.0163355,0.0105087,0.011438,0.0153548,0.0137803,0.008506,0.0110088,0.0102435,0.01116,0.0092057,0.0103463,0.0089936,0.0098247,0.0102828,0.011105,0.0088672,0.0097769,0.008996,0.0101667,0.0117919,0.0106305,0.009925,0.0123806,0.0110932,0.0102479,0.0137516,0.0115375,0.0129327,0.0101826,0.0107045,0.0137845,0.0125575,0.0108176,0.0088649,0.012506,0.01028,0.0136125,0.0104725,0.0142982,0.0182374,1.0161093,0.0299269,0.0097011,0.0183296,0.0345079,0.00411,0.021255,0.0354549,0.0104026,0.0126298,0.0135695,0.0139677,0.0057076,0.0141716,0.0,0.0,0.0,0.0,0.0,0.0
Radio & TV broadcasting,0.0023262,0.0020388,0.0023458,0.0049455,0.0029048,0.0021764,0.0024706,0.0018471,0.0029832,0.0031922,0.0048297,0.0022012,0.0033989,0.0035599,0.0041923,0.0031346,0.0036377,0.0031961,0.0031355,0.0024687,0.0025611,0.0032281,0.002852,0.0031044,0.0030985,0.0042909,0.0038554,0.0039719,0.0113399,0.0040913,0.002861,0.003408,0.0032395,0.0035291,0.0028194,0.0028469,0.0026117,0.0030451,0.0037689,0.0028614,0.0025104,0.0027926,0.002347,0.0029556,0.0027759,0.0027958,0.0022344,0.0023784,0.0025155,0.0022277,0.0031883,0.0030412,0.0029566,0.0037059,0.0027609,0.0037241,0.0032009,0.0034882,0.002876,0.0035646,0.0028208,0.0038426,0.0034858,0.0047245,0.0030788,0.0020763,1.0062681,0.0020326,0.0036108,0.0058758,0.0012222,0.0041879,0.0555029,0.0033739,0.0027355,0.0101122,0.0032524,0.0018051,0.0032462,0.0,0.0,0.0,0.0,0.0,0.0
"Electric, gas, water & sanitary services",0.0287947,0.0219852,0.0110193,0.0257526,0.0850813,0.0530864,0.0338303,0.0230907,0.0518743,0.1107939,0.0208485,0.015434,0.0265267,0.0280874,0.0112503,0.0459553,0.0445549,0.0286425,0.0343259,0.0279092,0.030058,0.0271077,0.0314058,0.0543333,0.0379864,0.0229498,0.0797189,0.0596131,0.0267277,0.0395079,0.0420126,0.0387366,0.0342642,0.0242795,0.0594321,0.0551792,0.0633392,0.0641048,0.0441191,0.0380504,0.0378352,0.0373407,0.0289533,0.0277477,0.0281938,0.0274302,0.0261359,0.0265191,0.0296261,0.0290527,0.0208687,0.0283681,0.0297635,0.03023,0.0291306,0.0212077,0.0275668,0.0311627,0.028471,0.0230587,0.0280525,0.0236987,0.0198914,0.0293981,0.0183858,0.0099572,0.0064561,1.1017059,0.0209205,0.0168226,0.0084574,0.0323491,0.0144005,0.0311313,0.0208993,0.0214027,0.0287833,0.0151196,0.0638776,0.0,0.0,0.0,0.0,0.0,0.0
Wholesale trade,0.0890055,0.0584407,0.051789,0.0652005,0.0446808,0.0478635,0.0490922,0.016472,0.0474769,0.0338014,0.10796,0.0952153,0.038507,0.0939639,0.0247427,0.0853212,0.0917423,0.0855321,0.0907304,0.0797204,0.100627,0.0896479,0.0732834,0.0801686,0.0697074,0.0529173,0.0507977,0.0569914,0.0550305,0.0666238,0.0287921,0.0546408,0.1100017,0.0794553,0.0552539,0.0493672,0.0692455,0.087972,0.0750725,0.0729798,0.062758,0.0594588,0.0595286,0.0757558,0.0707072,0.063146,0.0479005,0.0562777,0.063963,0.0461358,0.0612199,0.0737803,0.0553098,0.0720847,0.061594,0.0535864,0.052408,0.0577135,0.0982997,0.0460811,0.0902353,0.056622,0.0483723,0.078739,0.0420153,0.0093844,0.0097764,0.0263835,1.0133595,0.0160781,0.0115162,0.0427345,0.0268143,0.0985824,0.0940627,0.0318036,0.026756,0.0097966,0.0428852,0.0,0.0,0.0,0.0,0.0,0.0
Retail trade,0.0424326,0.0299916,0.023569,0.0330365,0.0213391,0.029147,0.0172727,0.0164781,0.0272311,0.0345621,0.0211952,0.0200375,0.0156894,0.0286292,0.017101,0.0211094,0.0210046,0.0231252,0.0227302,0.0255741,0.0397319,0.0248887,0.0270443,0.020765,0.019765,0.0236513,0.023589,0.0239555,0.0232801,0.0232049,0.0232325,0.020487,0.026217,0.0221554,0.01996,0.0251111,0.0209628,0.0264716,0.0248179,0.0216686,0.021041,0.0221841,0.0183635,0.0212937,0.0205601,0.0184885,0.016498,0.0195289,0.019055,0.0186574,0.0266302,0.0192131,0.0191547,0.0188327,0.0180912,0.0210965,0.0236924,0.0272151,0.0188811,0.0189905,0.0217488,0.0205816,0.0243858,0.0317694,0.0390314,0.0154912,0.0114129,0.0235427,0.023275,1.257073,0.0293868,0.0314509,0.0277034,0.0290575,0.0259062,0.0325088,0.0234017,0.0156559,0.025096,0.0,0.0,0.0,0.0,0.0,0.0
Finance & insurance,0.097641,0.1353318,0.030169,0.0708925,0.2325246,0.0395467,0.0634609,0.1763532,0.0578717,0.0694498,0.0318664,0.0299547,0.0251109,0.0589918,0.0415186,0.0455906,0.0495663,0.0399661,0.0493753,0.0313515,0.031658,0.0378302,0.0419005,0.0437545,0.0433755,0.0768792,0.0561026,0.0477925,0.0630171,0.0656039,0.113084,0.0362323,0.0491015,0.0404249,0.0350591,0.0384245,0.035241,0.0325162,0.0404114,0.04066,0.0305538,0.0328552,0.0237287,0.0237048,0.0265157,0.0352587,0.0254317,0.0435329,0.0302249,0.0381175,0.0715173,0.032442,0.0359495,0.0381442,0.0339441,0.0389384,0.0368614,0.0410223,0.0255506,0.0283716,0.0305208,0.0338877,0.0266382,0.0459264,0.0366815,0.0285675,0.1051575,0.0446261,0.0552714,0.0575323,1.0759344,0.0944846,0.0657762,0.0766707,0.0579204,0.1069909,0.0773974,0.0336794,0.0417127,0.0,0.0,0.0,0.0,0.0,0.0
Real estate & rental,0.0034728,0.0026024,0.0055871,0.0093085,0.0038103,0.0039657,0.0030257,0.0027887,0.0047684,0.0040277,0.0046567,0.0035568,0.008337,0.0063606,0.0063672,0.0070871,0.0111437,0.0091566,0.0109411,0.0053451,0.0053421,0.006531,0.0090814,0.009175,0.0115953,0.0122522,0.0073693,0.0087671,0.0160914,0.0140127,0.0033243,0.010318,0.006074,0.0066251,0.0052574,0.0056208,0.0063394,0.005908,0.0088561,0.0085871,0.0058721,0.0069439,0.0058032,0.006413,0.0053635,0.0056375,0.0047882,0.0060222,0.0054449,0.006115,0.0136235,0.0088595,0.0215114,0.0078587,0.0092185,0.020634,0.0158389,0.012141,0.0063969,0.0167762,0.0066141,0.0114595,0.0087827,0.0111709,0.0040528,0.0062031,0.0044179,0.0075576,0.0064161,0.007868,0.003528,1.0361443,0.0146539,0.0153053,0.0051973,0.0138668,0.0129921,0.0041905,0.0041006,0.0,0.0,0.0,0.0,0.0,0.0
Hotels & personal services,0.0358121,0.0313905,0.0361157,0.076143,0.0447221,0.0335068,0.0380386,0.0284312,0.0459332,0.0491371,0.0743638,0.0338738,0.0522829,0.0548058,0.0645508,0.0482535,0.0560037,0.0491941,0.0482527,0.0379914,0.039404,0.049692,0.0438946,0.0477868,0.0476976,0.0660372,0.0593488,0.0611449,0.1746018,0.0629801,0.0440384,0.0524645,0.0498646,0.0543259,0.0433859,0.0438203,0.0401977,0.0468776,0.0580251,0.0440401,0.0386437,0.0429875,0.0361224,0.045494,0.042691,0.0430254,0.0343697,0.0365963,0.0386879,0.0342845,0.0490055,0.0468107,0.0455008,0.0570389,0.042493,0.0572798,0.0492554,0.0536964,0.0442693,0.0548016,0.0434133,0.0591223,0.0536488,0.0727321,0.0473733,0.0319477,0.078361,0.0312816,0.0555854,0.0904319,0.0188163,0.0644781,0.8549036,0.0512176,0.0421123,0.0708951,0.0499146,0.0277475,0.049968,0.0,0.0,0.0,0.0,0.0,0.0
Business services,0.0059938,0.0047583,0.0058654,0.0123493,0.0057966,0.0054575,0.0048986,0.0083681,0.0053553,0.0066192,0.010619,0.0110714,0.0274672,0.0074006,0.0046763,0.0106861,0.010619,0.0106349,0.0101707,0.0082511,0.0099755,0.0102603,0.0112635,0.0101217,0.0102414,0.0166321,0.013578,0.0132498,0.0213909,0.0154584,0.0092947,0.0114003,0.009137,0.010686,0.0096471,0.01005,0.0084099,0.0088,0.0102404,0.0125389,0.0083306,0.0098731,0.0104736,0.0104416,0.0104964,0.0133071,0.0126157,0.0135008,0.0130005,0.0112875,0.0260922,0.0110828,0.0147644,0.0107258,0.0116157,0.0210682,0.0179706,0.0111829,0.0087636,0.0393932,0.0122452,0.0155921,0.0113823,0.0139548,0.011542,0.0064229,0.0077411,0.0072288,0.0137615,0.0252865,0.0037337,0.010941,0.0163627,1.0017679,0.0082924,0.0287129,0.0176318,0.0046631,0.0140652,0.0,0.0,0.0,0.0,0.0,0.0
Eating & drinking places,0.0105363,0.0070971,0.0132102,0.0217616,0.0061567,0.0060641,0.0069635,0.0035359,0.0135373,0.0101517,0.0100892,0.0090144,0.0059339,0.0102315,0.0045744,0.0065408,0.0072862,0.0060897,0.00692,0.0165658,0.0128838,0.0096575,0.0104592,0.0080526,0.0085481,0.0083009,0.0069276,0.0069811,0.0076562,0.0080258,0.0056447,0.0065823,0.0085305,0.0065742,0.009639,0.0116711,0.0066482,0.0073686,0.0077358,0.0080024,0.0058124,0.006767,0.0085897,0.0064978,0.0068595,0.0098771,0.0045306,0.0056759,0.0064933,0.0058693,0.0069525,0.0083235,0.0065303,0.0059599,0.0083763,0.0075728,0.0078418,0.012047,0.0152347,0.0062239,0.0072382,0.0085126,0.0055754,0.0081797,0.0258943,0.0047392,0.003138,0.006113,0.0153483,0.0079239,0.0033663,0.0173212,0.014131,0.0064946,1.0006174,0.0082849,0.0061654,0.0091747,0.0072124,0.0,0.0,0.0,0.0,0.0,0.0
Automobile repair & services,0.0011403,0.0009437,0.0011108,0.0023095,0.0013871,0.0010576,0.0011494,0.0009737,0.0013558,0.0016544,0.0022156,0.0012541,0.0022506,0.0017297,0.0019121,0.0015742,0.001759,0.0016976,0.0017804,0.0014035,0.001573,0.0016319,0.001562,0.0015879,0.0015678,0.0023964,0.0019606,0.0019771,0.0052038,0.0020773,0.0014959,0.0016844,0.001686,0.0017825,0.0016355,0.0014884,0.0014094,0.0015042,0.0017951,0.0015494,0.0012768,0.0014227,0.0012789,0.0015473,0.0019507,0.0015879,0.0014942,0.0014281,0.001754,0.0012311,0.0026371,0.0016028,0.0016678,0.002,0.0014937,0.0025363,0.0018806,0.0017689,0.0014966,0.0027757,0.0015543,0.0023591,0.0019143,0.0023337,0.0018504,0.0012539,0.2515341,0.0011335,0.0018094,0.0032208,0.0005943,0.0019736,0.0211368,0.0115672,0.0013485,1.1664426,0.0037299,0.001455,0.0016852,0.0,0.0,0.0,0.0,0.0,0.0
