"LineNumber","LineDescription","TimePeriod","DataValue"
"10","From persons","2023","135,771"
"10","From persons","2024","141,065"
"11","Federal","1929","24"
"11","Federal","1930","29"
"11","Federal","1931","20"
"11","Federal","1932","16"
"11","Federal","1933","16"
"11","Federal","1934","13"
"11","Federal","1935","14"
"11","Federal","1936","17"
"11","Federal","1937","21"
"11","Federal","1938","20"
"11","Federal","1939","15"
"11","Federal","1940","16"
"11","Federal","1941","21"
"11","Federal","1942","42"
"11","Federal","1943","79"
"11","Federal","1944","108"
"11","Federal","1945","118"
"11","Federal","1946","97"
"11","Federal","1947","40"
"11","Federal","1948","34"
"11","Federal","1949","35"
"11","Federal","1950","32"
"11","Federal","1951","46"
"11","Federal","1952","53"
"11","Federal","1953","64"
"11","Federal","1954","63"
"11","Federal","1955","50"
"11","Federal","1956","55"
"11","Federal","1957","45"
"11","Federal","1958","47"
"11","Federal","1959","44"
"11","Federal","1960","41"
"11","Federal","1961","45"
"11","Federal","1962","52"
"11","Federal","1963","57"
"11","Federal","1964","58"
"11","Federal","1965","52"
"11","Federal","1966","48"
"11","Federal","1967","59"
"11","Federal","1968","42"
"11","Federal","1969","61"
"11","Federal","1970","88"
"11","Federal","1971","65"
"11","Federal","1972","135"
"11","Federal","1973","128"
"11","Federal","1974","115"
"11","Federal","1975","125"
"11","Federal","1976","146"
"11","Federal","1977","168"
"11","Federal","1978","183"
"11","Federal","1979","185"
"11","Federal","1980","232"
"11","Federal","1981","259"
"11","Federal","1982","700"
"11","Federal","1983","980"
"11","Federal","1984","1,028"
"11","Federal","1985","1,195"
"11","Federal","1986","1,318"
"11","Federal","1987","2,029"
"11","Federal","1988","2,829"
"11","Federal","1989","3,086"
"11","Federal","1990","3,413"
"11","Federal","1991","3,883"
"11","Federal","1992","4,103"
"11","Federal","1993","5,042"
"11","Federal","1994","5,643"
"11","Federal","1995","6,174"
"11","Federal","1996","7,169"
"11","Federal","1997","7,920"
"11","Federal","1998","8,773"
"11","Federal","1999","9,829"
"11","Federal","2000","10,726"
"11","Federal","2001","10,881"
"11","Federal","2002","10,754"
"11","Federal","2003","11,040"
"11","Federal","2004","13,155"
"11","Federal","2005","15,117"
"11","Federal","2006","17,358"
"11","Federal","2007","19,509"
"11","Federal","2008","19,495"
"11","Federal","2009","19,523"
"11","Federal","2010","20,622"
"11","Federal","2011","20,014"
"11","Federal","2012","21,024"
"11","Federal","2013","19,638"
"11","Federal","2014","20,252"
"11","Federal","2015","22,441"
"11","Federal","2016","24,357"
"11","Federal","2017","24,780"
"11","Federal","2018","26,116"
"11","Federal","2019","25,863"
"11","Federal","2020","16,668"
"11","Federal","2021","20,510"
"11","Federal","2022","23,135"
"11","Federal","2023","23,727"
"11","Federal","2024","25,361"
"12","State and local","1929","311"
"12","State and local","1930","272"
"12","State and local","1931","208"
"12","State and local","1932","182"
"12","State and local","1933","148"
"12","State and local","1934","147"
"12","State and local","1935","144"
"12","State and local","1936","142"
"12","State and local","1937","141"
"12","State and local","1938","144"
"12","State and local","1939","136"
"12","State and local","1940","134"
"12","State and local","1941","135"
"12","State and local","1942","138"
"12","State and local","1943","137"
"12","State and local","1944","140"
"12","State and local","1945","151"
"12","State and local","1946","150"
"12","State and local","1947","179"
"12","State and local","1948","242"
"12","State and local","1949","283"
"12","State and local","1950","282"
"12","State and local","1951","303"
"12","State and local","1952","316"
"12","State and local","1953","346"
"12","State and local","1954","374"
"12","State and local","1955","380"
"12","State and local","1956","433"
"12","State and local","1957","522"
"12","State and local","1958","527"
"12","State and local","1959","276"
"12","State and local","1960","301"
"12","State and local","1961","431"
"12","State and local","1962","491"
"12","State and local","1963","473"
"12","State and local","1964","544"
"12","State and local","1965","526"
"12","State and local","1966","730"
"12","State and local","1967","923"
"12","State and local","1968","997"
"12","State and local","1969","1,067"
"12","State and local","1970","1,193"
"12","State and local","1971","1,390"
"12","State and local","1972","1,651"
"12","State and local","1973","1,707"
"12","State and local","1974","1,953"
"12","State and local","1975","2,368"
"12","State and local","1976","2,872"
"12","State and local","1977","3,298"
"12","State and local","1978","3,673"
"12","State and local","1979","4,143"
"12","State and local","1980","4,720"
"12","State and local","1981","5,692"
"12","State and local","1982","6,366"
"12","State and local","1983","7,150"
"12","State and local","1984","8,140"
"12","State and local","1985","9,230"
"12","State and local","1986","10,641"
"12","State and local","1987","11,165"
"12","State and local","1988","12,017"
"12","State and local","1989","13,407"
"12","State and local","1990","14,939"
"12","State and local","1991","18,688"
"12","State and local","1992","21,892"
"12","State and local","1993","23,527"
"12","State and local","1994","25,249"
"12","State and local","1995","26,474"
"12","State and local","1996","27,762"
"12","State and local","1997","30,279"
"12","State and local","1998","31,090"
"12","State and local","1999","34,233"
"12","State and local","2000","38,024"
"12","State and local","2001","42,040"
"12","State and local","2002","45,626"
"12","State and local","2003","49,469"
"12","State and local","2004","53,744"
"12","State and local","2005","56,508"
"12","State and local","2006","57,928"
"12","State and local","2007","59,669"
"12","State and local","2008","61,476"
"12","State and local","2009","60,534"
"12","State and local","2010","58,782"
"12","State and local","2011","62,156"
"12","State and local","2012","65,276"
"12","State and local","2013","67,365"
"12","State and local","2014","71,696"
"12","State and local","2015","76,389"
"12","State and local","2016","77,289"
"12","State and local","2017","79,808"
"12","State and local","2018","85,153"
"12","State and local","2019","88,718"
"12","State and local","2020","92,650"
"12","State and local","2021","100,981"
"12","State and local","2022","110,038"
"12","State and local","2023","112,044"
"12","State and local","2024","115,704"
"13","Fines","1959","150"
"13","Fines","1960","123"
"13","Fines","1961","217"
"13","Fines","1962","289"
"13","Fines","1963","226"
"13","Fines","1964","272"
"13","Fines","1965","257"
"13","Fines","1966","363"
"13","Fines","1967","484"
"13","Fines","1968","513"
"13","Fines","1969","559"
"13","Fines","1970","654"
"13","Fines","1971","811"
"13","Fines","1972","936"
"13","Fines","1973","734"
"13","Fines","1974","834"
"13","Fines","1975","998"
"13","Fines","1976","1,210"
"13","Fines","1977","1,385"
"13","Fines","1978","1,602"
"13","Fines","1979","1,906"
"13","Fines","1980","2,224"
"13","Fines","1981","2,751"
"13","Fines","1982","3,162"
"13","Fines","1983","3,650"
"13","Fines","1984","4,164"
"13","Fines","1985","4,620"
"13","Fines","1986","5,276"
"13","Fines","1987","5,432"
"13","Fines","1988","5,666"
"13","Fines","1989","6,223"
"13","Fines","1990","6,668"
"13","Fines","1991","7,203"
"13","Fines","1992","8,074"
"13","Fines","1993","8,192"
"13","Fines","1994","8,525"
"13","Fines","1995","8,696"
"13","Fines","1996","8,746"
"13","Fines","1997","9,185"
"13","Fines","1998","9,248"
"13","Fines","1999","10,136"
"13","Fines","2000","11,093"
"13","Fines","2001","12,027"
"13","Fines","2002","13,080"
"13","Fines","2003","14,719"
"13","Fines","2004","16,458"
"13","Fines","2005","16,961"
"13","Fines","2006","18,212"
"13","Fines","2007","18,716"
"13","Fines","2008","18,920"
"13","Fines","2009","19,186"
"13","Fines","2010","19,135"
"13","Fines","2011","19,803"
"13","Fines","2012","20,286"
"13","Fines","2013","19,310"
"13","Fines","2014","19,853"
"13","Fines","2015","20,807"
"13","Fines","2016","21,375"
"13","Fines","2017","21,753"
"13","Fines","2018","22,584"
"13","Fines","2019","23,240"
"13","Fines","2020","24,238"
"13","Fines","2021","25,746"
"13","Fines","2022","27,444"
"13","Fines","2023","27,807"
"13","Fines","2024","28,763"
"14","Other","1959","126"
"14","Other","1960","178"
"14","Other","1961","214"
"14","Other","1962","202"
"14","Other","1963","247"
"14","Other","1964","272"
"14","Other","1965","269"
"14","Other","1966","367"
"14","Other","1967","439"
"14","Other","1968","484"
"14","Other","1969","508"
"14","Other","1970","539"
"14","Other","1971","579"
"14","Other","1972","715"
"14","Other","1973","973"
"14","Other","1974","1,119"
"14","Other","1975","1,370"
"14","Other","1976","1,662"
"14","Other","1977","1,913"
"14","Other","1978","2,071"
"14","Other","1979","2,237"
"14","Other","1980","2,496"
"14","Other","1981","2,941"
"14","Other","1982","3,204"
"14","Other","1983","3,500"
"14","Other","1984","3,976"
"14","Other","1985","4,610"
"14","Other","1986","5,365"
"14","Other","1987","5,733"
"14","Other","1988","6,351"
"14","Other","1989","7,184"
"14","Other","1990","8,271"
"14","Other","1991","11,485"
"14","Other","1992","13,818"
"14","Other","1993","15,335"
"14","Other","1994","16,724"
"14","Other","1995","17,778"
"14","Other","1996","19,016"
"14","Other","1997","21,094"
"14","Other","1998","21,842"
"14","Other","1999","24,097"
"14","Other","2000","26,931"
"14","Other","2001","30,013"
"14","Other","2002","32,546"
"14","Other","2003","34,750"
"14","Other","2004","37,286"
"14","Other","2005","39,547"
"14","Other","2006","39,716"
"14","Other","2007","40,953"
"14","Other","2008","42,556"
"14","Other","2009","41,348"
"14","Other","2010","39,647"
"14","Other","2011","42,352"
"14","Other","2012","44,990"
"14","Other","2013","48,055"
"14","Other","2014","51,843"
"14","Other","2015","55,582"
"14","Other","2016","55,914"
"14","Other","2017","58,055"
"14","Other","2018","62,569"
"14","Other","2019","65,478"
"14","Other","2020","68,411"
"14","Other","2021","75,235"
"14","Other","2022","82,594"
"14","Other","2023","84,236"
"14","Other","2024","86,940"
"15","From the rest of the world","1999","1,161"
"15","From the rest of the world","2000","850"
"15","From the rest of the world","2001","805"
"15","From the rest of the world","2002","543"
"15","From the rest of the world","2003","725"
"15","From the rest of the world","2004","814"
"15","From the rest of the world","2005","1,744"
"15","From the rest of the world","2006","1,305"
"15","From the rest of the world","2007","1,686"
"15","From the rest of the world","2008","3,189"
"15","From the rest of the world","2009","3,242"
"15","From the rest of the world","2010","3,754"
"15","From the rest of the world","2011","2,046"
"15","From the rest of the world","2012","6,503"
"15","From the rest of the world","2013","7,848"
"15","From the rest of the world","2014","17,259"
"15","From the rest of the world","2015","7,140"
"15","From the rest of the world","2016","4,480"
"15","From the rest of the world","2017","9,871"
"15","From the rest of the world","2018","11,525"
"15","From the rest of the world","2019","8,572"
"15","From the rest of the world","2020","3,541"
"15","From the rest of the world","2021","4,650"
"15","From the rest of the world","2022","10,760"
"15","From the rest of the world","2023","6,927"
"15","From the rest of the world","2024","3,343"
"16","Federal","1999","1,161"
"16","Federal","2000","850"
"16","Federal","2001","805"
"16","Federal","2002","543"
"16","Federal","2003","725"
"16","Federal","2004","814"
"16","Federal","2005","1,744"
"16","Federal","2006","1,305"
"16","Federal","2007","1,686"
"16","Federal","2008","3,189"
"16","Federal","2009","3,242"
"16","Federal","2010","3,754"
"16","Federal","2011","2,046"
"16","Federal","2012","6,503"
"16","Federal","2013","7,750"
"16","Federal","2014","11,967"
"16","Federal","2015","6,566"
"16","Federal","2016","4,394"
"16","Federal","2017","9,718"
"16","Federal","2018","10,011"
"16","Federal","2019","7,015"
"16","Federal","2020","3,059"
"16","Federal","2021","4,048"
"16","Federal","2022","3,588"
"16","Federal","2023","6,637"
"16","Federal","2024","3,021"
"17","State and local","1999","0"
"17","State and local","2000","0"
"17","State and local","2001","0"
"17","State and local","2002","0"
"17","State and local","2003","0"
"17","State and local","2004","0"
"17","State and local","2005","0"
"17","State and local","2006","0"
"17","State and local","2007","0"
"17","State and local","2008","0"
"17","State and local","2009","0"
"17","State and local","2010","0"
"17","State and local","2011","0"
"17","State and local","2012","0"
"17","State and local","2013","99"
"17","State and local","2014","5,292"
"17","State and local","2015","574"
"17","State and local","2016","86"
"17","State and local","2017","153"
"17","State and local","2018","1,513"
"17","State and local","2019","1,557"
"17","State and local","2020","482"
"17","State and local","2021","602"
"17","State and local","2022","7,173"
"17","State and local","2023","290"
"17","State and local","2024","323"
