"LineNumber","LineDescription","TimePeriod","DataValue"
"35","Current receipts","1945","51,366"
"35","Current receipts","1946","50,387"
"35","Current receipts","1947","55,395"
"35","Current receipts","1948","56,757"
"35","Current receipts","1949","53,588"
"35","Current receipts","1950","66,091"
"35","Current receipts","1951","81,919"
"35","Current receipts","1952","86,443"
"35","Current receipts","1953","90,800"
"35","Current receipts","1954","85,933"
"35","Current receipts","1955","96,656"
"35","Current receipts","1956","104,147"
"35","Current receipts","1957","109,797"
"35","Current receipts","1958","108,166"
"35","Current receipts","1959","122,549"
"35","Current receipts","1960","133,926"
"35","Current receipts","1961","138,531"
"35","Current receipts","1962","150,068"
"35","Current receipts","1963","161,628"
"35","Current receipts","1964","166,113"
"35","Current receipts","1965","179,762"
"35","Current receipts","1966","202,215"
"35","Current receipts","1967","217,039"
"35","Current receipts","1968","251,352"
"35","Current receipts","1969","282,685"
"35","Current receipts","1970","285,847"
"35","Current receipts","1971","302,310"
"35","Current receipts","1972","345,609"
"35","Current receipts","1973","388,789"
"35","Current receipts","1974","430,239"
"35","Current receipts","1975","441,228"
"35","Current receipts","1976","505,685"
"35","Current receipts","1977","567,397"
"35","Current receipts","1978","646,125"
"35","Current receipts","1979","729,342"
"35","Current receipts","1980","799,894"
"35","Current receipts","1981","919,127"
"35","Current receipts","1982","940,921"
"35","Current receipts","1983","1,002,103"
"35","Current receipts","1984","1,114,958"
"35","Current receipts","1985","1,217,036"
"35","Current receipts","1986","1,292,856"
"35","Current receipts","1987","1,406,641"
"35","Current receipts","1988","1,507,065"
"35","Current receipts","1989","1,631,997"
"35","Current receipts","1990","1,713,321"
"35","Current receipts","1991","1,763,643"
"35","Current receipts","1992","1,848,639"
"35","Current receipts","1993","1,953,139"
"35","Current receipts","1994","2,097,324"
"35","Current receipts","1995","2,223,514"
"35","Current receipts","1996","2,388,150"
"35","Current receipts","1997","2,565,474"
"35","Current receipts","1998","2,738,032"
"35","Current receipts","1999","2,908,920"
"35","Current receipts","2000","3,138,155"
"35","Current receipts","2001","3,124,420"
"35","Current receipts","2002","2,968,342"
"35","Current receipts","2003","3,044,626"
"35","Current receipts","2004","3,274,148"
"35","Current receipts","2005","3,677,824"
"35","Current receipts","2006","4,012,163"
"35","Current receipts","2007","4,209,591"
"35","Current receipts","2008","4,124,974"
"35","Current receipts","2009","3,698,523"
"35","Current receipts","2010","3,932,669"
"35","Current receipts","2011","4,128,292"
"35","Current receipts","2012","4,309,630"
"35","Current receipts","2013","4,829,565"
"35","Current receipts","2014","5,054,116"
"35","Current receipts","2015","5,285,526"
"35","Current receipts","2016","5,329,196"
"35","Current receipts","2017","5,456,863"
"35","Current receipts","2018","5,643,690"
"35","Current receipts","2019","5,883,851"
"35","Current receipts","2020","5,971,021"
"35","Current receipts","2021","6,896,410"
"35","Current receipts","2022","7,856,594"
"35","Current receipts","2023","7,514,347"
"35","Current receipts","2024","8,008,290"
"35","Current receipts","2025","8,643,649"
"36","Capital transfer receipts","1929","225"
"36","Capital transfer receipts","1930","242"
"36","Capital transfer receipts","1931","223"
"36","Capital transfer receipts","1932","167"
"36","Capital transfer receipts","1933","178"
"36","Capital transfer receipts","1934","224"
"36","Capital transfer receipts","1935","354"
"36","Capital transfer receipts","1936","497"
"36","Capital transfer receipts","1937","526"
"36","Capital transfer receipts","1938","522"
"36","Capital transfer receipts","1939","488"
"36","Capital transfer receipts","1940","451"
"36","Capital transfer receipts","1941","512"
"36","Capital transfer receipts","1942","576"
"36","Capital transfer receipts","1943","566"
"36","Capital transfer receipts","1944","682"
"36","Capital transfer receipts","1945","795"
"36","Capital transfer receipts","1946","878"
"36","Capital transfer receipts","1947","996"
"36","Capital transfer receipts","1948","1,068"
"36","Capital transfer receipts","1949","915"
"36","Capital transfer receipts","1950","825"
"36","Capital transfer receipts","1951","940"
"36","Capital transfer receipts","1952","1,055"
"36","Capital transfer receipts","1953","1,148"
"36","Capital transfer receipts","1954","1,163"
"36","Capital transfer receipts","1955","1,253"
"36","Capital transfer receipts","1956","1,604"
"36","Capital transfer receipts","1957","1,787"
"36","Capital transfer receipts","1958","1,695"
"36","Capital transfer receipts","1959","1,805"
"36","Capital transfer receipts","1960","2,242"
"36","Capital transfer receipts","1961","2,509"
"36","Capital transfer receipts","1962","2,638"
"36","Capital transfer receipts","1963","2,885"
"36","Capital transfer receipts","1964","3,305"
"36","Capital transfer receipts","1965","3,608"
"36","Capital transfer receipts","1966","3,886"
"36","Capital transfer receipts","1967","3,978"
"36","Capital transfer receipts","1968","4,088"
"36","Capital transfer receipts","1969","4,625"
"36","Capital transfer receipts","1970","4,764"
"36","Capital transfer receipts","1971","5,797"
"36","Capital transfer receipts","1972","6,804"
"36","Capital transfer receipts","1973","6,601"
"36","Capital transfer receipts","1974","6,298"
"36","Capital transfer receipts","1975","6,448"
"36","Capital transfer receipts","1976","7,236"
"36","Capital transfer receipts","1977","9,276"
"36","Capital transfer receipts","1978","7,189"
"36","Capital transfer receipts","1979","7,541"
"36","Capital transfer receipts","1980","8,778"
"36","Capital transfer receipts","1981","9,262"
"36","Capital transfer receipts","1982","10,103"
"36","Capital transfer receipts","1983","8,290"
"36","Capital transfer receipts","1984","8,360"
"36","Capital transfer receipts","1985","8,934"
"36","Capital transfer receipts","1986","10,019"
"36","Capital transfer receipts","1987","10,576"
"36","Capital transfer receipts","1988","11,114"
"36","Capital transfer receipts","1989","12,435"
"36","Capital transfer receipts","1990","15,755"
"36","Capital transfer receipts","1991","15,597"
"36","Capital transfer receipts","1992","15,795"
"36","Capital transfer receipts","1993","17,637"
"36","Capital transfer receipts","1994","20,228"
"36","Capital transfer receipts","1995","20,039"
"36","Capital transfer receipts","1996","23,110"
"36","Capital transfer receipts","1997","26,974"
"36","Capital transfer receipts","1998","32,393"
"36","Capital transfer receipts","1999","36,705"
"36","Capital transfer receipts","2000","35,640"
"36","Capital transfer receipts","2001","37,422"
"36","Capital transfer receipts","2002","32,654"
"36","Capital transfer receipts","2003","28,345"
"36","Capital transfer receipts","2004","30,355"
"36","Capital transfer receipts","2005","32,475"
"36","Capital transfer receipts","2006","33,078"
"36","Capital transfer receipts","2007","31,927"
"36","Capital transfer receipts","2008","33,695"
"36","Capital transfer receipts","2009","25,206"
"36","Capital transfer receipts","2010","19,899"
"36","Capital transfer receipts","2011","14,721"
"36","Capital transfer receipts","2012","21,891"
"36","Capital transfer receipts","2013","26,179"
"36","Capital transfer receipts","2014","23,799"
"36","Capital transfer receipts","2015","25,548"
"36","Capital transfer receipts","2016","25,277"
"36","Capital transfer receipts","2017","263,219"
"36","Capital transfer receipts","2018","28,903"
"36","Capital transfer receipts","2019","21,448"
"36","Capital transfer receipts","2020","26,295"
"36","Capital transfer receipts","2021","37,885"
"36","Capital transfer receipts","2022","82,876"
"36","Capital transfer receipts","2023","42,887"
"36","Capital transfer receipts","2024","49,419"
"36","Capital transfer receipts","2025","55,949"
"37","Total expenditures","1960","148,972"
"37","Total expenditures","1961","161,749"
"37","Total expenditures","1962","174,455"
"37","Total expenditures","1963","182,854"
"37","Total expenditures","1964","192,328"
"37","Total expenditures","1965","204,882"
"37","Total expenditures","1966","232,000"
"37","Total expenditures","1967","261,230"
"37","Total expenditures","1968","288,754"
"37","Total expenditures","1969","309,957"
"37","Total expenditures","1970","341,397"
"37","Total expenditures","1971","373,053"
"37","Total expenditures","1972","406,888"
"37","Total expenditures","1973","438,670"
"37","Total expenditures","1974","492,803"
"37","Total expenditures","1975","576,370"
"37","Total expenditures","1976","616,562"
"37","Total expenditures","1977","665,148"
"37","Total expenditures","1978","735,192"
"37","Total expenditures","1979","814,371"
"37","Total expenditures","1980","935,584"
"37","Total expenditures","1981","1,056,449"
"37","Total expenditures","1982","1,170,240"
"37","Total expenditures","1983","1,272,457"
"37","Total expenditures","1984","1,368,668"
"37","Total expenditures","1985","1,496,843"
"37","Total expenditures","1986","1,597,894"
"37","Total expenditures","1987","1,681,169"
"37","Total expenditures","1988","1,764,458"
"37","Total expenditures","1989","1,896,993"
"37","Total expenditures","1990","2,055,424"
"37","Total expenditures","1991","2,166,642"
"37","Total expenditures","1992","2,339,236"
"37","Total expenditures","1993","2,412,751"
"37","Total expenditures","1994","2,485,781"
"37","Total expenditures","1995","2,601,781"
"37","Total expenditures","1996","2,696,964"
"37","Total expenditures","1997","2,772,353"
"37","Total expenditures","1998","2,855,590"
"37","Total expenditures","1999","2,995,354"
"37","Total expenditures","2000","3,141,625"
"37","Total expenditures","2001","3,363,233"
"37","Total expenditures","2002","3,586,026"
"37","Total expenditures","2003","3,815,512"
"37","Total expenditures","2004","4,018,669"
"37","Total expenditures","2005","4,302,854"
"37","Total expenditures","2006","4,519,634"
"37","Total expenditures","2007","4,833,455"
"37","Total expenditures","2008","5,261,859"
"37","Total expenditures","2009","5,637,123"
"37","Total expenditures","2010","5,834,437"
"37","Total expenditures","2011","5,871,730"
"37","Total expenditures","2012","5,841,904"
"37","Total expenditures","2013","5,853,048"
"37","Total expenditures","2014","5,999,644"
"37","Total expenditures","2015","6,160,573"
"37","Total expenditures","2016","6,373,083"
"37","Total expenditures","2017","6,588,424"
"37","Total expenditures","2018","6,936,616"
"37","Total expenditures","2019","7,349,604"
"37","Total expenditures","2020","9,197,810"
"37","Total expenditures","2021","9,766,091"
"37","Total expenditures","2022","8,908,248"
"37","Total expenditures","2023","9,779,883"
"37","Total expenditures","2024","10,424,075"
"37","Total expenditures","2025","10,987,853"
"38","Current expenditures","1929","8,470"
"38","Current expenditures","1930","8,903"
"38","Current expenditures","1931","10,311"
"38","Current expenditures","1932","9,325"
"38","Current expenditures","1933","9,624"
"38","Current expenditures","1934","11,235"
"38","Current expenditures","1935","11,792"
"38","Current expenditures","1936","13,431"
"38","Current expenditures","1937","12,703"
"38","Current expenditures","1938","13,980"
"38","Current expenditures","1939","15,109"
"38","Current expenditures","1940","16,036"
"38","Current expenditures","1941","21,605"
"38","Current expenditures","1942","41,525"
"38","Current expenditures","1943","63,660"
"38","Current expenditures","1944","77,730"
"38","Current expenditures","1945","82,267"
"38","Current expenditures","1946","57,674"
"38","Current expenditures","1947","52,869"
"38","Current expenditures","1948","55,712"
"38","Current expenditures","1949","61,561"
"38","Current expenditures","1950","63,895"
"38","Current expenditures","1951","75,818"
"38","Current expenditures","1952","86,685"
"38","Current expenditures","1953","92,629"
"38","Current expenditures","1954","91,889"
"38","Current expenditures","1955","95,043"
"38","Current expenditures","1956","99,754"
"38","Current expenditures","1957","109,770"
"38","Current expenditures","1958","119,046"
"38","Current expenditures","1959","124,366"
"38","Current expenditures","1960","131,252"
"38","Current expenditures","1961","141,066"
"38","Current expenditures","1962","152,386"
"38","Current expenditures","1963","160,511"
"38","Current expenditures","1964","169,086"
"38","Current expenditures","1965","181,613"
"38","Current expenditures","1966","204,476"
"38","Current expenditures","1967","232,556"
"38","Current expenditures","1968","261,651"
"38","Current expenditures","1969","284,710"
"38","Current expenditures","1970","319,221"
"38","Current expenditures","1971","354,491"
"38","Current expenditures","1972","388,548"
"38","Current expenditures","1973","421,512"
"38","Current expenditures","1974","473,911"
"38","Current expenditures","1975","549,878"
"38","Current expenditures","1976","591,024"
"38","Current expenditures","1977","640,329"
"38","Current expenditures","1978","703,312"
"38","Current expenditures","1979","777,924"
"38","Current expenditures","1980","894,576"
"38","Current expenditures","1981","1,017,366"
"38","Current expenditures","1982","1,131,034"
"38","Current expenditures","1983","1,227,716"
"38","Current expenditures","1984","1,311,655"
"38","Current expenditures","1985","1,418,686"
"38","Current expenditures","1986","1,512,769"
"38","Current expenditures","1987","1,586,742"
"38","Current expenditures","1988","1,678,321"
"38","Current expenditures","1989","1,810,702"
"38","Current expenditures","1990","1,952,868"
"38","Current expenditures","1991","2,072,189"
"38","Current expenditures","1992","2,254,212"
"38","Current expenditures","1993","2,339,289"
"38","Current expenditures","1994","2,417,185"
"38","Current expenditures","1995","2,536,460"
"38","Current expenditures","1996","2,621,763"
"38","Current expenditures","1997","2,699,874"
"38","Current expenditures","1998","2,767,354"
"38","Current expenditures","1999","2,879,452"
"38","Current expenditures","2000","3,019,944"
"38","Current expenditures","2001","3,229,168"
"38","Current expenditures","2002","3,419,767"
"38","Current expenditures","2003","3,624,035"
"38","Current expenditures","2004","3,817,442"
"38","Current expenditures","2005","4,075,265"
"38","Current expenditures","2006","4,320,062"
"38","Current expenditures","2007","4,599,617"
"38","Current expenditures","2008","4,971,972"
"38","Current expenditures","2009","5,283,993"
"38","Current expenditures","2010","5,559,983"
"38","Current expenditures","2011","5,639,475"
"38","Current expenditures","2012","5,667,111"
"38","Current expenditures","2013","5,729,512"
"38","Current expenditures","2014","5,885,690"
"38","Current expenditures","2015","6,059,526"
"38","Current expenditures","2016","6,238,657"
"38","Current expenditures","2017","6,418,502"
"38","Current expenditures","2018","6,749,939"
"38","Current expenditures","2019","7,133,442"
"38","Current expenditures","2020","8,966,601"
"38","Current expenditures","2021","9,514,778"
"38","Current expenditures","2022","8,792,818"
"38","Current expenditures","2023","9,358,874"
"38","Current expenditures","2024","10,061,458"
"38","Current expenditures","2025","10,667,420"
"39","Gross government investment","1929","2,903"
"39","Gross government investment","1930","3,255"
"39","Gross government investment","1931","3,087"
"39","Gross government investment","1932","2,262"
"39","Gross government investment","1933","2,030"
"39","Gross government investment","1934","2,671"
"39","Gross government investment","1935","2,852"
"39","Gross government investment","1936","4,230"
"39","Gross government investment","1937","3,899"
"39","Gross government investment","1938","4,290"
"39","Gross government investment","1939","4,590"
"39","Gross government investment","1940","4,435"
"39","Gross government investment","1941","10,796"
"39","Gross government investment","1942","28,986"
"39","Gross government investment","1943","39,892"
"39","Gross government investment","1944","38,151"
"39","Gross government investment","1945","25,309"
"39","Gross government investment","1946","4,708"
"39","Gross government investment","1947","5,686"
"39","Gross government investment","1948","8,482"
"39","Gross government investment","1949","11,315"
"39","Gross government investment","1950","11,455"
"39","Gross government investment","1951","19,582"
"39","Gross government investment","1952","24,621"
"39","Gross government investment","1953","26,666"
"39","Gross government investment","1954","25,396"
"39","Gross government investment","1955","24,358"
"39","Gross government investment","1956","27,146"
"39","Gross government investment","1957","30,230"
"39","Gross government investment","1958","32,622"
"39","Gross government investment","1959","35,863"
"39","Gross government investment","1960","36,003"
"39","Gross government investment","1961","39,897"
"39","Gross government investment","1962","42,597"
"39","Gross government investment","1963","44,438"
"39","Gross government investment","1964","46,392"
"39","Gross government investment","1965","47,863"
"39","Gross government investment","1966","53,567"
"39","Gross government investment","1967","57,668"
"39","Gross government investment","1968","59,246"
"39","Gross government investment","1969","59,547"
"39","Gross government investment","1970","59,796"
"39","Gross government investment","1971","58,509"
"39","Gross government investment","1972","60,691"
"39","Gross government investment","1973","65,640"
"39","Gross government investment","1974","76,166"
"39","Gross government investment","1975","84,403"
"39","Gross government investment","1976","89,645"
"39","Gross government investment","1977","93,162"
"39","Gross government investment","1978","105,567"
"39","Gross government investment","1979","120,097"
"39","Gross government investment","1980","135,948"
"39","Gross government investment","1981","147,340"
"39","Gross government investment","1982","156,944"
"39","Gross government investment","1983","171,164"
"39","Gross government investment","1984","193,182"
"39","Gross government investment","1985","219,876"
"39","Gross government investment","1986","238,087"
"39","Gross government investment","1987","254,637"
"39","Gross government investment","1988","258,401"
"39","Gross government investment","1989","270,433"
"39","Gross government investment","1990","290,370"
"39","Gross government investment","1991","294,094"
"39","Gross government investment","1992","296,117"
"39","Gross government investment","1993","291,883"
"39","Gross government investment","1994","294,173"
"39","Gross government investment","1995","307,688"
"39","Gross government investment","1996","319,959"
"39","Gross government investment","1997","326,605"
"39","Gross government investment","1998","344,001"
"39","Gross government investment","1999","368,478"
"39","Gross government investment","2000","388,850"
"39","Gross government investment","2001","411,883"
"39","Gross government investment","2002","443,676"
"39","Gross government investment","2003","464,221"
"39","Gross government investment","2004","486,204"
"39","Gross government investment","2005","513,286"
"39","Gross government investment","2006","550,893"
"39","Gross government investment","2007","592,024"
"39","Gross government investment","2008","629,595"
"39","Gross government investment","2009","642,909"
"39","Gross government investment","2010","644,504"
"39","Gross government investment","2011","636,618"
"39","Gross government investment","2012","621,031"
"39","Gross government investment","2013","601,832"
"39","Gross government investment","2014","606,331"
"39","Gross government investment","2015","629,431"
"39","Gross government investment","2016","649,657"
"39","Gross government investment","2017","681,427"
"39","Gross government investment","2018","730,649"
"39","Gross government investment","2019","773,940"
"39","Gross government investment","2020","818,987"
"39","Gross government investment","2021","832,262"
"39","Gross government investment","2022","894,669"
"39","Gross government investment","2023","975,273"
"39","Gross government investment","2024","1,049,304"
"39","Gross government investment","2025","1,109,790"
"40","Capital transfer payments","1937","0"
"40","Capital transfer payments","1938","0"
"40","Capital transfer payments","1939","0"
"40","Capital transfer payments","1940","0"
"40","Capital transfer payments","1941","0"
"40","Capital transfer payments","1942","0"
"40","Capital transfer payments","1943","0"
"40","Capital transfer payments","1944","0"
"40","Capital transfer payments","1945","0"
"40","Capital transfer payments","1946","0"
"40","Capital transfer payments","1947","0"
"40","Capital transfer payments","1948","0"
"40","Capital transfer payments","1949","0"
"40","Capital transfer payments","1950","0"
"40","Capital transfer payments","1951","0"
"40","Capital transfer payments","1952","0"
"40","Capital transfer payments","1953","0"
"40","Capital transfer payments","1954","0"
"40","Capital transfer payments","1955","8"
"40","Capital transfer payments","1956","18"
"40","Capital transfer payments","1957","24"
"40","Capital transfer payments","1958","29"
"40","Capital transfer payments","1959","49"
"40","Capital transfer payments","1960","93"
"40","Capital transfer payments","1961","123"
"40","Capital transfer payments","1962","126"
"40","Capital transfer payments","1963","88"
"40","Capital transfer payments","1964","81"
"40","Capital transfer payments","1965","81"
"40","Capital transfer payments","1966","83"
"40","Capital transfer payments","1967","85"
"40","Capital transfer payments","1968","112"
"40","Capital transfer payments","1969","79"
"40","Capital transfer payments","1970","130"
"40","Capital transfer payments","1971","155"
"40","Capital transfer payments","1972","224"
"40","Capital transfer payments","1973","194"
"40","Capital transfer payments","1974","259"
"40","Capital transfer payments","1975","298"
"40","Capital transfer payments","1976","249"
"40","Capital transfer payments","1977","225"
"40","Capital transfer payments","1978","251"
"40","Capital transfer payments","1979","351"
"40","Capital transfer payments","1980","404"
"40","Capital transfer payments","1981","324"
"40","Capital transfer payments","1982","312"
"40","Capital transfer payments","1983","139"
"40","Capital transfer payments","1984","106"
"40","Capital transfer payments","1985","147"
"40","Capital transfer payments","1986","111"
"40","Capital transfer payments","1987","138"
"40","Capital transfer payments","1988","134"
"40","Capital transfer payments","1989","348"
"40","Capital transfer payments","1990","7,373"
"40","Capital transfer payments","1991","5,299"
"40","Capital transfer payments","1992","228"
"40","Capital transfer payments","1993","828"
"40","Capital transfer payments","1994","1,244"
"40","Capital transfer payments","1995","641"
"40","Capital transfer payments","1996","201"
"40","Capital transfer payments","1997","403"
"40","Capital transfer payments","1998","245"
"40","Capital transfer payments","1999","6,738"
"40","Capital transfer payments","2000","4,580"
"40","Capital transfer payments","2001","1,316"
"40","Capital transfer payments","2002","7,821"
"40","Capital transfer payments","2003","23,809"
"40","Capital transfer payments","2004","29,028"
"40","Capital transfer payments","2005","54,507"
"40","Capital transfer payments","2006","24,028"
"40","Capital transfer payments","2007","31,579"
"40","Capital transfer payments","2008","94,428"
"40","Capital transfer payments","2009","149,220"
"40","Capital transfer payments","2010","76,048"
"40","Capital transfer payments","2011","62,223"
"40","Capital transfer payments","2012","38,412"
"40","Capital transfer payments","2013","18,821"
"40","Capital transfer payments","2014","17,999"
"40","Capital transfer payments","2015","15,722"
"40","Capital transfer payments","2016","13,305"
"40","Capital transfer payments","2017","26,291"
"40","Capital transfer payments","2018","16,428"
"40","Capital transfer payments","2019","25,600"
"40","Capital transfer payments","2020","15,938"
"40","Capital transfer payments","2021","70,780"
"40","Capital transfer payments","2022","40,035"
"40","Capital transfer payments","2023","197,281"
"40","Capital transfer payments","2024","96,614"
"40","Capital transfer payments","2025","37,542"
"41","Net purchases of nonproduced assets","1960","1,316"
"41","Net purchases of nonproduced assets","1961","1,485"
"41","Net purchases of nonproduced assets","1962","1,651"
"41","Net purchases of nonproduced assets","1963","1,676"
"41","Net purchases of nonproduced assets","1964","1,884"
"41","Net purchases of nonproduced assets","1965","1,765"
"41","Net purchases of nonproduced assets","1966","2,013"
"41","Net purchases of nonproduced assets","1967","1,150"
"41","Net purchases of nonproduced assets","1968","500"
"41","Net purchases of nonproduced assets","1969","1,085"
"41","Net purchases of nonproduced assets","1970","829"
"41","Net purchases of nonproduced assets","1971","1,189"
"41","Net purchases of nonproduced assets","1972","943"
"41","Net purchases of nonproduced assets","1973","-1,482"
"41","Net purchases of nonproduced assets","1974","-3,797"
"41","Net purchases of nonproduced assets","1975","1,511"
"41","Net purchases of nonproduced assets","1976","-641"
"41","Net purchases of nonproduced assets","1977","137"
"41","Net purchases of nonproduced assets","1978","1,143"
"41","Net purchases of nonproduced assets","1979","-851"
"41","Net purchases of nonproduced assets","1980","-1,890"
"41","Net purchases of nonproduced assets","1981","-3,281"
"41","Net purchases of nonproduced assets","1982","-1,478"
"41","Net purchases of nonproduced assets","1983","-2,726"
"41","Net purchases of nonproduced assets","1984","-1,396"
"41","Net purchases of nonproduced assets","1985","1,861"
"41","Net purchases of nonproduced assets","1986","650"
"41","Net purchases of nonproduced assets","1987","3,728"
"41","Net purchases of nonproduced assets","1988","4,185"
"41","Net purchases of nonproduced assets","1989","4,148"
"41","Net purchases of nonproduced assets","1990","4,949"
"41","Net purchases of nonproduced assets","1991","5,997"
"41","Net purchases of nonproduced assets","1992","6,039"
"41","Net purchases of nonproduced assets","1993","6,040"
"41","Net purchases of nonproduced assets","1994","6,281"
"41","Net purchases of nonproduced assets","1995","-1,355"
"41","Net purchases of nonproduced assets","1996","1,235"
"41","Net purchases of nonproduced assets","1997","-2,957"
"41","Net purchases of nonproduced assets","1998","1,561"
"41","Net purchases of nonproduced assets","1999","7,411"
"41","Net purchases of nonproduced assets","2000","7,965"
"41","Net purchases of nonproduced assets","2001","8,668"
"41","Net purchases of nonproduced assets","2002","10,922"
"41","Net purchases of nonproduced assets","2003","10,579"
"41","Net purchases of nonproduced assets","2004","10,712"
"41","Net purchases of nonproduced assets","2005","8,216"
"41","Net purchases of nonproduced assets","2006","-3,025"
"41","Net purchases of nonproduced assets","2007","10,542"
"41","Net purchases of nonproduced assets","2008","-7,117"
"41","Net purchases of nonproduced assets","2009","3,768"
"41","Net purchases of nonproduced assets","2010","11,054"
"41","Net purchases of nonproduced assets","2011","10,568"
"41","Net purchases of nonproduced assets","2012","8,968"
"41","Net purchases of nonproduced assets","2013","7,894"
"41","Net purchases of nonproduced assets","2014","7,960"
"41","Net purchases of nonproduced assets","2015","-19,032"
"41","Net purchases of nonproduced assets","2016","3,992"
"41","Net purchases of nonproduced assets","2017","12,092"
"41","Net purchases of nonproduced assets","2018","14,902"
"41","Net purchases of nonproduced assets","2019","14,434"
"41","Net purchases of nonproduced assets","2020","13,412"
"41","Net purchases of nonproduced assets","2021","7,202"
"41","Net purchases of nonproduced assets","2022","-90,276"
"41","Net purchases of nonproduced assets","2023","18,800"
"41","Net purchases of nonproduced assets","2024","20,491"
"41","Net purchases of nonproduced assets","2025","22,379"
"42","Less: Consumption of fixed capital","1929","998"
"42","Less: Consumption of fixed capital","1930","996"
"42","Less: Consumption of fixed capital","1931","964"
"42","Less: Consumption of fixed capital","1932","873"
"42","Less: Consumption of fixed capital","1933","970"
"42","Less: Consumption of fixed capital","1934","1,142"
"42","Less: Consumption of fixed capital","1935","1,156"
"42","Less: Consumption of fixed capital","1936","1,293"
"42","Less: Consumption of fixed capital","1937","1,396"
"42","Less: Consumption of fixed capital","1938","1,462"
"42","Less: Consumption of fixed capital","1939","1,513"
"42","Less: Consumption of fixed capital","1940","1,601"
"42","Less: Consumption of fixed capital","1941","2,112"
"42","Less: Consumption of fixed capital","1942","3,665"
"42","Less: Consumption of fixed capital","1943","6,492"
"42","Less: Consumption of fixed capital","1944","9,303"
"42","Less: Consumption of fixed capital","1945","10,600"
"42","Less: Consumption of fixed capital","1946","11,444"
"42","Less: Consumption of fixed capital","1947","11,386"
"42","Less: Consumption of fixed capital","1948","10,505"
"42","Less: Consumption of fixed capital","1949","9,694"
"42","Less: Consumption of fixed capital","1950","9,060"
"42","Less: Consumption of fixed capital","1951","9,979"
"42","Less: Consumption of fixed capital","1952","11,062"
"42","Less: Consumption of fixed capital","1953","12,144"
"42","Less: Consumption of fixed capital","1954","13,022"
"42","Less: Consumption of fixed capital","1955","13,897"
"42","Less: Consumption of fixed capital","1956","15,316"
"42","Less: Consumption of fixed capital","1957","16,660"
"42","Less: Consumption of fixed capital","1958","17,544"
"42","Less: Consumption of fixed capital","1959","18,625"
"42","Less: Consumption of fixed capital","1960","19,693"
"42","Less: Consumption of fixed capital","1961","20,823"
"42","Less: Consumption of fixed capital","1962","22,305"
"42","Less: Consumption of fixed capital","1963","23,860"
"42","Less: Consumption of fixed capital","1964","25,114"
"42","Less: Consumption of fixed capital","1965","26,440"
"42","Less: Consumption of fixed capital","1966","28,139"
"42","Less: Consumption of fixed capital","1967","30,230"
"42","Less: Consumption of fixed capital","1968","32,754"
"42","Less: Consumption of fixed capital","1969","35,463"
"42","Less: Consumption of fixed capital","1970","38,579"
"42","Less: Consumption of fixed capital","1971","41,291"
"42","Less: Consumption of fixed capital","1972","43,517"
"42","Less: Consumption of fixed capital","1973","47,194"
"42","Less: Consumption of fixed capital","1974","53,735"
"42","Less: Consumption of fixed capital","1975","59,720"
"42","Less: Consumption of fixed capital","1976","63,714"
"42","Less: Consumption of fixed capital","1977","68,705"
"42","Less: Consumption of fixed capital","1978","75,081"
"42","Less: Consumption of fixed capital","1979","83,149"
"42","Less: Consumption of fixed capital","1980","93,454"
"42","Less: Consumption of fixed capital","1981","105,299"
"42","Less: Consumption of fixed capital","1982","116,571"
"42","Less: Consumption of fixed capital","1983","123,836"
"42","Less: Consumption of fixed capital","1984","134,879"
"42","Less: Consumption of fixed capital","1985","143,727"
"42","Less: Consumption of fixed capital","1986","153,723"
"42","Less: Consumption of fixed capital","1987","164,076"
"42","Less: Consumption of fixed capital","1988","176,583"
"42","Less: Consumption of fixed capital","1989","188,639"
"42","Less: Consumption of fixed capital","1990","200,135"
"42","Less: Consumption of fixed capital","1991","210,937"
"42","Less: Consumption of fixed capital","1992","217,361"
"42","Less: Consumption of fixed capital","1993","225,288"
"42","Less: Consumption of fixed capital","1994","233,102"
"42","Less: Consumption of fixed capital","1995","241,653"
"42","Less: Consumption of fixed capital","1996","246,195"
"42","Less: Consumption of fixed capital","1997","251,572"
"42","Less: Consumption of fixed capital","1998","257,571"
"42","Less: Consumption of fixed capital","1999","266,725"
"42","Less: Consumption of fixed capital","2000","279,713"
"42","Less: Consumption of fixed capital","2001","287,802"
"42","Less: Consumption of fixed capital","2002","296,160"
"42","Less: Consumption of fixed capital","2003","307,133"
"42","Less: Consumption of fixed capital","2004","324,717"
"42","Less: Consumption of fixed capital","2005","348,421"
"42","Less: Consumption of fixed capital","2006","372,324"
"42","Less: Consumption of fixed capital","2007","400,307"
"42","Less: Consumption of fixed capital","2008","427,020"
"42","Less: Consumption of fixed capital","2009","442,767"
"42","Less: Consumption of fixed capital","2010","457,152"
"42","Less: Consumption of fixed capital","2011","477,154"
"42","Less: Consumption of fixed capital","2012","493,618"
"42","Less: Consumption of fixed capital","2013","505,010"
"42","Less: Consumption of fixed capital","2014","518,335"
"42","Less: Consumption of fixed capital","2015","525,074"
"42","Less: Consumption of fixed capital","2016","532,528"
"42","Less: Consumption of fixed capital","2017","549,888"
"42","Less: Consumption of fixed capital","2018","575,302"
"42","Less: Consumption of fixed capital","2019","597,812"
"42","Less: Consumption of fixed capital","2020","617,129"
"42","Less: Consumption of fixed capital","2021","658,932"
"42","Less: Consumption of fixed capital","2022","728,998"
