"LineNumber","LineDescription","TimePeriod","DataValue"
"59","Transit and railroad","2013","1,933"
"59","Transit and railroad","2014","1,845"
"59","Transit and railroad","2015","1,939"
"59","Transit and railroad","2016","2,036"
"59","Transit and railroad","2017","2,326"
"59","Transit and railroad","2018","2,512"
"59","Transit and railroad","2019","2,207"
"59","Transit and railroad","2020","19,827"
"59","Transit and railroad","2021","21,831"
"59","Transit and railroad","2022","25,579"
"59","Transit and railroad","2023","12,174"
"59","Transit and railroad","2024","10,303"
"60","Space","1959","150"
"60","Space","1960","323"
"60","Space","1961","444"
"60","Space","1962","928"
"60","Space","1963","1,801"
"60","Space","1964","2,307"
"60","Space","1965","2,713"
"60","Space","1966","2,614"
"60","Space","1967","1,933"
"60","Space","1968","1,925"
"60","Space","1969","1,758"
"60","Space","1970","2,181"
"60","Space","1971","2,556"
"60","Space","1972","2,631"
"60","Space","1973","2,552"
"60","Space","1974","3,227"
"60","Space","1975","3,599"
"60","Space","1976","3,392"
"60","Space","1977","3,384"
"60","Space","1978","3,455"
"60","Space","1979","3,809"
"60","Space","1980","4,740"
"60","Space","1981","5,412"
"60","Space","1982","6,077"
"60","Space","1983","7,048"
"60","Space","1984","7,335"
"60","Space","1985","7,607"
"60","Space","1986","7,252"
"60","Space","1987","7,806"
"60","Space","1988","8,910"
"60","Space","1989","10,411"
"60","Space","1990","11,599"
"60","Space","1991","12,015"
"60","Space","1992","12,109"
"60","Space","1993","12,814"
"60","Space","1994","12,460"
"60","Space","1995","12,701"
"60","Space","1996","13,467"
"60","Space","1997","14,303"
"60","Space","1998","12,338"
"60","Space","1999","12,074"
"60","Space","2000","12,575"
"60","Space","2001","13,040"
"60","Space","2002","12,431"
"60","Space","2003","13,289"
"60","Space","2004","14,598"
"60","Space","2005","14,690"
"60","Space","2006","14,710"
"60","Space","2007","16,913"
"60","Space","2008","18,899"
"60","Space","2009","19,875"
"60","Space","2010","19,006"
"60","Space","2011","16,983"
"60","Space","2012","15,825"
"60","Space","2013","15,194"
"60","Space","2014","15,703"
"60","Space","2015","15,355"
"60","Space","2016","14,978"
"60","Space","2017","14,518"
"60","Space","2018","15,685"
"60","Space","2019","16,591"
"60","Space","2020","17,584"
"60","Space","2021","19,156"
"60","Space","2022","19,993"
"60","Space","2023","21,999"
"60","Space","2024","21,230"
"61","Other economic affairs","1959","5,703"
"61","Other economic affairs","1960","3,804"
"61","Other economic affairs","1961","4,142"
"61","Other economic affairs","1962","5,298"
"61","Other economic affairs","1963","4,249"
"61","Other economic affairs","1964","5,020"
"61","Other economic affairs","1965","5,357"
"61","Other economic affairs","1966","5,970"
"61","Other economic affairs","1967","7,752"
"61","Other economic affairs","1968","9,802"
"61","Other economic affairs","1969","11,670"
"61","Other economic affairs","1970","11,525"
"61","Other economic affairs","1971","12,792"
"61","Other economic affairs","1972","16,060"
"61","Other economic affairs","1973","14,808"
"61","Other economic affairs","1974","12,492"
"61","Other economic affairs","1975","17,373"
"61","Other economic affairs","1976","19,313"
"61","Other economic affairs","1977","23,703"
"61","Other economic affairs","1978","33,129"
"61","Other economic affairs","1979","30,215"
"61","Other economic affairs","1980","32,447"
"61","Other economic affairs","1981","36,093"
"61","Other economic affairs","1982","34,218"
"61","Other economic affairs","1983","42,237"
"61","Other economic affairs","1984","38,027"
"61","Other economic affairs","1985","41,575"
"61","Other economic affairs","1986","49,582"
"61","Other economic affairs","1987","50,162"
"61","Other economic affairs","1988","40,895"
"61","Other economic affairs","1989","42,411"
"61","Other economic affairs","1990","43,618"
"61","Other economic affairs","1991","42,521"
"61","Other economic affairs","1992","47,125"
"61","Other economic affairs","1993","51,708"
"61","Other economic affairs","1994","48,668"
"61","Other economic affairs","1995","49,513"
"61","Other economic affairs","1996","48,095"
"61","Other economic affairs","1997","49,898"
"61","Other economic affairs","1998","54,731"
"61","Other economic affairs","1999","67,710"
"61","Other economic affairs","2000","74,314"
"61","Other economic affairs","2001","73,714"
"61","Other economic affairs","2002","72,048"
"61","Other economic affairs","2003","76,735"
"61","Other economic affairs","2004","78,473"
"61","Other economic affairs","2005","87,969"
"61","Other economic affairs","2006","83,209"
"61","Other economic affairs","2007","83,644"
"61","Other economic affairs","2008","85,148"
"61","Other economic affairs","2009","96,832"
"61","Other economic affairs","2010","108,109"
"61","Other economic affairs","2011","98,802"
"61","Other economic affairs","2012","98,499"
"61","Other economic affairs","2013","96,413"
"61","Other economic affairs","2014","92,321"
"61","Other economic affairs","2015","94,166"
"61","Other economic affairs","2016","97,698"
"61","Other economic affairs","2017","97,663"
"61","Other economic affairs","2018","105,700"
"61","Other economic affairs","2019","113,711"
"61","Other economic affairs","2020","905,534"
"61","Other economic affairs","2021","920,593"
"61","Other economic affairs","2022","140,027"
"61","Other economic affairs","2023","152,555"
"61","Other economic affairs","2024","157,188"
"62","General economic and labor affairs","1959","597"
"62","General economic and labor affairs","1960","810"
"62","General economic and labor affairs","1961","970"
"62","General economic and labor affairs","1962","1,247"
"62","General economic and labor affairs","1963","1,422"
"62","General economic and labor affairs","1964","1,359"
"62","General economic and labor affairs","1965","1,757"
"62","General economic and labor affairs","1966","2,414"
"62","General economic and labor affairs","1967","3,154"
"62","General economic and labor affairs","1968","3,713"
"62","General economic and labor affairs","1969","3,807"
"62","General economic and labor affairs","1970","3,980"
"62","General economic and labor affairs","1971","5,350"
"62","General economic and labor affairs","1972","6,668"
"62","General economic and labor affairs","1973","6,947"
"62","General economic and labor affairs","1974","6,213"
"62","General economic and labor affairs","1975","8,883"
"62","General economic and labor affairs","1976","10,382"
"62","General economic and labor affairs","1977","12,257"
"62","General economic and labor affairs","1978","18,232"
"62","General economic and labor affairs","1979","16,313"
"62","General economic and labor affairs","1980","16,159"
"62","General economic and labor affairs","1981","13,592"
"62","General economic and labor affairs","1982","10,579"
"62","General economic and labor affairs","1983","9,834"
"62","General economic and labor affairs","1984","9,973"
"62","General economic and labor affairs","1985","11,105"
"62","General economic and labor affairs","1986","11,352"
"62","General economic and labor affairs","1987","11,996"
"62","General economic and labor affairs","1988","12,406"
"62","General economic and labor affairs","1989","13,979"
"62","General economic and labor affairs","1990","16,698"
"62","General economic and labor affairs","1991","14,179"
"62","General economic and labor affairs","1992","15,934"
"62","General economic and labor affairs","1993","13,093"
"62","General economic and labor affairs","1994","13,580"
"62","General economic and labor affairs","1995","14,959"
"62","General economic and labor affairs","1996","15,675"
"62","General economic and labor affairs","1997","16,247"
"62","General economic and labor affairs","1998","15,626"
"62","General economic and labor affairs","1999","16,949"
"62","General economic and labor affairs","2000","20,511"
"62","General economic and labor affairs","2001","18,270"
"62","General economic and labor affairs","2002","21,007"
"62","General economic and labor affairs","2003","20,927"
"62","General economic and labor affairs","2004","23,802"
"62","General economic and labor affairs","2005","23,008"
"62","General economic and labor affairs","2006","23,492"
"62","General economic and labor affairs","2007","25,043"
"62","General economic and labor affairs","2008","27,447"
"62","General economic and labor affairs","2009","37,572"
"62","General economic and labor affairs","2010","35,303"
"62","General economic and labor affairs","2011","34,833"
"62","General economic and labor affairs","2012","34,786"
"62","General economic and labor affairs","2013","36,398"
"62","General economic and labor affairs","2014","35,182"
"62","General economic and labor affairs","2015","34,125"
"62","General economic and labor affairs","2016","35,536"
"62","General economic and labor affairs","2017","37,541"
"62","General economic and labor affairs","2018","42,346"
"62","General economic and labor affairs","2019","43,220"
"62","General economic and labor affairs","2020","804,707"
"62","General economic and labor affairs","2021","836,792"
"62","General economic and labor affairs","2022","83,072"
"62","General economic and labor affairs","2023","74,356"
"62","General economic and labor affairs","2024","64,454"
"63","Agriculture","1959","4,377"
"63","Agriculture","1960","2,455"
"63","Agriculture","1961","2,524"
"63","Agriculture","1962","3,511"
"63","Agriculture","1963","2,694"
"63","Agriculture","1964","3,275"
"63","Agriculture","1965","3,260"
"63","Agriculture","1966","3,075"
"63","Agriculture","1967","3,389"
"63","Agriculture","1968","5,233"
"63","Agriculture","1969","6,535"
"63","Agriculture","1970","5,747"
"63","Agriculture","1971","5,399"
"63","Agriculture","1972","6,884"
"63","Agriculture","1973","5,568"
"63","Agriculture","1974","2,985"
"63","Agriculture","1975","3,805"
"63","Agriculture","1976","3,732"
"63","Agriculture","1977","4,879"
"63","Agriculture","1978","6,674"
"63","Agriculture","1979","5,313"
"63","Agriculture","1980","7,090"
"63","Agriculture","1981","7,606"
"63","Agriculture","1982","11,302"
"63","Agriculture","1983","18,721"
"63","Agriculture","1984","14,213"
"63","Agriculture","1985","17,447"
"63","Agriculture","1986","26,197"
"63","Agriculture","1987","25,498"
"63","Agriculture","1988","16,054"
"63","Agriculture","1989","16,762"
"63","Agriculture","1990","14,575"
"63","Agriculture","1991","15,427"
"63","Agriculture","1992","17,082"
"63","Agriculture","1993","21,225"
"63","Agriculture","1994","14,998"
"63","Agriculture","1995","13,906"
"63","Agriculture","1996","13,561"
"63","Agriculture","1997","14,988"
"63","Agriculture","1998","19,317"
"63","Agriculture","1999","29,704"
"63","Agriculture","2000","31,541"
"63","Agriculture","2001","31,921"
"63","Agriculture","2002","22,640"
"63","Agriculture","2003","25,939"
"63","Agriculture","2004","22,257"
"63","Agriculture","2005","33,493"
"63","Agriculture","2006","27,179"
"63","Agriculture","2007","22,006"
"63","Agriculture","2008","22,502"
"63","Agriculture","2009","21,831"
"63","Agriculture","2010","25,494"
"63","Agriculture","2011","21,158"
"63","Agriculture","2012","21,265"
"63","Agriculture","2013","21,070"
"63","Agriculture","2014","19,698"
"63","Agriculture","2015","21,616"
"63","Agriculture","2016","22,983"
"63","Agriculture","2017","22,174"
"63","Agriculture","2018","24,815"
"63","Agriculture","2019","33,463"
"63","Agriculture","2020","58,418"
"63","Agriculture","2021","40,798"
"63","Agriculture","2022","29,320"
"63","Agriculture","2023","28,567"
"63","Agriculture","2024","26,883"
"64","Energy","1959","400"
"64","Energy","1960","379"
"64","Energy","1961","479"
"64","Energy","1962","422"
"64","Energy","1963","180"
"64","Energy","1964","342"
"64","Energy","1965","275"
"64","Energy","1966","271"
"64","Energy","1967","557"
"64","Energy","1968","500"
"64","Energy","1969","621"
"64","Energy","1970","626"
"64","Energy","1971","735"
"64","Energy","1972","919"
"64","Energy","1973","886"
"64","Energy","1974","1,626"
"64","Energy","1975","2,626"
"64","Energy","1976","3,099"
"64","Energy","1977","4,054"
"64","Energy","1978","5,595"
"64","Energy","1979","4,968"
"64","Energy","1980","5,238"
"64","Energy","1981","9,778"
"64","Energy","1982","6,881"
"64","Energy","1983","7,336"
"64","Energy","1984","7,332"
"64","Energy","1985","6,779"
"64","Energy","1986","5,712"
"64","Energy","1987","5,962"
"64","Energy","1988","5,927"
"64","Energy","1989","5,260"
"64","Energy","1990","5,427"
"64","Energy","1991","5,117"
"64","Energy","1992","6,066"
"64","Energy","1993","10,367"
"64","Energy","1994","10,387"
"64","Energy","1995","11,675"
"64","Energy","1996","9,539"
"64","Energy","1997","9,191"
"64","Energy","1998","7,618"
"64","Energy","1999","9,061"
"64","Energy","2000","7,983"
"64","Energy","2001","8,231"
"64","Energy","2002","11,505"
"64","Energy","2003","13,832"
"64","Energy","2004","14,633"
"64","Energy","2005","12,603"
"64","Energy","2006","13,582"
"64","Energy","2007","13,581"
"64","Energy","2008","13,305"
"64","Energy","2009","15,547"
"64","Energy","2010","22,265"
"64","Energy","2011","18,985"
"64","Energy","2012","17,926"
"64","Energy","2013","15,255"
"64","Energy","2014","14,218"
"64","Energy","2015","15,331"
"64","Energy","2016","14,998"
"64","Energy","2017","13,574"
"64","Energy","2018","14,208"
"64","Energy","2019","13,220"
"64","Energy","2020","16,883"
"64","Energy","2021","13,971"
"64","Energy","2022","-4,290"
"64","Energy","2023","16,537"
"64","Energy","2024","25,179"
"65","Natural resources","1959","329"
"65","Natural resources","1960","160"
"65","Natural resources","1961","169"
"65","Natural resources","1962","118"
"65","Natural resources","1963","-47"
"65","Natural resources","1964","44"
"65","Natural resources","1965","65"
"65","Natural resources","1966","210"
"65","Natural resources","1967","652"
"65","Natural resources","1968","356"
"65","Natural resources","1969","707"
"65","Natural resources","1970","1,172"
"65","Natural resources","1971","1,308"
"65","Natural resources","1972","1,589"
"65","Natural resources","1973","1,407"
"65","Natural resources","1974","1,668"
"65","Natural resources","1975","2,059"
"65","Natural resources","1976","2,100"
"65","Natural resources","1977","2,513"
"65","Natural resources","1978","2,628"
"65","Natural resources","1979","3,621"
"65","Natural resources","1980","3,960"
"65","Natural resources","1981","5,117"
"65","Natural resources","1982","5,456"
"65","Natural resources","1983","6,418"
"65","Natural resources","1984","6,520"
"65","Natural resources","1985","6,794"
"65","Natural resources","1986","6,592"
"65","Natural resources","1987","6,573"
"65","Natural resources","1988","7,035"
"65","Natural resources","1989","6,952"
"65","Natural resources","1990","7,589"
"65","Natural resources","1991","8,321"
"65","Natural resources","1992","8,347"
"65","Natural resources","1993","7,023"
"65","Natural resources","1994","9,703"
"65","Natural resources","1995","8,973"
"65","Natural resources","1996","9,320"
"65","Natural resources","1997","9,472"
"65","Natural resources","1998","12,186"
"65","Natural resources","1999","12,019"
"65","Natural resources","2000","14,284"
"65","Natural resources","2001","15,301"
"65","Natural resources","2002","16,936"
"65","Natural resources","2003","16,078"
"65","Natural resources","2004","17,817"
"65","Natural resources","2005","18,896"
"65","Natural resources","2006","18,997"
"65","Natural resources","2007","23,062"
"65","Natural resources","2008","21,959"
"65","Natural resources","2009","21,946"
"65","Natural resources","2010","25,116"
"65","Natural resources","2011","23,881"
"65","Natural resources","2012","24,572"
"65","Natural resources","2013","23,726"
"65","Natural resources","2014","23,239"
"65","Natural resources","2015","23,111"
"65","Natural resources","2016","24,199"
"65","Natural resources","2017","24,406"
"65","Natural resources","2018","24,360"
"65","Natural resources","2019","23,825"
"65","Natural resources","2020","25,555"
"65","Natural resources","2021","29,089"
"65","Natural resources","2022","31,955"
"65","Natural resources","2023","33,246"
"65","Natural resources","2024","40,849"
"66","Postal service","1983","-72"
"66","Postal service","1984","-11"
"66","Postal service","1985","-550"
"66","Postal service","1986","-271"
"66","Postal service","1987","133"
"66","Postal service","1988","-527"
"66","Postal service","1989","-542"
"66","Postal service","1990","-671"
"66","Postal service","1991","-523"
"66","Postal service","1992","-304"
"66","Postal service","1993","0"
"66","Postal service","1994","0"
"66","Postal service","1995","0"
"66","Postal service","1996","0"
"66","Postal service","1997","0"
"66","Postal service","1998","-17"
"66","Postal service","1999","-23"
"66","Postal service","2000","-6"
"66","Postal service","2001","-9"
"66","Postal service","2002","-41"
"66","Postal service","2003","-41"
"66","Postal service","2004","-36"
"66","Postal service","2005","-30"
"66","Postal service","2006","-42"
"66","Postal service","2007","-47"
"66","Postal service","2008","-65"
"66","Postal service","2009","-64"
"66","Postal service","2010","-70"
"66","Postal service","2011","-56"
"66","Postal service","2012","-51"
"66","Postal service","2013","-35"
"66","Postal service","2014","-17"
"66","Postal service","2015","-18"
"66","Postal service","2016","-19"
"66","Postal service","2017","-32"
"66","Postal service","2018","-29"
"66","Postal service","2019","-18"
"66","Postal service","2020","-29"
"66","Postal service","2021","-57"
"66","Postal service","2022","-31"
"66","Postal service","2023","-150"
"66","Postal service","2024","-177"
"67","Housing and community services","1959","248"
"67","Housing and community services","1960","345"
"67","Housing and community services","1961","418"
"67","Housing and community services","1962","521"
"67","Housing and community services","1963","705"
"67","Housing and community services","1964","1,001"
"67","Housing and community services","1965","841"
"67","Housing and community services","1966","858"
"67","Housing and community services","1967","1,051"
"67","Housing and community services","1968","1,125"
"67","Housing and community services","1969","1,336"
"67","Housing and community services","1970","2,403"
"67","Housing and community services","1971","3,207"
"67","Housing and community services","1972","3,859"
"67","Housing and community services","1973","4,203"
"67","Housing and community services","1974","4,559"
"67","Housing and community services","1975","5,327"
"67","Housing and community services","1976","6,300"
"67","Housing and community services","1977","6,825"
"67","Housing and community services","1978","7,395"
"67","Housing and community services","1979","9,079"
"67","Housing and community services","1980","10,801"
"67","Housing and community services","1981","12,055"
"67","Housing and community services","1982","13,512"
"67","Housing and community services","1983","14,223"
"67","Housing and community services","1984","15,219"
"67","Housing and community services","1985","16,520"
"67","Housing and community services","1986","17,020"
"67","Housing and community services","1987","16,963"
"67","Housing and community services","1988","18,090"
"67","Housing and community services","1989","19,162"
"67","Housing and community services","1990","20,066"
"67","Housing and community services","1991","21,563"
"67","Housing and community services","1992","23,002"
"67","Housing and community services","1993","26,069"
"67","Housing and community services","1994","27,915"
"67","Housing and community services","1995","31,283"
"67","Housing and community services","1996","32,451"
"67","Housing and community services","1997","32,594"
"67","Housing and community services","1998","35,009"
"67","Housing and community services","1999","35,316"
"67","Housing and community services","2000","33,299"
"67","Housing and community services","2001","35,165"
"67","Housing and community services","2002","40,479"
"67","Housing and community services","2003","42,878"
"67","Housing and community services","2004","44,190"
"67","Housing and community services","2005","47,995"
"67","Housing and community services","2006","47,584"
"67","Housing and community services","2007","53,723"
"67","Housing and community services","2008","50,383"
"67","Housing and community services","2009","53,152"
"67","Housing and community services","2010","60,510"
"67","Housing and community services","2011","62,458"
"67","Housing and community services","2012","58,378"
"67","Housing and community services","2013","57,090"
"67","Housing and community services","2014","57,199"
"67","Housing and community services","2015","58,025"
"67","Housing and community services","2016","59,966"
"67","Housing and community services","2017","59,962"
"67","Housing and community services","2018","59,905"
"67","Housing and community services","2019","60,541"
"67","Housing and community services","2020","63,862"
"67","Housing and community services","2021","71,791"
"67","Housing and community services","2022","72,200"
"67","Housing and community services","2023","79,337"
"67","Housing and community services","2024","87,844"
"68","Health","1959","2,395"
"68","Health","1960","2,500"
"68","Health","1961","2,919"
"68","Health","1962","2,875"
"68","Health","1963","3,086"
"68","Health","1964","3,165"
"68","Health","1965","3,252"
"68","Health","1966","5,875"
"68","Health","1967","10,671"
"68","Health","1968","11,250"
"68","Health","1969","12,909"
"68","Health","1970","16,069"
"68","Health","1971","17,921"
"68","Health","1972","21,867"
"68","Health","1973","24,069"
"68","Health","1974","29,384"
"68","Health","1975","34,691"
"68","Health","1976","40,148"
"68","Health","1977","45,081"
"68","Health","1978","50,661"
"68","Health","1979","57,650"
"68","Health","1980","67,613"
"68","Health","1981","79,273"
"68","Health","1982","88,182"
"68","Health","1983","97,974"
"68","Health","1984","108,593"
"68","Health","1985","117,352"
"68","Health","1986","126,096"
"68","Health","1987","135,768"
"68","Health","1988","146,917"
"68","Health","1989","164,779"
"68","Health","1990","185,132"
"68","Health","1991","211,883"
"68","Health","1992","241,767"
"68","Health","1993","267,557"
"68","Health","1994","287,842"
"68","Health","1995","314,379"
"68","Health","1996","335,740"
"68","Health","1997","353,581"
"68","Health","1998","357,850"
"68","Health","1999","368,640"
"68","Health","2000","390,965"
"68","Health","2001","442,976"
"68","Health","2002","479,234"
"68","Health","2003","517,801"
"68","Health","2004","562,191"
"68","Health","2005","601,324"
"68","Health","2006","665,911"
"68","Health","2007","714,573"
"68","Health","2008","766,963"
"68","Health","2009","870,227"
"68","Health","2010","919,907"
"68","Health","2011","927,638"
"68","Health","2012","944,504"
"68","Health","2013","979,795"
"68","Health","2014","1,080,987"
"68","Health","2015","1,173,783"
"68","Health","2016","1,229,647"
"68","Health","2017","1,269,448"
"68","Health","2018","1,346,340"
"68","Health","2019","1,439,826"
"68","Health","2020","1,672,821"
"68","Health","2021","1,772,323"
"68","Health","2022","1,911,391"
"68","Health","2023","2,012,451"
"68","Health","2024","2,148,765"
"69","Recreation and culture","1959","80"
"69","Recreation and culture","1960","95"
"69","Recreation and culture","1961","109"
"69","Recreation and culture","1962","131"
"69","Recreation and culture","1963","150"
"69","Recreation and culture","1964","142"
"69","Recreation and culture","1965","171"
"69","Recreation and culture","1966","190"
"69","Recreation and culture","1967","240"
"69","Recreation and culture","1968","283"
"69","Recreation and culture","1969","360"
"69","Recreation and culture","1970","413"
"69","Recreation and culture","1971","512"
"69","Recreation and culture","1972","605"
"69","Recreation and culture","1973","678"
"69","Recreation and culture","1974","919"
"69","Recreation and culture","1975","952"
"69","Recreation and culture","1976","1,155"
"69","Recreation and culture","1977","1,200"
"69","Recreation and culture","1978","1,387"
"69","Recreation and culture","1979","1,423"
"69","Recreation and culture","1980","1,665"
"69","Recreation and culture","1981","1,782"
"69","Recreation and culture","1982","1,547"
"69","Recreation and culture","1983","1,395"
"69","Recreation and culture","1984","2,100"
"69","Recreation and culture","1985","1,583"
"69","Recreation and culture","1986","1,692"
"69","Recreation and culture","1987","1,602"
"69","Recreation and culture","1988","1,715"
"69","Recreation and culture","1989","1,751"
"69","Recreation and culture","1990","1,905"
"69","Recreation and culture","1991","2,116"
"69","Recreation and culture","1992","2,225"
"69","Recreation and culture","1993","2,370"
"69","Recreation and culture","1994","2,496"
"69","Recreation and culture","1995","2,517"
"69","Recreation and culture","1996","2,673"
"69","Recreation and culture","1997","2,587"
"69","Recreation and culture","1998","2,668"
"69","Recreation and culture","1999","2,427"
"69","Recreation and culture","2000","2,988"
"69","Recreation and culture","2001","3,334"
"69","Recreation and culture","2002","3,918"
"69","Recreation and culture","2003","4,001"
"69","Recreation and culture","2004","4,362"
"69","Recreation and culture","2005","4,587"
"69","Recreation and culture","2006","4,663"
"69","Recreation and culture","2007","4,584"
"69","Recreation and culture","2008","4,884"
"69","Recreation and culture","2009","5,217"
"69","Recreation and culture","2010","5,728"
"69","Recreation and culture","2011","5,281"
"69","Recreation and culture","2012","5,399"
"69","Recreation and culture","2013","5,339"
"69","Recreation and culture","2014","5,284"
"69","Recreation and culture","2015","5,095"
"69","Recreation and culture","2016","5,343"
"69","Recreation and culture","2017","5,341"
"69","Recreation and culture","2018","5,533"
"69","Recreation and culture","2019","5,705"
"69","Recreation and culture","2020","5,980"
"69","Recreation and culture","2021","6,332"
"69","Recreation and culture","2022","6,526"
"69","Recreation and culture","2023","6,793"
"69","Recreation and culture","2024","7,004"
"70","Education","1959","1,038"
"70","Education","1960","897"
"70","Education","1961","840"
"70","Education","1962","853"
"70","Education","1963","924"
"70","Education","1964","1,030"
"70","Education","1965","1,270"
"70","Education","1966","3,390"
"70","Education","1967","4,036"
"70","Education","1968","4,262"
"70","Education","1969","4,670"
"70","Education","1970","5,971"
"70","Education","1971","6,766"
"70","Education","1972","7,987"
"70","Education","1973","8,012"
"70","Education","1974","9,689"
"70","Education","1975","12,634"
"70","Education","1976","11,254"
"70","Education","1977","11,622"
"70","Education","1978","12,195"
"70","Education","1979","13,652"
"70","Education","1980","15,217"
"70","Education","1981","16,255"
"70","Education","1982","15,022"
"70","Education","1983","15,272"
"70","Education","1984","16,144"
"70","Education","1985","16,854"
"70","Education","1986","16,735"
"70","Education","1987","16,296"
"70","Education","1988","18,223"
"70","Education","1989","21,098"
"70","Education","1990","21,447"
"70","Education","1991","23,236"
"70","Education","1992","25,995"
"70","Education","1993","29,009"
"70","Education","1994","29,647"
"70","Education","1995","30,161"
"70","Education","1996","31,770"
"70","Education","1997","32,431"
"70","Education","1998","36,258"
"70","Education","1999","39,316"
"70","Education","2000","40,493"
"70","Education","2001","46,120"
"70","Education","2002","52,208"
"70","Education","2003","58,871"
"70","Education","2004","64,942"
"70","Education","2005","67,659"
"70","Education","2006","69,941"
"70","Education","2007","68,618"
"70","Education","2008","75,820"
"70","Education","2009","105,633"
"70","Education","2010","138,647"
"70","Education","2011","135,800"
"70","Education","2012","117,136"
"70","Education","2013","110,060"
"70","Education","2014","108,076"
"70","Education","2015","107,208"
"70","Education","2016","104,358"
"70","Education","2017","103,303"
"70","Education","2018","105,256"
"70","Education","2019","103,741"
"70","Education","2020","117,695"
"70","Education","2021","169,738"
"70","Education","2022","179,256"
"70","Education","2023","178,621"
"70","Education","2024","172,707"
"71","Elementary and secondary","1959","402"
"71","Elementary and secondary","1960","269"
"71","Elementary and secondary","1961","278"
"71","Elementary and secondary","1962","292"
"71","Elementary and secondary","1963","294"
"71","Elementary and secondary","1964","346"
"71","Elementary and secondary","1965","345"
"71","Elementary and secondary","1966","1,753"
"71","Elementary and secondary","1967","1,789"
"71","Elementary and secondary","1968","1,946"
"71","Elementary and secondary","1969","1,866"
"71","Elementary and secondary","1970","2,173"
"71","Elementary and secondary","1971","2,365"
"71","Elementary and secondary","1972","3,047"
"71","Elementary and secondary","1973","2,699"
"71","Elementary and secondary","1974","3,501"
"71","Elementary and secondary","1975","4,118"
"71","Elementary and secondary","1976","3,203"
"71","Elementary and secondary","1977","4,025"
"71","Elementary and secondary","1978","4,508"
"71","Elementary and secondary","1979","5,360"
"71","Elementary and secondary","1980","5,832"
"71","Elementary and secondary","1981","5,712"
"71","Elementary and secondary","1982","5,613"
"71","Elementary and secondary","1983","4,854"
"71","Elementary and secondary","1984","6,587"
"71","Elementary and secondary","1985","6,566"
"71","Elementary and secondary","1986","6,582"
"71","Elementary and secondary","1987","6,169"
"71","Elementary and secondary","1988","7,427"
"71","Elementary and secondary","1989","8,364"
"71","Elementary and secondary","1990","8,631"
"71","Elementary and secondary","1991","9,570"
"71","Elementary and secondary","1992","10,638"
"71","Elementary and secondary","1993","11,411"
"71","Elementary and secondary","1994","11,725"
"71","Elementary and secondary","1995","11,169"
"71","Elementary and secondary","1996","12,875"
"71","Elementary and secondary","1997","12,820"
"71","Elementary and secondary","1998","14,856"
"71","Elementary and secondary","1999","16,847"
"71","Elementary and secondary","2000","18,073"
"71","Elementary and secondary","2001","19,906"
"71","Elementary and secondary","2002","23,198"
"71","Elementary and secondary","2003","28,990"
"71","Elementary and secondary","2004","33,903"
"71","Elementary and secondary","2005","35,347"
"71","Elementary and secondary","2006","36,011"
"71","Elementary and secondary","2007","34,867"
"71","Elementary and secondary","2008","37,128"
"71","Elementary and secondary","2009","57,141"
"71","Elementary and secondary","2010","66,760"
"71","Elementary and secondary","2011","56,188"
"71","Elementary and secondary","2012","40,858"
"71","Elementary and secondary","2013","39,276"
"71","Elementary and secondary","2014","38,003"
"71","Elementary and secondary","2015","38,194"
"71","Elementary and secondary","2016","37,502"
"71","Elementary and secondary","2017","37,818"
"71","Elementary and secondary","2018","39,388"
"71","Elementary and secondary","2019","37,228"
"71","Elementary and secondary","2020","52,442"
"71","Elementary and secondary","2021","105,484"
"71","Elementary and secondary","2022","114,639"
"71","Elementary and secondary","2023","110,095"
"71","Elementary and secondary","2024","96,672"
"72","Higher","1959","9"
"72","Higher","1960","193"
"72","Higher","1961","227"
"72","Higher","1962","253"
"72","Higher","1963","310"
"72","Higher","1964","344"
"72","Higher","1965","491"
"72","Higher","1966","700"
"72","Higher","1967","1,063"
"72","Higher","1968","933"
"72","Higher","1969","949"
"72","Higher","1970","1,217"
"72","Higher","1971","1,282"
"72","Higher","1972","1,254"
"72","Higher","1973","1,173"
"72","Higher","1974","1,312"
"72","Higher","1975","1,845"
"72","Higher","1976","2,461"
"72","Higher","1977","3,004"
"72","Higher","1978","3,238"
"72","Higher","1979","4,125"
"72","Higher","1980","5,469"
"72","Higher","1981","6,623"
"72","Higher","1982","5,708"
"72","Higher","1983","6,822"
"72","Higher","1984","6,395"
"72","Higher","1985","7,029"
"72","Higher","1986","6,805"
"72","Higher","1987","6,860"
"72","Higher","1988","7,588"
"72","Higher","1989","9,530"
"72","Higher","1990","9,290"
"72","Higher","1991","9,455"
"72","Higher","1992","10,336"
"72","Higher","1993","11,860"
"72","Higher","1994","11,274"
"72","Higher","1995","12,013"
"72","Higher","1996","11,787"
"72","Higher","1997","12,389"
"72","Higher","1998","15,740"
"72","Higher","1999","16,724"
"72","Higher","2000","16,131"
"72","Higher","2001","18,299"
"72","Higher","2002","20,734"
"72","Higher","2003","21,586"
"72","Higher","2004","22,924"
"72","Higher","2005","23,697"
"72","Higher","2006","24,120"
"72","Higher","2007","24,858"
"72","Higher","2008","29,377"
"72","Higher","2009","37,578"
"72","Higher","2010","49,628"
"72","Higher","2011","52,408"
"72","Higher","2012","47,776"
"72","Higher","2013","43,079"
"72","Higher","2014","41,970"
