"LineNumber","LineDescription","TimePeriod","DataValue"
"13","Income receipts on assets","1966","3,885"
"13","Income receipts on assets","1967","4,543"
"13","Income receipts on assets","1968","5,536"
"13","Income receipts on assets","1969","5,835"
"13","Income receipts on assets","1970","6,701"
"13","Income receipts on assets","1971","6,971"
"13","Income receipts on assets","1972","6,991"
"13","Income receipts on assets","1973","8,360"
"13","Income receipts on assets","1974","10,063"
"13","Income receipts on assets","1975","10,636"
"13","Income receipts on assets","1976","12,093"
"13","Income receipts on assets","1977","13,003"
"13","Income receipts on assets","1978","15,952"
"13","Income receipts on assets","1979","20,487"
"13","Income receipts on assets","1980","26,069"
"13","Income receipts on assets","1981","33,251"
"13","Income receipts on assets","1982","38,612"
"13","Income receipts on assets","1983","38,938"
"13","Income receipts on assets","1984","43,769"
"13","Income receipts on assets","1985","47,932"
"13","Income receipts on assets","1986","49,918"
"13","Income receipts on assets","1987","45,937"
"13","Income receipts on assets","1988","47,581"
"13","Income receipts on assets","1989","50,513"
"13","Income receipts on assets","1990","54,049"
"13","Income receipts on assets","1991","50,784"
"13","Income receipts on assets","1992","42,426"
"13","Income receipts on assets","1993","42,644"
"13","Income receipts on assets","1994","44,099"
"13","Income receipts on assets","1995","47,246"
"13","Income receipts on assets","1996","46,789"
"13","Income receipts on assets","1997","46,227"
"13","Income receipts on assets","1998","48,161"
"13","Income receipts on assets","1999","45,955"
"13","Income receipts on assets","2000","50,424"
"13","Income receipts on assets","2001","53,758"
"13","Income receipts on assets","2002","46,495"
"13","Income receipts on assets","2003","46,113"
"13","Income receipts on assets","2004","43,817"
"13","Income receipts on assets","2005","48,836"
"13","Income receipts on assets","2006","58,315"
"13","Income receipts on assets","2007","68,567"
"13","Income receipts on assets","2008","67,236"
"13","Income receipts on assets","2009","99,591"
"13","Income receipts on assets","2010","136,023"
"13","Income receipts on assets","2011","131,238"
"13","Income receipts on assets","2012","141,596"
"13","Income receipts on assets","2013","243,725"
"13","Income receipts on assets","2014","172,730"
"13","Income receipts on assets","2015","161,211"
"13","Income receipts on assets","2016","140,684"
"13","Income receipts on assets","2017","138,938"
"13","Income receipts on assets","2018","121,687"
"13","Income receipts on assets","2019","109,991"
"13","Income receipts on assets","2020","118,601"
"13","Income receipts on assets","2021","140,148"
"13","Income receipts on assets","2022","98,300"
"13","Income receipts on assets","2023","45,337"
"13","Income receipts on assets","2024","72,699"
"13","Income receipts on assets","2025","88,279"
"14","Interest receipts","1960","1,328"
"14","Interest receipts","1961","1,413"
"14","Interest receipts","1962","1,598"
"14","Interest receipts","1963","1,685"
"14","Interest receipts","1964","1,723"
"14","Interest receipts","1965","1,800"
"14","Interest receipts","1966","1,991"
"14","Interest receipts","1967","2,334"
"14","Interest receipts","1968","2,735"
"14","Interest receipts","1969","2,490"
"14","Interest receipts","1970","2,809"
"14","Interest receipts","1971","3,108"
"14","Interest receipts","1972","3,250"
"14","Interest receipts","1973","3,365"
"14","Interest receipts","1974","3,635"
"14","Interest receipts","1975","4,281"
"14","Interest receipts","1976","5,155"
"14","Interest receipts","1977","5,779"
"14","Interest receipts","1978","7,425"
"14","Interest receipts","1979","9,151"
"14","Interest receipts","1980","11,314"
"14","Interest receipts","1981","14,819"
"14","Interest receipts","1982","18,337"
"14","Interest receipts","1983","20,365"
"14","Interest receipts","1984","22,786"
"14","Interest receipts","1985","25,577"
"14","Interest receipts","1986","28,842"
"14","Interest receipts","1987","25,130"
"14","Interest receipts","1988","27,394"
"14","Interest receipts","1989","25,880"
"14","Interest receipts","1990","26,943"
"14","Interest receipts","1991","26,249"
"14","Interest receipts","1992","22,193"
"14","Interest receipts","1993","22,899"
"14","Interest receipts","1994","20,072"
"14","Interest receipts","1995","20,888"
"14","Interest receipts","1996","22,598"
"14","Interest receipts","1997","21,047"
"14","Interest receipts","1998","17,389"
"14","Interest receipts","1999","16,536"
"14","Interest receipts","2000","18,792"
"14","Interest receipts","2001","18,277"
"14","Interest receipts","2002","15,524"
"14","Interest receipts","2003","17,066"
"14","Interest receipts","2004","17,021"
"14","Interest receipts","2005","17,459"
"14","Interest receipts","2006","19,073"
"14","Interest receipts","2007","22,638"
"14","Interest receipts","2008","21,216"
"14","Interest receipts","2009","26,396"
"14","Interest receipts","2010","31,718"
"14","Interest receipts","2011","27,101"
"14","Interest receipts","2012","21,848"
"14","Interest receipts","2013","23,493"
"14","Interest receipts","2014","24,849"
"14","Interest receipts","2015","28,119"
"14","Interest receipts","2016","29,609"
"14","Interest receipts","2017","29,157"
"14","Interest receipts","2018","34,753"
"14","Interest receipts","2019","37,826"
"14","Interest receipts","2020","26,132"
"14","Interest receipts","2021","21,865"
"14","Interest receipts","2022","21,873"
"14","Interest receipts","2023","30,427"
"14","Interest receipts","2024","58,903"
"14","Interest receipts","2025","68,797"
"15","Dividends","1929","4"
"15","Dividends","1930","0"
"15","Dividends","1931","0"
"15","Dividends","1932","2"
"15","Dividends","1933","0"
"15","Dividends","1934","0"
"15","Dividends","1935","0"
"15","Dividends","1936","0"
"15","Dividends","1937","0"
"15","Dividends","1938","0"
"15","Dividends","1939","0"
"15","Dividends","1940","0"
"15","Dividends","1941","0"
"15","Dividends","1942","0"
"15","Dividends","1943","0"
"15","Dividends","1944","0"
"15","Dividends","1945","0"
"15","Dividends","1946","0"
"15","Dividends","1947","75"
"15","Dividends","1948","167"
"15","Dividends","1949","193"
"15","Dividends","1950","197"
"15","Dividends","1951","255"
"15","Dividends","1952","292"
"15","Dividends","1953","343"
"15","Dividends","1954","276"
"15","Dividends","1955","252"
"15","Dividends","1956","402"
"15","Dividends","1957","543"
"15","Dividends","1958","524"
"15","Dividends","1959","911"
"15","Dividends","1960","897"
"15","Dividends","1961","687"
"15","Dividends","1962","799"
"15","Dividends","1963","880"
"15","Dividends","1964","1,582"
"15","Dividends","1965","1,297"
"15","Dividends","1966","1,649"
"15","Dividends","1967","1,907"
"15","Dividends","1968","2,464"
"15","Dividends","1969","3,019"
"15","Dividends","1970","3,494"
"15","Dividends","1971","3,357"
"15","Dividends","1972","3,231"
"15","Dividends","1973","4,341"
"15","Dividends","1974","5,550"
"15","Dividends","1975","5,382"
"15","Dividends","1976","5,870"
"15","Dividends","1977","5,937"
"15","Dividends","1978","7,006"
"15","Dividends","1979","9,279"
"15","Dividends","1980","11,706"
"15","Dividends","1981","14,024"
"15","Dividends","1982","15,205"
"15","Dividends","1983","14,229"
"15","Dividends","1984","16,054"
"15","Dividends","1985","17,796"
"15","Dividends","1986","17,804"
"15","Dividends","1987","17,739"
"15","Dividends","1988","17,364"
"15","Dividends","1989","21,646"
"15","Dividends","1990","23,608"
"15","Dividends","1991","20,778"
"15","Dividends","1992","16,774"
"15","Dividends","1993","15,987"
"15","Dividends","1994","20,470"
"15","Dividends","1995","23,389"
"15","Dividends","1996","20,083"
"15","Dividends","1997","20,659"
"15","Dividends","1998","26,561"
"15","Dividends","1999","25,410"
"15","Dividends","2000","25,344"
"15","Dividends","2001","27,089"
"15","Dividends","2002","24,495"
"15","Dividends","2003","22,022"
"15","Dividends","2004","18,138"
"15","Dividends","2005","21,714"
"15","Dividends","2006","29,307"
"15","Dividends","2007","34,818"
"15","Dividends","2008","32,267"
"15","Dividends","2009","66,175"
"15","Dividends","2010","96,300"
"15","Dividends","2011","94,206"
"15","Dividends","2012","109,516"
"15","Dividends","2013","210,918"
"15","Dividends","2014","137,605"
"15","Dividends","2015","126,415"
"15","Dividends","2016","106,272"
"15","Dividends","2017","103,712"
"15","Dividends","2018","79,023"
"15","Dividends","2019","63,823"
"15","Dividends","2020","87,046"
"15","Dividends","2021","109,211"
"15","Dividends","2022","59,590"
"15","Dividends","2023","147"
"15","Dividends","2024","148"
"15","Dividends","2025","6,018"
"16","Federal Reserve banks","1929","4"
"16","Federal Reserve banks","1930","0"
"16","Federal Reserve banks","1931","0"
"16","Federal Reserve banks","1932","2"
"16","Federal Reserve banks","1933","0"
"16","Federal Reserve banks","1934","0"
"16","Federal Reserve banks","1935","0"
"16","Federal Reserve banks","1936","0"
"16","Federal Reserve banks","1937","0"
"16","Federal Reserve banks","1938","0"
"16","Federal Reserve banks","1939","0"
"16","Federal Reserve banks","1940","0"
"16","Federal Reserve banks","1941","0"
"16","Federal Reserve banks","1942","0"
"16","Federal Reserve banks","1943","0"
"16","Federal Reserve banks","1944","0"
"16","Federal Reserve banks","1945","0"
"16","Federal Reserve banks","1946","0"
"16","Federal Reserve banks","1947","75"
"16","Federal Reserve banks","1948","167"
"16","Federal Reserve banks","1949","193"
"16","Federal Reserve banks","1950","197"
"16","Federal Reserve banks","1951","255"
"16","Federal Reserve banks","1952","292"
"16","Federal Reserve banks","1953","343"
"16","Federal Reserve banks","1954","276"
"16","Federal Reserve banks","1955","252"
"16","Federal Reserve banks","1956","402"
"16","Federal Reserve banks","1957","543"
"16","Federal Reserve banks","1958","524"
"16","Federal Reserve banks","1959","911"
"16","Federal Reserve banks","1960","897"
"16","Federal Reserve banks","1961","687"
"16","Federal Reserve banks","1962","799"
"16","Federal Reserve banks","1963","880"
"16","Federal Reserve banks","1964","1,582"
"16","Federal Reserve banks","1965","1,297"
"16","Federal Reserve banks","1966","1,649"
"16","Federal Reserve banks","1967","1,907"
"16","Federal Reserve banks","1968","2,464"
"16","Federal Reserve banks","1969","3,019"
"16","Federal Reserve banks","1970","3,494"
"16","Federal Reserve banks","1971","3,357"
"16","Federal Reserve banks","1972","3,231"
"16","Federal Reserve banks","1973","4,341"
"16","Federal Reserve banks","1974","5,550"
"16","Federal Reserve banks","1975","5,382"
"16","Federal Reserve banks","1976","5,870"
"16","Federal Reserve banks","1977","5,937"
"16","Federal Reserve banks","1978","7,006"
"16","Federal Reserve banks","1979","9,279"
"16","Federal Reserve banks","1980","11,706"
"16","Federal Reserve banks","1981","14,024"
"16","Federal Reserve banks","1982","15,205"
"16","Federal Reserve banks","1983","14,229"
"16","Federal Reserve banks","1984","16,054"
"16","Federal Reserve banks","1985","17,796"
"16","Federal Reserve banks","1986","17,804"
"16","Federal Reserve banks","1987","17,739"
"16","Federal Reserve banks","1988","17,364"
"16","Federal Reserve banks","1989","21,646"
"16","Federal Reserve banks","1990","23,608"
"16","Federal Reserve banks","1991","20,778"
"16","Federal Reserve banks","1992","16,774"
"16","Federal Reserve banks","1993","15,987"
"16","Federal Reserve banks","1994","20,470"
"16","Federal Reserve banks","1995","23,389"
"16","Federal Reserve banks","1996","20,083"
"16","Federal Reserve banks","1997","20,659"
"16","Federal Reserve banks","1998","26,561"
"16","Federal Reserve banks","1999","25,410"
"16","Federal Reserve banks","2000","25,344"
"16","Federal Reserve banks","2001","27,089"
"16","Federal Reserve banks","2002","24,495"
"16","Federal Reserve banks","2003","22,022"
"16","Federal Reserve banks","2004","18,078"
"16","Federal Reserve banks","2005","21,468"
"16","Federal Reserve banks","2006","29,052"
"16","Federal Reserve banks","2007","34,598"
"16","Federal Reserve banks","2008","31,689"
"16","Federal Reserve banks","2009","47,430"
"16","Federal Reserve banks","2010","79,268"
"16","Federal Reserve banks","2011","75,424"
"16","Federal Reserve banks","2012","88,418"
"16","Federal Reserve banks","2013","79,633"
"16","Federal Reserve banks","2014","96,902"
"16","Federal Reserve banks","2015","110,443"
"16","Federal Reserve banks","2016","91,467"
"16","Federal Reserve banks","2017","80,560"
"16","Federal Reserve banks","2018","65,319"
"16","Federal Reserve banks","2019","54,893"
"16","Federal Reserve banks","2020","86,890"
"16","Federal Reserve banks","2021","109,025"
"16","Federal Reserve banks","2022","59,446"
"16","Federal Reserve banks","2023","0"
"16","Federal Reserve banks","2024","0"
"16","Federal Reserve banks","2025","5,889"
"17","Other","2004","60"
"17","Other","2005","246"
"17","Other","2006","255"
"17","Other","2007","220"
"17","Other","2008","578"
"17","Other","2009","18,745"
"17","Other","2010","17,032"
"17","Other","2011","18,782"
"17","Other","2012","21,098"
"17","Other","2013","131,285"
"17","Other","2014","40,703"
"17","Other","2015","15,972"
"17","Other","2016","14,805"
"17","Other","2017","23,152"
"17","Other","2018","13,704"
"17","Other","2019","8,930"
"17","Other","2020","156"
"17","Other","2021","186"
"17","Other","2022","144"
"17","Other","2023","147"
"17","Other","2024","148"
"17","Other","2025","129"
"18","Rents and royalties","1947","2"
"18","Rents and royalties","1948","26"
"18","Rents and royalties","1949","40"
"18","Rents and royalties","1950","36"
"18","Rents and royalties","1951","53"
"18","Rents and royalties","1952","57"
"18","Rents and royalties","1953","61"
"18","Rents and royalties","1954","70"
"18","Rents and royalties","1955","74"
"18","Rents and royalties","1956","81"
"18","Rents and royalties","1957","92"
"18","Rents and royalties","1958","98"
"18","Rents and royalties","1959","125"
"18","Rents and royalties","1960","152"
"18","Rents and royalties","1961","178"
"18","Rents and royalties","1962","195"
"18","Rents and royalties","1963","209"
"18","Rents and royalties","1964","225"
"18","Rents and royalties","1965","223"
"18","Rents and royalties","1966","245"
"18","Rents and royalties","1967","302"
"18","Rents and royalties","1968","337"
"18","Rents and royalties","1969","326"
"18","Rents and royalties","1970","398"
"18","Rents and royalties","1971","506"
"18","Rents and royalties","1972","510"
"18","Rents and royalties","1973","654"
"18","Rents and royalties","1974","878"
"18","Rents and royalties","1975","973"
"18","Rents and royalties","1976","1,068"
"18","Rents and royalties","1977","1,287"
"18","Rents and royalties","1978","1,521"
"18","Rents and royalties","1979","2,057"
"18","Rents and royalties","1980","3,049"
"18","Rents and royalties","1981","4,408"
"18","Rents and royalties","1982","5,070"
"18","Rents and royalties","1983","4,344"
"18","Rents and royalties","1984","4,929"
"18","Rents and royalties","1985","4,559"
"18","Rents and royalties","1986","3,272"
"18","Rents and royalties","1987","3,068"
"18","Rents and royalties","1988","2,823"
"18","Rents and royalties","1989","2,987"
"18","Rents and royalties","1990","3,498"
"18","Rents and royalties","1991","3,757"
"18","Rents and royalties","1992","3,459"
"18","Rents and royalties","1993","3,758"
"18","Rents and royalties","1994","3,556"
"18","Rents and royalties","1995","2,969"
"18","Rents and royalties","1996","4,108"
"18","Rents and royalties","1997","4,521"
"18","Rents and royalties","1998","4,211"
"18","Rents and royalties","1999","4,009"
"18","Rents and royalties","2000","6,288"
"18","Rents and royalties","2001","8,392"
"18","Rents and royalties","2002","6,476"
"18","Rents and royalties","2003","7,025"
"18","Rents and royalties","2004","8,658"
"18","Rents and royalties","2005","9,663"
"18","Rents and royalties","2006","9,935"
"18","Rents and royalties","2007","11,112"
"18","Rents and royalties","2008","13,753"
"18","Rents and royalties","2009","7,020"
"18","Rents and royalties","2010","8,005"
"18","Rents and royalties","2011","9,931"
"18","Rents and royalties","2012","10,232"
"18","Rents and royalties","2013","9,314"
"18","Rents and royalties","2014","10,276"
"18","Rents and royalties","2015","6,676"
"18","Rents and royalties","2016","4,803"
"18","Rents and royalties","2017","6,069"
"18","Rents and royalties","2018","7,910"
"18","Rents and royalties","2019","8,342"
"18","Rents and royalties","2020","5,423"
"18","Rents and royalties","2021","9,072"
"18","Rents and royalties","2022","16,837"
"18","Rents and royalties","2023","14,763"
"18","Rents and royalties","2024","13,648"
"18","Rents and royalties","2025","13,464"
"19","Current transfer receipts","1929","80"
"19","Current transfer receipts","1930","85"
"19","Current transfer receipts","1931","69"
"19","Current transfer receipts","1932","59"
"19","Current transfer receipts","1933","52"
"19","Current transfer receipts","1934","50"
"19","Current transfer receipts","1935","65"
"19","Current transfer receipts","1936","93"
"19","Current transfer receipts","1937","103"
"19","Current transfer receipts","1938","105"
"19","Current transfer receipts","1939","102"
"19","Current transfer receipts","1940","111"
"19","Current transfer receipts","1941","130"
"19","Current transfer receipts","1942","170"
"19","Current transfer receipts","1943","265"
"19","Current transfer receipts","1944","413"
"19","Current transfer receipts","1945","434"
"19","Current transfer receipts","1946","305"
"19","Current transfer receipts","1947","302"
"19","Current transfer receipts","1948","292"
"19","Current transfer receipts","1949","280"
"19","Current transfer receipts","1950","187"
"19","Current transfer receipts","1951","211"
"19","Current transfer receipts","1952","226"
"19","Current transfer receipts","1953","232"
"19","Current transfer receipts","1954","239"
"19","Current transfer receipts","1955","247"
"19","Current transfer receipts","1956","287"
"19","Current transfer receipts","1957","280"
"19","Current transfer receipts","1958","289"
"19","Current transfer receipts","1959","273"
"19","Current transfer receipts","1960","302"
"19","Current transfer receipts","1961","357"
"19","Current transfer receipts","1962","394"
"19","Current transfer receipts","1963","463"
"19","Current transfer receipts","1964","617"
"19","Current transfer receipts","1965","937"
"19","Current transfer receipts","1966","1,019"
"19","Current transfer receipts","1967","968"
"19","Current transfer receipts","1968","953"
"19","Current transfer receipts","1969","998"
"19","Current transfer receipts","1970","959"
"19","Current transfer receipts","1971","928"
"19","Current transfer receipts","1972","1,120"
"19","Current transfer receipts","1973","1,048"
"19","Current transfer receipts","1974","1,081"
"19","Current transfer receipts","1975","1,106"
"19","Current transfer receipts","1976","1,223"
"19","Current transfer receipts","1977","1,577"
"19","Current transfer receipts","1978","2,228"
"19","Current transfer receipts","1979","2,543"
"19","Current transfer receipts","1980","3,142"
"19","Current transfer receipts","1981","3,128"
"19","Current transfer receipts","1982","4,381"
"19","Current transfer receipts","1983","5,220"
"19","Current transfer receipts","1984","6,274"
"19","Current transfer receipts","1985","8,596"
"19","Current transfer receipts","1986","7,611"
"19","Current transfer receipts","1987","10,206"
"19","Current transfer receipts","1988","9,607"
"19","Current transfer receipts","1989","11,787"
"19","Current transfer receipts","1990","13,309"
"19","Current transfer receipts","1991","17,187"
"19","Current transfer receipts","1992","18,419"
"19","Current transfer receipts","1993","20,154"
"19","Current transfer receipts","1994","21,591"
"19","Current transfer receipts","1995","17,536"
"19","Current transfer receipts","1996","22,727"
"19","Current transfer receipts","1997","20,064"
"19","Current transfer receipts","1998","21,466"
"19","Current transfer receipts","1999","23,431"
"19","Current transfer receipts","2000","24,933"
"19","Current transfer receipts","2001","25,727"
"19","Current transfer receipts","2002","24,971"
"19","Current transfer receipts","2003","26,232"
"19","Current transfer receipts","2004","29,566"
"19","Current transfer receipts","2005","32,622"
"19","Current transfer receipts","2006","37,033"
"19","Current transfer receipts","2007","41,380"
"19","Current transfer receipts","2008","48,204"
"19","Current transfer receipts","2009","65,684"
"19","Current transfer receipts","2010","66,602"
"19","Current transfer receipts","2011","65,500"
"19","Current transfer receipts","2012","54,322"
"19","Current transfer receipts","2013","63,731"
"19","Current transfer receipts","2014","85,805"
"19","Current transfer receipts","2015","71,617"
"19","Current transfer receipts","2016","73,762"
"19","Current transfer receipts","2017","77,612"
"19","Current transfer receipts","2018","83,041"
"19","Current transfer receipts","2019","70,500"
"19","Current transfer receipts","2020","58,692"
"19","Current transfer receipts","2021","63,639"
"19","Current transfer receipts","2022","72,939"
"19","Current transfer receipts","2023","75,251"
"19","Current transfer receipts","2024","86,411"
"19","Current transfer receipts","2025","83,719"
"20","From business","1929","56"
"20","From business","1930","56"
"20","From business","1931","49"
"20","From business","1932","43"
"20","From business","1933","36"
"20","From business","1934","37"
"20","From business","1935","51"
"20","From business","1936","76"
"20","From business","1937","82"
"20","From business","1938","85"
"20","From business","1939","87"
"20","From business","1940","95"
"20","From business","1941","109"
"20","From business","1942","128"
"20","From business","1943","186"
"20","From business","1944","305"
"20","From business","1945","316"
"20","From business","1946","208"
"20","From business","1947","262"
"20","From business","1948","258"
"20","From business","1949","245"
"20","From business","1950","155"
"20","From business","1951","165"
"20","From business","1952","173"
"20","From business","1953","168"
"20","From business","1954","176"
"20","From business","1955","197"
"20","From business","1956","232"
"20","From business","1957","235"
"20","From business","1958","242"
"20","From business","1959","229"
"20","From business","1960","261"
"20","From business","1961","312"
"20","From business","1962","342"
"20","From business","1963","406"
"20","From business","1964","559"
"20","From business","1965","885"
"20","From business","1966","971"
"20","From business","1967","909"
"20","From business","1968","911"
"20","From business","1969","937"
"20","From business","1970","871"
"20","From business","1971","863"
"20","From business","1972","985"
"20","From business","1973","920"
"20","From business","1974","966"
"20","From business","1975","981"
"20","From business","1976","1,077"
"20","From business","1977","1,409"
"20","From business","1978","2,045"
"20","From business","1979","2,358"
"20","From business","1980","2,910"
"20","From business","1981","2,869"
"20","From business","1982","3,681"
"20","From business","1983","4,240"
"20","From business","1984","5,246"
"20","From business","1985","7,401"
"20","From business","1986","6,293"
"20","From business","1987","8,177"
"20","From business","1988","6,778"
"20","From business","1989","8,701"
"20","From business","1990","9,896"
"20","From business","1991","13,304"
"20","From business","1992","14,316"
"20","From business","1993","15,112"
"20","From business","1994","15,948"
"20","From business","1995","11,362"
"20","From business","1996","15,558"
"20","From business","1997","12,144"
"20","From business","1998","12,693"
"20","From business","1999","12,441"
"20","From business","2000","13,357"
"20","From business","2001","14,041"
"20","From business","2002","13,674"
"20","From business","2003","14,467"
"20","From business","2004","15,597"
"20","From business","2005","15,761"
"20","From business","2006","18,370"
"20","From business","2007","20,185"
"20","From business","2008","25,520"
"20","From business","2009","42,919"
"20","From business","2010","42,226"
"20","From business","2011","43,440"
"20","From business","2012","26,795"
"20","From business","2013","36,343"
"20","From business","2014","53,586"
"20","From business","2015","42,610"
"20","From business","2016","45,011"
"20","From business","2017","43,113"
"20","From business","2018","46,914"
"20","From business","2019","37,621"
"20","From business","2020","38,965"
"20","From business","2021","39,081"
"20","From business","2022","46,216"
"20","From business","2023","44,887"
"20","From business","2024","58,029"
"20","From business","2025","56,228"
"21","From persons","1929","24"
"21","From persons","1930","29"
"21","From persons","1931","20"
"21","From persons","1932","16"
"21","From persons","1933","16"
"21","From persons","1934","13"
"21","From persons","1935","14"
"21","From persons","1936","17"
"21","From persons","1937","21"
"21","From persons","1938","20"
"21","From persons","1939","15"
"21","From persons","1940","16"
"21","From persons","1941","21"
"21","From persons","1942","42"
"21","From persons","1943","79"
"21","From persons","1944","108"
"21","From persons","1945","118"
"21","From persons","1946","97"
"21","From persons","1947","40"
"21","From persons","1948","34"
"21","From persons","1949","35"
"21","From persons","1950","32"
"21","From persons","1951","46"
"21","From persons","1952","53"
"21","From persons","1953","64"
"21","From persons","1954","63"
"21","From persons","1955","50"
"21","From persons","1956","55"
"21","From persons","1957","45"
"21","From persons","1958","47"
"21","From persons","1959","44"
"21","From persons","1960","41"
"21","From persons","1961","45"
"21","From persons","1962","52"
"21","From persons","1963","57"
"21","From persons","1964","58"
"21","From persons","1965","52"
"21","From persons","1966","48"
"21","From persons","1967","59"
"21","From persons","1968","42"
"21","From persons","1969","61"
"21","From persons","1970","88"
"21","From persons","1971","65"
"21","From persons","1972","135"
"21","From persons","1973","128"
"21","From persons","1974","115"
"21","From persons","1975","125"
"21","From persons","1976","146"
"21","From persons","1977","168"
"21","From persons","1978","183"
"21","From persons","1979","185"
"21","From persons","1980","232"
"21","From persons","1981","259"
"21","From persons","1982","700"
"21","From persons","1983","980"
"21","From persons","1984","1,028"
"21","From persons","1985","1,195"
"21","From persons","1986","1,318"
"21","From persons","1987","2,029"
"21","From persons","1988","2,829"
"21","From persons","1989","3,086"
"21","From persons","1990","3,413"
"21","From persons","1991","3,883"
"21","From persons","1992","4,103"
"21","From persons","1993","5,042"
"21","From persons","1994","5,643"
"21","From persons","1995","6,174"
"21","From persons","1996","7,169"
"21","From persons","1997","7,920"
"21","From persons","1998","8,773"
"21","From persons","1999","9,829"
"21","From persons","2000","10,726"
"21","From persons","2001","10,881"
"21","From persons","2002","10,754"
"21","From persons","2003","11,040"
"21","From persons","2004","13,155"
"21","From persons","2005","15,117"
"21","From persons","2006","17,358"
"21","From persons","2007","19,509"
"21","From persons","2008","19,495"
"21","From persons","2009","19,523"
"21","From persons","2010","20,622"
"21","From persons","2011","20,014"
"21","From persons","2012","21,024"
"21","From persons","2013","19,638"
"21","From persons","2014","20,252"
"21","From persons","2015","22,441"
"21","From persons","2016","24,357"
"21","From persons","2017","24,780"
"21","From persons","2018","26,116"
"21","From persons","2019","25,863"
"21","From persons","2020","16,668"
"21","From persons","2021","20,510"
"21","From persons","2022","23,135"
"21","From persons","2023","23,727"
"21","From persons","2024","25,361"
"21","From persons","2025","25,920"
"22","From the rest of the world","1999","1,161"
"22","From the rest of the world","2000","850"
"22","From the rest of the world","2001","805"
"22","From the rest of the world","2002","543"
"22","From the rest of the world","2003","725"
"22","From the rest of the world","2004","814"
"22","From the rest of the world","2005","1,744"
"22","From the rest of the world","2006","1,305"
"22","From the rest of the world","2007","1,686"
"22","From the rest of the world","2008","3,189"
"22","From the rest of the world","2009","3,242"
"22","From the rest of the world","2010","3,754"
"22","From the rest of the world","2011","2,046"
"22","From the rest of the world","2012","6,503"
"22","From the rest of the world","2013","7,750"
"22","From the rest of the world","2014","11,967"
"22","From the rest of the world","2015","6,566"
"22","From the rest of the world","2016","4,394"
"22","From the rest of the world","2017","9,718"
"22","From the rest of the world","2018","10,011"
"22","From the rest of the world","2019","7,015"
"22","From the rest of the world","2020","3,059"
"22","From the rest of the world","2021","4,048"
"22","From the rest of the world","2022","3,588"
"22","From the rest of the world","2023","6,637"
"22","From the rest of the world","2024","3,021"
"22","From the rest of the world","2025","1,571"
"23","Current surplus of government enterprises","1959","-501"
"23","Current surplus of government enterprises","1960","-696"
"23","Current surplus of government enterprises","1961","-892"
"23","Current surplus of government enterprises","1962","-901"
"23","Current surplus of government enterprises","1963","-716"
"23","Current surplus of government enterprises","1964","-762"
"23","Current surplus of government enterprises","1965","-875"
"23","Current surplus of government enterprises","1966","-1,195"
"23","Current surplus of government enterprises","1967","-1,273"
"23","Current surplus of government enterprises","1968","-1,025"
"23","Current surplus of government enterprises","1969","-1,263"
"23","Current surplus of government enterprises","1970","-2,466"
"23","Current surplus of government enterprises","1971","-2,783"
"23","Current surplus of government enterprises","1972","-2,377"
"23","Current surplus of government enterprises","1973","-3,385"
"23","Current surplus of government enterprises","1974","-3,249"
"23","Current surplus of government enterprises","1975","-4,416"
"23","Current surplus of government enterprises","1976","-2,906"
"23","Current surplus of government enterprises","1977","-3,429"
"23","Current surplus of government enterprises","1978","-2,895"
"23","Current surplus of government enterprises","1979","-2,668"
"23","Current surplus of government enterprises","1980","-3,641"
"23","Current surplus of government enterprises","1981","-2,614"
"23","Current surplus of government enterprises","1982","-2,139"
"23","Current surplus of government enterprises","1983","-1,945"
"23","Current surplus of government enterprises","1984","-2,685"
"23","Current surplus of government enterprises","1985","-1,624"
"23","Current surplus of government enterprises","1986","-588"
"23","Current surplus of government enterprises","1987","-499"
"23","Current surplus of government enterprises","1988","657"
"23","Current surplus of government enterprises","1989","1,067"
"23","Current surplus of government enterprises","1990","-2,332"
"23","Current surplus of government enterprises","1991","2,124"
"23","Current surplus of government enterprises","1992","4,120"
"23","Current surplus of government enterprises","1993","3,456"
"23","Current surplus of government enterprises","1994","4,040"
"23","Current surplus of government enterprises","1995","5,049"
"23","Current surplus of government enterprises","1996","4,460"
"23","Current surplus of government enterprises","1997","6,574"
"23","Current surplus of government enterprises","1998","7,551"
"23","Current surplus of government enterprises","1999","7,202"
"23","Current surplus of government enterprises","2000","5,318"
"23","Current surplus of government enterprises","2001","2,798"
"23","Current surplus of government enterprises","2002","6,811"
"23","Current surplus of government enterprises","2003","6,631"
"23","Current surplus of government enterprises","2004","5,122"
"23","Current surplus of government enterprises","2005","2,028"
"23","Current surplus of government enterprises","2006","2,973"
"23","Current surplus of government enterprises","2007","3,425"
"23","Current surplus of government enterprises","2008","2,597"
"23","Current surplus of government enterprises","2009","2,462"
"23","Current surplus of government enterprises","2010","-862"
"23","Current surplus of government enterprises","2011","-4,737"
"23","Current surplus of government enterprises","2012","-6,010"
"23","Current surplus of government enterprises","2013","-7,802"
"23","Current surplus of government enterprises","2014","-4,624"
"23","Current surplus of government enterprises","2015","-933"
"23","Current surplus of government enterprises","2016","689"
"23","Current surplus of government enterprises","2017","3,080"
"23","Current surplus of government enterprises","2018","3,319"
"23","Current surplus of government enterprises","2019","1,366"
"23","Current surplus of government enterprises","2020","5,278"
