RowCode,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
483,0.0008713,0.0002432,0.0004818,0.0005818,0.0001837,0.0003452,0.0003122,0.0010573,0.0005614,0.0002357,0.000226,0.0004401,0.0002267,0.0004155,0.0006862,0.0005002,0.0007102,0.0010543,0.0004027,0.0003292,0.0002509,0.000446,0.0003109,0.0002514,0.0002587,0.0003119,0.0002529,0.0001962,0.0001356,8.81e-05,0.000217,0.0001521,1.0010884,0.0003236,0.0001428,0.0008007,0.0002365,0.0001492,0.0001735,0.000205,0.0001538,0.0001164,7.78e-05,0.0001115,0.0002563,8.06e-05,0.0001852,0.0001135,0.0001005,0.0003249,0.0001291,0.0001402,0.0001598,0.0002538,0.0001876,0.0002057,0.000214,0.0001744,0.0002135,0.0001409,0.0001275,0.0003979,0.0002759,0.0001492,0.0120307,0.0052843,0.0007369,0.000235,0.0005152,2e-05,0.0001918
484,0.026941,0.0206163,0.0054358,0.0137493,0.0058597,0.0060625,0.0194502,0.037282,0.0259046,0.0226144,0.0326242,0.027468,0.0189982,0.0184668,0.0163543,0.0188089,0.0344082,0.0285577,0.0167955,0.0189032,0.0147855,0.0185652,0.025373,0.0169262,0.0235173,0.0163933,0.0058998,0.0174362,0.0111546,0.0122398,0.0272102,0.0076684,0.0151177,1.058607,0.0050859,0.0064726,0.0276868,0.0046873,0.0096475,0.0109572,0.0060918,0.0045841,0.0025865,0.0019554,0.002492,0.0020075,0.0022871,0.0027698,0.0026461,0.0039325,0.0037444,0.0027454,0.0045172,0.0086583,0.0073023,0.0055926,0.0069213,0.006713,0.0111799,0.0048094,0.005537,0.0079631,0.0073342,0.0056062,0.0184064,0.008712,0.0051488,0.0093417,0.0079841,0.0008044,0.0044765
485,0.0005463,0.0003127,0.0003883,0.0005244,0.0006692,0.0008736,0.0006043,0.0006785,0.0006098,0.0006653,0.0009993,0.0007467,0.0014587,0.0004175,0.0005448,0.0012102,0.0008754,0.0010302,0.0012447,0.0008495,0.0005437,0.0006097,0.0007259,0.0006712,0.0011813,0.0010951,0.0004585,0.0005166,0.0003443,0.0002745,0.000441,0.002225,0.0006746,0.0004328,1.0002829,0.0006622,0.0004535,0.0003865,0.0004287,0.0010007,0.0008746,0.000982,0.0007776,0.0012587,0.0011788,0.0011889,0.0011821,0.0009195,0.0014172,0.0012735,0.0024842,0.0005572,0.0014817,0.0013478,0.0012618,0.0011295,0.0007914,0.0012396,0.0007508,0.0039179,0.0005879,0.0007303,0.0007329,0.0005072,0.0003084,0.0004063,0.0003741,0.001349,0.0034093,0.000117,0.0022731
486,0.0030874,0.00132,0.015936,0.0032965,0.0007835,0.0370206,0.0017808,0.0021884,0.003315,0.0020007,0.0020898,0.0029312,0.001944,0.0319611,0.0035255,0.0027598,0.0027302,0.004067,0.0020014,0.0015549,0.0011679,0.0018,0.0016462,0.0013274,0.001663,0.0017326,0.0006923,0.0010874,0.0014718,0.0008909,0.0043037,0.0025903,0.0041328,0.0022066,0.0013419,1.0022317,0.0023785,0.0020649,0.0009711,0.000771,0.0006876,0.0008672,0.0002854,0.000606,0.0006052,0.0003443,0.0008375,0.0006293,0.0005474,0.0005364,0.0006355,0.0008706,0.0010336,0.0016406,0.0016039,0.0008074,0.0011112,0.001238,0.0010935,0.0008315,0.0013283,0.0021353,0.001516,0.0007563,0.002621,0.0015961,0.0009092,0.016575,0.0022252,0.0001134,0.0031832
487OS,0.0096379,0.0085273,0.0042859,0.0239588,0.0035044,0.0146071,0.0081359,0.0130083,0.0110045,0.0096364,0.0227322,0.0138288,0.0163154,0.0087943,0.0079701,0.0118957,0.0188787,0.0133161,0.0084344,0.0084249,0.0069253,0.0084038,0.01042,0.0073474,0.0119761,0.0094377,0.0293276,0.0154423,0.0088988,0.0066196,0.0827185,0.0162874,0.0790354,0.1652434,0.01122,0.0319833,1.1107478,0.0179346,0.0155099,0.0203016,0.0129402,0.0046205,0.0070406,0.003443,0.0089081,0.0039542,0.0064872,0.0099735,0.006672,0.0104252,0.0069563,0.0036999,0.0084567,0.0191633,0.0071789,0.0065903,0.0069388,0.0060906,0.011507,0.0105939,0.0060772,0.0062074,0.0053722,0.0060319,0.0102642,0.0051377,0.0038109,0.0182704,0.0051139,0.0005519,0.0056251
493,0.0055688,0.0012468,0.0007554,0.0061991,0.000636,0.0030672,0.002058,0.0030574,0.0030828,0.0028001,0.0024792,0.0022227,0.004722,0.0011901,0.0021729,0.0023247,0.0024394,0.002611,0.0030351,0.0025537,0.0037641,0.002082,0.002604,0.0019907,0.0022523,0.0027494,0.0083546,0.0255794,0.02294,0.0281645,0.0013422,0.0009324,0.0088919,0.0122444,0.0020871,0.0021466,0.0040297,1.0663412,0.0161471,0.0044046,0.0024106,0.0014609,0.0013386,0.0004047,0.000504,0.0007212,0.0004941,0.0013252,0.0012112,0.0012601,0.0012588,0.0005801,0.0020854,0.0020266,0.0012361,0.001327,0.0014974,0.0013231,0.0020879,0.0019478,0.0011567,0.0017779,0.0026721,0.0015799,0.0007805,0.0010934,0.0018714,0.0013013,0.0027847,0.0001116,0.0010973
4A0,0.0078513,0.0015841,0.0014138,0.005775,0.0013223,0.0065007,0.0477965,0.004639,0.0046055,0.0024479,0.0042755,0.0030229,0.0181149,0.0022945,0.0072581,0.0056592,0.0029157,0.0031451,0.0023019,0.0039439,0.0030335,0.0028253,0.0037898,0.0020966,0.006682,0.0043008,0.0013551,0.0036027,0.0016798,0.0015013,0.0021332,0.0039799,0.0052524,0.0210987,0.0167998,0.0044237,0.0092149,0.0016204,1.0021164,0.0024853,0.0015988,0.0014875,0.0007708,0.0013834,0.0014725,0.0011157,0.0013066,0.0009201,0.001211,0.0014709,0.0013219,0.0010005,0.001892,0.0013286,0.0021264,0.0020182,0.0019344,0.001901,0.0024382,0.0018497,0.0015645,0.0061904,0.0089658,0.0048375,0.0012613,0.0013696,0.0012962,0.0069828,0.0021248,0.0021286,0.0043853
511,0.0044186,0.0036402,0.0043568,0.0060647,0.0039966,0.0063175,0.0061928,0.0054855,0.0066992,0.0085888,0.0068757,0.0053797,0.0078982,0.0040572,0.0065267,0.0069834,0.0055514,0.0068461,0.0080253,0.0069286,0.0094906,0.0059589,0.0053246,0.0067355,0.0081882,0.0085691,0.0064674,0.0112115,0.0054621,0.0056334,0.0049085,0.0067168,0.0063641,0.0039471,0.0030773,0.012054,0.0045342,0.0039964,0.0071934,1.1283876,0.009575,0.0105273,0.0057872,0.0070686,0.0083053,0.005837,0.0082513,0.0069495,0.0085333,0.0125454,0.0129958,0.0132775,0.0096214,0.005578,0.0082448,0.0067044,0.0063822,0.0061285,0.0134772,0.008623,0.0067608,0.0089137,0.0068566,0.0056999,0.005658,0.0122402,0.009124,0.0077015,0.0102263,0.0007734,0.0092061
512,0.0010371,0.0006775,0.0008995,0.0010859,0.00076,0.0012646,0.0013653,0.0010804,0.00122,0.0015288,0.001214,0.0010276,0.0013901,0.0009644,0.001036,0.0012661,0.0013746,0.0013182,0.0015099,0.001347,0.0014354,0.0011154,0.0010512,0.0011508,0.0015556,0.001336,0.0015642,0.0038675,0.0023192,0.0009631,0.0014948,0.0011462,0.0013381,0.0012626,0.0011225,0.0081969,0.0010788,0.0007919,0.0016688,0.0024505,1.1489228,0.0706315,0.0010691,0.0017682,0.0020596,0.001032,0.001731,0.0010504,0.0020125,0.0025974,0.0022569,0.002294,0.0020338,0.0014175,0.0022085,0.0016035,0.001077,0.0013007,0.0028614,0.003454,0.0013927,0.0018611,0.0019452,0.0023015,0.0011697,0.0046503,0.0023826,0.0012522,0.0027829,0.0001807,0.0027962
513,0.0165666,0.0104185,0.0132266,0.017058,0.0121875,0.017368,0.0224337,0.0170975,0.0192417,0.0245528,0.0193583,0.0161427,0.0225407,0.0128757,0.0159061,0.0199958,0.0224087,0.0206752,0.0243659,0.0216402,0.0233447,0.0179089,0.01653,0.0184503,0.0252552,0.0212724,0.0256768,0.0326461,0.0163362,0.0151934,0.0229245,0.0183774,0.0209343,0.0202041,0.0186963,0.0489726,0.0169431,0.0127801,0.0276217,0.0364168,0.0220588,1.2668486,0.0179339,0.0292232,0.0338491,0.0163984,0.0282046,0.0164096,0.0335068,0.0268774,0.0356757,0.0312397,0.0326755,0.0232256,0.0293398,0.0258641,0.0170979,0.0200572,0.0216453,0.0228821,0.0216545,0.0258447,0.0223489,0.0228807,0.0174869,0.0254462,0.0304831,0.0189357,0.0447839,0.0029665,0.0445397
514,0.0024314,0.0015364,0.0023833,0.002833,0.0020262,0.0046056,0.003478,0.004591,0.0064769,0.0065562,0.008406,0.0062485,0.0072982,0.002362,0.004761,0.0055865,0.0072475,0.0071446,0.0102505,0.0080146,0.0079878,0.0060457,0.0046933,0.0061991,0.0084121,0.0068371,0.0033684,0.0105679,0.0047866,0.0046096,0.0041149,0.0030066,0.0050834,0.0025111,0.0020329,0.0051028,0.0030606,0.0019931,0.004783,0.0170461,0.0030235,0.0063391,1.0059486,0.007254,0.0062676,0.0036268,0.0066137,0.0054643,0.0059265,0.0052481,0.0089836,0.0062033,0.0113288,0.0063512,0.0058093,0.0030309,0.0037568,0.0029185,0.0037005,0.0038997,0.0033535,0.0043622,0.0041174,0.0036024,0.004134,0.0148926,0.0113487,0.0084415,0.0059111,0.0006498,0.0046029
521CI,0.0335051,0.0237407,0.0459912,0.0444904,0.0325834,0.046978,0.027279,0.0296581,0.0301083,0.0344392,0.0293766,0.0282319,0.0285636,0.0393492,0.027153,0.0308635,0.0313534,0.0378254,0.0328061,0.0326233,0.0267179,0.0293564,0.0294427,0.0251271,0.0300632,0.0322469,0.0271927,0.0305189,0.0300396,0.0195699,0.0565391,0.1522648,0.0596588,0.0320701,0.0632297,0.03439,0.0224111,0.0176158,0.0299186,0.0262757,0.0340092,0.0366859,0.0160449,1.132566,0.1124035,0.0250504,0.1924121,0.0373124,0.0279031,0.0239866,0.0290779,0.0466614,0.0257455,0.0261535,0.0291744,0.0240761,0.0226481,0.0265534,0.0275592,0.0253652,0.0255744,0.0450997,0.0331757,0.0475068,0.0466621,0.0105752,0.0149873,0.0304616,0.0174197,0.0785897,0.0711094
523,0.0082248,0.0049767,0.0077693,0.0493751,0.0616085,0.0113788,0.0089861,0.0071265,0.0064926,0.0064549,0.0071269,0.0067595,0.006218,0.0071392,0.0061962,0.0072245,0.0101809,0.0219127,0.0206611,0.0166446,0.0069984,0.013503,0.0129911,0.0121531,0.0188543,0.0185986,0.0060142,0.0058744,0.0058863,0.0042255,0.0645691,0.0279585,0.0999356,0.0086294,0.0240146,0.0135791,0.0078863,0.004332,0.005957,0.0073616,0.0075454,0.0058553,0.0025577,0.0593951,1.12506,0.0165276,0.6634925,0.0099361,0.00923,0.0069018,0.0085689,0.0182542,0.0081202,0.0067721,0.0077491,0.0081442,0.0131805,0.00874,0.0167118,0.0092461,0.0054706,0.0101583,0.023575,0.0244745,0.0073489,0.00404,0.0036174,0.0155303,0.0045238,0.0053075,0.0190784
524,0.0289024,0.0379586,0.0586128,0.0320445,0.0464242,0.015851,0.0098276,0.0205797,0.034433,0.060964,0.0188987,0.0141007,0.013621,0.039645,0.0173132,0.0175512,0.0235388,0.0196724,0.0176631,0.0189461,0.0201148,0.0242634,0.0154843,0.0155545,0.0188032,0.0158749,0.0141442,0.0186244,0.0124138,0.0085333,0.0219715,0.0099061,0.033456,0.0447176,0.0314792,0.0229072,0.0153892,0.0266667,0.0134279,0.0108405,0.0179345,0.0099353,0.0037299,0.0192272,0.0349775,1.3992197,0.0414449,0.0190939,0.0213444,0.012477,0.0130255,0.0074666,0.0159599,0.0228797,0.0171101,0.0331496,0.0453938,0.0323378,0.0244915,0.0237865,0.0173959,0.016464,0.0140557,0.0126376,0.0091439,0.005998,0.0069984,0.0280739,0.0076766,0.0027344,0.0559584
525,0.0001778,0.0002349,0.0003575,0.0001967,0.0002903,9.78e-05,6.14e-05,0.0001273,0.0002109,0.0003718,0.0001191,9.35e-05,8.51e-05,0.0002421,0.0001071,0.0001087,0.0001452,0.0001436,0.0001128,0.0001192,0.0001241,0.0001513,9.79e-05,9.72e-05,0.0001169,9.86e-05,8.7e-05,0.0001143,7.66e-05,5.31e-05,0.0001344,6.13e-05,0.0002051,0.0002734,0.0001919,0.0001409,9.72e-05,0.0001629,8.28e-05,6.72e-05,0.0001102,6.15e-05,2.3e-05,0.0001174,0.0002131,0.0084996,1.0365899,0.0001167,0.0001305,7.67e-05,8.02e-05,5.86e-05,9.84e-05,0.0001491,0.0001077,0.0002028,0.0002788,0.0001976,0.0001499,0.0001476,0.0001072,0.0001021,8.72e-05,7.84e-05,5.63e-05,3.75e-05,4.33e-05,0.0001721,0.0006096,1.67e-05,0.000342
532RL,0.0207564,0.0105083,0.0984053,0.0289566,0.0165919,0.0238136,0.0200183,0.0199622,0.0194458,0.0230874,0.0167448,0.0173241,0.0208216,0.0665755,0.0214047,0.0207115,0.0198729,0.0204261,0.0219965,0.0194553,0.0194983,0.0185988,0.0186609,0.0206652,0.016269,0.0243799,0.0134583,0.0093096,0.0096017,0.0100935,0.0505578,0.0693493,0.0358817,0.0334161,0.0162307,0.0187947,0.0191663,0.0084519,0.0114376,0.0188431,0.0163925,0.0262023,0.0127115,0.0091776,0.0121956,0.0125066,0.0097057,1.0171206,0.0119492,0.0134668,0.0174956,0.0292568,0.0155023,0.0215315,0.0159017,0.012368,0.0103132,0.0083623,0.0098193,0.0164258,0.0112163,0.0154237,0.0157194,0.0079095,0.0073406,0.0078931,0.0061553,0.0152268,0.0117661,0.0013204,0.013118
5411,0.009394,0.0083031,0.0085693,0.0151859,0.0223771,0.0224261,0.0108732,0.0083603,0.0091775,0.0096238,0.0102544,0.0075871,0.0079967,0.0074879,0.0085867,0.0085808,0.008902,0.0099851,0.0099568,0.0104833,0.0077173,0.0077472,0.0074664,0.0071778,0.0103983,0.0124607,0.0104358,0.008134,0.0060485,0.0079101,0.0090417,0.0145029,0.0111207,0.0063161,0.0056821,0.0242893,0.0067736,0.0071933,0.0085627,0.0157275,0.0122597,0.0122053,0.0053119,0.0104584,0.0189884,0.0322799,0.0230725,0.0058864,1.0135206,0.0187634,0.024154,0.0224209,0.0134382,0.0108243,0.0089395,0.0131418,0.018822,0.012141,0.0088976,0.0158198,0.0129218,0.0105813,0.0106696,0.0092509,0.0153548,0.0073958,0.0055302,0.0099852,0.0097941,0.0017999,0.0315424
5412OP,0.0367844,0.0349983,0.0331481,0.0577063,0.0375758,0.0535223,0.0562702,0.048643,0.060216,0.0801469,0.0574389,0.0454491,0.0568335,0.0324098,0.0555612,0.0632414,0.0479759,0.0567645,0.0672175,0.0572323,0.052755,0.0516352,0.0435674,0.050631,0.0749002,0.0774798,0.0568074,0.1010681,0.0460776,0.0507983,0.0347827,0.0524232,0.0498923,0.0306125,0.0267126,0.1228819,0.0340437,0.0261942,0.0647388,0.0932913,0.094868,0.0959483,0.0267899,0.060798,0.0633605,0.0546502,0.0666995,0.0314297,0.0494688,1.102949,0.108286,0.0918826,0.0593328,0.0469496,0.0411782,0.052783,0.0517206,0.0506638,0.0461187,0.0868062,0.0621402,0.0765017,0.0623128,0.0427632,0.0257839,0.0790697,0.0398267,0.0648925,0.0400849,0.0067993,0.0797645
5415,0.0064031,0.0045891,0.0255168,0.0073241,0.0040118,0.0119126,0.0079447,0.0078253,0.0106352,0.0104446,0.0091121,0.0083324,0.0146691,0.0181209,0.0089722,0.0116922,0.0081165,0.0098923,0.0134036,0.0152695,0.021595,0.0074234,0.0091725,0.0142323,0.0136214,0.0106137,0.0076594,0.013583,0.0053263,0.0059093,0.0111948,0.0200708,0.011005,0.005726,0.004269,0.0067339,0.0046282,0.0042832,0.0066316,0.0190411,0.0073917,0.0111833,0.0112818,0.0129651,0.0162663,0.0069735,0.0143115,0.0045089,0.0138487,0.0084111,1.0159619,0.0267635,0.0143693,0.0074559,0.0096499,0.0086802,0.0096691,0.0078092,0.0076746,0.0056612,0.0068044,0.0086794,0.0074059,0.0070135,0.0077357,0.045065,0.0586435,0.0185811,0.011202,0.0013615,0.0087803
55,0.016882,0.00973,0.0324296,0.05235,0.0145965,0.0124421,0.018894,0.0398764,0.0387272,0.035328,0.0204815,0.0262154,0.021154,0.0315901,0.06926,0.0346819,0.0282103,0.0241954,0.0318416,0.0468564,0.0432088,0.0236742,0.0448962,0.0315591,0.0212435,0.0320898,0.0343342,0.0139676,0.0150729,0.0703785,0.0185649,0.0105428,0.0247892,0.0286729,0.0131293,0.014391,0.0211765,0.009499,0.0264475,0.0320976,0.0126313,0.0134723,0.0057402,0.0109183,0.0213816,0.0098294,0.0174967,0.0195965,0.0296819,0.0256579,0.0326113,1.0086476,0.0451697,0.0404716,0.0152629,0.0350666,0.0207167,0.0233885,0.0178844,0.0254458,0.0187335,0.0475038,0.071492,0.0266775,0.0075013,0.0103922,0.0075927,0.0127849,0.0094782,0.0014944,0.01845
561,0.0335652,0.0146629,0.0216962,0.0271493,0.0179886,0.0311171,0.0255525,0.0338506,0.0392761,0.1157458,0.0353988,0.034107,0.0576447,0.0225247,0.0284663,0.0375685,0.0346169,0.0560514,0.0526826,0.0417991,0.0325307,0.0309472,0.0323278,0.0498194,0.0366052,0.0348578,0.0362241,0.0377986,0.0296123,0.0246046,0.0799773,0.0344893,0.0809502,0.0581874,0.0403793,0.138271,0.0532244,0.0371195,0.0378426,0.0584829,0.0352754,0.0391923,0.0178767,0.0325483,0.0280115,0.0393591,0.0254707,0.0459764,0.0509082,0.041217,0.0656933,0.0327369,1.0513795,0.0397703,0.0403207,0.0477598,0.0476673,0.0485314,0.0517128,0.0521944,0.0360429,0.0426173,0.0360284,0.0310535,0.0313874,0.044205,0.0215611,0.0369545,0.0295657,0.004233,0.153295
562,0.0042367,0.0026274,0.0033176,0.0048583,0.0046302,0.0034693,0.0039787,0.0044747,0.0050396,0.0040521,0.0036694,0.006617,0.0037635,0.0037334,0.0046044,0.0054955,0.0042472,0.0147363,0.0055989,0.0040691,0.0026588,0.0039032,0.0043446,0.003396,0.0052995,0.0034122,0.0021869,0.0050693,0.0035683,0.0020581,0.0017443,0.0022541,0.0029804,0.0031261,0.0016642,0.0032522,0.0035061,0.0046762,0.003016,0.0021583,0.0016405,0.0015947,0.0006716,0.001661,0.0012933,0.0025669,0.0037805,0.0017239,0.0017933,0.0019288,0.0019644,0.0022763,0.0037297,1.0960429,0.0050254,0.0031947,0.0034163,0.0049392,0.0040676,0.0027181,0.006001,0.009367,0.0048336,0.0037122,0.0026652,0.0020545,0.0023403,0.0081313,0.0114641,0.0002817,0.0115959
61,0.0002972,9.01e-05,4.77e-05,7.67e-05,6.33e-05,0.0003875,0.0001171,0.000145,0.0001076,0.0001204,0.0001106,0.0001216,0.0005142,7.45e-05,9.19e-05,0.0001061,9.37e-05,0.0002078,0.0001074,9.79e-05,8.19e-05,9.24e-05,0.0001012,8.51e-05,9.6e-05,8.16e-05,0.0003121,0.0001874,0.0011726,4.14e-05,8.99e-05,0.0002796,0.0001245,0.0001147,7.23e-05,0.0003968,0.0001104,5.62e-05,0.0011529,0.000104,0.0001878,0.0005604,0.0001019,6.4e-05,6.59e-05,5.63e-05,6.27e-05,6.02e-05,6.56e-05,7.73e-05,0.0001423,8.16e-05,0.0003969,9.4e-05,1.0079678,7.38e-05,0.0001758,6.74e-05,7.73e-05,0.0039895,0.0006857,9.35e-05,9.29e-05,0.0006286,0.0002205,0.0011135,0.0001538,8.61e-05,0.0020287,9.6e-06,0.0001543
621,2.16e-05,2.36e-05,1.63e-05,1.77e-05,3.83e-05,1.83e-05,1.74e-05,2.25e-05,2.39e-05,3.32e-05,3.05e-05,4.19e-05,2.94e-05,1.89e-05,2.14e-05,2.67e-05,2.18e-05,0.0001017,3.96e-05,3.17e-05,4.44e-05,2.89e-05,2.91e-05,2.85e-05,2.58e-05,2.41e-05,1.75e-05,1.95e-05,1.7e-05,1.31e-05,0.0001054,2.41e-05,8.1e-05,2.39e-05,1.33e-05,3.85e-05,2.77e-05,1.29e-05,1.77e-05,2.38e-05,5.47e-05,6e-05,1.04e-05,1.86e-05,5.53e-05,1.58e-05,4.1e-05,1.57e-05,1.9e-05,6.01e-05,2.64e-05,2.42e-05,0.0001522,4.72e-05,2.92e-05,1.0197824,0.0204497,0.0003581,1.81e-05,0.001084,3.45e-05,2.37e-05,2.13e-05,7.92e-05,1.35e-05,5.99e-05,0.0010759,1.77e-05,0.0018825,2.2e-06,4.44e-05
622,3e-07,3e-07,2e-07,2e-07,5e-07,2e-07,2e-07,3e-07,3e-07,4e-07,4e-07,6e-07,4e-07,3e-07,3e-07,4e-07,3e-07,1.4e-06,5e-07,4e-07,6e-07,4e-07,4e-07,4e-07,3e-07,3e-07,2e-07,3e-07,2e-07,2e-07,1.4e-06,3e-07,1.1e-06,3e-07,2e-07,5e-07,4e-07,2e-07,2e-07,3e-07,7e-07,8e-07,1e-07,2e-07,7e-07,2e-07,5e-07,2e-07,3e-07,8e-07,4e-07,3e-07,2e-06,6e-07,4e-07,0.0002646,1.0113566,4.8e-06,2e-07,1.45e-05,5e-07,3e-07,3e-07,1.1e-06,2e-07,8e-07,1.44e-05,2e-07,2.52e-05,0.0,6e-07
623,4.59e-05,3.17e-05,4.93e-05,3.69e-05,5.55e-05,3.87e-05,3.29e-05,5.26e-05,6.16e-05,5.88e-05,5.4e-05,6.58e-05,6.56e-05,6.73e-05,6.27e-05,6.91e-05,4.25e-05,0.0001085,7.36e-05,6.78e-05,0.0002115,6.32e-05,7.02e-05,7.03e-05,4.99e-05,5.42e-05,3.6e-05,1.73e-05,2.83e-05,2.98e-05,0.0006032,4.97e-05,0.0004124,4.36e-05,1.81e-05,3.74e-05,3.87e-05,1.66e-05,3.12e-05,3.92e-05,3.28e-05,0.0001166,3.04e-05,4.45e-05,0.0002992,2.37e-05,0.0001973,2.54e-05,2.68e-05,2.87e-05,4.43e-05,3.88e-05,3.31e-05,5.15e-05,4.13e-05,2.06e-05,2.5e-05,1.0000239,2.32e-05,3.06e-05,2.28e-05,4.2e-05,3.73e-05,2.83e-05,2.71e-05,0.0002934,0.0072211,2.56e-05,0.0012153,5.1e-06,4.16e-05
624,3.6e-06,7.4e-06,2e-06,2.5e-06,1.46e-05,2.5e-06,2.7e-06,3.2e-06,2.4e-06,2e-06,7.3e-06,1.34e-05,3.8e-06,1.8e-06,2e-06,3.1e-06,3.4e-06,4.24e-05,9.2e-06,6.4e-06,2.8e-06,6.5e-06,5.9e-06,4.2e-06,4.4e-06,3.3e-06,1.2e-06,1.7e-06,1.8e-06,8e-07,2.3e-06,1.8e-06,3.6e-06,2.6e-06,1e-06,2.8e-06,6.1e-06,1.5e-06,1.6e-06,1.8e-06,2.1e-06,1.9e-06,6e-07,9e-07,1.2e-06,9e-07,1.5e-06,9e-07,9e-07,1e-06,1.3e-06,1.1e-06,1.6e-06,1.71e-05,6.4e-06,1.9e-06,5.1e-06,1.6e-06,1.0000016,5e-06,2.3e-06,2.7e-06,1.7e-06,2.4e-06,1.2e-06,2.2e-06,1.38e-05,2.5e-06,0.0009991,2e-07,3.4e-06
711AS,0.0021842,0.0009546,0.0011803,0.0016372,0.00111,0.0015688,0.0016014,0.0020173,0.0019711,0.0021968,0.001993,0.0017498,0.0024998,0.0012969,0.0017215,0.002518,0.001936,0.0022006,0.0023988,0.0020857,0.0016721,0.0015789,0.0017904,0.0017057,0.0022686,0.0021829,0.0024254,0.004448,0.0033338,0.0015837,0.0016906,0.0070668,0.001898,0.0018523,0.001319,0.0028614,0.0024036,0.0013062,0.0022004,0.0030782,0.0401378,0.0321023,0.0013318,0.0030614,0.003008,0.001751,0.0032085,0.0021977,0.0045302,0.0049,0.004423,0.0081032,0.0047026,0.0026202,0.0044949,0.0025882,0.002095,0.0026971,0.0027823,1.1393364,0.0053444,0.0034535,0.0046974,0.0035247,0.0011875,0.0042927,0.0016677,0.0016242,0.0024081,0.0003004,0.0083881
713,0.0004276,0.0001699,0.0002559,0.0003192,0.0002667,0.0005198,0.0004031,0.0003873,0.0003191,0.0004,0.0004054,0.0003152,0.0004579,0.000283,0.0003246,0.0004221,0.0003832,0.0004421,0.0004718,0.0004408,0.000334,0.0003083,0.0004301,0.0004105,0.0006307,0.0006254,0.0005172,0.0002736,0.0005314,0.0002195,0.0003109,0.0003223,0.0004065,0.0002532,0.0001875,0.0003848,0.0002344,0.0001683,0.0006239,0.0005166,0.0004334,0.0003848,0.0005126,0.0008385,0.0007829,0.0005947,0.0007844,0.0005111,0.0010564,0.0007916,0.0018351,0.0015659,0.0012823,0.000938,0.0006712,0.0008647,0.0002779,0.000504,0.0006555,0.0009005,1.001312,0.0012299,0.0007337,0.0003155,0.0001684,0.0043809,0.0003362,0.0013961,0.0011407,7.45e-05,0.0004557
721,0.0030414,0.0012839,0.0021548,0.002549,0.0027887,0.0057518,0.0022471,0.0032492,0.0032472,0.0035368,0.0041084,0.0030482,0.0066963,0.0023263,0.0025352,0.0050309,0.0036869,0.0040528,0.0052247,0.0040986,0.0027788,0.0029687,0.0036374,0.0034881,0.0059354,0.0058884,0.0027334,0.0023365,0.0024978,0.0016138,0.0027155,0.0029425,0.0037244,0.002146,0.0016067,0.0040866,0.0031467,0.0021878,0.0025092,0.0053385,0.0045487,0.0039804,0.0050924,0.0080746,0.0076082,0.0055194,0.0075798,0.0054154,0.0085946,0.006568,0.0167961,0.0037002,0.0087869,0.0100769,0.0064149,0.0063126,0.002601,0.0042593,0.0033163,0.0040242,0.00329,1.0042555,0.0046717,0.0030779,0.0015519,0.0051283,0.0048394,0.0027363,0.0031988,0.000698,0.0143545
722,0.0095829,0.004432,0.0046882,0.0058711,0.0058804,0.0155921,0.0051076,0.0076272,0.0081247,0.0102658,0.0081541,0.0067469,0.0104071,0.0050683,0.0058235,0.0093207,0.007163,0.0094658,0.0094502,0.0077849,0.0081415,0.006301,0.0068014,0.0066013,0.0092046,0.0090812,0.0072052,0.0083356,0.0082277,0.0051172,0.0405207,0.0054868,0.0087109,0.0093163,0.0049217,0.0098317,0.0076261,0.0072962,0.0085904,0.0088413,0.0083414,0.0071315,0.0063018,0.0132042,0.0104071,0.0125926,0.0123865,0.0119257,0.0182281,0.0188732,0.0252657,0.0159221,0.0239375,0.01258,0.0115494,0.017459,0.0138783,0.0198208,0.0149175,0.0096676,0.0080534,0.1271499,1.0100808,0.0073846,0.0110905,0.005807,0.0051857,0.0063414,0.0081899,0.0012381,0.0360065
81,0.016073,0.0369918,0.0094664,0.0127426,0.010756,0.0139274,0.0188481,0.020396,0.0254234,0.0177611,0.0269678,0.0293035,0.0241255,0.0109487,0.0232542,0.028281,0.0276841,0.0405237,0.026768,0.0220746,0.0184434,0.0211248,0.0218128,0.0188478,0.0230412,0.0178826,0.0187053,0.0183868,0.0195795,0.0126104,0.0146075,0.0128462,0.0157162,0.0456298,0.0256121,0.046661,0.0199296,0.0131815,0.0157672,0.0150669,0.0134292,0.0193794,0.006378,0.0207663,0.0146648,0.032199,0.0160285,0.0215335,0.0119369,0.0124219,0.0144642,0.0210534,0.0234807,0.0200221,0.02116,0.0172606,0.0225431,0.015703,0.0140777,0.019056,0.0187143,0.0211919,0.023816,1.0421817,0.0239165,0.0111537,0.006786,0.0145268,0.0197995,0.0022226,0.0301025
