RowCode,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
483,0.002465,0.0008552,0.0018531,0.002001,0.0007508,0.0008561,0.0010529,0.003685,0.0018967,0.000804,0.000703,0.0013455,0.0007877,0.0014194,0.0024579,0.0016855,0.0024197,0.0033372,0.0012921,0.0010254,0.0006966,0.001474,0.0010071,0.0008158,0.0008207,0.0009968,0.0004749,0.0004897,0.0003311,0.000241,0.0006325,0.000673,1.0024367,0.0007428,0.0005275,0.0021643,0.0005166,0.0002032,0.0003877,0.0004977,0.0004613,0.0002491,0.0003238,0.0003197,0.0005035,0.0001313,0.0004242,0.0002406,0.0002714,0.0003543,0.0002273,0.0003371,0.0003939,0.000678,0.0004731,0.0005733,0.0005754,0.0005339,0.000523,0.0003,0.000388,0.0007401,0.0009062,0.0003059,0.021416,0.0055853,0.0015856,0.0008084,0.0013722,6.22e-05,0.0004949
484,0.0244117,0.0198174,0.0055295,0.0121452,0.0064237,0.0044023,0.0182869,0.0385876,0.0285344,0.0258271,0.0318487,0.0254255,0.0238851,0.0165436,0.0168712,0.0194815,0.0285618,0.0278732,0.0165662,0.018157,0.013098,0.0188641,0.0234693,0.0151546,0.0229799,0.0174227,0.0060653,0.0096604,0.0062588,0.0068944,0.0262508,0.0103106,0.0140874,1.0683682,0.0099518,0.0072138,0.0283986,0.0028639,0.0063983,0.0110244,0.0080605,0.0040628,0.0058282,0.0029823,0.0027898,0.0016829,0.0033362,0.0030877,0.0039028,0.0045888,0.0032576,0.0037735,0.0051332,0.0080414,0.0068507,0.0060553,0.0074809,0.0077746,0.0116238,0.0057604,0.0076011,0.0071119,0.0097013,0.0053062,0.0170323,0.0064052,0.0052157,0.0085061,0.0080288,0.000557,0.0056262
485,0.0007972,0.0004499,0.0006501,0.0008729,0.0009965,0.0008161,0.000843,0.0009982,0.0008018,0.0010584,0.0011287,0.0009811,0.0011273,0.0006418,0.0009438,0.001289,0.0009774,0.001184,0.0010201,0.0010323,0.0008498,0.0007189,0.0010723,0.0006753,0.0010775,0.001163,0.0006413,0.0010223,0.000537,0.0005468,0.0006714,0.0092948,0.0008654,0.0006779,1.0005251,0.0013201,0.0006034,0.0002934,0.0006891,0.0014261,0.002163,0.0013646,0.0020349,0.0027642,0.0017375,0.0015418,0.0024778,0.0016504,0.0026048,0.002151,0.0035498,0.0009202,0.0028272,0.0019766,0.001604,0.0017878,0.0014558,0.0028613,0.0008947,0.0155347,0.0009446,0.0009184,0.0012469,0.000603,0.0004151,0.0004518,0.0004253,0.0019699,0.0039908,0.0002671,0.0032525
486,0.0033207,0.0018984,0.0292886,0.0048735,0.0014007,0.0460237,0.0025052,0.0026029,0.0039742,0.0028474,0.0025241,0.0029925,0.0027049,0.0490737,0.0048109,0.0036314,0.0032524,0.0041869,0.0023274,0.0020429,0.0016204,0.0023008,0.0020296,0.0015214,0.0021027,0.0022701,0.0009301,0.001867,0.0021974,0.0016986,0.0060888,0.0057923,0.0055328,0.00401,0.0040805,1.0102211,0.003283,0.0016595,0.00156,0.0010876,0.0012504,0.0007343,0.0007771,0.0011417,0.0008516,0.0004088,0.0019837,0.0009401,0.0009409,0.0008534,0.0008138,0.0013322,0.0016029,0.0038013,0.0015895,0.0011314,0.0013661,0.001699,0.0013606,0.0012596,0.001589,0.0023164,0.0024954,0.0009003,0.0033374,0.0018308,0.0007576,0.0291983,0.0025602,0.0001965,0.0045996
487OS,0.0074082,0.0076304,0.0044558,0.0205848,0.0033477,0.0119882,0.0065208,0.0114338,0.0091684,0.0086764,0.0143825,0.0106,0.0108959,0.0081458,0.0074316,0.0101325,0.0118115,0.0112832,0.0066096,0.0069421,0.0055432,0.0069908,0.0083897,0.0054482,0.0082728,0.0076273,0.023114,0.0157096,0.0071748,0.0062304,0.0539324,0.0278861,0.0725751,0.1327846,0.022854,0.0363825,1.0880556,0.009787,0.0127308,0.0195772,0.0158139,0.0035979,0.0109009,0.0040407,0.0072599,0.0024496,0.0062328,0.0082857,0.0068189,0.0093215,0.0056537,0.0037888,0.0079181,0.0169238,0.0050126,0.0054117,0.0057149,0.0053368,0.0078755,0.0100449,0.0075293,0.0044379,0.0056978,0.0043904,0.0093205,0.0034426,0.0028472,0.0193618,0.0040545,0.0005109,0.0051364
493,0.0041989,0.0010585,0.000742,0.0053199,0.0005926,0.0037106,0.0019071,0.0027778,0.0029645,0.0026991,0.0022309,0.0020156,0.0030984,0.0010562,0.002115,0.0023487,0.0022013,0.0023857,0.0030441,0.0024589,0.003707,0.0019282,0.0023759,0.0018011,0.0022351,0.0033473,0.0059722,0.0208393,0.0169578,0.0272351,0.0011272,0.0010584,0.0084787,0.0110169,0.0029982,0.0022247,0.003363,1.0403609,0.012803,0.0041882,0.0030297,0.001202,0.0021996,0.0005093,0.0004493,0.0004554,0.0006299,0.0011275,0.00128,0.0011806,0.0010379,0.000612,0.0018957,0.0017348,0.0009635,0.0011273,0.0012603,0.0011848,0.001538,0.0016514,0.0010051,0.0011908,0.0028892,0.0011336,0.0007483,0.0007475,0.0012678,0.0012069,0.0019673,8.43e-05,0.0010827
4A0,0.0064697,0.0019041,0.0012832,0.0064855,0.0015555,0.004061,0.0568109,0.0050885,0.0049519,0.0032279,0.007267,0.0033892,0.0182656,0.0017621,0.0082356,0.0056952,0.0032776,0.0034872,0.0025678,0.0045412,0.004466,0.0032499,0.0041715,0.0023248,0.0070574,0.0040747,0.001434,0.0034888,0.001735,0.0016358,0.0023839,0.0052292,0.0065071,0.0311418,0.0370989,0.003479,0.0087091,0.0009447,1.0021451,0.0026808,0.0024333,0.0014247,0.0018165,0.00227,0.0015335,0.0008626,0.0018533,0.0012161,0.0017236,0.001848,0.0013089,0.0014087,0.0022407,0.0017429,0.0017512,0.0021463,0.0020037,0.0024555,0.0023892,0.0027298,0.0019886,0.0045547,0.0104795,0.0051185,0.001479,0.0021127,0.0020264,0.0070277,0.0025165,0.000841,0.0047148
511,0.0036219,0.0033232,0.0039477,0.0054355,0.0038252,0.0036257,0.0051534,0.0056635,0.0050411,0.0075177,0.0050406,0.004198,0.0054109,0.0035782,0.0054291,0.0057066,0.0042334,0.0051311,0.0050694,0.0056396,0.0074772,0.0043165,0.0047886,0.0039342,0.0051186,0.0068331,0.0053582,0.012327,0.0055343,0.0070149,0.0045274,0.0067094,0.0051297,0.0034484,0.0035422,0.0135433,0.0040194,0.0020038,0.0072583,1.1139253,0.0135335,0.0076501,0.0086568,0.0087308,0.0078101,0.0044453,0.0107019,0.0065893,0.0071151,0.0117673,0.0108989,0.0113475,0.0094553,0.0050901,0.0063093,0.0056298,0.0053424,0.0056445,0.0123442,0.0069188,0.0057176,0.0065183,0.0073043,0.0054787,0.0048006,0.0063513,0.0044306,0.0072645,0.0086747,0.0010076,0.0083573
512,0.0008216,0.0005525,0.0008521,0.0008596,0.000642,0.0008333,0.0010381,0.0009285,0.0007647,0.0010836,0.0007705,0.0006794,0.0007969,0.0008701,0.0007916,0.0008578,0.0007732,0.0008621,0.0007917,0.001005,0.000988,0.0006974,0.000906,0.0006688,0.0007909,0.0009111,0.0013729,0.004296,0.0024524,0.0011249,0.0014153,0.0011863,0.0010118,0.0011648,0.0011341,0.0069125,0.0007844,0.0003474,0.0015922,0.0020543,1.2255605,0.0581374,0.0019156,0.0027312,0.0018748,0.0007175,0.0019244,0.001092,0.0022635,0.0024219,0.0017063,0.0020796,0.0020948,0.0012899,0.0013075,0.0014279,0.0008494,0.0011813,0.0022655,0.0036099,0.0011806,0.0011624,0.0015967,0.0018659,0.0006834,0.0031731,0.0012729,0.0010453,0.0016592,0.0002625,0.0024794
513,0.0148883,0.0095092,0.0126677,0.0150542,0.0116091,0.0110782,0.0192558,0.0164082,0.0130997,0.0192703,0.0135326,0.0116939,0.0141565,0.0111003,0.0131145,0.0147839,0.0136577,0.0149205,0.013966,0.0180377,0.0178321,0.0124218,0.0160101,0.0118608,0.014149,0.016005,0.025858,0.0404547,0.0172709,0.020291,0.0258134,0.0213695,0.018206,0.0208445,0.0213552,0.0302709,0.0134911,0.0063023,0.0302681,0.0346875,0.0303948,1.2017707,0.037277,0.0529989,0.035701,0.0131736,0.0360492,0.0167069,0.0437921,0.0275947,0.0302664,0.0304354,0.0386196,0.0225732,0.0209911,0.0265716,0.015386,0.0202853,0.0175203,0.0232351,0.0209286,0.0194485,0.0251033,0.0185428,0.0122899,0.0184377,0.0232118,0.0163803,0.029843,0.0049805,0.0451623
514,0.0019278,0.0012647,0.0022122,0.0024918,0.0019164,0.0027361,0.002876,0.0040252,0.0048649,0.0063984,0.0057138,0.0052219,0.0047529,0.0020167,0.0036625,0.0044468,0.0051305,0.0047398,0.0057487,0.0065932,0.0042717,0.0044867,0.0036634,0.0031191,0.004909,0.0054172,0.0025139,0.0100705,0.003949,0.0043194,0.0034443,0.0026001,0.0036605,0.0020111,0.0021568,0.0055745,0.0024077,0.0009823,0.0044172,0.015389,0.0040786,0.005359,1.0081754,0.0098102,0.0052607,0.0024217,0.0086132,0.0045281,0.0064667,0.0050316,0.0073009,0.0060756,0.0117123,0.0055445,0.0039035,0.0024797,0.00323,0.0024753,0.0025851,0.0035931,0.0030418,0.003081,0.0042238,0.0025826,0.0032723,0.0099126,0.0075038,0.0078585,0.0043138,0.0008649,0.0040516
521CI,0.0279287,0.0179481,0.049108,0.0378375,0.0322216,0.028967,0.0209688,0.0250782,0.0230257,0.0279436,0.0202697,0.0202068,0.0204835,0.0361671,0.0257792,0.0242409,0.0222004,0.0235998,0.0212872,0.0227513,0.0194684,0.0195766,0.0238245,0.0160527,0.0199107,0.0243333,0.0208162,0.0283645,0.0240829,0.0182639,0.0350271,0.0664661,0.0506656,0.0203283,0.0385265,0.0331527,0.0155253,0.0083555,0.0236832,0.0211357,0.0339953,0.0290317,0.0233787,1.1129204,0.0799997,0.0195962,0.1420574,0.0249073,0.0211872,0.0178241,0.0203823,0.0384293,0.0213928,0.0219413,0.0133116,0.0160046,0.014638,0.0185021,0.0160276,0.0206306,0.0234053,0.0306049,0.0375758,0.0212239,0.0282395,0.0068652,0.0117733,0.0258338,0.0130036,0.0821974,0.042669
523,0.0071521,0.0040646,0.0083243,0.0689609,0.0925149,0.0080341,0.0082098,0.0068941,0.005824,0.0059401,0.0059723,0.0059411,0.0050807,0.006797,0.0067467,0.0064977,0.0103564,0.0185023,0.013965,0.0152976,0.0066497,0.0113504,0.0144639,0.0087789,0.0145079,0.0171942,0.0047761,0.0058752,0.0052434,0.0044799,0.0458191,0.0190205,0.131432,0.0075313,0.0256728,0.0139228,0.0091469,0.0021548,0.0055369,0.0071054,0.009222,0.0046732,0.004154,0.0436295,1.1142272,0.0071857,0.6156825,0.0095149,0.0095293,0.0063693,0.0068833,0.0174077,0.0080644,0.0067388,0.0056853,0.0068921,0.0071349,0.0081554,0.0064478,0.0094609,0.0051972,0.0079102,0.0404415,0.0164931,0.0075699,0.0032744,0.0030465,0.0177842,0.0038103,0.0049705,0.015664
524,0.0291771,0.036385,0.0512614,0.0264149,0.0440514,0.0106316,0.0087637,0.0222223,0.0316209,0.0715955,0.0158758,0.0128267,0.0134659,0.0341745,0.021493,0.0174923,0.0188526,0.0138457,0.0115985,0.0157465,0.0224698,0.0169106,0.0164105,0.0109321,0.0134146,0.015109,0.0127698,0.0192769,0.0110903,0.0095197,0.0274569,0.0094811,0.034703,0.0419962,0.0224519,0.0239156,0.0121295,0.0115704,0.0129095,0.0100477,0.0243541,0.0077269,0.0068043,0.0169795,0.0251364,1.3012641,0.0745344,0.0152895,0.0227729,0.0122456,0.0106427,0.007046,0.0159387,0.0208684,0.0121625,0.0253115,0.0461686,0.0336588,0.0198214,0.0227918,0.0153127,0.0115593,0.0150852,0.0092873,0.0073572,0.0046522,0.0041159,0.024457,0.0067563,0.0036226,0.0528226
525,5.45e-05,6.93e-05,9.4e-05,4.9e-05,8.35e-05,1.99e-05,1.77e-05,4.2e-05,5.86e-05,0.0001311,3.19e-05,2.85e-05,2.64e-05,6.29e-05,4.05e-05,3.33e-05,3.58e-05,3.87e-05,2.48e-05,3.14e-05,4.23e-05,3.34e-05,3.24e-05,2.16e-05,2.61e-05,2.91e-05,2.38e-05,3.59e-05,2.1e-05,1.82e-05,5.06e-05,1.81e-05,6.4e-05,7.7e-05,4.13e-05,4.47e-05,2.3e-05,2.14e-05,2.43e-05,1.92e-05,4.54e-05,1.48e-05,1.29e-05,3.14e-05,4.61e-05,0.0023626,1.052774,2.83e-05,4.2e-05,2.28e-05,1.99e-05,1.96e-05,3e-05,4.68e-05,2.46e-05,4.7e-05,8.68e-05,6.2e-05,3.67e-05,4.34e-05,2.91e-05,2.21e-05,2.87e-05,1.85e-05,1.39e-05,9.2e-06,8e-06,4.55e-05,0.0004571,6.7e-06,9.76e-05
532RL,0.0157498,0.0105725,0.1054015,0.0274989,0.0181211,0.0172777,0.0183182,0.0177524,0.0181604,0.0245311,0.0126159,0.0146863,0.0183051,0.0665518,0.0262624,0.0208358,0.0159007,0.0163396,0.0180073,0.0177331,0.0174398,0.0150764,0.0161967,0.0135502,0.0146066,0.0200043,0.0114248,0.0100156,0.0085362,0.0105045,0.0373792,0.0429541,0.0314283,0.0178108,0.0285593,0.0290995,0.0124086,0.0047398,0.0111582,0.0173486,0.0188363,0.0249059,0.0180643,0.0131717,0.0234486,0.0160259,0.0177186,1.0165488,0.011853,0.0122024,0.0149249,0.025456,0.0173578,0.0166047,0.0095783,0.0107909,0.0108514,0.0084688,0.0071118,0.013435,0.0100987,0.0107595,0.0157255,0.0059638,0.0063574,0.0060908,0.0043526,0.0166815,0.0092373,0.0014715,0.0118895
5411,0.0080468,0.0077723,0.0083239,0.0138974,0.0156486,0.012542,0.0101913,0.0083116,0.0076197,0.0097889,0.0086708,0.006292,0.0062096,0.0069999,0.0075001,0.0073522,0.0067894,0.0076913,0.0071615,0.009125,0.0072684,0.0061476,0.0086571,0.0052031,0.0074864,0.0100944,0.0091781,0.0094383,0.0057049,0.0099129,0.0076185,0.0182945,0.0097785,0.005789,0.0062806,0.0250515,0.0056168,0.0035054,0.0085819,0.0151826,0.0192327,0.0119197,0.0092156,0.0137437,0.0179546,0.0313541,0.0374964,0.005588,1.0148799,0.0201662,0.0226362,0.0221724,0.0135522,0.0105756,0.0066172,0.0125058,0.017542,0.0113245,0.0067564,0.0154047,0.0133552,0.007506,0.0115516,0.0075219,0.0118596,0.005048,0.0038766,0.0095842,0.007136,0.0039531,0.0285243
5412OP,0.0325527,0.0336704,0.0349223,0.0553057,0.0384248,0.034973,0.0515482,0.0550998,0.0467296,0.0711773,0.0436845,0.0371544,0.0437599,0.0327381,0.0500274,0.0551564,0.0383912,0.0457207,0.0454783,0.0508536,0.0551443,0.0382838,0.0437714,0.0345101,0.0489538,0.066298,0.0498542,0.1251966,0.0485453,0.0722711,0.0382338,0.0636624,0.0443278,0.028294,0.0332256,0.1423282,0.0309321,0.0136955,0.0689631,0.0776735,0.1424844,0.0722534,0.0457385,0.0758041,0.0699375,0.0437903,0.0966911,0.0368057,0.0487016,1.1036449,0.0952379,0.0964423,0.0643005,0.0435702,0.0281197,0.0483214,0.0488763,0.0469537,0.0350736,0.0716107,0.0538483,0.0589077,0.0707414,0.0325665,0.0215798,0.0525296,0.0270087,0.0652648,0.0309609,0.0092184,0.0771983
5415,0.0042483,0.0035878,0.0243745,0.0070011,0.0031634,0.0062771,0.0054906,0.0061582,0.0068376,0.0073695,0.006233,0.0055096,0.0094386,0.01657,0.005876,0.007787,0.0053643,0.0062522,0.0069876,0.0098891,0.0120795,0.004609,0.0061844,0.0056964,0.0056044,0.0064891,0.0048847,0.0115784,0.0039697,0.0052252,0.007566,0.0215371,0.0073061,0.0043429,0.0040835,0.0064708,0.0029825,0.0017227,0.0050101,0.0154134,0.0085684,0.0082963,0.0106797,0.0113121,0.0114625,0.0042672,0.012848,0.00317,0.010701,0.0061657,1.010782,0.0207933,0.0115686,0.0055053,0.0044716,0.0057094,0.0066241,0.0055142,0.0043438,0.0042059,0.0052003,0.0048036,0.0060896,0.0041697,0.0056997,0.0232684,0.0306068,0.0173515,0.0065228,0.0015144,0.0060635
55,0.0163644,0.0102253,0.0234906,0.0356468,0.0128608,0.0073543,0.016392,0.0449451,0.0406227,0.0360257,0.0205641,0.0277253,0.025166,0.0260175,0.0800641,0.0405768,0.028949,0.0240441,0.0330153,0.0524668,0.0445818,0.0253049,0.0510972,0.0339687,0.0225432,0.0427387,0.026643,0.0128133,0.0119724,0.0696257,0.0146366,0.011542,0.0201517,0.0221948,0.0130682,0.0139086,0.0156121,0.0046664,0.0216206,0.0259698,0.014892,0.0109056,0.0108791,0.0114237,0.0212259,0.0067223,0.0191799,0.0139738,0.0238403,0.0208956,0.0221631,1.0081115,0.0363988,0.0296162,0.0110454,0.0256658,0.0180817,0.0196211,0.0137061,0.019704,0.0148479,0.0272254,0.0655544,0.0199754,0.0063275,0.0080559,0.0058796,0.0111235,0.0085416,0.0014902,0.0160344
561,0.0291912,0.0140082,0.024844,0.0252345,0.0182067,0.0213215,0.0237644,0.0294121,0.0373575,0.121246,0.0294041,0.0277661,0.0416306,0.0251531,0.0276355,0.0317835,0.0270026,0.0461886,0.0366813,0.0314602,0.0392511,0.025335,0.0282065,0.0306685,0.0259066,0.030066,0.0334075,0.0429397,0.02838,0.0303233,0.077218,0.0412346,0.059317,0.0447483,0.040186,0.1668527,0.0378741,0.0156978,0.0406281,0.0852974,0.0409742,0.026758,0.0350771,0.0450288,0.0291392,0.0447723,0.0334625,0.0481979,0.0594554,0.0518308,0.0571762,0.0308197,1.0564708,0.0335986,0.0277175,0.0453601,0.0440156,0.0479127,0.0351098,0.0464716,0.0324635,0.0308154,0.0353332,0.022223,0.0264526,0.0330538,0.01479,0.0375616,0.0226425,0.007303,0.1359589
562,0.004093,0.0028199,0.0044252,0.0036082,0.0082789,0.002717,0.0061837,0.0049658,0.0042309,0.0039117,0.0039267,0.0122943,0.0058352,0.0053347,0.005739,0.0059936,0.0052042,0.0311849,0.0099113,0.0075378,0.0062474,0.0071391,0.0067971,0.0054399,0.0050659,0.0050467,0.0021113,0.0058534,0.0040291,0.0029774,0.0019137,0.003039,0.0028812,0.003223,0.0024589,0.0041664,0.0034733,0.0030089,0.0038466,0.0027463,0.0027619,0.0017689,0.0017156,0.0026398,0.0013667,0.002636,0.008356,0.0021852,0.0021505,0.0021496,0.0018424,0.0028638,0.0040661,1.1001747,0.0054305,0.0035161,0.0037087,0.0055164,0.0038552,0.0034339,0.0069869,0.0077128,0.0056888,0.0050151,0.0029403,0.0020312,0.0022432,0.0074384,0.0100073,0.0004153,0.0127572
61,0.0002607,8.43e-05,5.69e-05,7.94e-05,5.78e-05,0.0002398,0.0001203,0.0001444,0.0001016,0.0001511,0.0001061,0.0001076,0.0002623,7.72e-05,8.96e-05,9.62e-05,8.36e-05,0.0001779,9.46e-05,9.19e-05,8.51e-05,8.28e-05,9.39e-05,7.17e-05,8.21e-05,7.94e-05,0.000247,0.0001687,0.0010148,5.5e-05,0.0011555,0.0004116,0.0001156,0.0001315,0.0001038,0.0004527,9.4e-05,3.03e-05,0.0010199,0.0001223,0.0001261,0.0006139,0.0001859,9.48e-05,6.63e-05,5.38e-05,8.48e-05,7.26e-05,9.09e-05,9.38e-05,0.0001557,7.78e-05,0.0007558,0.0001424,1.006401,8.32e-05,0.0002003,7.74e-05,6.83e-05,0.0011441,0.0001942,7.24e-05,0.0001003,0.0003607,0.0002058,0.0008278,7.76e-05,9.66e-05,0.0023532,1.3e-05,0.0001771
621,5.4e-05,6.03e-05,4.24e-05,4.76e-05,6.66e-05,3.37e-05,5.34e-05,6.13e-05,6.15e-05,0.0001135,7.42e-05,9.46e-05,6.92e-05,4.2e-05,6.08e-05,6.67e-05,5.51e-05,0.0001918,8.34e-05,7.31e-05,8.01e-05,6.38e-05,6.72e-05,5.75e-05,5.58e-05,6.13e-05,5.04e-05,7.99e-05,5.51e-05,4.88e-05,0.0002044,0.0001007,0.0001642,6.91e-05,4.85e-05,0.0001527,5.61e-05,2.13e-05,5.97e-05,9.15e-05,0.000321,0.0002173,5.5e-05,7.7e-05,9.67e-05,4.85e-05,9.96e-05,5.7e-05,7.86e-05,0.0001851,8.07e-05,9.12e-05,0.0006796,0.0001565,6.51e-05,1.0249716,0.0193871,0.0016387,4.8e-05,0.0060286,0.0001304,5.67e-05,7.71e-05,0.0002988,4.63e-05,9.44e-05,0.0014273,5.48e-05,0.0044,1.05e-05,0.0001566
622,5e-07,6e-07,4e-07,4e-07,6e-07,3e-07,5e-07,6e-07,6e-07,1e-06,7e-07,9e-07,6e-07,4e-07,6e-07,6e-07,5e-07,1.8e-06,8e-07,7e-07,7e-07,6e-07,6e-07,5e-07,5e-07,6e-07,5e-07,7e-07,5e-07,4e-07,1.9e-06,9e-07,1.5e-06,6e-07,4e-07,1.4e-06,5e-07,2e-07,5e-07,8e-07,2.9e-06,2e-06,5e-07,7e-07,9e-07,4e-07,9e-07,5e-07,7e-07,1.7e-06,7e-07,8e-07,6.2e-06,1.4e-06,6e-07,0.0002287,1.015712,1.5e-05,4e-07,5.52e-05,1.2e-06,5e-07,7e-07,2.7e-06,4e-07,9e-07,1.31e-05,5e-07,4.03e-05,1e-07,1.4e-06
623,4.04e-05,2.84e-05,4.88e-05,4.88e-05,5.85e-05,3.15e-05,3.31e-05,5.78e-05,5.97e-05,5.93e-05,4.54e-05,6.16e-05,4.98e-05,5.51e-05,8.45e-05,6.6e-05,4.21e-05,7.33e-05,5.16e-05,6.14e-05,0.0001607,5.31e-05,6.14e-05,5.93e-05,4.13e-05,5.39e-05,3.41e-05,2.31e-05,2.6e-05,3.02e-05,0.0008687,5.6e-05,0.0006645,4.04e-05,2.42e-05,4.18e-05,3.15e-05,9.6e-06,3.39e-05,4.03e-05,4.22e-05,0.0002105,6.3e-05,5.3e-05,0.0003301,1.88e-05,0.0002116,2.53e-05,3.65e-05,3.17e-05,4.78e-05,4e-05,3.88e-05,4.93e-05,3.49e-05,2.4e-05,2.51e-05,1.0000256,2.14e-05,2.87e-05,2.3e-05,3.56e-05,4.75e-05,2.53e-05,7.78e-05,0.0002959,0.008903,2.75e-05,0.0007241,5.7e-06,5e-05
624,6.4e-06,1.42e-05,3.7e-06,3.8e-06,1.57e-05,2.7e-06,7.8e-06,6e-06,4.3e-06,4e-06,1.33e-05,2.27e-05,8.1e-06,3e-06,4.3e-06,5.9e-06,6.1e-06,6e-05,1.58e-05,1.13e-05,5.7e-06,1.16e-05,1.02e-05,7.2e-06,7.4e-06,6.3e-06,2e-06,3.9e-06,3.7e-06,2.1e-06,3.5e-06,3.7e-06,4.3e-06,3e-06,2.2e-06,5.3e-06,4.2e-06,1.8e-06,3.4e-06,3.7e-06,4.9e-06,3.5e-06,2.2e-06,2.5e-06,1.7e-06,1.7e-06,4.7e-06,1.9e-06,2.2e-06,2.2e-06,2.2e-06,2.8e-06,3.8e-06,3.92e-05,1.11e-05,4.1e-06,1.3e-05,3.6e-06,1.0000029,8.6e-06,5.6e-06,4.5e-06,4.1e-06,6.6e-06,2.3e-06,3.2e-06,9.7e-06,4.7e-06,0.0019881,4e-07,7.4e-06
711AS,0.0017195,0.0008189,0.0010473,0.0013944,0.0010591,0.0008926,0.0013135,0.0018426,0.0016045,0.0019815,0.0016448,0.0014535,0.0015897,0.0010852,0.0016582,0.0019743,0.0014134,0.0016642,0.0014882,0.0016927,0.0013734,0.0011576,0.0015934,0.0011175,0.0014284,0.0016458,0.0019507,0.004302,0.0029332,0.001712,0.0015375,0.009235,0.001473,0.0015753,0.0013644,0.0024876,0.0020974,0.0005734,0.0020351,0.0026866,0.0489068,0.0273148,0.002194,0.0040006,0.0025892,0.0011902,0.0039604,0.0019877,0.0045625,0.0046683,0.0034625,0.0072123,0.0046268,0.002223,0.0024196,0.0021272,0.0016587,0.0022772,0.0020472,1.1225325,0.0049446,0.0023046,0.0045558,0.0021235,0.0008755,0.0024979,0.0010868,0.0013729,0.0015098,0.0004136,0.006769
713,0.0001472,7.22e-05,0.0001059,0.0001332,0.000167,0.0001254,0.0001576,0.0001768,0.000136,0.0001803,0.0001796,0.0001489,0.0001903,0.0001106,0.0001803,0.0002189,0.0001759,0.0001738,0.0001698,0.0001821,0.0001596,0.0001173,0.0001819,0.0001234,0.0001755,0.0001992,0.0001755,0.0001293,0.0002143,0.000106,0.0001294,0.0001316,0.0001573,9.49e-05,8.8e-05,0.0002143,7.95e-05,4.01e-05,0.0002937,0.0002468,0.0002631,0.0001609,0.0003409,0.0004529,0.0002918,0.0001688,0.0004081,0.0001967,0.0004609,0.0003197,0.0006304,0.0006431,0.0005553,0.0003467,0.0001863,0.0003037,0.0001065,0.0001956,0.0001922,0.0005742,1.0032221,0.0005165,0.0003959,9.5e-05,6.47e-05,0.0039615,0.0001745,0.0009349,0.0003314,4.07e-05,0.0001807
721,0.003164,0.0013904,0.0026131,0.0028402,0.0036111,0.0038813,0.002333,0.003591,0.0032107,0.0042307,0.0037953,0.0029449,0.0040481,0.0026168,0.0033025,0.0043734,0.0029154,0.0034775,0.0035232,0.0038991,0.0033333,0.0025865,0.0041565,0.0025801,0.004011,0.0047635,0.0026544,0.0030729,0.0027943,0.0023099,0.0028827,0.0031671,0.003625,0.0020931,0.0021544,0.005824,0.0032123,0.0012205,0.0030187,0.0060974,0.0070633,0.0039758,0.0102448,0.0132904,0.008326,0.0046946,0.0117796,0.0061741,0.0113892,0.0080901,0.0180205,0.0043062,0.0117196,0.0106042,0.0048434,0.0067094,0.0026617,0.0047244,0.0029617,0.0045825,0.0036085,1.0036701,0.0062774,0.0026898,0.0015953,0.0039165,0.0036091,0.0029783,0.0026545,0.0012348,0.0152344
722,0.0071004,0.0038859,0.0044138,0.0053991,0.0065148,0.0106318,0.0044584,0.0072077,0.0071637,0.0106381,0.0066789,0.0059048,0.006842,0.0046005,0.0063417,0.0077468,0.0053308,0.0076461,0.0061466,0.0067958,0.009791,0.0049371,0.0062508,0.0047143,0.0058093,0.0067927,0.0060081,0.0089841,0.0077363,0.006181,0.0509986,0.0049652,0.0074961,0.0076179,0.0051151,0.0112374,0.0083132,0.0034474,0.0082512,0.0078441,0.0103798,0.0053477,0.0086852,0.0148384,0.0086246,0.0089484,0.0148687,0.0106547,0.0174453,0.0178128,0.0193958,0.0153339,0.0241986,0.0095436,0.0076554,0.0165571,0.0096163,0.0275494,0.0081736,0.0097511,0.0089462,0.0765553,1.0096449,0.005447,0.0094006,0.0038312,0.0035211,0.005852,0.0068779,0.0015483,0.0268296
81,0.0167809,0.0383902,0.011581,0.015565,0.014145,0.0079203,0.0212257,0.025866,0.0305207,0.0234312,0.0324561,0.0340658,0.0261569,0.0118997,0.0327635,0.0354575,0.032678,0.0442053,0.0288814,0.0262848,0.0266081,0.0230451,0.0252382,0.0214297,0.0217834,0.024017,0.0225367,0.0264821,0.0235982,0.0201792,0.0137797,0.0153463,0.0154702,0.0761758,0.0225905,0.0310547,0.0219061,0.0083832,0.020526,0.0173055,0.0198528,0.0347759,0.01315,0.0307093,0.0129648,0.0178163,0.0230072,0.0245731,0.0144675,0.0174509,0.0252434,0.0505302,0.0228454,0.118195,0.0149984,0.0165976,0.0186412,0.0168547,0.0126901,0.0225693,0.0238803,0.0198932,0.0339112,1.050581,0.0277824,0.0111949,0.0078026,0.0162466,0.0208846,0.0051639,0.0330863
