RowCode,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
483,0.0027337,0.0003542,0.0006695,0.0019804,0.0007773,0.0004727,0.0009267,0.0026484,0.0013531,0.0002709,0.0004764,0.0011993,0.0004196,0.0008391,0.0016243,0.0010765,0.002863,0.0026109,0.0011377,0.0007905,0.0002489,0.0010978,0.0008012,0.0004827,0.0007235,0.000749,0.0003012,0.0002791,0.0002388,0.0001879,0.000324,0.0003303,1.0008868,0.0003636,0.0002269,0.0001188,0.0002926,0.0003165,0.0002356,0.0001654,0.0001165,0.0002128,0.0002193,0.0001707,0.0002461,0.0001007,0.0002423,0.0002009,0.0001035,0.001073,0.0001517,0.0002277,0.0003004,0.0004893,0.0002619,0.0002941,0.0003286,0.000301,0.0004268,0.0001806,0.0003268,0.000357,0.0005306,0.0002538,0.0098265,0.0022276,0.0006616,0.000822,0.0004568,5.79e-05,0.0003195
484,0.0384509,0.0142016,0.0072751,0.0227392,0.0112265,0.0086911,0.0224201,0.0532148,0.0319118,0.0153157,0.037147,0.0365154,0.020082,0.0231918,0.0222852,0.0264877,0.0391771,0.0560083,0.0301714,0.0272501,0.0091752,0.0264364,0.0315437,0.0173206,0.0333045,0.019638,0.009708,0.0120105,0.0099969,0.0077243,0.0199038,0.0119546,0.0202604,1.0492624,0.0073268,0.0035424,0.0323878,0.0206414,0.0099133,0.0058138,0.0028164,0.005094,0.0057373,0.0027533,0.0034412,0.0016383,0.0039963,0.0053345,0.0023383,0.0055865,0.0035556,0.0031289,0.0061314,0.0163327,0.0058543,0.0051168,0.0067575,0.0068803,0.0117776,0.0040023,0.0094909,0.0079823,0.0113688,0.0069727,0.0179089,0.0141632,0.0049902,0.0141609,0.0078572,0.0012983,0.0068387
485,0.0007171,0.0003025,0.0004909,0.0008526,0.0013873,0.0020552,0.0008325,0.0008873,0.0007764,0.0006208,0.0010451,0.0011716,0.0013488,0.0006011,0.0007337,0.0012259,0.0012561,0.0015023,0.0012558,0.0010585,0.000353,0.000777,0.0009691,0.0007947,0.0013493,0.0010599,0.0013681,0.0011867,0.0009671,0.0009312,0.0006227,0.0036785,0.0013093,0.0008493,1.001008,0.0002915,0.0014543,0.0010452,0.0010851,0.0012953,0.0014465,0.0019173,0.0025798,0.0031418,0.0026713,0.0019075,0.0032884,0.0021126,0.0020066,0.0024679,0.0035285,0.0013099,0.00293,0.002142,0.0020701,0.0018668,0.0028675,0.0027645,0.001583,0.0117128,0.0012762,0.0010451,0.0015445,0.0011726,0.0006746,0.0004913,0.0005672,0.0026796,0.006181,0.0002662,0.004972
486,0.0034751,0.0011609,0.0273271,0.0042112,0.002017,0.0102818,0.0022838,0.002087,0.0029411,0.0007148,0.002172,0.0027654,0.0018195,0.0525336,0.0040231,0.0029913,0.0021226,0.0022967,0.0015049,0.001257,0.0005029,0.0013785,0.0013383,0.0008487,0.0016977,0.0014455,0.0009698,0.0010203,0.0012907,0.0010855,0.0076765,0.0047089,0.0074937,0.0050487,0.0023412,1.0004844,0.0034674,0.0036271,0.000978,0.0004742,0.0003766,0.0005267,0.0006688,0.0009331,0.0009351,0.0002479,0.0014005,0.0009038,0.0004078,0.0006153,0.0005652,0.0006602,0.0009987,0.0021117,0.0009966,0.00071,0.0009665,0.0011295,0.0009712,0.0006622,0.0011806,0.0013104,0.0012677,0.0008516,0.0082849,0.0017601,0.0007864,0.0246354,0.0028598,0.0001768,0.0016843
487OS,0.0129337,0.0062719,0.0037856,0.0140874,0.0059509,0.0230565,0.0083941,0.0155714,0.0123967,0.006918,0.019137,0.016468,0.0132673,0.0092414,0.0099541,0.0137611,0.0175275,0.0167302,0.0104883,0.0104142,0.0041479,0.0097015,0.0128931,0.0072253,0.0166951,0.0094792,0.0345375,0.0130206,0.0119561,0.0069829,0.105341,0.0185282,0.0884539,0.1351112,0.0146986,0.0068057,1.1186868,0.0522316,0.0168009,0.0091087,0.005997,0.0040547,0.0137277,0.0045271,0.0099819,0.0016616,0.0085339,0.0133826,0.0043801,0.0076384,0.0052172,0.0042177,0.0075791,0.021775,0.0049461,0.0053185,0.0079765,0.0054549,0.0112284,0.0061704,0.0079605,0.0049107,0.0068225,0.005553,0.018437,0.0057873,0.0045933,0.0149669,0.0044871,0.0007965,0.0062299
493,0.0078683,0.0019063,0.0016749,0.0054461,0.0028455,0.0038429,0.0053553,0.0109996,0.0233088,0.0106813,0.017708,0.0253857,0.0162286,0.0048136,0.0094595,0.0201414,0.0207453,0.0068043,0.0066696,0.0069654,0.0042241,0.0056237,0.0072848,0.004685,0.0093019,0.008122,0.0164732,0.0294087,0.0281081,0.0216171,0.0032505,0.0027174,0.0202038,0.0202421,0.0057587,0.0019549,0.0078655,1.0591317,0.0246368,0.0043797,0.0022038,0.0030105,0.0050582,0.0015306,0.0018478,0.0009303,0.0019249,0.0041797,0.0019077,0.0027202,0.0025055,0.0017044,0.0164455,0.0061615,0.0020918,0.0028587,0.0042488,0.0034015,0.0046922,0.0030272,0.002904,0.0030465,0.0052868,0.0031522,0.0020926,0.0028809,0.0053295,0.0037927,0.0046802,0.0004535,0.0033643
4A0,0.0065383,0.0009514,0.0010819,0.0048515,0.0021678,0.0072306,0.0464914,0.0046933,0.0046623,0.0013615,0.0054985,0.0036487,0.015371,0.0030211,0.0074117,0.0041827,0.0028726,0.0031795,0.0025473,0.0050095,0.0011985,0.0029171,0.0042401,0.0017353,0.0073319,0.0055389,0.0015465,0.0036353,0.0026919,0.0034463,0.0018752,0.0039654,0.0106457,0.023308,0.0096615,0.0009472,0.0070135,0.0022155,1.0024543,0.0010353,0.0007496,0.0010771,0.0013233,0.001292,0.0012647,0.0005974,0.0013279,0.0013815,0.0008234,0.0012834,0.0008719,0.0010055,0.002598,0.0020633,0.0014646,0.0014613,0.0017065,0.0019506,0.0019364,0.0025845,0.0031389,0.0065836,0.0077214,0.0047024,0.0016342,0.0017485,0.0009765,0.0080301,0.0017985,0.0037186,0.004454
511,0.0023144,0.0009717,0.001552,0.0025967,0.0025301,0.0041855,0.0028294,0.0026962,0.0024278,0.0018984,0.0030923,0.0032978,0.0034483,0.0018436,0.0021858,0.0027911,0.0031709,0.0035502,0.0034499,0.0033352,0.0013165,0.0025433,0.0027606,0.004291,0.0038937,0.0030644,0.0051455,0.0066534,0.0035694,0.0038072,0.0026674,0.003544,0.0044267,0.0026165,0.003182,0.0009931,0.0051995,0.0037892,0.0047669,1.113895,0.0023888,0.0047166,0.012431,0.0084935,0.0070354,0.003297,0.0091016,0.004974,0.0074013,0.00725,0.0051201,0.004849,0.009351,0.0044993,0.0067356,0.0040554,0.0048416,0.0031305,0.0095395,0.0034626,0.00349,0.0034026,0.0037129,0.004288,0.0027034,0.0029362,0.0062246,0.0048488,0.007385,0.000707,0.0046963
512,0.0008016,0.000301,0.0005447,0.0008551,0.0010549,0.0009286,0.0008894,0.0008677,0.000766,0.000581,0.0009168,0.0009339,0.001078,0.0006267,0.0006612,0.0008573,0.001143,0.0010322,0.0009868,0.0009861,0.0003819,0.0007223,0.0008248,0.0008311,0.0010229,0.0008739,0.0013744,0.0024108,0.0020933,0.0007833,0.0011274,0.0008148,0.0014541,0.0009004,0.0014474,0.0007526,0.0010497,0.0009781,0.0012522,0.0017138,1.1851472,0.0671082,0.003323,0.0018428,0.0018473,0.0008125,0.0020382,0.001903,0.0012249,0.0031214,0.0011593,0.0018213,0.0017682,0.0014716,0.0024489,0.0010656,0.0010307,0.0030067,0.0050196,0.0031384,0.0013076,0.0037015,0.0046457,0.0016564,0.0028633,0.0014199,0.0043888,0.0012047,0.0027821,0.0001792,0.001595
513,0.010894,0.0038965,0.0066548,0.010677,0.0139734,0.0125808,0.0122343,0.0113424,0.0101025,0.0066568,0.0126997,0.0123726,0.0152293,0.0073616,0.0083009,0.0111976,0.0162874,0.0140033,0.0136218,0.013166,0.0050094,0.009547,0.0106359,0.0114224,0.0138039,0.0116992,0.017574,0.0191506,0.0121959,0.0097508,0.010783,0.0101096,0.0166255,0.0116891,0.0215217,0.0053803,0.013421,0.0128658,0.0169259,0.0190941,0.0141328,1.1492492,0.0509475,0.0257508,0.0226883,0.0108546,0.0266602,0.013152,0.0173191,0.017434,0.0139692,0.0152289,0.0243627,0.0206854,0.0164318,0.0132379,0.0127708,0.0145314,0.0126809,0.0133007,0.0156867,0.0269066,0.0149333,0.0144181,0.0316583,0.0197212,0.0269409,0.0165018,0.0426404,0.0023503,0.019444
514,0.006196,0.0028935,0.0046018,0.0081765,0.0079907,0.0168649,0.008451,0.0088001,0.0085884,0.0063084,0.0115216,0.0125643,0.0112133,0.0056522,0.0069885,0.0097511,0.0136704,0.0123224,0.0129699,0.0126805,0.00385,0.0096492,0.0092149,0.0143545,0.015724,0.011478,0.0121218,0.0242978,0.0130591,0.0120069,0.0088284,0.0094917,0.0144063,0.0077071,0.0118309,0.0037877,0.0109513,0.0094476,0.0165963,0.0255159,0.0075847,0.0156314,1.0385312,0.0408913,0.0211297,0.0094264,0.0363067,0.0105851,0.0173819,0.0190278,0.0140137,0.0139648,0.0380973,0.020184,0.0223633,0.0080657,0.0124061,0.0095004,0.0104234,0.0129282,0.0124504,0.0115551,0.015749,0.0162848,0.0105065,0.0103983,0.0146634,0.0165988,0.01745,0.0029402,0.0150895
521CI,0.0293555,0.0125464,0.022416,0.0383816,0.0389081,0.038174,0.0218772,0.0282151,0.0257453,0.0419853,0.0247539,0.0307667,0.0280036,0.0234898,0.0256583,0.02931,0.0282907,0.0292981,0.0264426,0.0273317,0.0116005,0.0245193,0.0281396,0.0205694,0.0289678,0.0284137,0.0406219,0.0339723,0.0306842,0.0346857,0.0299284,0.1172443,0.0710278,0.028539,0.0843832,0.022846,0.0290949,0.0313686,0.0319862,0.0285332,0.0305439,0.0415005,0.0274297,1.1207333,0.1214645,0.0121549,0.1425738,0.0600637,0.0208417,0.0261195,0.0197944,0.0706579,0.0276421,0.0329068,0.019907,0.0212771,0.0266202,0.0255304,0.0265221,0.0231681,0.0318639,0.0383965,0.0365267,0.0381283,0.0282381,0.0092045,0.0151525,0.0274452,0.0175028,0.0583291,0.0958011
523,0.0045555,0.0018511,0.0071563,0.0223646,0.0697784,0.0051376,0.0042029,0.0044434,0.0037802,0.0037401,0.0038295,0.0047375,0.0038117,0.0055869,0.0039061,0.0044932,0.0057582,0.0119739,0.0104944,0.009854,0.0023751,0.0072037,0.0083617,0.005958,0.012379,0.0090584,0.0060515,0.0039349,0.0041923,0.0045361,0.0107494,0.0126236,0.0174652,0.0057781,0.0266894,0.00284,0.0103795,0.0047326,0.0045281,0.003884,0.0048214,0.0042708,0.0033372,0.0430469,1.0580693,0.0112399,0.6550381,0.0105959,0.0040744,0.0043387,0.0033625,0.018353,0.0045994,0.0051183,0.0033813,0.0044558,0.0111081,0.0051731,0.0108252,0.0075691,0.0042959,0.0047078,0.0163254,0.0086865,0.0037266,0.001918,0.0020809,0.0110317,0.0027084,0.0037481,0.0136641
524,0.0387879,0.0264182,0.0213217,0.029401,0.0557742,0.0164375,0.0135946,0.0307489,0.0278096,0.0187932,0.0220038,0.0225346,0.0165087,0.0195587,0.020404,0.0235179,0.028058,0.0254847,0.0209372,0.0238508,0.0082956,0.0266478,0.0263343,0.01931,0.0300393,0.0201646,0.0461701,0.0325618,0.0250297,0.0242762,0.0171062,0.0129462,0.048709,0.072128,0.1264425,0.0103646,0.0385971,0.0496852,0.0288542,0.0120715,0.0223907,0.0159094,0.0142216,0.0174863,0.0392704,1.4970379,0.1392135,0.0458815,0.025131,0.0218649,0.0151105,0.0134198,0.0235147,0.0332803,0.0244096,0.0286485,0.0399626,0.0361313,0.0806173,0.0340311,0.028669,0.0190488,0.026364,0.0201311,0.0649425,0.0079678,0.0099527,0.0586063,0.0107902,0.007875,0.0879079
525,0.0001938,0.0001318,0.0001173,0.0001585,0.000283,8.4e-05,7.13e-05,0.0001596,0.0001432,9.66e-05,0.0001135,0.0001194,8.54e-05,0.0001054,0.0001094,0.0001219,0.0001446,0.0001529,0.0001135,0.0001312,4.51e-05,0.0001396,0.0001387,0.0001021,0.0001531,0.000107,0.0002351,0.0001616,0.000126,0.0001275,8.92e-05,6.62e-05,0.000247,0.000357,0.0006173,5.17e-05,0.0001993,0.0002474,0.0001473,6.27e-05,0.0001107,8.03e-05,7.25e-05,8.86e-05,0.0001965,0.0072742,1.0599992,0.0002305,0.0001261,0.0001106,7.68e-05,0.0002479,0.0001214,0.0001745,0.0001239,0.0001504,0.0002009,0.0001831,0.0003985,0.0001713,0.0001446,9.98e-05,0.0001435,0.000104,0.000318,4.12e-05,5.02e-05,0.0002894,0.0003928,3.88e-05,0.0004326
532RL,0.0156652,0.0048586,0.0154601,0.0324637,0.0387973,0.0100889,0.018488,0.0142756,0.0111696,0.0912517,0.0108343,0.0151945,0.0134956,0.0140309,0.0129661,0.0130905,0.0162922,0.0144402,0.012586,0.0120473,0.0048245,0.0100573,0.0202627,0.0097799,0.0114672,0.0109933,0.0161289,0.008285,0.0087698,0.0154801,0.0522906,0.069486,0.1146442,0.0306237,0.0153361,0.0027905,0.0204151,0.0475728,0.0107468,0.0092168,0.0091676,0.015736,0.025503,0.0087609,0.0127623,0.0068308,0.0113612,1.0274652,0.0081583,0.0111293,0.0072013,0.0280841,0.0137696,0.0266324,0.0082362,0.0081219,0.0093091,0.0073172,0.007995,0.012837,0.0153242,0.0096583,0.0147623,0.0073085,0.0084196,0.0052899,0.0044881,0.0104165,0.0070192,0.0033039,0.0089873
5411,0.0072856,0.0044742,0.0063649,0.0129197,0.01125,0.0204477,0.0086358,0.0083608,0.0082054,0.0058855,0.0102084,0.0120269,0.0095328,0.0069349,0.0075156,0.0105724,0.0098566,0.0101617,0.0117567,0.0103159,0.0042047,0.0070912,0.0085165,0.0075107,0.0113736,0.0127917,0.0148738,0.0079069,0.0084255,0.0085064,0.0067919,0.0162361,0.0112323,0.0065922,0.0093708,0.0028009,0.0083111,0.008653,0.0100701,0.0156103,0.0078986,0.0102585,0.0153514,0.0123572,0.026586,0.0221661,0.0366264,0.0076302,1.0123604,0.0242385,0.0104436,0.024349,0.0151197,0.0111181,0.0059556,0.0107066,0.0250631,0.0130528,0.0089371,0.0186848,0.016621,0.0085601,0.0096418,0.0108279,0.0050545,0.0038912,0.0036654,0.0102634,0.0091003,0.0023891,0.0197483
5412OP,0.0345569,0.0204624,0.0251317,0.0465884,0.0416478,0.0496444,0.048207,0.0449592,0.0385954,0.0253865,0.0413473,0.0461205,0.0422621,0.0293782,0.034386,0.0454365,0.0425271,0.0454428,0.0423528,0.0422864,0.0161302,0.0362563,0.0387183,0.0347838,0.0567471,0.0443921,0.0781264,0.090891,0.0552309,0.0413998,0.0273649,0.0461841,0.0624599,0.0330805,0.0454174,0.0182695,0.0333767,0.0405193,0.07104,0.0773357,0.0553634,0.0754772,0.0950483,0.079612,0.0909023,0.05387,0.093468,0.0426214,0.043942,1.0994258,0.0604473,0.0887266,0.06794,0.0494219,0.0354292,0.0438187,0.0609447,0.0555457,0.0427195,0.0627272,0.0593688,0.0536569,0.0510221,0.0494179,0.0302466,0.0679134,0.0361447,0.0771388,0.0420817,0.0088111,0.073249
5415,0.007174,0.002845,0.0142603,0.0131371,0.0071032,0.0098531,0.0078085,0.0077558,0.0074567,0.0044083,0.0083414,0.009123,0.0110711,0.0115082,0.0062876,0.0088398,0.0088789,0.0100531,0.0115693,0.0137415,0.0048427,0.0066738,0.0089171,0.0209087,0.0107496,0.0087288,0.0146431,0.0192736,0.0077709,0.0115133,0.0081677,0.0210266,0.0104699,0.0072243,0.0086757,0.0020028,0.0065752,0.0078254,0.0100916,0.0358564,0.0056667,0.0114552,0.032339,0.0197705,0.0250506,0.0124042,0.028669,0.0063695,0.0155699,0.0095123,1.0151541,0.0088097,0.0215482,0.0103595,0.0092888,0.0072784,0.0104341,0.0080385,0.0102264,0.0063705,0.0098447,0.0085196,0.0093284,0.0083589,0.005123,0.0115273,0.0327874,0.0199981,0.0166275,0.0020576,0.0106608
55,0.0219949,0.0076318,0.0715686,0.0814133,0.0562541,0.011055,0.0225158,0.049886,0.040753,0.0270616,0.022666,0.0369443,0.0234176,0.0536398,0.0531606,0.0359198,0.0397445,0.0301699,0.0320167,0.0650135,0.0218808,0.0351235,0.0413222,0.0353678,0.0275568,0.0413578,0.0566489,0.0155632,0.0199024,0.0503464,0.0307855,0.0145296,0.0538081,0.0303326,0.0143918,0.0039286,0.0430315,0.0287631,0.0350854,0.0203358,0.007665,0.0131043,0.0158014,0.0182906,0.0298387,0.014223,0.0317479,0.0394248,0.0207927,0.021966,0.0167192,1.0093186,0.0359454,0.044782,0.0213074,0.0594415,0.0263792,0.0387953,0.0346031,0.022969,0.0231075,0.0366325,0.081715,0.0210764,0.0103622,0.0112101,0.0076774,0.0201722,0.0103732,0.0025619,0.0219013
561,0.0265285,0.0098517,0.018002,0.0343249,0.0417946,0.0517748,0.0273537,0.0331576,0.0310175,0.0409035,0.0328082,0.0423836,0.0625071,0.024821,0.028896,0.0376133,0.0347416,0.0530603,0.0608985,0.0406626,0.0174969,0.0305524,0.038172,0.056664,0.0360011,0.0354939,0.0613722,0.0495423,0.0394609,0.0485999,0.0425061,0.0342361,0.1551852,0.0583464,0.105984,0.0251593,0.0686074,0.0789508,0.0485826,0.0815659,0.0278125,0.0760332,0.0770896,0.0483817,0.0539016,0.02921,0.0483851,0.0795007,0.0479673,0.0595311,0.0780758,0.0560479,1.102472,0.073407,0.0377877,0.0459425,0.0739719,0.0641207,0.0415187,0.0581693,0.0453401,0.0395015,0.039626,0.0432918,0.0234539,0.0288331,0.0429946,0.045807,0.0352557,0.0071101,0.1195117
562,0.0035044,0.0012071,0.0031462,0.0036571,0.0040927,0.0039882,0.0036176,0.0042733,0.0045824,0.0016942,0.0037143,0.0063448,0.003993,0.0043114,0.0053305,0.0049638,0.0046963,0.0195095,0.0073683,0.0052924,0.0018319,0.0049282,0.0049137,0.0036859,0.005123,0.0037388,0.0039079,0.0058006,0.0056912,0.0043598,0.0022758,0.0034764,0.0036409,0.0050652,0.0027746,0.0012597,0.005993,0.0058598,0.0052163,0.0018725,0.0019834,0.0022726,0.0022303,0.0025186,0.0028989,0.004087,0.0073226,0.0037669,0.003226,0.0037244,0.0019933,0.0041873,0.0042757,1.0921822,0.004164,0.0037639,0.0054304,0.0073766,0.0060946,0.0035074,0.006605,0.0065888,0.0051327,0.0058137,0.0040168,0.0015341,0.0045539,0.0116561,0.0105367,0.0005337,0.0276255
61,0.0002062,8.66e-05,7.2e-05,0.0001407,0.0001197,0.00035,0.0002203,0.0002063,0.0001675,0.0001066,0.0002027,0.0002185,0.0003919,0.0001231,0.0001712,0.0001947,0.0001513,0.0003909,0.0002057,0.0002023,8.06e-05,0.0001788,0.0002376,0.0001452,0.000197,0.0001556,0.0008218,0.0002965,0.001658,9.85e-05,0.0006558,0.0002273,0.0002254,0.0002102,0.0001438,7.89e-05,0.0002975,0.0001297,0.0022538,0.0001181,0.0005403,0.0005069,0.0003299,0.0001275,0.0001159,5.56e-05,0.0001403,0.000155,7.73e-05,0.0001307,0.0002525,0.0001542,0.0003757,0.000228,1.0055753,9.76e-05,0.0001432,0.000108,0.0001162,0.0093209,0.0010176,0.000122,0.0001696,0.0016911,0.0005888,9.4e-05,0.0001381,0.0001575,0.0027498,3.79e-05,0.0001816
621,4.25e-05,3.46e-05,2.63e-05,3.14e-05,5.83e-05,5.07e-05,3.11e-05,4.07e-05,3.38e-05,1.99e-05,5.29e-05,7.01e-05,3.97e-05,5.33e-05,3.55e-05,4.38e-05,3.59e-05,0.0003214,0.0001013,7.63e-05,3.22e-05,7.18e-05,7e-05,5.13e-05,5.3e-05,4.57e-05,3.73e-05,2.46e-05,2.94e-05,3.08e-05,0.0001924,3.05e-05,0.0001255,4.11e-05,3.09e-05,1.69e-05,7.58e-05,3.15e-05,3.35e-05,2.93e-05,5.38e-05,7.58e-05,3.16e-05,3.88e-05,0.0001871,1.9e-05,0.0001336,3.66e-05,1.85e-05,6.78e-05,3.42e-05,3.86e-05,0.0001151,8.44e-05,3.6e-05,1.013366,0.0105496,0.0002729,2.42e-05,0.0006155,4.44e-05,3.01e-05,3.27e-05,0.0001194,2.07e-05,7.15e-05,0.0026192,3.31e-05,0.0041816,5.5e-06,5.24e-05
622,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,0.0,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,7e-07,2e-07,2e-07,1e-07,2e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,4e-07,1e-07,3e-07,1e-07,1e-07,0.0,2e-07,1e-07,1e-07,1e-07,1e-07,2e-07,1e-07,1e-07,4e-07,0.0,3e-07,1e-07,0.0,1e-07,1e-07,1e-07,2e-07,2e-07,1e-07,2.84e-05,1.0156204,6e-07,1e-07,1.3e-06,1e-07,1e-07,1e-07,3e-07,0.0,2e-07,5.6e-06,1e-07,8.9e-06,0.0,1e-07
623,3.25e-05,1.32e-05,2.1e-05,2.26e-05,4.63e-05,2.92e-05,1.93e-05,3.26e-05,3.02e-05,1.55e-05,2.84e-05,3.98e-05,3.16e-05,6.37e-05,3.45e-05,3.64e-05,2.6e-05,6.47e-05,3.66e-05,4.31e-05,3.08e-05,3.52e-05,3.97e-05,3.5e-05,3.28e-05,3.36e-05,2.98e-05,1.16e-05,1.88e-05,2.77e-05,0.0002837,2.43e-05,0.0001572,3.01e-05,1.85e-05,8.7e-06,3.1e-05,1.88e-05,2.38e-05,2.11e-05,1.75e-05,5.18e-05,2.02e-05,3.8e-05,0.0002709,1.51e-05,0.0001809,3.02e-05,1.08e-05,1.8e-05,2.94e-05,2.87e-05,1.91e-05,2.61e-05,1.85e-05,1.03e-05,1.45e-05,1.0000162,1.42e-05,1.92e-05,1.72e-05,2.28e-05,2.48e-05,3.62e-05,1.31e-05,9.39e-05,0.0041049,1.81e-05,0.0004348,3.9e-06,2.47e-05
624,3.2e-06,4.2e-06,1.8e-06,2.1e-06,4.2e-06,4.5e-06,2.4e-06,2.7e-06,1.8e-06,9e-07,5.2e-06,6.8e-06,2.2e-06,2e-06,1.7e-06,2.7e-06,2.4e-06,4.72e-05,1.22e-05,7.6e-06,2e-06,7.9e-06,6.9e-06,4e-06,4.6e-06,3.4e-06,1.5e-06,1.3e-06,1.8e-06,1.2e-06,3.4e-06,1.6e-06,2.7e-06,2.5e-06,1.2e-06,1.4e-06,8.3e-06,1.8e-06,1.8e-06,9e-07,1.3e-06,1.8e-06,1.2e-06,1.1e-06,3e-06,7e-07,2.8e-06,1.3e-06,7e-07,1.1e-06,1e-06,1.3e-06,1.5e-06,9.7e-06,3.2e-06,1e-06,4.2e-06,1.4e-06,1.0000015,3.8e-06,2.6e-06,1.5e-06,1.6e-06,5.1e-06,1.4e-06,1.7e-06,3.42e-05,2.4e-06,0.000672,2e-07,3.6e-06
711AS,0.0018683,0.0005696,0.0013397,0.0019777,0.0021112,0.0018942,0.0015983,0.0020764,0.0017383,0.0012385,0.0018781,0.0021265,0.0022242,0.0014297,0.0016284,0.0022234,0.002155,0.0021888,0.0020732,0.0022107,0.0007865,0.0015576,0.0019232,0.0016321,0.002158,0.001891,0.0039455,0.0035537,0.0036865,0.0021557,0.0015259,0.0035145,0.0026668,0.0019189,0.0023909,0.0005888,0.003029,0.0020383,0.0027688,0.0026575,0.0616823,0.0501711,0.0044159,0.0047319,0.003734,0.001544,0.0057236,0.0027509,0.0036471,0.0046915,0.003539,0.0099394,0.0046977,0.0032546,0.0032913,0.0027314,0.0030935,0.0031307,0.0035458,1.1360438,0.0058856,0.003253,0.0057521,0.003997,0.0023234,0.0015043,0.0020171,0.0019038,0.0030174,0.0004264,0.0075198
713,0.0001591,4.61e-05,0.0001307,0.0001816,0.0002299,0.0001679,0.0001453,0.0001759,0.0001353,0.0001033,0.0001517,0.000173,0.0001916,0.0001283,0.0001486,0.0001894,0.0001928,0.0001823,0.0001782,0.0001963,6.87e-05,0.0001271,0.0001667,0.0001381,0.0001928,0.0001719,0.0003186,0.0001165,0.0001848,0.0001304,0.0001151,0.0001196,0.000208,0.000115,0.0001229,3.61e-05,0.000149,0.0001234,0.0003449,0.0001829,0.0001359,0.000171,0.000337,0.0004119,0.0003494,9.78e-05,0.0004258,0.0002457,0.0002729,0.0002652,0.0004892,0.0012139,0.0004884,0.0003116,0.000227,0.0003028,0.000135,0.0002036,0.0002761,0.0007695,1.001057,0.0011846,0.000759,0.0001404,6.95e-05,7.14e-05,7.48e-05,0.0003149,0.0002697,3.29e-05,0.0001875
721,0.0018633,0.000659,0.0013782,0.0022481,0.0039202,0.0044433,0.0019528,0.0024025,0.0022025,0.00179,0.0027181,0.0030146,0.0044333,0.0016463,0.0019841,0.0036221,0.003273,0.0030908,0.003295,0.0029284,0.0009917,0.0020511,0.0026176,0.0022348,0.0037217,0.0030061,0.0041924,0.0026253,0.0028678,0.0027047,0.0018731,0.0026232,0.0037212,0.0021035,0.0027161,0.0007986,0.0036555,0.0029427,0.0031532,0.0040809,0.0028328,0.0034878,0.0110389,0.0102627,0.00872,0.0023351,0.010461,0.0054621,0.006005,0.0057615,0.0121557,0.0045107,0.0085384,0.0074907,0.0048195,0.0048905,0.0031154,0.0041443,0.0033583,0.0031227,0.0040313,1.0028823,0.0054308,0.0034011,0.0018021,0.0036323,0.003934,0.0026122,0.0027949,0.0007912,0.0155228
722,0.0060169,0.0018631,0.003287,0.0053707,0.0082837,0.0093763,0.0043457,0.0059756,0.0053141,0.0042968,0.0057665,0.0064673,0.0072852,0.0038592,0.0044262,0.0066906,0.0063282,0.0066586,0.0064214,0.006037,0.0020779,0.0045786,0.005557,0.0045465,0.0070099,0.0056194,0.0105662,0.0090492,0.010264,0.0110861,0.0354707,0.0049687,0.0091213,0.0081761,0.00786,0.001924,0.0114639,0.0097606,0.0109879,0.006653,0.0056438,0.0064392,0.0131399,0.0170133,0.012862,0.0083403,0.0197996,0.0134693,0.0124119,0.0155893,0.0183196,0.0149145,0.0179912,0.0108033,0.0091817,0.024988,0.0228843,0.0358902,0.0168939,0.0090745,0.0141619,0.0425588,1.0124333,0.0085693,0.0056451,0.0039713,0.0045681,0.0063232,0.0071398,0.0015202,0.0430903
81,0.0074604,0.0033273,0.0043662,0.0082172,0.0106588,0.0074554,0.0091887,0.0097178,0.0091426,0.0066849,0.0107379,0.0148029,0.010664,0.0066548,0.0095441,0.0113851,0.0148037,0.0152177,0.0129215,0.0108943,0.0049948,0.0081882,0.0105275,0.008113,0.009886,0.0089139,0.0145128,0.0122437,0.013317,0.0138422,0.0091668,0.0076594,0.0200302,0.0255644,0.0224663,0.0047961,0.016544,0.0143408,0.0109561,0.0091745,0.0052635,0.0096916,0.0107001,0.0111711,0.013494,0.0112704,0.0129212,0.0322763,0.0066875,0.0126824,0.0081095,0.0159069,0.0189955,0.0484809,0.010663,0.0100941,0.0194491,0.0114294,0.0084254,0.0091629,0.0125645,0.0122484,0.0156252,1.0123458,0.009765,0.0093323,0.0247747,0.0129706,0.0131598,0.0105183,0.013374
