RowCode,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
483,0.0030798,0.0006648,0.0020372,0.0023911,0.0008878,0.0010515,0.0013597,0.0039459,0.002367,0.0008045,0.0008568,0.0017261,0.00074,0.001657,0.0029745,0.0020514,0.0039218,0.0032268,0.001449,0.0011265,0.0005698,0.0016824,0.0011388,0.000719,0.001068,0.001456,0.000356,0.000257,0.0003362,0.0002595,0.0007848,0.0007196,1.0014723,0.0006824,0.0003919,0.0013402,0.0005404,0.0003627,0.0003441,0.0003179,0.000278,0.0002896,0.0003401,0.0002684,0.0004453,0.0001333,0.0004109,0.0002785,0.0001512,0.000886,0.0001957,0.000365,0.0004232,0.0007631,0.0004886,0.0004935,0.0005512,0.0005319,0.0005466,0.0003344,0.0004735,0.0005445,0.0007452,0.0003792,0.012688,0.0052118,0.0009512,0.0010363,0.0007677,8.26e-05,0.0004812
484,0.0266321,0.0142945,0.0035546,0.0150149,0.0071635,0.0053522,0.0202644,0.0461931,0.0310907,0.0268761,0.0343741,0.0312126,0.0199089,0.010726,0.0204381,0.0251915,0.0390756,0.0374196,0.0237466,0.0235408,0.0130667,0.0239901,0.0298193,0.0164299,0.0284369,0.0191166,0.0047724,0.0129232,0.0158581,0.0172921,0.0104495,0.0095921,0.0119664,1.034545,0.0063362,0.007419,0.0279867,0.0056099,0.0124304,0.0082001,0.0035639,0.0046756,0.0058941,0.0025326,0.003135,0.0012557,0.0031906,0.0030843,0.0018551,0.0048529,0.0023081,0.0038845,0.0046578,0.0119515,0.0061335,0.0053369,0.0067165,0.0067666,0.010976,0.0047489,0.0080012,0.006145,0.0095465,0.0061891,0.0075404,0.0069376,0.0049842,0.0107066,0.0073551,0.0012584,0.0054248
485,0.0005725,0.000304,0.000217,0.0005979,0.0010143,0.0006932,0.0006607,0.000794,0.0007336,0.0008972,0.001341,0.0009109,0.0013917,0.0002747,0.0006326,0.0011029,0.0012868,0.0012617,0.0012382,0.0011074,0.0005945,0.0007641,0.0009532,0.0007386,0.0016079,0.0015765,0.000677,0.0004673,0.0005367,0.0005281,0.0005035,0.0032835,0.0008307,0.0006447,1.0005515,0.0006952,0.0013049,0.0005548,0.0006499,0.0010472,0.0015781,0.0013236,0.00254,0.0022595,0.0026439,0.0014317,0.0026196,0.0015884,0.0016585,0.0018117,0.0024464,0.0009874,0.0019461,0.0018297,0.0015319,0.0015034,0.0013724,0.0020985,0.0010248,0.0122366,0.000897,0.0007595,0.001017,0.0007316,0.0005097,0.0005823,0.0004728,0.0016926,0.0054522,0.0001677,0.0024321
486,0.0025825,0.0010395,0.0109808,0.0029993,0.0010555,0.0271752,0.0014052,0.0019867,0.0029071,0.0014118,0.0019969,0.0028205,0.0016222,0.0169908,0.0035055,0.0027004,0.0026797,0.0028764,0.0016857,0.0013795,0.0009052,0.0016046,0.0015464,0.0009107,0.0015863,0.0015995,0.0006998,0.0006657,0.001498,0.0010526,0.0053656,0.0029724,0.0041596,0.0034273,0.0019459,1.0027678,0.0033728,0.0021931,0.0010152,0.0005386,0.0004564,0.0004431,0.0006277,0.0007511,0.0007485,0.0002371,0.001074,0.000782,0.0003792,0.0005962,0.0004298,0.0009524,0.0007209,0.0016262,0.001233,0.000708,0.0008907,0.0010908,0.0009031,0.000783,0.0010503,0.0013223,0.0014285,0.0008016,0.0044877,0.0013976,0.0007151,0.0124824,0.002093,0.0001166,0.0023631
487OS,0.0094049,0.0071926,0.0023779,0.0186151,0.0048104,0.0153936,0.0082107,0.0143473,0.0125402,0.0108861,0.0265064,0.0147176,0.0146714,0.0051367,0.0090327,0.0122366,0.0214545,0.0151625,0.0100132,0.0099079,0.0061642,0.0099336,0.0120252,0.0067093,0.0145987,0.0103527,0.0288645,0.0120213,0.0109844,0.0091727,0.0914363,0.0154394,0.0638042,0.15517,0.0233237,0.0366161,1.1834721,0.0245326,0.0169415,0.0165716,0.012559,0.0044007,0.018155,0.0055608,0.0152099,0.0036152,0.0122905,0.0134269,0.0053314,0.0118449,0.00514,0.0053507,0.0079027,0.0163624,0.0065749,0.0063307,0.0073894,0.0064923,0.0115391,0.0114388,0.0070535,0.0047742,0.0064715,0.0061775,0.0108619,0.0053251,0.0042801,0.021374,0.004622,0.0008113,0.006207
493,0.0044478,0.0011103,0.000493,0.0048606,0.0010129,0.002858,0.0029091,0.00366,0.0038062,0.0041929,0.0033568,0.0030468,0.0047843,0.0009464,0.0026908,0.003078,0.0030062,0.003449,0.0035978,0.0034134,0.0050885,0.0028995,0.0035813,0.0021058,0.0032012,0.0035138,0.0118999,0.0226852,0.0377418,0.0478737,0.0014697,0.0012922,0.0105771,0.0143857,0.0029099,0.0025318,0.0049641,1.0741836,0.0270167,0.0046394,0.0030085,0.0015976,0.0044289,0.000709,0.0009044,0.0007831,0.0009297,0.0022787,0.001226,0.0016267,0.0011457,0.0009912,0.0025992,0.0027853,0.0014068,0.0016478,0.0020415,0.00185,0.0026695,0.0024962,0.0015613,0.0017088,0.0049047,0.0019539,0.0009623,0.0014809,0.0021431,0.0017693,0.0025424,0.0002615,0.0014417
4A0,0.0064433,0.0012218,0.0008563,0.0039764,0.0017513,0.0046966,0.0499503,0.0047398,0.0049007,0.0025412,0.0046515,0.0030995,0.0178796,0.0016555,0.0068351,0.0061261,0.0029754,0.0029046,0.0022954,0.0044987,0.0026824,0.0028541,0.0038199,0.0016821,0.0066188,0.0048576,0.0012289,0.0052177,0.0021583,0.0033112,0.0016267,0.0031359,0.0092063,0.0263918,0.0128719,0.0060734,0.0058712,0.0016252,1.002907,0.0019957,0.0012693,0.0010782,0.0017371,0.0016871,0.0018649,0.0007094,0.0017946,0.0011581,0.0009088,0.0015897,0.0008703,0.0012014,0.0019475,0.0017944,0.0018634,0.0018434,0.0017063,0.0020297,0.0021569,0.0034112,0.0020393,0.0044144,0.008918,0.0047872,0.0013025,0.0013753,0.0013015,0.0084348,0.0019962,0.0046713,0.0049592
511,0.0031658,0.0021392,0.0016276,0.0041298,0.0048309,0.0037258,0.0041813,0.0040037,0.0047871,0.0067035,0.0056859,0.0041395,0.0057502,0.0016569,0.0050081,0.0048507,0.0049717,0.0049081,0.0051661,0.005017,0.005599,0.0041748,0.0042416,0.0040816,0.0061405,0.006981,0.0054045,0.005266,0.0055442,0.0057966,0.00293,0.0049413,0.0058126,0.0030017,0.0032174,0.0065819,0.0031067,0.0040982,0.006831,1.0857707,0.0088593,0.0072042,0.0098627,0.007829,0.0102672,0.003661,0.0100985,0.0083588,0.0058591,0.0110144,0.0076787,0.0130071,0.0072275,0.0051804,0.0068455,0.0055795,0.0054069,0.0051822,0.0130297,0.0066877,0.00658,0.0052686,0.0060397,0.0047713,0.0042936,0.0105955,0.0080643,0.0065734,0.0067905,0.0006876,0.007179
512,0.0007529,0.00042,0.0004324,0.0008505,0.0009501,0.0007932,0.0009599,0.0009062,0.0010091,0.0012843,0.0011322,0.0008966,0.0010875,0.0004524,0.0009489,0.0010142,0.0012962,0.0010058,0.0010592,0.0011317,0.0010678,0.0009335,0.0009614,0.0008273,0.0017935,0.0012326,0.0013323,0.0028959,0.0028948,0.001073,0.000892,0.0008509,0.0012259,0.0010062,0.0011267,0.0054937,0.0008729,0.0008403,0.001542,0.001833,1.18288,0.0627243,0.0023597,0.0019751,0.0027061,0.0008437,0.0025319,0.0021827,0.0014833,0.0024226,0.0014077,0.0027161,0.0015829,0.0012729,0.0019138,0.001243,0.0010399,0.0015056,0.0032815,0.00338,0.0013317,0.0013808,0.0022163,0.0023255,0.0014317,0.0048505,0.0027109,0.0010767,0.001668,0.0001679,0.0020547
513,0.0118222,0.0064266,0.0061671,0.0129803,0.0148159,0.0111666,0.0157022,0.0142005,0.015922,0.0204823,0.0182419,0.0140347,0.0176505,0.006113,0.0145628,0.0159585,0.0212935,0.0157099,0.0169256,0.0180318,0.0171742,0.0149966,0.0149521,0.0132966,0.0304565,0.0195627,0.0212396,0.0178452,0.0153615,0.0162685,0.0115439,0.0129027,0.0182051,0.0154513,0.0182096,0.0313697,0.0132863,0.0136777,0.0254284,0.0274587,0.0201002,1.1664782,0.0401382,0.0326765,0.0441806,0.0138993,0.041511,0.0195377,0.0249677,0.0246137,0.022155,0.0343175,0.0253554,0.0200612,0.0255025,0.0195922,0.0164283,0.0179751,0.018433,0.0185801,0.0201356,0.0178726,0.0216249,0.0188942,0.0171581,0.0228786,0.027507,0.0167842,0.0268916,0.0027622,0.0326837
514,0.0026324,0.0015026,0.0013508,0.0032561,0.0034817,0.0041219,0.0037016,0.0046448,0.0065396,0.0085281,0.0100945,0.0067289,0.0068499,0.0014459,0.0049102,0.0055747,0.009319,0.0067421,0.0084132,0.0082461,0.0052008,0.0063116,0.0050828,0.0054747,0.0089943,0.0078092,0.0042017,0.0065585,0.0061241,0.006426,0.0036279,0.0036897,0.00517,0.0028239,0.0030383,0.0049121,0.0033509,0.0027985,0.0064096,0.0157115,0.0045255,0.0066174,1.0117282,0.0106534,0.0104106,0.0032461,0.0114859,0.0125112,0.0062427,0.0077829,0.0075829,0.0108697,0.0119097,0.0076436,0.009161,0.0037257,0.004656,0.0038376,0.0051449,0.0052417,0.0048416,0.0043385,0.0058012,0.0051777,0.005309,0.017313,0.0134332,0.0097384,0.0051519,0.0008141,0.0055897
521CI,0.0282672,0.0191448,0.0157461,0.0298632,0.0298928,0.029606,0.0202323,0.0264729,0.0264059,0.0361369,0.0273869,0.0244443,0.0232525,0.0153367,0.0239257,0.0268206,0.027151,0.0303105,0.025858,0.0265862,0.0198454,0.0263062,0.0285307,0.0184571,0.0299646,0.0309378,0.0277545,0.0235077,0.0305302,0.0275668,0.0314771,0.1032868,0.0468778,0.0260504,0.0644821,0.028562,0.0204568,0.0174649,0.0307405,0.0246871,0.037827,0.031104,0.0219978,1.1385909,0.1286716,0.0196259,0.2003855,0.0500377,0.019511,0.0235539,0.0187691,0.0604175,0.0209424,0.0260678,0.0253023,0.0205082,0.0216272,0.0268332,0.023946,0.0247267,0.0322742,0.0364151,0.0327452,0.0365067,0.0505234,0.0090061,0.0136569,0.0268686,0.0135983,0.0621743,0.0533597
523,0.0082361,0.0048507,0.0054394,0.0314134,0.0560658,0.0099341,0.008853,0.0080966,0.0075189,0.0087368,0.0081651,0.0077945,0.0064723,0.0048999,0.007237,0.0080047,0.0111378,0.022116,0.0188541,0.0179683,0.007236,0.0139706,0.0147911,0.0116687,0.0204428,0.0214852,0.0080271,0.0058474,0.0085217,0.0080141,0.0260906,0.0302425,0.0943014,0.0100279,0.022661,0.0121305,0.0101203,0.005811,0.0089344,0.0077447,0.0099527,0.006497,0.0060871,0.0926396,1.178864,0.0192153,0.8332151,0.0156582,0.0096386,0.0089643,0.0073947,0.0261913,0.0091492,0.0093758,0.0077037,0.0094653,0.0184439,0.0116118,0.020701,0.009988,0.0084925,0.0087344,0.021333,0.027617,0.0105421,0.0040446,0.0039323,0.0159297,0.0048154,0.0076018,0.0193569
524,0.0388721,0.0475802,0.0175578,0.0313638,0.0636219,0.0123635,0.0110352,0.0286421,0.0315127,0.0552593,0.0240533,0.0177811,0.0145178,0.0141278,0.0200258,0.0199998,0.0270472,0.0217555,0.0178674,0.0205412,0.0161466,0.0242977,0.0207356,0.0281598,0.0228133,0.021209,0.0235672,0.0191317,0.0210642,0.0171732,0.0155992,0.0120759,0.0497872,0.0887663,0.0943102,0.0237854,0.024511,0.0360129,0.021397,0.0114741,0.0245897,0.0111745,0.0122443,0.0278039,0.0643443,1.4077935,0.069427,0.0370854,0.0248776,0.0196021,0.0135203,0.0126422,0.0194583,0.0317154,0.0195344,0.0510908,0.0772686,0.0345996,0.0324346,0.0316707,0.0242265,0.0177766,0.0209196,0.018023,0.018483,0.0075522,0.0090929,0.036095,0.0087484,0.003842,0.0635044
525,0.0003117,0.0003819,0.0001409,0.0002519,0.0005097,9.98e-05,8.96e-05,0.0002306,0.0002531,0.0004417,0.0001963,0.000147,0.0001176,0.0001135,0.0001621,0.0001618,0.0002176,0.0001948,0.0001492,0.0001687,0.0001311,0.0001987,0.0001696,0.000227,0.0001849,0.0001719,0.0001892,0.0001531,0.0001693,0.0001395,0.0001247,9.76e-05,0.0003976,0.0007073,0.0007512,0.0001906,0.000197,0.0002878,0.0001722,9.27e-05,0.0001969,9.02e-05,9.84e-05,0.0002222,0.0005132,0.0111978,1.0442961,0.0002964,0.0001989,0.0001574,0.0001087,0.000122,0.0001566,0.0002632,0.0001592,0.0004082,0.0006163,0.0002769,0.0002594,0.000256,0.0001949,0.0001435,0.0001697,0.0001473,0.0001482,6.17e-05,7.33e-05,0.000289,0.0006827,3.07e-05,0.0005075
532RL,0.0194145,0.0075799,0.0125396,0.0248365,0.0310484,0.0091735,0.0161728,0.0182543,0.0138091,0.018128,0.0146605,0.0146089,0.0157476,0.01058,0.0163181,0.0159829,0.018625,0.0159087,0.0164716,0.0171791,0.0125126,0.0145253,0.0170509,0.0142771,0.0141909,0.0232147,0.0154882,0.0065034,0.0116212,0.0164558,0.0460475,0.0413524,0.0287948,0.0325352,0.0271827,0.0118896,0.0185597,0.010395,0.0142989,0.0173339,0.0212493,0.0181682,0.0319228,0.013675,0.0203798,0.0084475,0.0172104,1.0213073,0.0101587,0.0148608,0.010098,0.0395054,0.0128772,0.0237661,0.0168917,0.0144987,0.0143477,0.0100785,0.0092677,0.0199912,0.0138333,0.0117608,0.018508,0.0099079,0.0083774,0.0062817,0.0050287,0.0098028,0.0092023,0.0015966,0.0136784
5411,0.0076758,0.0060115,0.0049666,0.0137606,0.0351339,0.0162726,0.0086245,0.0079285,0.0090061,0.0100788,0.0098392,0.0078021,0.0075256,0.0044323,0.0087542,0.0081032,0.0097164,0.0090193,0.0085768,0.0097678,0.0074285,0.0074765,0.0079774,0.006464,0.0104308,0.013164,0.0115395,0.0058541,0.0072053,0.0112885,0.0058771,0.0137994,0.0105879,0.0067339,0.0071349,0.018117,0.0070188,0.0083318,0.0101855,0.0142044,0.0122187,0.0097934,0.013636,0.014719,0.0295352,0.0230369,0.0339234,0.0088888,1.0113,0.0265423,0.0175342,0.0290372,0.0128159,0.0115776,0.0079218,0.0125277,0.0213297,0.0129524,0.0093888,0.0149311,0.0191254,0.0082048,0.0122515,0.0095896,0.0176131,0.008037,0.0056542,0.0104532,0.008004,0.0015416,0.0250597
5412OP,0.033369,0.0267531,0.0181664,0.0496327,0.0608043,0.0420138,0.0496292,0.0446779,0.0543507,0.079539,0.0577892,0.044679,0.0520827,0.0186635,0.0569945,0.0563384,0.0539845,0.0531011,0.0545677,0.0524999,0.0455159,0.0450871,0.045518,0.0396414,0.0706488,0.0792919,0.0595355,0.0612761,0.0551624,0.063888,0.0269214,0.05396,0.0667598,0.0312271,0.0370014,0.0868497,0.0291269,0.0333855,0.0748986,0.0881761,0.1181123,0.0841506,0.0708447,0.087417,0.1030702,0.0444641,0.1038504,0.0512571,0.0463936,1.1207343,0.0805428,0.1184007,0.0620194,0.056178,0.0447729,0.0543649,0.057146,0.0568352,0.0484766,0.0845726,0.0812779,0.0577397,0.0693612,0.0473037,0.0350344,0.0949263,0.0509068,0.0709725,0.035922,0.0078281,0.0844428
5415,0.0048663,0.0029863,0.0073197,0.0062607,0.0045192,0.0070042,0.0055979,0.0062441,0.008007,0.009357,0.0083025,0.0067551,0.0105208,0.0056655,0.0064472,0.0079882,0.0075851,0.0078533,0.0093876,0.0112163,0.0101344,0.0061799,0.0074401,0.0094032,0.0084432,0.0092432,0.0077168,0.0072593,0.0054866,0.0083403,0.007801,0.0142735,0.0085637,0.0049175,0.0044076,0.0047369,0.0040828,0.0045048,0.0071697,0.0134759,0.0062751,0.0087623,0.0254687,0.0156999,0.0214779,0.0048643,0.0198278,0.0059877,0.0115284,0.0088715,1.011067,0.029611,0.0119539,0.0070022,0.0090741,0.0073599,0.0096821,0.0072989,0.0074856,0.0050898,0.0072427,0.0060984,0.0077324,0.005933,0.0085314,0.0385729,0.0506944,0.0167051,0.0075235,0.0012298,0.0068624
55,0.0180627,0.0092783,0.0282457,0.0547736,0.0263945,0.0140246,0.0196472,0.0383003,0.0404562,0.0463765,0.0258468,0.0314322,0.0238725,0.0239394,0.0573013,0.0372543,0.0308431,0.0273216,0.0317799,0.0468709,0.0531428,0.0265637,0.0450822,0.0260333,0.0257621,0.036481,0.0516783,0.011737,0.0233188,0.1098763,0.019305,0.0139904,0.031558,0.0344719,0.0189215,0.013925,0.0260409,0.0134786,0.0423112,0.0362706,0.0163823,0.0142722,0.0165983,0.0198027,0.0396827,0.0093648,0.0354471,0.0352484,0.0291998,0.0396294,0.0299432,1.0141648,0.0496754,0.0553943,0.0167984,0.0417327,0.0247469,0.0330313,0.0220759,0.0304763,0.0247439,0.0444073,0.1053999,0.0321567,0.0108634,0.0127614,0.0091211,0.0165032,0.0103047,0.0022759,0.0219941
561,0.0307773,0.0110546,0.0092097,0.0260223,0.0290251,0.0262346,0.0239998,0.0305725,0.0357035,0.0863509,0.0354933,0.0351623,0.0591747,0.0111343,0.030125,0.0352581,0.0374634,0.0475815,0.0527327,0.0377602,0.0395369,0.0320612,0.0359165,0.0393635,0.036426,0.0387392,0.0431172,0.0283903,0.0402345,0.0405955,0.041947,0.0376743,0.0800069,0.0340705,0.0467299,0.0693835,0.039296,0.0399786,0.050807,0.0423048,0.0358967,0.0301623,0.0488748,0.0482738,0.0497432,0.0259219,0.0461818,0.0774747,0.0470945,0.055295,0.0680825,0.0468718,1.0463834,0.0527391,0.0434809,0.048343,0.0488645,0.0540876,0.0435362,0.0579391,0.0447322,0.0397826,0.0434719,0.0372757,0.0383969,0.0527001,0.0271577,0.0389154,0.029204,0.0046008,0.1812774
562,0.0041892,0.0020087,0.0025703,0.0066579,0.0054866,0.0039288,0.0041667,0.0064407,0.0087437,0.0053718,0.0055049,0.0088353,0.0052013,0.0030616,0.0105283,0.0078634,0.0072075,0.019847,0.0087509,0.0066579,0.0042936,0.0070793,0.006874,0.0051813,0.0081141,0.0061272,0.0028358,0.0044506,0.0045909,0.0031908,0.0017575,0.0028515,0.003376,0.0034983,0.0024176,0.0031037,0.0035473,0.007059,0.0040319,0.0020311,0.0016239,0.0016418,0.0017752,0.0024567,0.0021493,0.0018477,0.0049343,0.0030077,0.0016318,0.002668,0.001628,0.0033175,0.0034696,1.0928784,0.0051315,0.0040665,0.004492,0.0062479,0.0053568,0.003109,0.0070667,0.0076898,0.0055366,0.0057652,0.0039091,0.0026034,0.002834,0.0095603,0.0098168,0.0003739,0.0111031
61,0.00025,6.92e-05,2.73e-05,7.34e-05,6.69e-05,0.0002575,0.0001364,0.0001516,0.0001119,0.0001118,0.0001231,0.0001221,0.0004301,4.52e-05,0.0001015,0.000113,0.0001013,0.0002189,0.0001211,0.0001165,8.03e-05,0.0001124,0.0001218,7.54e-05,0.0001173,9.99e-05,0.0003493,0.0001632,0.0017337,6.6e-05,8.92e-05,0.0002625,0.0001381,0.0001244,9.23e-05,0.000293,0.0001057,6.66e-05,0.0015558,9.22e-05,0.0005012,0.000795,0.0002387,0.0001109,0.0001346,3.98e-05,0.0001308,8.73e-05,6.41e-05,9.46e-05,0.0001011,0.0001322,0.0002087,0.0001345,1.0105264,7.59e-05,0.0002062,7.8e-05,7.92e-05,0.0089219,0.0010731,8.23e-05,0.0001221,0.0007128,0.0006766,0.002418,0.0002914,9.58e-05,0.0030668,1.68e-05,0.0001535
621,2.02e-05,1.51e-05,8.1e-06,1.62e-05,2.54e-05,1.55e-05,1.51e-05,2.33e-05,2.61e-05,2.84e-05,3.07e-05,3.19e-05,2.7e-05,1.14e-05,2.44e-05,2.63e-05,2.15e-05,6.98e-05,3.66e-05,3.43e-05,4.07e-05,3.04e-05,3.25e-05,2.37e-05,2.66e-05,2.74e-05,1.88e-05,1.15e-05,1.93e-05,1.75e-05,0.0001532,2.33e-05,9.82e-05,1.93e-05,1.47e-05,2.31e-05,1.94e-05,1.31e-05,2.04e-05,1.85e-05,5.16e-05,6.11e-05,2.17e-05,2.86e-05,0.0001113,1.2e-05,8.87e-05,2.09e-05,1.54e-05,5.4e-05,2.2e-05,2.68e-05,0.0001106,3.98e-05,2.36e-05,1.0108626,0.0178603,0.0002766,1.56e-05,0.0006743,2.75e-05,1.89e-05,2.2e-05,5.47e-05,1.54e-05,8.42e-05,0.0018216,1.64e-05,0.0013195,2.7e-06,3.78e-05
622,1e-07,0.0,0.0,0.0,1e-07,0.0,0.0,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,0.0,1e-07,1e-07,1e-07,2e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,0.0,1e-07,1e-07,4e-07,1e-07,3e-07,1e-07,0.0,1e-07,1e-07,0.0,1e-07,1e-07,2e-07,2e-07,1e-07,1e-07,3e-07,0.0,3e-07,1e-07,0.0,2e-07,1e-07,1e-07,3e-07,1e-07,1e-07,3.16e-05,1.0002543,8e-07,0.0,2e-06,1e-07,1e-07,1e-07,2e-07,0.0,2e-07,5.3e-06,0.0,3.8e-06,0.0,1e-07
623,4.71e-05,2.53e-05,2.14e-05,3.71e-05,5.78e-05,3.68e-05,3.26e-05,5.99e-05,7.21e-05,6.11e-05,6.59e-05,6.93e-05,6.6e-05,3.55e-05,6.7e-05,6.92e-05,4.83e-05,8.23e-05,6.74e-05,8.26e-05,0.0001382,6.54e-05,8.22e-05,5.64e-05,5.91e-05,6.46e-05,4.26e-05,1.43e-05,3.65e-05,3.85e-05,0.0006535,5.57e-05,0.0003791,5.32e-05,2.58e-05,4.13e-05,4.42e-05,2.14e-05,4.01e-05,3.8e-05,3.73e-05,0.000147,5.08e-05,7.55e-05,0.0004401,2.8e-05,0.000337,3.7e-05,2.86e-05,3.59e-05,4.45e-05,4.9e-05,3.63e-05,4.65e-05,3.89e-05,2.38e-05,2.75e-05,1.0000291,2.69e-05,3.1e-05,2.79e-05,4.08e-05,4.54e-05,3.33e-05,3.2e-05,0.0003146,0.0080721,2.69e-05,0.0002596,6.7e-06,4.34e-05
624,2.5e-06,3.1e-06,8e-07,1.6e-06,3.4e-06,1.4e-06,1.6e-06,2.4e-06,2.3e-06,1.8e-06,4.6e-06,5.1e-06,2.2e-06,9e-07,2.2e-06,2.5e-06,2.1e-06,1.94e-05,6.4e-06,4.8e-06,3e-06,5e-06,4.3e-06,2.8e-06,3.2e-06,2.9e-06,1.1e-06,8e-07,1.5e-06,1e-06,7.8e-06,1.8e-06,5.3e-06,1.1e-06,9e-07,1.5e-06,1.8e-06,1.2e-06,1.4e-06,1e-06,1.3e-06,2.6e-06,1.2e-06,1.4e-06,5.7e-06,6e-07,4.7e-06,1.1e-06,7e-07,1e-06,1e-06,1.4e-06,1.1e-06,9.1e-06,3.5e-06,1.1e-06,1.3e-06,1.2e-06,1.0000012,3.4e-06,1.8e-06,1.5e-06,1.5e-06,3.3e-06,1.2e-06,4.8e-06,9.46e-05,1.7e-06,0.0005353,2e-07,2.2e-06
711AS,0.0015237,0.0006308,0.0005892,0.0013602,0.0014011,0.0012918,0.0012437,0.001692,0.0017109,0.0020338,0.0019863,0.0016315,0.0020074,0.0006736,0.0015179,0.0019855,0.0019479,0.0019147,0.0018758,0.0018999,0.0014357,0.0014306,0.0016911,0.001274,0.0023076,0.0020283,0.0023999,0.0030792,0.0039455,0.0021076,0.001121,0.0044331,0.0017157,0.001577,0.0014753,0.0019743,0.0021342,0.0013799,0.0025334,0.0024528,0.058216,0.0347076,0.0028043,0.0035524,0.0041168,0.0012375,0.0045259,0.0026685,0.0033738,0.0039564,0.0027547,0.0085906,0.0035873,0.0024733,0.0029486,0.0022639,0.002082,0.0027255,0.0025822,1.1261846,0.0061103,0.0022865,0.0043906,0.003567,0.0014578,0.0042261,0.0016367,0.0014616,0.0017025,0.0002804,0.0064082
713,0.0004085,0.0001458,0.0001466,0.0003435,0.0003845,0.0004205,0.0003757,0.0004164,0.0003473,0.0004363,0.0004661,0.0003484,0.0004265,0.0001734,0.0003601,0.0004008,0.0004785,0.0004457,0.0004608,0.0005004,0.0003557,0.0003339,0.0004968,0.0003897,0.0007561,0.0007793,0.0006292,0.0002024,0.000702,0.0004269,0.0002522,0.0003319,0.0004388,0.0002847,0.0002834,0.0003089,0.0002598,0.0002081,0.0008739,0.0004987,0.0005225,0.0003671,0.0013555,0.0012212,0.0014328,0.0006026,0.001416,0.000709,0.001023,0.0008954,0.0014508,0.0024322,0.0013771,0.0010322,0.0006778,0.0009181,0.0003379,0.0006207,0.0007747,0.0012693,1.0034118,0.0016443,0.0009337,0.0003692,0.0002253,0.0018543,0.0002484,0.0009578,0.0009021,9.09e-05,0.0005052
721,0.0016944,0.0007395,0.0006701,0.0017256,0.0030274,0.0029587,0.0015948,0.0022996,0.0024067,0.0029739,0.0036294,0.0025021,0.0051313,0.0008275,0.0018637,0.003499,0.0035809,0.0031812,0.0035246,0.0032236,0.0018043,0.0021892,0.0027447,0.0021444,0.0045981,0.0046107,0.0021956,0.0011777,0.0021486,0.0016947,0.0016138,0.0021052,0.0025681,0.001611,0.0016433,0.0022172,0.0029586,0.0017294,0.0021889,0.0034359,0.0033882,0.0026971,0.008745,0.0075161,0.0088788,0.0036182,0.0087509,0.0054295,0.0051613,0.0050631,0.0084923,0.0037689,0.0060541,0.0079356,0.0038247,0.0042594,0.0019291,0.0031816,0.0024593,0.0027963,0.0026175,1.0024305,0.0036861,0.0022117,0.0015301,0.0036302,0.0038538,0.0021836,0.0028475,0.0005273,0.0079333
722,0.0063361,0.0028548,0.0016054,0.0042769,0.0065922,0.0070328,0.0035556,0.0057216,0.0059156,0.0083703,0.0072889,0.0054035,0.0074263,0.0020536,0.0043585,0.0063016,0.0066951,0.0074994,0.0068025,0.0064361,0.0040078,0.0049315,0.0057129,0.0044857,0.008186,0.0083871,0.0060326,0.0058079,0.0083454,0.0077209,0.0404795,0.0043205,0.0065909,0.0057807,0.0054096,0.0059662,0.0093683,0.0074035,0.0084043,0.005991,0.0079511,0.0051043,0.0128112,0.016089,0.0149232,0.0094452,0.0172651,0.0119209,0.0123743,0.0147526,0.0154392,0.0117725,0.0163442,0.0112377,0.0101395,0.0222941,0.0153406,0.0403745,0.0142189,0.0102437,0.0143234,0.0271585,1.0101313,0.0079499,0.0135276,0.0048984,0.0045847,0.0055068,0.0068515,0.001153,0.0261277
81,0.0107228,0.0151081,0.0032692,0.0086182,0.0120162,0.0107313,0.0110737,0.013905,0.0154142,0.0132009,0.0165262,0.0179791,0.0145689,0.0044729,0.0146183,0.0164742,0.0182453,0.0209135,0.0156917,0.0138562,0.0120873,0.0135671,0.0145865,0.0099382,0.0140854,0.0132358,0.0169563,0.0105378,0.0197328,0.0151836,0.0092883,0.0095663,0.0120908,0.0327049,0.0357322,0.0309997,0.0185064,0.0135335,0.0158371,0.0101332,0.0084361,0.0117228,0.0117286,0.0273516,0.0218821,0.0125365,0.0225294,0.0210282,0.0083353,0.0135353,0.0104727,0.0199332,0.0154352,0.0316099,0.0185233,0.0140219,0.0231759,0.017124,0.0116361,0.017823,0.0184392,0.0136197,0.0223759,1.0189677,0.0236744,0.0098865,0.0054623,0.0133365,0.0136839,0.002199,0.0306414
